,Ref,Score,Team
621,Don VanMassenhoven,4,Philadelphia Flyers
622,Ian Walsh,3,Carolina Hurricanes
623,Ian Walsh,4,Philadelphia Flyers
624,Ghislain Hebert,0,Ottawa Senators
625,Ghislain Hebert,1,Winnipeg Jets
626,Paul Devorski,0,Ottawa Senators
627,Paul Devorski,1,Winnipeg Jets
628,Frederick L'Ecuyer,2,Detroit Red Wings
629,Frederick L'Ecuyer,1,Edmonton Oilers
630,Steve Kozari,2,Detroit Red Wings
631,Steve Kozari,1,Edmonton Oilers
632,Brad Watson,0,Phoenix Coyotes
633,Brad Watson,0,San Jose Sharks
634,Justin St. Pierre ,0,Phoenix Coyotes
635,Justin St. Pierre ,0,San Jose Sharks
636,Rob Martell,0,Montréal Canadiens
637,Rob Martell,6,Toronto Maple Leafs
638,Tim Peel,0,Montréal Canadiens
639,Tim Peel,6,Toronto Maple Leafs
640,Dan O'Rourke,3,Buffalo Sabres
641,Dan O'Rourke,2,New York Islanders
642,Stephen Walkom,3,Buffalo Sabres
643,Stephen Walkom,2,New York Islanders
644,Dave Jackson,0,Florida Panthers
645,Dave Jackson,5,Washington Capitals
646,Francois St-Laurent,0,Florida Panthers
647,Francois St-Laurent,5,Washington Capitals
648,Greg Kimmerly,5,Anaheim Ducks
649,Greg Kimmerly,5,St. Louis Blues
650,Wes McCauley,5,Anaheim Ducks
651,Wes McCauley,5,St. Louis Blues
652,Eric Furlatt,2,Minnesota Wild
653,Eric Furlatt,1,Nashville Predators
654,Mike Leggo,2,Minnesota Wild
655,Mike Leggo,1,Nashville Predators
656,Kyle Rehman,1,Calgary Flames
657,Kyle Rehman,5,Vancouver Canucks
658,Tom Kowal,1,Calgary Flames
659,Tom Kowal,5,Vancouver Canucks
660,Brad Meier,3,Detroit Red Wings
661,Brad Meier,2,Los Angeles Kings
662,Kelly Sutherland,3,Detroit Red Wings
663,Kelly Sutherland,2,Los Angeles Kings
664,Frederick L'Ecuyer,1,Columbus Blue Jackets
665,Frederick L'Ecuyer,3,Edmonton Oilers
666,Steve Kozari,1,Columbus Blue Jackets
667,Steve Kozari,3,Edmonton Oilers
668,Dave Jackson,3,Boston Bruins
669,Dave Jackson,1,Buffalo Sabres
670,Francois St-Laurent,3,Boston Bruins
671,Francois St-Laurent,1,Buffalo Sabres
672,Chris Lee,5,New York Rangers
673,Chris Lee,1,Tampa Bay Lightning
674,Dan O'Rourke,5,New York Rangers
675,Dan O'Rourke,1,Tampa Bay Lightning
676,Dan O'Halloran,3,New Jersey Devils
677,Dan O'Halloran,1,Pittsburgh Penguins
678,Dean Morton,3,New Jersey Devils
679,Dean Morton,1,Pittsburgh Penguins
680,Greg Kimmerly,3,Chicago Blackhawks
681,Greg Kimmerly,0,Nashville Predators
682,Stephen Walkom,3,Chicago Blackhawks
683,Stephen Walkom,0,Nashville Predators
684,Francis Charron,2,Philadelphia Flyers
685,Francis Charron,5,Toronto Maple Leafs
686,Paul Devorski,2,Philadelphia Flyers
687,Paul Devorski,5,Toronto Maple Leafs
688,Chris Lee,6,Carolina Hurricanes
689,Chris Lee,4,New York Islanders
690,Gord Dwyer,6,Carolina Hurricanes
691,Gord Dwyer,4,New York Islanders
692,Dan O'Halloran,6,Columbus Blue Jackets
693,Dan O'Halloran,2,San Jose Sharks
694,Don VanMassenhoven,6,Columbus Blue Jackets
695,Don VanMassenhoven,2,San Jose Sharks
696,Brad Meier,4,Los Angeles Kings
697,Brad Meier,1,St. Louis Blues
698,Kelly Sutherland,4,Los Angeles Kings
699,Kelly Sutherland,1,St. Louis Blues
700,Eric Furlatt,2,Colorado Avalanche
701,Eric Furlatt,3,Phoenix Coyotes
702,Mike Leggo,2,Colorado Avalanche
703,Mike Leggo,3,Phoenix Coyotes
704,Kevin Pollock,1,Calgary Flames
705,Kevin Pollock,1,Minnesota Wild
706,Mike Hasenfratz,1,Calgary Flames
707,Mike Hasenfratz,1,Minnesota Wild
708,Francois St-Laurent,4,Carolina Hurricanes
709,Francois St-Laurent,2,New Jersey Devils
710,Tom Kowal,4,Carolina Hurricanes
711,Tom Kowal,2,New Jersey Devils
712,Justin St. Pierre ,3,Boston Bruins
713,Justin St. Pierre ,3,New York Rangers
714,Stephen Walkom,3,Boston Bruins
715,Stephen Walkom,3,New York Rangers
716,Marc Joannette,0,Buffalo Sabres
717,Marc Joannette,2,Ottawa Senators
718,Mark Lemelin,0,Buffalo Sabres
719,Mark Lemelin,2,Ottawa Senators
720,Dave Jackson,3,Montréal Canadiens
721,Dave Jackson,3,Tampa Bay Lightning
722,Ian Walsh,3,Montréal Canadiens
723,Ian Walsh,3,Tampa Bay Lightning
724,Dan O'Rourke,5,Florida Panthers
725,Dan O'Rourke,6,Washington Capitals
726,Greg Kimmerly,5,Florida Panthers
727,Greg Kimmerly,6,Washington Capitals
728,Brian Pochmara,3,Philadelphia Flyers
729,Brian Pochmara,2,Winnipeg Jets
730,Kyle Rehman,3,Philadelphia Flyers
731,Kyle Rehman,2,Winnipeg Jets
732,Dean Morton,1,Nashville Predators
733,Dean Morton,0,San Jose Sharks
734,Tim Peel,1,Nashville Predators
735,Tim Peel,0,San Jose Sharks
736,Don VanMassenhoven,2,Anaheim Ducks
737,Don VanMassenhoven,2,Chicago Blackhawks
738,Paul Devorski,2,Anaheim Ducks
739,Paul Devorski,2,Chicago Blackhawks
740,Kevin Pollock,4,Dallas Stars
741,Kevin Pollock,1,Edmonton Oilers
742,Mike Hasenfratz,4,Dallas Stars
743,Mike Hasenfratz,1,Edmonton Oilers
744,Chris Rooney,1,Minnesota Wild
745,Chris Rooney,2,Vancouver Canucks
746,Ghislain Hebert,1,Minnesota Wild
747,Ghislain Hebert,2,Vancouver Canucks
748,Rob Martell,2,Ottawa Senators
749,Rob Martell,4,Pittsburgh Penguins
750,Tom Kowal,2,Ottawa Senators
751,Tom Kowal,4,Pittsburgh Penguins
752,Brad Meier,3,Detroit Red Wings
753,Brad Meier,4,St. Louis Blues
754,Justin St. Pierre ,3,Detroit Red Wings
755,Justin St. Pierre ,4,St. Louis Blues
756,Chris Rooney,7,Calgary Flames
757,Chris Rooney,4,Dallas Stars
758,Ghislain Hebert,7,Calgary Flames
759,Ghislain Hebert,4,Dallas Stars
760,Dave Jackson,3,New York Islanders
761,Dave Jackson,3,New York Rangers
762,Greg Kimmerly,3,New York Islanders
763,Greg Kimmerly,3,New York Rangers
764,Rob Martell,3,Carolina Hurricanes
765,Rob Martell,1,Toronto Maple Leafs
766,Tim Peel,3,Carolina Hurricanes
767,Tim Peel,1,Toronto Maple Leafs
768,Frederick L'Ecuyer,3,Tampa Bay Lightning
769,Frederick L'Ecuyer,4,Washington Capitals
770,Steve Kozari,3,Tampa Bay Lightning
771,Steve Kozari,4,Washington Capitals
772,Francis Charron,0,Florida Panthers
773,Francis Charron,1,Montréal Canadiens
774,Kelly Sutherland,0,Florida Panthers
775,Kelly Sutherland,1,Montréal Canadiens
776,Marc Joannette,3,Nashville Predators
777,Marc Joannette,0,Phoenix Coyotes
778,Mike Hasenfratz,3,Nashville Predators
779,Mike Hasenfratz,0,Phoenix Coyotes
780,Dan O'Halloran,3,Colorado Avalanche
781,Dan O'Halloran,3,Minnesota Wild
782,Dean Morton,3,Colorado Avalanche
783,Dean Morton,3,Minnesota Wild
784,Brad Meier,2,Boston Bruins
785,Brad Meier,4,Buffalo Sabres
786,Don VanMassenhoven,2,Boston Bruins
787,Don VanMassenhoven,4,Buffalo Sabres
788,Ian Walsh,5,New Jersey Devils
789,Ian Walsh,3,Philadelphia Flyers
790,Tom Kowal,5,New Jersey Devils
791,Tom Kowal,3,Philadelphia Flyers
792,Chris Lee,3,Pittsburgh Penguins
793,Chris Lee,1,Winnipeg Jets
794,Justin St. Pierre ,3,Pittsburgh Penguins
795,Justin St. Pierre ,1,Winnipeg Jets
796,Francois St-Laurent,5,Anaheim Ducks
797,Francois St-Laurent,2,Detroit Red Wings
798,Stephen Walkom,5,Anaheim Ducks
799,Stephen Walkom,2,Detroit Red Wings
800,Kyle Rehman,4,Chicago Blackhawks
801,Kyle Rehman,1,San Jose Sharks
802,Wes McCauley,4,Chicago Blackhawks
803,Wes McCauley,1,San Jose Sharks
804,Brad Watson,2,Calgary Flames
805,Brad Watson,5,St. Louis Blues
806,Chris Rooney,2,Calgary Flames
807,Chris Rooney,5,St. Louis Blues
808,Dennis LaRue,4,Dallas Stars
809,Dennis LaRue,3,Vancouver Canucks
810,Ghislain Hebert,4,Dallas Stars
811,Ghislain Hebert,3,Vancouver Canucks
812,Brian Pochmara,1,Columbus Blue Jackets
813,Brian Pochmara,2,Los Angeles Kings
814,Mike Leggo,1,Columbus Blue Jackets
815,Mike Leggo,2,Los Angeles Kings
816,Brad Meier,0,Ottawa Senators
817,Brad Meier,3,Toronto Maple Leafs
818,Francois St-Laurent,0,Ottawa Senators
819,Francois St-Laurent,3,Toronto Maple Leafs
820,Dean Morton,4,Montréal Canadiens
821,Dean Morton,1,Philadelphia Flyers
822,Stephen Walkom,4,Montréal Canadiens
823,Stephen Walkom,1,Philadelphia Flyers
824,Eric Furlatt,1,New Jersey Devils
825,Eric Furlatt,5,New York Islanders
826,Francis Charron,1,New Jersey Devils
827,Francis Charron,5,New York Islanders
828,Gord Dwyer,5,Florida Panthers
829,Gord Dwyer,6,Tampa Bay Lightning
830,Marc Joannette,5,Florida Panthers
831,Marc Joannette,6,Tampa Bay Lightning
832,Kelly Sutherland,2,Anaheim Ducks
833,Kelly Sutherland,2,Nashville Predators
834,Rob Martell,2,Anaheim Ducks
835,Rob Martell,2,Nashville Predators
836,Dan O'Rourke,3,Columbus Blue Jackets
837,Dan O'Rourke,5,Phoenix Coyotes
838,Mike Hasenfratz,3,Columbus Blue Jackets
839,Mike Hasenfratz,5,Phoenix Coyotes
840,Chris Lee,4,Colorado Avalanche
841,Chris Lee,6,Edmonton Oilers
842,Ghislain Hebert,4,Colorado Avalanche
843,Ghislain Hebert,6,Edmonton Oilers
844,Dave Jackson,3,Buffalo Sabres
845,Dave Jackson,4,Pittsburgh Penguins
846,Kevin Pollock,3,Buffalo Sabres
847,Kevin Pollock,4,Pittsburgh Penguins
848,Ian Walsh,3,Chicago Blackhawks
849,Ian Walsh,2,Los Angeles Kings
850,Steve Kozari,3,Chicago Blackhawks
851,Steve Kozari,2,Los Angeles Kings
852,Don VanMassenhoven,3,Boston Bruins
853,Don VanMassenhoven,2,Winnipeg Jets
854,Wes McCauley,3,Boston Bruins
855,Wes McCauley,2,Winnipeg Jets
856,Mike Leggo,4,Calgary Flames
857,Mike Leggo,3,Dallas Stars
858,Tim Peel,4,Calgary Flames
859,Tim Peel,3,Dallas Stars
860,Brad Watson,2,Detroit Red Wings
861,Brad Watson,3,Minnesota Wild
862,Tom Kowal,2,Detroit Red Wings
863,Tom Kowal,3,Minnesota Wild
864,Eric Furlatt,2,New York Rangers
865,Eric Furlatt,1,Washington Capitals
866,Kyle Rehman,2,New York Rangers
867,Kyle Rehman,1,Washington Capitals
868,Brian Pochmara,3,St. Louis Blues
869,Brian Pochmara,3,Vancouver Canucks
870,Chris Rooney,3,St. Louis Blues
871,Chris Rooney,3,Vancouver Canucks
872,Brad Meier,1,New Jersey Devils
873,Brad Meier,1,Ottawa Senators
874,Kyle Rehman,1,New Jersey Devils
875,Kyle Rehman,1,Ottawa Senators
876,Dan O'Halloran,0,New York Islanders
877,Dan O'Halloran,7,Philadelphia Flyers
878,Francois St-Laurent,0,New York Islanders
879,Francois St-Laurent,7,Philadelphia Flyers
880,Dan O'Rourke,6,Colorado Avalanche
881,Dan O'Rourke,5,Nashville Predators
882,Ghislain Hebert,6,Colorado Avalanche
883,Ghislain Hebert,5,Nashville Predators
884,Frederick L'Ecuyer,0,Carolina Hurricanes
885,Frederick L'Ecuyer,3,Montréal Canadiens
886,Marc Joannette,0,Carolina Hurricanes
887,Marc Joannette,3,Montréal Canadiens
888,Kelly Sutherland,0,Florida Panthers
889,Kelly Sutherland,3,Toronto Maple Leafs
890,Rob Martell,0,Florida Panthers
891,Rob Martell,3,Toronto Maple Leafs
892,Dennis LaRue,0,Calgary Flames
893,Dennis LaRue,4,Phoenix Coyotes
894,Greg Kimmerly,0,Calgary Flames
895,Greg Kimmerly,4,Phoenix Coyotes
896,Chris Lee,3,Anaheim Ducks
897,Chris Lee,2,Columbus Blue Jackets
898,Mike Hasenfratz,3,Anaheim Ducks
899,Mike Hasenfratz,2,Columbus Blue Jackets
900,Dean Morton,1,Buffalo Sabres
901,Dean Morton,2,Winnipeg Jets
902,Stephen Walkom,1,Buffalo Sabres
903,Stephen Walkom,2,Winnipeg Jets
904,Dan O'Halloran,3,Montréal Canadiens
905,Dan O'Halloran,1,New York Rangers
906,Francois St-Laurent,3,Montréal Canadiens
907,Francois St-Laurent,1,New York Rangers
908,Frederick L'Ecuyer,1,New York Islanders
909,Frederick L'Ecuyer,3,Ottawa Senators
910,Steve Kozari,1,New York Islanders
911,Steve Kozari,3,Ottawa Senators
912,Justin St. Pierre ,4,Tampa Bay Lightning
913,Justin St. Pierre ,2,Toronto Maple Leafs
914,Kelly Sutherland,4,Tampa Bay Lightning
915,Kelly Sutherland,2,Toronto Maple Leafs
916,Gord Dwyer,2,San Jose Sharks
917,Gord Dwyer,1,St. Louis Blues
918,Tim Peel,2,San Jose Sharks
919,Tim Peel,1,St. Louis Blues
920,Brad Watson,3,Detroit Red Wings
921,Brad Watson,4,Nashville Predators
922,Eric Furlatt,3,Detroit Red Wings
923,Eric Furlatt,4,Nashville Predators
924,Kevin Pollock,3,Chicago Blackhawks
925,Kevin Pollock,3,Vancouver Canucks
926,Mike Leggo,3,Chicago Blackhawks
927,Mike Leggo,3,Vancouver Canucks
928,Tom Kowal,1,Edmonton Oilers
929,Tom Kowal,3,Los Angeles Kings
930,Wes McCauley,1,Edmonton Oilers
931,Wes McCauley,3,Los Angeles Kings
932,Brad Watson,6,Philadelphia Flyers
933,Brad Watson,5,Pittsburgh Penguins
934,Mike Leggo,6,Philadelphia Flyers
935,Mike Leggo,5,Pittsburgh Penguins
936,Dennis LaRue,1,Colorado Avalanche
937,Dennis LaRue,0,St. Louis Blues
938,Greg Kimmerly,1,Colorado Avalanche
939,Greg Kimmerly,0,St. Louis Blues
940,Brad Meier,1,Calgary Flames
941,Brad Meier,3,Los Angeles Kings
942,Wes McCauley,1,Calgary Flames
943,Wes McCauley,3,Los Angeles Kings
944,Dave Jackson,1,Buffalo Sabres
945,Dave Jackson,3,Toronto Maple Leafs
946,Dean Morton,1,Buffalo Sabres
947,Dean Morton,3,Toronto Maple Leafs
948,Brian Pochmara,5,Florida Panthers
949,Brian Pochmara,2,Philadelphia Flyers
950,Paul Devorski,5,Florida Panthers
951,Paul Devorski,2,Philadelphia Flyers
952,Francois St-Laurent,3,New Jersey Devils
953,Francois St-Laurent,2,Washington Capitals
954,Kyle Rehman,3,New Jersey Devils
955,Kyle Rehman,2,Washington Capitals
956,Dan O'Rourke,3,Carolina Hurricanes
957,Dan O'Rourke,4,Winnipeg Jets
958,Justin St. Pierre ,3,Carolina Hurricanes
959,Justin St. Pierre ,4,Winnipeg Jets
960,Chris Rooney,3,Montréal Canadiens
961,Chris Rooney,4,New York Islanders
962,Ghislain Hebert,3,Montréal Canadiens
963,Ghislain Hebert,4,New York Islanders
964,Gord Dwyer,2,New York Rangers
965,Gord Dwyer,2,Ottawa Senators
966,Stephen Walkom,2,New York Rangers
967,Stephen Walkom,2,Ottawa Senators
968,Dan O'Halloran,4,Boston Bruins
969,Dan O'Halloran,2,Tampa Bay Lightning
970,Rob Martell,4,Boston Bruins
971,Rob Martell,2,Tampa Bay Lightning
972,Eric Furlatt,3,Columbus Blue Jackets
973,Eric Furlatt,2,Detroit Red Wings
974,Ian Walsh,3,Columbus Blue Jackets
975,Ian Walsh,2,Detroit Red Wings
976,Jean Hebert,3,Dallas Stars
977,Jean Hebert,4,Vancouver Canucks
978,Kevin Pollock,3,Dallas Stars
979,Kevin Pollock,4,Vancouver Canucks
980,Don VanMassenhoven,1,Edmonton Oilers
981,Don VanMassenhoven,3,Minnesota Wild
982,Marc Joannette,1,Edmonton Oilers
983,Marc Joannette,3,Minnesota Wild
984,Brad Watson,1,Florida Panthers
985,Brad Watson,3,Pittsburgh Penguins
986,Mike Leggo,1,Florida Panthers
987,Mike Leggo,3,Pittsburgh Penguins
988,Chris Lee,0,Nashville Predators
989,Chris Lee,1,Vancouver Canucks
990,Tom Kowal,0,Nashville Predators
991,Tom Kowal,1,Vancouver Canucks
992,Brad Meier,2,Chicago Blackhawks
993,Brad Meier,1,San Jose Sharks
994,Francis Charron,2,Chicago Blackhawks
995,Francis Charron,1,San Jose Sharks
996,Brian Pochmara,1,New Jersey Devils
997,Brian Pochmara,5,Washington Capitals
998,Dave Jackson,1,New Jersey Devils
999,Dave Jackson,5,Washington Capitals
1000,Dan O'Rourke,5,Philadelphia Flyers
1001,Dan O'Rourke,3,Winnipeg Jets
1002,Francois St-Laurent,5,Philadelphia Flyers
1003,Francois St-Laurent,3,Winnipeg Jets
1004,Ian Walsh,2,Edmonton Oilers
1005,Ian Walsh,2,Phoenix Coyotes
1006,Tim Peel,2,Edmonton Oilers
1007,Tim Peel,2,Phoenix Coyotes
1008,Kevin Pollock,1,Colorado Avalanche
1009,Kevin Pollock,4,Los Angeles Kings
1010,Rob Martell,1,Colorado Avalanche
1011,Rob Martell,4,Los Angeles Kings
1012,Justin St. Pierre ,0,Buffalo Sabres
1013,Justin St. Pierre ,4,New York Islanders
1014,Steve Kozari,0,Buffalo Sabres
1015,Steve Kozari,4,New York Islanders
1016,Brad Meier,3,Montréal Canadiens
1017,Brad Meier,0,New York Rangers
1018,Eric Furlatt,3,Montréal Canadiens
1019,Eric Furlatt,0,New York Rangers
1020,Chris Rooney,3,Ottawa Senators
1021,Chris Rooney,2,Toronto Maple Leafs
1022,Greg Kimmerly,3,Ottawa Senators
1023,Greg Kimmerly,2,Toronto Maple Leafs
1024,Paul Devorski,2,Carolina Hurricanes
1025,Paul Devorski,5,Tampa Bay Lightning
1026,Wes McCauley,2,Carolina Hurricanes
1027,Wes McCauley,5,Tampa Bay Lightning
1028,Dan O'Halloran,4,Detroit Red Wings
1029,Dan O'Halloran,0,Nashville Predators
1030,Kyle Rehman,4,Detroit Red Wings
1031,Kyle Rehman,0,Nashville Predators
1032,Jean Hebert,1,Columbus Blue Jackets
1033,Jean Hebert,2,St. Louis Blues
1034,Tom Kowal,1,Columbus Blue Jackets
1035,Tom Kowal,2,St. Louis Blues
1036,Frederick L'Ecuyer,3,Dallas Stars
1037,Frederick L'Ecuyer,1,San Jose Sharks
1038,Kelly Sutherland,3,Dallas Stars
1039,Kelly Sutherland,1,San Jose Sharks
1040,Don VanMassenhoven,3,Calgary Flames
1041,Don VanMassenhoven,1,Minnesota Wild
1042,Marc Joannette,3,Calgary Flames
1043,Marc Joannette,1,Minnesota Wild
1044,Chris Lee,4,Boston Bruins
1045,Chris Lee,1,Florida Panthers
1046,Mike Hasenfratz,4,Boston Bruins
1047,Mike Hasenfratz,1,Florida Panthers
1048,Francis Charron,2,New Jersey Devils
1049,Francis Charron,4,Winnipeg Jets
1050,Mike Leggo,2,New Jersey Devils
1051,Mike Leggo,4,Winnipeg Jets
1052,Dean Morton,8,Detroit Red Wings
1053,Dean Morton,3,Vancouver Canucks
1054,Dennis LaRue,8,Detroit Red Wings
1055,Dennis LaRue,3,Vancouver Canucks
1056,Brian Pochmara,4,Carolina Hurricanes
1057,Brian Pochmara,2,New York Islanders
1058,Wes McCauley,4,Carolina Hurricanes
1059,Wes McCauley,2,New York Islanders
1060,Brad Watson,1,Chicago Blackhawks
1061,Brad Watson,0,Columbus Blue Jackets
1062,Ghislain Hebert,1,Chicago Blackhawks
1063,Ghislain Hebert,0,Columbus Blue Jackets
1064,Justin St. Pierre ,5,Pittsburgh Penguins
1065,Justin St. Pierre ,3,Tampa Bay Lightning
1066,Paul Devorski,5,Pittsburgh Penguins
1067,Paul Devorski,3,Tampa Bay Lightning
1068,Ian Walsh,5,Calgary Flames
1069,Ian Walsh,4,Phoenix Coyotes
1070,Tim Peel,5,Calgary Flames
1071,Tim Peel,4,Phoenix Coyotes
1072,Kevin Pollock,4,Anaheim Ducks
1073,Kevin Pollock,3,Colorado Avalanche
1074,Rob Martell,4,Anaheim Ducks
1075,Rob Martell,3,Colorado Avalanche
1076,Brad Meier,2,Philadelphia Flyers
1077,Brad Meier,4,Toronto Maple Leafs
1078,Kyle Rehman,2,Philadelphia Flyers
1079,Kyle Rehman,4,Toronto Maple Leafs
1080,Dan O'Halloran,1,Montréal Canadiens
1081,Dan O'Halloran,1,Ottawa Senators
1082,Dennis LaRue,1,Montréal Canadiens
1083,Dennis LaRue,1,Ottawa Senators
1084,Steve Kozari,4,Dallas Stars
1085,Steve Kozari,5,Nashville Predators
1086,Tom Kowal,4,Dallas Stars
1087,Tom Kowal,5,Nashville Predators
1088,Don VanMassenhoven,3,Chicago Blackhawks
1089,Don VanMassenhoven,2,Edmonton Oilers
1090,Kelly Sutherland,3,Chicago Blackhawks
1091,Kelly Sutherland,2,Edmonton Oilers
1092,Frederick L'Ecuyer,2,Anaheim Ducks
1093,Frederick L'Ecuyer,5,Los Angeles Kings
1094,Stephen Walkom,2,Anaheim Ducks
1095,Stephen Walkom,5,Los Angeles Kings
1096,Dean Morton,3,New York Rangers
1097,Dean Morton,4,Winnipeg Jets
1098,Paul Devorski,3,New York Rangers
1099,Paul Devorski,4,Winnipeg Jets
1100,Darcy Burchell,0,Carolina Hurricanes
1101,Darcy Burchell,3,Washington Capitals
1102,Mike Leggo,0,Carolina Hurricanes
1103,Mike Leggo,3,Washington Capitals
1104,Greg Kimmerly,4,Columbus Blue Jackets
1105,Greg Kimmerly,5,Dallas Stars
1106,Wes McCauley,4,Columbus Blue Jackets
1107,Wes McCauley,5,Dallas Stars
1108,Brad Meier,4,Boston Bruins
1109,Brad Meier,1,New York Islanders
1110,Kyle Rehman,4,Boston Bruins
1111,Kyle Rehman,1,New York Islanders
1112,Chris Lee,2,Buffalo Sabres
1113,Chris Lee,1,Tampa Bay Lightning
1114,Mike Hasenfratz,2,Buffalo Sabres
1115,Mike Hasenfratz,1,Tampa Bay Lightning
1116,Brian Pochmara,6,Florida Panthers
1117,Brian Pochmara,4,Pittsburgh Penguins
1118,Jean Hebert,6,Florida Panthers
1119,Jean Hebert,4,Pittsburgh Penguins
1120,Graham Skilliter,1,Calgary Flames
1121,Graham Skilliter,2,Minnesota Wild
1122,Steve Kozari,1,Calgary Flames
1123,Steve Kozari,2,Minnesota Wild
1124,Dave Jackson,4,Phoenix Coyotes
1125,Dave Jackson,2,Vancouver Canucks
1126,Rob Martell,4,Phoenix Coyotes
1127,Rob Martell,2,Vancouver Canucks
1128,Frederick L'Ecuyer,2,Colorado Avalanche
1129,Frederick L'Ecuyer,2,San Jose Sharks
1130,Stephen Walkom,2,Colorado Avalanche
1131,Stephen Walkom,2,San Jose Sharks
1132,Dennis LaRue,5,Montréal Canadiens
1133,Dennis LaRue,2,Toronto Maple Leafs
1134,Tom Kowal,5,Montréal Canadiens
1135,Tom Kowal,2,Toronto Maple Leafs
1136,Don VanMassenhoven,4,Philadelphia Flyers
1137,Don VanMassenhoven,1,Washington Capitals
1138,Wes McCauley,4,Philadelphia Flyers
1139,Wes McCauley,1,Washington Capitals
1140,Dan O'Rourke,5,Anaheim Ducks
1141,Dan O'Rourke,1,Nashville Predators
1142,Frederick L'Ecuyer,5,Anaheim Ducks
1143,Frederick L'Ecuyer,1,Nashville Predators
1144,Gord Dwyer,1,Detroit Red Wings
1145,Gord Dwyer,2,Los Angeles Kings
1146,Stephen Walkom,1,Detroit Red Wings
1147,Stephen Walkom,2,Los Angeles Kings
1148,Francis Charron,2,Boston Bruins
1149,Francis Charron,1,Ottawa Senators
1150,Kevin Pollock,2,Boston Bruins
1151,Kevin Pollock,1,Ottawa Senators
1152,Ian Walsh,4,New York Islanders
1153,Ian Walsh,5,Toronto Maple Leafs
1154,Marc Joannette,4,New York Islanders
1155,Marc Joannette,5,Toronto Maple Leafs
1156,Brad Meier,4,New York Rangers
1157,Brad Meier,1,Tampa Bay Lightning
1158,Ghislain Hebert,4,New York Rangers
1159,Ghislain Hebert,1,Tampa Bay Lightning
1160,Dean Morton,4,Carolina Hurricanes
1161,Dean Morton,1,Pittsburgh Penguins
1162,Eric Furlatt,4,Carolina Hurricanes
1163,Eric Furlatt,1,Pittsburgh Penguins
1164,Justin St. Pierre ,3,Buffalo Sabres
1165,Justin St. Pierre ,3,Florida Panthers
1166,Paul Devorski,3,Buffalo Sabres
1167,Paul Devorski,3,Florida Panthers
1168,Chris Rooney,1,New Jersey Devils
1169,Chris Rooney,3,Winnipeg Jets
1170,Dan O'Halloran,1,New Jersey Devils
1171,Dan O'Halloran,3,Winnipeg Jets
1172,Chris Lee,3,Chicago Blackhawks
1173,Chris Lee,0,St. Louis Blues
1174,Francois St-Laurent,3,Chicago Blackhawks
1175,Francois St-Laurent,0,St. Louis Blues
1176,Brian Pochmara,1,Dallas Stars
1177,Brian Pochmara,5,Edmonton Oilers
1178,Kyle Rehman,1,Dallas Stars
1179,Kyle Rehman,5,Edmonton Oilers
1180,Brad Watson,4,Calgary Flames
1181,Brad Watson,5,Colorado Avalanche
1182,Dave Jackson,4,Calgary Flames
1183,Dave Jackson,5,Colorado Avalanche
1184,Dan O'Rourke,4,Minnesota Wild
1185,Dan O'Rourke,3,Phoenix Coyotes
1186,Gord Dwyer,4,Minnesota Wild
1187,Gord Dwyer,3,Phoenix Coyotes
1188,Rob Martell,1,Detroit Red Wings
1189,Rob Martell,1,San Jose Sharks
1190,Tim Peel,1,Detroit Red Wings
1191,Tim Peel,1,San Jose Sharks
1192,Brad Watson,2,Edmonton Oilers
1193,Brad Watson,4,St. Louis Blues
1194,Dean Morton,2,Edmonton Oilers
1195,Dean Morton,4,St. Louis Blues
1196,Dennis LaRue,4,Chicago Blackhawks
1197,Dennis LaRue,3,Columbus Blue Jackets
1198,Francois St-Laurent,4,Chicago Blackhawks
1199,Francois St-Laurent,3,Columbus Blue Jackets
1200,Dan O'Rourke,3,Anaheim Ducks
1201,Dan O'Rourke,2,Minnesota Wild
1202,Tim Peel,3,Anaheim Ducks
1203,Tim Peel,2,Minnesota Wild
1204,Marc Joannette,1,Ottawa Senators
1205,Marc Joannette,2,Philadelphia Flyers
1206,Mike Hasenfratz,1,Ottawa Senators
1207,Mike Hasenfratz,2,Philadelphia Flyers
1208,Eric Furlatt,3,Boston Bruins
1209,Eric Furlatt,2,Tampa Bay Lightning
1210,Ghislain Hebert,3,Boston Bruins
1211,Ghislain Hebert,2,Tampa Bay Lightning
1212,Gord Dwyer,3,Buffalo Sabres
1213,Gord Dwyer,3,New Jersey Devils
1214,Steve Kozari,3,Buffalo Sabres
1215,Steve Kozari,3,New Jersey Devils
1216,Dan O'Halloran,3,Washington Capitals
1217,Dan O'Halloran,0,Winnipeg Jets
1218,Dave Jackson,3,Washington Capitals
1219,Dave Jackson,0,Winnipeg Jets
1220,Don VanMassenhoven,6,Montréal Canadiens
1221,Don VanMassenhoven,7,Pittsburgh Penguins
1222,Kevin Pollock,6,Montréal Canadiens
1223,Kevin Pollock,7,Pittsburgh Penguins
1224,Brad Meier,6,Carolina Hurricanes
1225,Brad Meier,2,Florida Panthers
1226,Francis Charron,6,Carolina Hurricanes
1227,Francis Charron,2,Florida Panthers
1228,Brian Pochmara,4,Anaheim Ducks
1229,Brian Pochmara,4,Phoenix Coyotes
1230,Chris Rooney,4,Anaheim Ducks
1231,Chris Rooney,4,Phoenix Coyotes
1232,Greg Kimmerly,2,Los Angeles Kings
1233,Greg Kimmerly,5,Vancouver Canucks
