,Ref,Score,Team
1219,Ian Walsh,1,Edmonton Oilers
1220,Dan O'Halloran,3,Arizona Coyotes
1221,Dan O'Halloran,3,San Jose Sharks
1222,Kelly Sutherland,3,Arizona Coyotes
1223,Kelly Sutherland,3,San Jose Sharks
1224,Dave Jackson,4,St. Louis Blues
1225,Dave Jackson,2,Winnipeg Jets
1226,Marc Joannette,4,St. Louis Blues
1227,Marc Joannette,2,Winnipeg Jets
1228,Frederick L'Ecuyer,0,Montréal Canadiens
1229,Frederick L'Ecuyer,5,New York Rangers
1230,Mike Leggo,0,Montréal Canadiens
1231,Mike Leggo,5,New York Rangers
1232,Dan O'Halloran,2,Anaheim Ducks
1233,Dan O'Halloran,1,Arizona Coyotes
1234,Kelly Sutherland,2,Anaheim Ducks
1235,Kelly Sutherland,1,Arizona Coyotes
1236,Dennis LaRue,1,Chicago Blackhawks
1237,Dennis LaRue,4,Vancouver Canucks
1238,Francis Charron,1,Chicago Blackhawks
1239,Francis Charron,4,Vancouver Canucks
1240,Brad Meier,2,Boston Bruins
1241,Brad Meier,3,Pittsburgh Penguins
1242,Kyle Rehman,2,Boston Bruins
1243,Kyle Rehman,3,Pittsburgh Penguins
1244,Graham Skilliter,0,New York Islanders
1245,Graham Skilliter,0,Philadelphia Flyers
1246,Wes McCauley,0,New York Islanders
1247,Wes McCauley,0,Philadelphia Flyers
1248,Francois St-Laurent,4,Detroit Red Wings
1249,Francois St-Laurent,3,Ottawa Senators
1250,Kevin Pollock,4,Detroit Red Wings
1251,Kevin Pollock,3,Ottawa Senators
1252,Ghislain Hebert,1,Florida Panthers
1253,Ghislain Hebert,4,Minnesota Wild
1254,Tom Kowal,1,Florida Panthers
1255,Tom Kowal,4,Minnesota Wild
1256,Francois St-Laurent,2,Columbus Blue Jackets
1257,Francois St-Laurent,4,Winnipeg Jets
1258,Wes McCauley,2,Columbus Blue Jackets
1259,Wes McCauley,4,Winnipeg Jets
1260,Dan O'Rourke,2,Ottawa Senators
1261,Dan O'Rourke,2,St. Louis Blues
1262,Frederick L'Ecuyer,2,Ottawa Senators
1263,Frederick L'Ecuyer,2,St. Louis Blues
1264,Tim Peel,3,Los Angeles Kings
1265,Tim Peel,3,Nashville Predators
1266,Tom Kowal,3,Los Angeles Kings
1267,Tom Kowal,3,Nashville Predators
1268,Brad Watson,3,Dallas Stars
1269,Brad Watson,2,Edmonton Oilers
1270,Dean Morton,3,Dallas Stars
1271,Dean Morton,2,Edmonton Oilers
1272,Dennis LaRue,3,Arizona Coyotes
1273,Dennis LaRue,4,Colorado Avalanche
1274,Gord Dwyer,3,Arizona Coyotes
1275,Gord Dwyer,4,Colorado Avalanche
1276,Ian Walsh,0,New Jersey Devils
1277,Ian Walsh,2,Vancouver Canucks
1278,Kelly Sutherland,0,New Jersey Devils
1279,Kelly Sutherland,2,Vancouver Canucks
1280,Mike Leggo,3,Anaheim Ducks
1281,Mike Leggo,2,Calgary Flames
1282,Steve Kozari,3,Anaheim Ducks
1283,Steve Kozari,2,Calgary Flames
1284,Darcy Burchell,1,Buffalo Sabres
1285,Darcy Burchell,2,Winnipeg Jets
1286,Eric Furlatt,1,Buffalo Sabres
1287,Eric Furlatt,2,Winnipeg Jets
1288,Kevin Pollock,3,New York Islanders
1289,Kevin Pollock,2,Washington Capitals
1290,Kyle Rehman,3,New York Islanders
1291,Kyle Rehman,2,Washington Capitals
1292,Brian Pochmara,5,Detroit Red Wings
1293,Brian Pochmara,2,Philadelphia Flyers
1294,Dan O'Halloran,5,Detroit Red Wings
1295,Dan O'Halloran,2,Philadelphia Flyers
1296,Ghislain Hebert,3,New York Rangers
1297,Ghislain Hebert,4,Tampa Bay Lightning
1298,Rob Martell,3,New York Rangers
1299,Rob Martell,4,Tampa Bay Lightning
1300,Graham Skilliter,0,Carolina Hurricanes
1301,Graham Skilliter,1,Florida Panthers
1302,Marc Joannette,0,Carolina Hurricanes
1303,Marc Joannette,1,Florida Panthers
1304,Brad Meier,4,Pittsburgh Penguins
1305,Brad Meier,3,Toronto Maple Leafs
1306,Chris Rooney,4,Pittsburgh Penguins
1307,Chris Rooney,3,Toronto Maple Leafs
1308,Chris Lee,4,Los Angeles Kings
1309,Chris Lee,0,Minnesota Wild
1310,Justin St. Pierre ,4,Los Angeles Kings
1311,Justin St. Pierre ,0,Minnesota Wild
1312,Dave Jackson,3,Chicago Blackhawks
1313,Dave Jackson,2,Colorado Avalanche
1314,Dean Morton,3,Chicago Blackhawks
1315,Dean Morton,2,Colorado Avalanche
1316,Greg Kimmerly,2,Calgary Flames
1317,Greg Kimmerly,0,San Jose Sharks
1318,Steve Kozari,2,Calgary Flames
1319,Steve Kozari,0,San Jose Sharks
1320,Eric Furlatt,0,Edmonton Oilers
1321,Eric Furlatt,1,Nashville Predators
1322,Graham Skilliter,0,Edmonton Oilers
1323,Graham Skilliter,1,Nashville Predators
1324,Brad Meier,3,New York Rangers
1325,Brad Meier,0,Philadelphia Flyers
1326,Francis Charron,3,New York Rangers
1327,Francis Charron,0,Philadelphia Flyers
1328,Dave Jackson,1,Anaheim Ducks
1329,Dave Jackson,4,Chicago Blackhawks
1330,Greg Kimmerly,1,Anaheim Ducks
1331,Greg Kimmerly,4,Chicago Blackhawks
1332,Ian Walsh,2,New York Islanders
1333,Ian Walsh,5,Washington Capitals
1334,Kelly Sutherland,2,New York Islanders
1335,Kelly Sutherland,5,Washington Capitals
1336,Brad Watson,2,Boston Bruins
1337,Brad Watson,1,Winnipeg Jets
1338,Wes McCauley,2,Boston Bruins
1339,Wes McCauley,1,Winnipeg Jets
1340,Brian Pochmara,2,Buffalo Sabres
1341,Brian Pochmara,1,Montréal Canadiens
1342,Ghislain Hebert,2,Buffalo Sabres
1343,Ghislain Hebert,1,Montréal Canadiens
1344,Mark Lemelin,4,Detroit Red Wings
1345,Mark Lemelin,4,New Jersey Devils
1346,Paul Devorski,4,Detroit Red Wings
1347,Paul Devorski,4,New Jersey Devils
1348,Frederick L'Ecuyer,4,Carolina Hurricanes
1349,Frederick L'Ecuyer,2,Pittsburgh Penguins
1350,Kevin Pollock,4,Carolina Hurricanes
1351,Kevin Pollock,2,Pittsburgh Penguins
1352,Justin St. Pierre ,0,Columbus Blue Jackets
1353,Justin St. Pierre ,5,Vancouver Canucks
1354,Steve Kozari,0,Columbus Blue Jackets
1355,Steve Kozari,5,Vancouver Canucks
1356,Jean Hebert,3,Florida Panthers
1357,Jean Hebert,2,Ottawa Senators
1358,Rob Martell,3,Florida Panthers
1359,Rob Martell,2,Ottawa Senators
1360,Furman Furman,3,Edmonton Oilers
1361,Furman Furman,4,St. Louis Blues
1362,Tim Peel,3,Edmonton Oilers
1363,Tim Peel,4,St. Louis Blues
1364,Gord Dwyer,4,Dallas Stars
1365,Gord Dwyer,5,Minnesota Wild
1366,Marc Joannette,4,Dallas Stars
1367,Marc Joannette,5,Minnesota Wild
1368,Brian Pochmara,6,Toronto Maple Leafs
1369,Brian Pochmara,2,Washington Capitals
1370,Francis Charron,6,Toronto Maple Leafs
1371,Francis Charron,2,Washington Capitals
1372,Brad Meier,3,Buffalo Sabres
1373,Brad Meier,3,Montréal Canadiens
1374,Ian Walsh,3,Buffalo Sabres
1375,Ian Walsh,3,Montréal Canadiens
1376,Eric Furlatt,1,Ottawa Senators
1377,Eric Furlatt,4,Tampa Bay Lightning
1378,Rob Martell,1,Ottawa Senators
1379,Rob Martell,4,Tampa Bay Lightning
1380,Chris Rooney,1,New Jersey Devils
1381,Chris Rooney,3,New York Islanders
1382,Frederick L'Ecuyer,1,New Jersey Devils
1383,Frederick L'Ecuyer,3,New York Islanders
1384,Mark Lemelin,5,New York Rangers
1385,Mark Lemelin,2,Philadelphia Flyers
1386,Paul Devorski,5,New York Rangers
1387,Paul Devorski,2,Philadelphia Flyers
1388,Dan O'Rourke,2,Carolina Hurricanes
1389,Dan O'Rourke,3,Pittsburgh Penguins
1390,Francois St-Laurent,2,Carolina Hurricanes
1391,Francois St-Laurent,3,Pittsburgh Penguins
1392,Dan O'Halloran,1,Columbus Blue Jackets
1393,Dan O'Halloran,2,Nashville Predators
1394,Jean Hebert,1,Columbus Blue Jackets
1395,Jean Hebert,2,Nashville Predators
1396,Graham Skilliter,2,Minnesota Wild
1397,Graham Skilliter,2,St. Louis Blues
1398,Kevin Pollock,2,Minnesota Wild
1399,Kevin Pollock,2,St. Louis Blues
1400,Greg Kimmerly,5,Colorado Avalanche
1401,Greg Kimmerly,2,Dallas Stars
1402,Marc Joannette,5,Colorado Avalanche
1403,Marc Joannette,2,Dallas Stars
1404,Chris Lee,0,Arizona Coyotes
1405,Chris Lee,3,Calgary Flames
1406,Kyle Rehman,0,Arizona Coyotes
1407,Kyle Rehman,3,Calgary Flames
1408,Mike Leggo,4,Chicago Blackhawks
1409,Mike Leggo,1,Los Angeles Kings
1410,Tom Chmielewski,4,Chicago Blackhawks
1411,Tom Chmielewski,1,Los Angeles Kings
1412,Dean Morton,4,Anaheim Ducks
1413,Dean Morton,6,San Jose Sharks
1414,Dennis LaRue,4,Anaheim Ducks
1415,Dennis LaRue,6,San Jose Sharks
1416,Tim Peel,5,Detroit Red Wings
1417,Tim Peel,3,Vancouver Canucks
1418,Tom Kowal,5,Detroit Red Wings
1419,Tom Kowal,3,Vancouver Canucks
1420,Brad Watson,3,New York Rangers
1421,Brad Watson,6,Tampa Bay Lightning
1422,Tom Kowal,3,New York Rangers
1423,Tom Kowal,6,Tampa Bay Lightning
1424,Eric Furlatt,2,Columbus Blue Jackets
1425,Eric Furlatt,1,Florida Panthers
1426,Ian Walsh,2,Columbus Blue Jackets
1427,Ian Walsh,1,Florida Panthers
1428,Dennis LaRue,3,Colorado Avalanche
1429,Dennis LaRue,4,Montréal Canadiens
1430,Wes McCauley,3,Colorado Avalanche
1431,Wes McCauley,4,Montréal Canadiens
1432,Dave Jackson,5,Arizona Coyotes
1433,Dave Jackson,2,Edmonton Oilers
1434,Justin St. Pierre ,5,Arizona Coyotes
1435,Justin St. Pierre ,2,Edmonton Oilers
1436,Chris Lee,3,Anaheim Ducks
1437,Chris Lee,2,Boston Bruins
1438,Dan O'Rourke,3,Anaheim Ducks
1439,Dan O'Rourke,2,Boston Bruins
1440,Brad Watson,1,Buffalo Sabres
1441,Brad Watson,1,Tampa Bay Lightning
1442,Francis Charron,1,Buffalo Sabres
1443,Francis Charron,1,Tampa Bay Lightning
1444,Darcy Burchell,3,New York Islanders
1445,Darcy Burchell,2,Ottawa Senators
1446,Tim Peel,3,New York Islanders
1447,Tim Peel,2,Ottawa Senators
1448,Eric Furlatt,0,New Jersey Devils
1449,Eric Furlatt,1,Pittsburgh Penguins
1450,Paul Devorski,0,New Jersey Devils
1451,Paul Devorski,1,Pittsburgh Penguins
1452,Dan O'Halloran,4,Vancouver Canucks
1453,Dan O'Halloran,3,Washington Capitals
1454,Jean Hebert,4,Vancouver Canucks
1455,Jean Hebert,3,Washington Capitals
1456,Brian Pochmara,2,Carolina Hurricanes
1457,Brian Pochmara,1,Nashville Predators
1458,Frederick L'Ecuyer,2,Carolina Hurricanes
1459,Frederick L'Ecuyer,1,Nashville Predators
1460,Kevin Pollock,3,Dallas Stars
1461,Kevin Pollock,5,Toronto Maple Leafs
1462,Steve Kozari,3,Dallas Stars
1463,Steve Kozari,5,Toronto Maple Leafs
1464,Gord Dwyer,3,Detroit Red Wings
1465,Gord Dwyer,4,Florida Panthers
1466,Kelly Sutherland,3,Detroit Red Wings
1467,Kelly Sutherland,4,Florida Panthers
1468,Dave Jackson,2,Arizona Coyotes
1469,Dave Jackson,5,Calgary Flames
1470,Justin St. Pierre ,2,Arizona Coyotes
1471,Justin St. Pierre ,5,Calgary Flames
1472,Chris Lee,1,Philadelphia Flyers
1473,Chris Lee,2,San Jose Sharks
1474,Francois St-Laurent,1,Philadelphia Flyers
1475,Francois St-Laurent,2,San Jose Sharks
1476,Dan O'Rourke,0,Boston Bruins
1477,Dan O'Rourke,2,Los Angeles Kings
1478,Kyle Rehman,0,Boston Bruins
1479,Kyle Rehman,2,Los Angeles Kings
1480,Mark Lemelin,2,Minnesota Wild
1481,Mark Lemelin,1,Montréal Canadiens
1482,Wes McCauley,2,Minnesota Wild
1483,Wes McCauley,1,Montréal Canadiens
1484,Chris Rooney,4,Chicago Blackhawks
1485,Chris Rooney,1,St. Louis Blues
1486,Dennis LaRue,4,Chicago Blackhawks
1487,Dennis LaRue,1,St. Louis Blues
1488,Mike Leggo,2,Edmonton Oilers
1489,Mike Leggo,3,Winnipeg Jets
1490,Rob Martell,2,Edmonton Oilers
1491,Rob Martell,3,Winnipeg Jets
1492,Brad Meier,4,Anaheim Ducks
1493,Brad Meier,4,Philadelphia Flyers
1494,Graham Skilliter,4,Anaheim Ducks
1495,Graham Skilliter,4,Philadelphia Flyers
1496,Greg Kimmerly,0,Pittsburgh Penguins
1497,Greg Kimmerly,3,Vancouver Canucks
1498,Marc Joannette,0,Pittsburgh Penguins
1499,Marc Joannette,3,Vancouver Canucks
1500,Kyle Rehman,1,Carolina Hurricanes
1501,Kyle Rehman,2,Washington Capitals
1502,Steve Kozari,1,Carolina Hurricanes
1503,Steve Kozari,2,Washington Capitals
1504,Jean Hebert,5,New Jersey Devils
1505,Jean Hebert,3,Toronto Maple Leafs
1506,Tim Peel,5,New Jersey Devils
1507,Tim Peel,3,Toronto Maple Leafs
1508,Brad Watson,2,New York Islanders
1509,Brad Watson,1,Ottawa Senators
1510,Ghislain Hebert,2,New York Islanders
1511,Ghislain Hebert,1,Ottawa Senators
1512,Dean Morton,2,Dallas Stars
1513,Dean Morton,5,Detroit Red Wings
1514,Francis Charron,2,Dallas Stars
1515,Francis Charron,5,Detroit Red Wings
1516,Frederick L'Ecuyer,0,Buffalo Sabres
1517,Frederick L'Ecuyer,5,Tampa Bay Lightning
1518,Kelly Sutherland,0,Buffalo Sabres
1519,Kelly Sutherland,5,Tampa Bay Lightning
1520,Gord Dwyer,3,Columbus Blue Jackets
1521,Gord Dwyer,3,Florida Panthers
1522,Paul Devorski,3,Columbus Blue Jackets
1523,Paul Devorski,3,Florida Panthers
1524,Dan O'Rourke,4,Nashville Predators
1525,Dan O'Rourke,3,St. Louis Blues
1526,Wes McCauley,4,Nashville Predators
1527,Wes McCauley,3,St. Louis Blues
1528,Kevin Pollock,4,Calgary Flames
1529,Kevin Pollock,3,Colorado Avalanche
1530,Tom Kowal,4,Calgary Flames
1531,Tom Kowal,3,Colorado Avalanche
1532,Brad Meier,0,Arizona Coyotes
1533,Brad Meier,4,Los Angeles Kings
1534,Francois St-Laurent,0,Arizona Coyotes
1535,Francois St-Laurent,4,Los Angeles Kings
1536,Graham Skilliter,4,Boston Bruins
1537,Graham Skilliter,7,San Jose Sharks
1538,Justin St. Pierre ,4,Boston Bruins
1539,Justin St. Pierre ,7,San Jose Sharks
1540,Chris Rooney,5,Anaheim Ducks
1541,Chris Rooney,4,Minnesota Wild
1542,Rob Martell,5,Anaheim Ducks
1543,Rob Martell,4,Minnesota Wild
1544,Brian Pochmara,2,Colorado Avalanche
1545,Brian Pochmara,6,Winnipeg Jets
1546,Mike Leggo,2,Colorado Avalanche
1547,Mike Leggo,6,Winnipeg Jets
1548,Dennis LaRue,4,Chicago Blackhawks
1549,Dennis LaRue,3,Montréal Canadiens
1550,Ghislain Hebert,4,Chicago Blackhawks
1551,Ghislain Hebert,3,Montréal Canadiens
1552,Francis Charron,2,Ottawa Senators
1553,Francis Charron,3,Pittsburgh Penguins
1554,Wes McCauley,2,Ottawa Senators
1555,Wes McCauley,3,Pittsburgh Penguins
1556,Justin St. Pierre ,1,Los Angeles Kings
1557,Justin St. Pierre ,2,Philadelphia Flyers
1558,Tom Kowal,1,Los Angeles Kings
1559,Tom Kowal,2,Philadelphia Flyers
1560,Eric Furlatt,5,Toronto Maple Leafs
1561,Eric Furlatt,2,Vancouver Canucks
1562,Frederick L'Ecuyer,5,Toronto Maple Leafs
1563,Frederick L'Ecuyer,2,Vancouver Canucks
1564,Ian Walsh,3,Detroit Red Wings
1565,Ian Walsh,2,New York Rangers
1566,Jean Hebert,3,Detroit Red Wings
1567,Jean Hebert,2,New York Rangers
1568,Dan O'Rourke,3,Columbus Blue Jackets
1569,Dan O'Rourke,1,Tampa Bay Lightning
1570,Gord Dwyer,3,Columbus Blue Jackets
1571,Gord Dwyer,1,Tampa Bay Lightning
1572,Greg Kimmerly,2,Buffalo Sabres
1573,Greg Kimmerly,3,Florida Panthers
1574,Paul Devorski,2,Buffalo Sabres
1575,Paul Devorski,3,Florida Panthers
1576,Dean Morton,1,New Jersey Devils
1577,Dean Morton,4,Washington Capitals
1578,Marc Joannette,1,New Jersey Devils
1579,Marc Joannette,4,Washington Capitals
1580,Kelly Sutherland,4,New York Islanders
1581,Kelly Sutherland,6,St. Louis Blues
1582,Tim Peel,4,New York Islanders
1583,Tim Peel,6,St. Louis Blues
1584,Dan O'Halloran,3,Chicago Blackhawks
1585,Dan O'Halloran,1,Nashville Predators
1586,Kyle Rehman,3,Chicago Blackhawks
1587,Kyle Rehman,1,Nashville Predators
1588,Dave Jackson,4,Dallas Stars
1589,Dave Jackson,1,Montréal Canadiens
1590,Steve Kozari,4,Dallas Stars
1591,Steve Kozari,1,Montréal Canadiens
1592,Francois St-Laurent,2,Arizona Coyotes
1593,Francois St-Laurent,5,Boston Bruins
1594,Graham Skilliter,2,Arizona Coyotes
1595,Graham Skilliter,5,Boston Bruins
1596,Kevin Pollock,2,Calgary Flames
1597,Kevin Pollock,3,San Jose Sharks
1598,Mike Leggo,2,Calgary Flames
1599,Mike Leggo,3,San Jose Sharks
1600,Brian Pochmara,4,Anaheim Ducks
1601,Brian Pochmara,3,Winnipeg Jets
1602,Chris Rooney,4,Anaheim Ducks
1603,Chris Rooney,3,Winnipeg Jets
1604,Kyle Rehman,1,Carolina Hurricanes
1605,Kyle Rehman,3,Detroit Red Wings
1606,Marc Joannette,1,Carolina Hurricanes
1607,Marc Joannette,3,Detroit Red Wings
1608,Frederick L'Ecuyer,4,Ottawa Senators
1609,Frederick L'Ecuyer,3,Vancouver Canucks
1610,Ian Walsh,4,Ottawa Senators
1611,Ian Walsh,3,Vancouver Canucks
1612,Kevin Pollock,2,Edmonton Oilers
1613,Kevin Pollock,1,San Jose Sharks
1614,Rob Martell,2,Edmonton Oilers
1615,Rob Martell,1,San Jose Sharks
1616,Eric Furlatt,4,New York Rangers
1617,Eric Furlatt,3,Pittsburgh Penguins
1618,Jean Hebert,4,New York Rangers
1619,Jean Hebert,3,Pittsburgh Penguins
1620,Dave Jackson,1,Carolina Hurricanes
1621,Dave Jackson,2,New Jersey Devils
1622,Graham Skilliter,1,Carolina Hurricanes
1623,Graham Skilliter,2,New Jersey Devils
1624,Dan O'Halloran,2,Florida Panthers
1625,Dan O'Halloran,4,St. Louis Blues
1626,Dean Morton,2,Florida Panthers
1627,Dean Morton,4,St. Louis Blues
1628,Jean Hebert,1,Buffalo Sabres
1629,Jean Hebert,0,Los Angeles Kings
1630,Kelly Sutherland,1,Buffalo Sabres
1631,Kelly Sutherland,0,Los Angeles Kings
1632,Tom Kowal,2,Chicago Blackhawks
1633,Tom Kowal,2,New Jersey Devils
1634,Wes McCauley,2,Chicago Blackhawks
1635,Wes McCauley,2,New Jersey Devils
1636,Dave Jackson,3,Columbus Blue Jackets
1637,Dave Jackson,2,Philadelphia Flyers
1638,Greg Kimmerly,3,Columbus Blue Jackets
1639,Greg Kimmerly,2,Philadelphia Flyers
1640,Furman Furman,1,Calgary Flames
1641,Furman Furman,4,Toronto Maple Leafs
1642,Paul Devorski,1,Calgary Flames
1643,Paul Devorski,4,Toronto Maple Leafs
1644,Justin St. Pierre ,3,Montréal Canadiens
1645,Justin St. Pierre ,1,Vancouver Canucks
1646,Marc Joannette,3,Montréal Canadiens
1647,Marc Joannette,1,Vancouver Canucks
1648,Francois St-Laurent,3,Tampa Bay Lightning
1649,Francois St-Laurent,5,Washington Capitals
1650,Graham Skilliter,3,Tampa Bay Lightning
1651,Graham Skilliter,5,Washington Capitals
1652,Brad Meier,5,Minnesota Wild
1653,Brad Meier,4,New York Islanders
1654,Brad Watson,5,Minnesota Wild
1655,Brad Watson,4,New York Islanders
1656,Dean Morton,2,Dallas Stars
1657,Dean Morton,5,Winnipeg Jets
1658,Tim Peel,2,Dallas Stars
1659,Tim Peel,5,Winnipeg Jets
1660,Ian Walsh,0,Colorado Avalanche
1661,Ian Walsh,3,Nashville Predators
1662,Mike Leggo,0,Colorado Avalanche
1663,Mike Leggo,3,Nashville Predators
1664,Brian Pochmara,2,Edmonton Oilers
1665,Brian Pochmara,5,San Jose Sharks
1666,Francis Charron,2,Edmonton Oilers
1667,Francis Charron,5,San Jose Sharks
1668,Chris Lee,1,Detroit Red Wings
1669,Chris Lee,1,Toronto Maple Leafs
1670,Darcy Burchell,1,Detroit Red Wings
1671,Darcy Burchell,1,Toronto Maple Leafs
1672,Brian Pochmara,2,Anaheim Ducks
1673,Brian Pochmara,1,Edmonton Oilers
1674,Francis Charron,2,Anaheim Ducks
1675,Francis Charron,1,Edmonton Oilers
1676,Ghislain Hebert,2,Boston Bruins
1677,Ghislain Hebert,3,Chicago Blackhawks
1678,Kelly Sutherland,2,Boston Bruins
1679,Kelly Sutherland,3,Chicago Blackhawks
1680,Eric Furlatt,4,Buffalo Sabres
1681,Eric Furlatt,3,Calgary Flames
1682,Rob Martell,4,Buffalo Sabres
1683,Rob Martell,3,Calgary Flames
1684,Marc Joannette,1,New Jersey Devils
1685,Marc Joannette,4,Philadelphia Flyers
1686,Tom Kowal,1,New Jersey Devils
1687,Tom Kowal,4,Philadelphia Flyers
1688,Furman Furman,3,Columbus Blue Jackets
1689,Furman Furman,2,Washington Capitals
1690,Paul Devorski,3,Columbus Blue Jackets
1691,Paul Devorski,2,Washington Capitals
1692,Kevin Pollock,5,Los Angeles Kings
1693,Kevin Pollock,3,Ottawa Senators
1694,Steve Kozari,5,Los Angeles Kings
1695,Steve Kozari,3,Ottawa Senators
1696,Dave Jackson,1,Carolina Hurricanes
1697,Dave Jackson,2,Tampa Bay Lightning
1698,Thomas John Luxmore,1,Carolina Hurricanes
1699,Thomas John Luxmore,2,Tampa Bay Lightning
1700,Chris Lee,3,New York Islanders
1701,Chris Lee,6,St. Louis Blues
1702,Mike Leggo,3,New York Islanders
1703,Mike Leggo,6,St. Louis Blues
1704,Brad Meier,3,Colorado Avalanche
1705,Brad Meier,3,Winnipeg Jets
1706,Frederick L'Ecuyer,3,Colorado Avalanche
1707,Frederick L'Ecuyer,3,Winnipeg Jets
1708,Tim Peel,1,Arizona Coyotes
1709,Tim Peel,5,Nashville Predators
1710,Trevor Hanson,1,Arizona Coyotes
1711,Trevor Hanson,5,Nashville Predators
1712,Gord Dwyer,1,Minnesota Wild
1713,Gord Dwyer,2,San Jose Sharks
1714,Ian Walsh,1,Minnesota Wild
1715,Ian Walsh,2,San Jose Sharks
1716,Chris Rooney,1,Calgary Flames
1717,Chris Rooney,3,Pittsburgh Penguins
1718,Tom Chmielewski,1,Calgary Flames
1719,Tom Chmielewski,3,Pittsburgh Penguins
1720,Greg Kimmerly,2,Los Angeles Kings
1721,Greg Kimmerly,6,Montréal Canadiens
1722,Steve Kozari,2,Los Angeles Kings
1723,Steve Kozari,6,Montréal Canadiens
1724,Dan O'Rourke,2,Detroit Red Wings
1725,Dan O'Rourke,2,Florida Panthers
1726,Justin St. Pierre ,2,Detroit Red Wings
1727,Justin St. Pierre ,2,Florida Panthers
1728,Dan O'Halloran,4,Anaheim Ducks
1729,Dan O'Halloran,2,Edmonton Oilers
1730,Kyle Rehman,4,Anaheim Ducks
1731,Kyle Rehman,2,Edmonton Oilers
1732,Rob Martell,2,Boston Bruins
1733,Rob Martell,2,Ottawa Senators
1734,Tom Kowal,2,Boston Bruins
1735,Tom Kowal,2,Ottawa Senators
1736,Eric Furlatt,1,Carolina Hurricanes
1737,Eric Furlatt,5,Philadelphia Flyers
1738,Ghislain Hebert,1,Carolina Hurricanes
1739,Ghislain Hebert,5,Philadelphia Flyers
1740,Chris Lee,4,Buffalo Sabres
1741,Chris Lee,3,Florida Panthers
1742,Greg Kimmerly,4,Buffalo Sabres
1743,Greg Kimmerly,3,Florida Panthers
1744,Dan O'Rourke,1,Detroit Red Wings
1745,Dan O'Rourke,4,Toronto Maple Leafs
1746,Dean Morton,1,Detroit Red Wings
1747,Dean Morton,4,Toronto Maple Leafs
1748,Paul Devorski,2,Chicago Blackhawks
1749,Paul Devorski,3,New York Islanders
1750,Wes McCauley,2,Chicago Blackhawks
1751,Wes McCauley,3,New York Islanders
1752,Dave Jackson,2,Tampa Bay Lightning
1753,Dave Jackson,4,Washington Capitals
1754,Justin St. Pierre ,2,Tampa Bay Lightning
1755,Justin St. Pierre ,4,Washington Capitals
1756,Chris Rooney,3,Columbus Blue Jackets
1757,Chris Rooney,3,Pittsburgh Penguins
1758,Francis Charron,3,Columbus Blue Jackets
1759,Francis Charron,3,Pittsburgh Penguins
1760,Brad Meier,4,Anaheim Ducks
1761,Brad Meier,1,Winnipeg Jets
1762,Kevin Pollock,4,Anaheim Ducks
1763,Kevin Pollock,1,Winnipeg Jets
1764,Jean Hebert,4,Dallas Stars
1765,Jean Hebert,3,New Jersey Devils
1766,Tim Peel,4,Dallas Stars
1767,Tim Peel,3,New Jersey Devils
1768,Ian Walsh,3,Arizona Coyotes
1769,Ian Walsh,3,Minnesota Wild
1770,Mike Leggo,3,Arizona Coyotes
1771,Mike Leggo,3,Minnesota Wild
1772,Brad Watson,2,Colorado Avalanche
1773,Brad Watson,3,St. Louis Blues
1774,Francois St-Laurent,2,Colorado Avalanche
1775,Francois St-Laurent,3,St. Louis Blues
1776,Dan O'Halloran,5,New York Rangers
1777,Dan O'Halloran,1,Vancouver Canucks
1778,Graham Skilliter,5,New York Rangers
1779,Graham Skilliter,1,Vancouver Canucks
1780,Frederick L'Ecuyer,0,Nashville Predators
1781,Frederick L'Ecuyer,2,San Jose Sharks
1782,Gord Dwyer,0,Nashville Predators
1783,Gord Dwyer,2,San Jose Sharks
1784,Ghislain Hebert,3,Los Angeles Kings
1785,Ghislain Hebert,3,Toronto Maple Leafs
1786,Tom Kowal,3,Los Angeles Kings
1787,Tom Kowal,3,Toronto Maple Leafs
1788,Brian Pochmara,1,Calgary Flames
1789,Brian Pochmara,2,Chicago Blackhawks
1790,Steve Kozari,1,Calgary Flames
1791,Steve Kozari,2,Chicago Blackhawks
1792,Kevin Pollock,0,Edmonton Oilers
1793,Kevin Pollock,2,New York Rangers
1794,Kyle Rehman,0,Edmonton Oilers
1795,Kyle Rehman,2,New York Rangers
1796,Dan O'Rourke,2,New Jersey Devils
1797,Dan O'Rourke,2,New York Islanders
1798,Greg Kimmerly,2,New Jersey Devils
1799,Greg Kimmerly,2,New York Islanders
1800,Chris Lee,4,Pittsburgh Penguins
1801,Chris Lee,2,Tampa Bay Lightning
1802,Kelly Sutherland,4,Pittsburgh Penguins
1803,Kelly Sutherland,2,Tampa Bay Lightning
1804,Brad Watson,1,Philadelphia Flyers
1805,Brad Watson,3,Tampa Bay Lightning
1806,Dean Morton,1,Philadelphia Flyers
1807,Dean Morton,3,Tampa Bay Lightning
1808,Greg Kimmerly,2,Anaheim Ducks
1809,Greg Kimmerly,6,Toronto Maple Leafs
1810,Steve Kozari,2,Anaheim Ducks
1811,Steve Kozari,6,Toronto Maple Leafs
1812,Eric Furlatt,1,Carolina Hurricanes
1813,Eric Furlatt,4,Montréal Canadiens
1814,Francis Charron,1,Carolina Hurricanes
1815,Francis Charron,4,Montréal Canadiens
1816,Kelly Sutherland,0,Columbus Blue Jackets
1817,Kelly Sutherland,0,Detroit Red Wings
