code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
1995030211,Philadelphia Flyers,0,Florida Panthers,2,Dan Marouelli,Wayne Bonney,Florida Panthers,Philadelphia Flyers
1995030212,Philadelphia Flyers,3,Florida Panthers,2,Mark Faucette,Wayne Bonney,Philadelphia Flyers,Florida Panthers
1995030213,Florida Panthers,1,Philadelphia Flyers,3,Bill McCreary,Ray Scapinello,Philadelphia Flyers,Florida Panthers
1995030214,Florida Panthers,4,Philadelphia Flyers,3,Rob Shick,Ray Scapinello,Florida Panthers,Philadelphia Flyers
1995030215,Philadelphia Flyers,1,Florida Panthers,2,Don Koharski,Shane Heyer,Florida Panthers,Philadelphia Flyers
1995030216,Florida Panthers,4,Philadelphia Flyers,1,Terry Gregson,Gordon Broseker,Florida Panthers,Philadelphia Flyers
1995030221,Pittsburgh Penguins,4,New York Rangers,3,Andy van Hellemond,Kevin Collins,Pittsburgh Penguins,New York Rangers
1995030222,Pittsburgh Penguins,3,New York Rangers,6,Kerry Fraser,Kevin Collins,New York Rangers,Pittsburgh Penguins
1995030223,New York Rangers,2,Pittsburgh Penguins,3,Dan Marquelli,Shane Heyer,Pittsburgh Penguins,New York Rangers
1995030224,New York Rangers,1,Pittsburgh Penguins,4,Don Koharski,Shane Heyer,Pittsburgh Penguins,New York Rangers
1995030225,Pittsburgh Penguins,7,New York Rangers,3,Rob Shick,Ray Scapinello,Pittsburgh Penguins,New York Rangers
1995030231,Detroit Red Wings,3,St. Louis Blues,2,4. Gregson,Gordon Broseker,Detroit Red Wings,St. Louis Blues
1995030232,Detroit Red Wings,8,St. Louis Blues,3,7. McCreary,Gordon Broseker,Detroit Red Wings,St. Louis Blues
1995030233,St. Louis Blues,5,Detroit Red Wings,4,Kerry Fraser,Kevin Collins,St. Louis Blues,Detroit Red Wings
1995030234,St. Louis Blues,1,Detroit Red Wings,0,Mark Faucette,Kevin Collins,St. Louis Blues,Detroit Red Wings
1995030235,Detroit Red Wings,2,St. Louis Blues,3,Van Hellemond,Lazarowich,St. Louis Blues,Detroit Red Wings
1995030236,St. Louis Blues,2,Detroit Red Wings,4,Dan Marouelli,Ray Scapinello,Detroit Red Wings,St. Louis Blues
1995030237,Detroit Red Wings,1,St. Louis Blues,0,McCreary,Scapinello,Detroit Red Wings,St. Louis Blues
1995030241,Colorado Avalanche,2,Chicago Blackhawks,3,Don Koharski,Shane Heyer,Chicago Blackhawks,Colorado Avalanche
1995030242,Colorado Avalanche,5,Chicago Blackhawks,1,Rob Shick,Jay Sharrers,Colorado Avalanche,Chicago Blackhawks
1995030243,Chicago Blackhawks,4,Colorado Avalanche,3,Terry Gregson,Wayne Bonney,Chicago Blackhawks,Colorado Avalanche
1995030244,Chicago Blackhawks,2,Colorado Avalanche,3,Andy van Hellemond,Gordon Broseker,Colorado Avalanche,Chicago Blackhawks
1995030245,Colorado Avalanche,4,Chicago Blackhawks,1,Kerry Fraser,Gordon Broseker,Colorado Avalanche,Chicago Blackhawks
1995030246,Chicago Blackhawks,3,Colorado Avalanche,4,Mark Faucette,Wayne Bonney,Colorado Avalanche,Chicago Blackhawks
1995030311,Pittsburgh Penguins,1,Florida Panthers,5,Kerry Fraser,Wayne Bonney,Florida Panthers,Pittsburgh Penguins
1995030312,Pittsburgh Penguins,3,Florida Panthers,2,Andy van Hellemond,Wayne Bonney,Pittsburgh Penguins,Florida Panthers
1995030313,Florida Panthers,5,Pittsburgh Penguins,2,Bill McCreary,Ray Scapinello,Florida Panthers,Pittsburgh Penguins
1995030314,Florida Panthers,1,Pittsburgh Penguins,2,Don Koharski,Ray Scapinello,Pittsburgh Penguins,Florida Panthers
1995030315,Pittsburgh Penguins,3,Florida Panthers,0,Mark Faucette,Gordon Broseker,Pittsburgh Penguins,Florida Panthers
1995030316,Florida Panthers,4,Pittsburgh Penguins,3,Terry Gregson,Kevin Collins,Florida Panthers,Pittsburgh Penguins
1995030317,Pittsburgh Penguins,1,Florida Panthers,3,Don Koharski,Kevin Collins,Florida Panthers,Pittsburgh Penguins
1995030321,Detroit Red Wings,2,Colorado Avalanche,3,12. Don Koharski,Gordon Broseker,Colorado Avalanche,Detroit Red Wings
1995030322,Detroit Red Wings,0,Colorado Avalanche,3,11. Faucette,Gordon Broseker,Colorado Avalanche,Detroit Red Wings
1995030323,Colorado Avalanche,4,Detroit Red Wings,6,Terry Gregson,Kevin Collins,Detroit Red Wings,Colorado Avalanche
1995030324,Colorado Avalanche,4,Detroit Red Wings,2,Andy van Hellemond,Kevin Collins,Colorado Avalanche,Detroit Red Wings
1995030325,Detroit Red Wings,5,Colorado Avalanche,2,2. Fraser,64. Heyer,Detroit Red Wings,Colorado Avalanche
1995030326,Colorado Avalanche,4,Detroit Red Wings,1,Bill McCreary,Ray Scapinello,Colorado Avalanche,Detroit Red Wings
1995030411,Colorado Avalanche,3,Florida Panthers,1,Bill McCreary,Ray Scapinello,Colorado Avalanche,Florida Panthers
1995030412,Colorado Avalanche,8,Florida Panthers,1,Don Koharski,Kevin Collins,Colorado Avalanche,Florida Panthers
1995030413,Florida Panthers,2,Colorado Avalanche,3,Andy van Hellemond,Ray Scapinello,Colorado Avalanche,Florida Panthers
1995030414,Florida Panthers,0,Colorado Avalanche,1,Bill McCreary,Kevin Collins,Colorado Avalanche,Florida Panthers
