,Ref,Score,Team
2449,Justin St. Pierre ,1,Philadelphia Flyers
2450,Wes McCauley,4,Buffalo Sabres
2451,Wes McCauley,1,Philadelphia Flyers
2452,Chris Rooney,5,Carolina Hurricanes
2453,Chris Rooney,3,Columbus Blue Jackets
2454,Kendrick Nicholson,5,Carolina Hurricanes
2455,Kendrick Nicholson,3,Columbus Blue Jackets
2456,Francis Charron,5,Boston Bruins
2457,Francis Charron,3,St. Louis Blues
2458,Gord Dwyer,5,Boston Bruins
2459,Gord Dwyer,3,St. Louis Blues
2460,Dan O'Rourke,2,Nashville Predators
2461,Dan O'Rourke,1,Vancouver Canucks
2462,Evgeny Romasko,2,Nashville Predators
2463,Evgeny Romasko,1,Vancouver Canucks
2464,Brad Watson,4,Chicago Blackhawks
2465,Brad Watson,3,Detroit Red Wings
2466,Thomas John Luxmore,4,Chicago Blackhawks
2467,Thomas John Luxmore,3,Detroit Red Wings
2468,Dan O'Halloran,3,Edmonton Oilers
2469,Dan O'Halloran,5,San Jose Sharks
2470,Kyle Rehman,3,Edmonton Oilers
2471,Kyle Rehman,5,San Jose Sharks
2472,Eric Furlatt,2,Anaheim Ducks
2473,Eric Furlatt,0,Dallas Stars
2474,Graham Skilliter,2,Anaheim Ducks
2475,Graham Skilliter,0,Dallas Stars
2476,Francois St-Laurent,2,Florida Panthers
2477,Francois St-Laurent,1,New York Islanders
2478,Kendrick Nicholson,2,Florida Panthers
2479,Kendrick Nicholson,1,New York Islanders
2480,Steve Kozari,7,Montréal Canadiens
2481,Steve Kozari,4,Winnipeg Jets
2482,Tom Kowal,7,Montréal Canadiens
2483,Tom Kowal,4,Winnipeg Jets
2484,Dean Morton,2,Pittsburgh Penguins
2485,Dean Morton,5,Washington Capitals
2486,Jean Hebert,2,Pittsburgh Penguins
2487,Jean Hebert,5,Washington Capitals
2488,Dan O'Halloran,3,Calgary Flames
2489,Dan O'Halloran,2,San Jose Sharks
2490,Jon McIsaac,3,Calgary Flames
2491,Jon McIsaac,2,San Jose Sharks
2492,Chris Rooney,4,Philadelphia Flyers
2493,Chris Rooney,4,Vancouver Canucks
2494,Kyle Rehman,4,Philadelphia Flyers
2495,Kyle Rehman,4,Vancouver Canucks
2496,Garrett Rank,4,Ottawa Senators
2497,Garrett Rank,1,Pittsburgh Penguins
2498,Wes McCauley,4,Ottawa Senators
2499,Wes McCauley,1,Pittsburgh Penguins
2500,Evgeny Romasko,2,Buffalo Sabres
2501,Evgeny Romasko,4,Tampa Bay Lightning
2502,Trevor Hanson,2,Buffalo Sabres
2503,Trevor Hanson,4,Tampa Bay Lightning
2504,Brian Pochmara,1,Boston Bruins
2505,Brian Pochmara,2,Nashville Predators
2506,Graham Skilliter,1,Boston Bruins
2507,Graham Skilliter,2,Nashville Predators
2508,Chris Lee,7,Minnesota Wild
2509,Chris Lee,1,Montréal Canadiens
2510,Justin St. Pierre ,7,Minnesota Wild
2511,Justin St. Pierre ,1,Montréal Canadiens
2512,Brad Watson,5,Dallas Stars
2513,Brad Watson,2,Detroit Red Wings
2514,Thomas John Luxmore,5,Dallas Stars
2515,Thomas John Luxmore,2,Detroit Red Wings
2516,Kevin Pollock,4,Anaheim Ducks
2517,Kevin Pollock,1,Colorado Avalanche
2518,Marc Joannette,4,Anaheim Ducks
2519,Marc Joannette,1,Colorado Avalanche
2520,Brad Meier,3,Edmonton Oilers
2521,Brad Meier,2,New Jersey Devils
2522,Jon McIsaac,3,Edmonton Oilers
2523,Jon McIsaac,2,New Jersey Devils
2524,Eric Furlatt,5,Los Angeles Kings
2525,Eric Furlatt,1,St. Louis Blues
2526,Mike Leggo,5,Los Angeles Kings
2527,Mike Leggo,1,St. Louis Blues
2528,Dean Morton,2,New York Rangers
2529,Dean Morton,4,Toronto Maple Leafs
2530,Francis Charron,2,New York Rangers
2531,Francis Charron,4,Toronto Maple Leafs
2532,Kelly Sutherland,0,Chicago Blackhawks
2533,Kelly Sutherland,6,Washington Capitals
2534,Kendrick Nicholson,0,Chicago Blackhawks
2535,Kendrick Nicholson,6,Washington Capitals
2536,Tim Peel,3,Columbus Blue Jackets
2537,Tim Peel,1,Tampa Bay Lightning
2538,Trevor Hanson,3,Columbus Blue Jackets
2539,Trevor Hanson,1,Tampa Bay Lightning
2540,Dan O'Rourke,2,Florida Panthers
2541,Dan O'Rourke,5,New York Islanders
2542,Tom Chmielewski,2,Florida Panthers
2543,Tom Chmielewski,5,New York Islanders
2544,Brian Pochmara,2,Buffalo Sabres
2545,Brian Pochmara,5,Carolina Hurricanes
2546,Frederick L'Ecuyer,2,Buffalo Sabres
2547,Frederick L'Ecuyer,5,Carolina Hurricanes
2548,Gord Dwyer,1,Calgary Flames
2549,Gord Dwyer,2,New Jersey Devils
2550,Tom Kowal,1,Calgary Flames
2551,Tom Kowal,2,New Jersey Devils
2552,Kevin Pollock,4,Arizona Coyotes
2553,Kevin Pollock,3,Winnipeg Jets
2554,Marc Joannette,4,Arizona Coyotes
2555,Marc Joannette,3,Winnipeg Jets
2556,Kyle Rehman,6,Boston Bruins
2557,Kyle Rehman,3,Philadelphia Flyers
2558,Steve Kozari,6,Boston Bruins
2559,Steve Kozari,3,Philadelphia Flyers
2560,Chris Lee,2,Colorado Avalanche
2561,Chris Lee,3,Nashville Predators
2562,Eric Furlatt,2,Colorado Avalanche
2563,Eric Furlatt,3,Nashville Predators
2564,Chris Rooney,5,Montréal Canadiens
2565,Chris Rooney,4,New York Rangers
2566,Dan O'Halloran,5,Montréal Canadiens
2567,Dan O'Halloran,4,New York Rangers
2568,Justin St. Pierre ,2,Ottawa Senators
2569,Justin St. Pierre ,4,Toronto Maple Leafs
2570,Kelly Sutherland,2,Ottawa Senators
2571,Kelly Sutherland,4,Toronto Maple Leafs
2572,Brad Meier,6,Detroit Red Wings
2573,Brad Meier,3,Pittsburgh Penguins
2574,Frederick L'Ecuyer,6,Detroit Red Wings
2575,Frederick L'Ecuyer,3,Pittsburgh Penguins
2576,Dan O'Rourke,3,Columbus Blue Jackets
2577,Dan O'Rourke,4,Florida Panthers
2578,Evgeny Romasko,3,Columbus Blue Jackets
2579,Evgeny Romasko,4,Florida Panthers
2580,Tim Peel,7,Carolina Hurricanes
2581,Tim Peel,4,New York Islanders
2582,Trevor Hanson,7,Carolina Hurricanes
2583,Trevor Hanson,4,New York Islanders
2584,Brad Watson,3,Anaheim Ducks
2585,Brad Watson,0,Arizona Coyotes
2586,Chris Schlenker ,3,Anaheim Ducks
2587,Chris Schlenker ,0,Arizona Coyotes
2588,Francois St-Laurent,4,Dallas Stars
2589,Francois St-Laurent,5,Minnesota Wild
2590,Jean Hebert,4,Dallas Stars
2591,Jean Hebert,5,Minnesota Wild
2592,Ghislain Hebert,1,Calgary Flames
2593,Ghislain Hebert,1,Edmonton Oilers
2594,Gord Dwyer,1,Calgary Flames
2595,Gord Dwyer,1,Edmonton Oilers
2596,Ian Walsh,3,Los Angeles Kings
2597,Ian Walsh,2,Winnipeg Jets
2598,Thomas John Luxmore,3,Los Angeles Kings
2599,Thomas John Luxmore,2,Winnipeg Jets
2600,Graham Skilliter,0,San Jose Sharks
2601,Graham Skilliter,4,St. Louis Blues
2602,Mike Leggo,0,San Jose Sharks
2603,Mike Leggo,4,St. Louis Blues
2604,Francis Charron,0,Philadelphia Flyers
2605,Francis Charron,5,Washington Capitals
2606,Steve Kozari,0,Philadelphia Flyers
2607,Steve Kozari,5,Washington Capitals
2608,Kevin Pollock,2,Chicago Blackhawks
2609,Kevin Pollock,3,Minnesota Wild
2610,Wes McCauley,2,Chicago Blackhawks
2611,Wes McCauley,3,Minnesota Wild
2612,Garrett Rank,2,New Jersey Devils
2613,Garrett Rank,1,Vancouver Canucks
2614,Tom Kowal,2,New Jersey Devils
2615,Tom Kowal,1,Vancouver Canucks
2616,Marc Joannette,1,Anaheim Ducks
2617,Marc Joannette,2,St. Louis Blues
2618,Thomas John Luxmore,1,Anaheim Ducks
2619,Thomas John Luxmore,2,St. Louis Blues
2620,Francois St-Laurent,0,Boston Bruins
2621,Francois St-Laurent,4,New York Islanders
2622,Furman Furman,0,Boston Bruins
2623,Furman Furman,4,New York Islanders
2624,Brad Meier,4,Buffalo Sabres
2625,Brad Meier,1,Dallas Stars
2626,Pierre Lambert,4,Buffalo Sabres
2627,Pierre Lambert,1,Dallas Stars
2628,Dean Morton,1,Detroit Red Wings
2629,Dean Morton,0,Montréal Canadiens
2630,Mike Leggo,1,Detroit Red Wings
2631,Mike Leggo,0,Montréal Canadiens
2632,Brad Watson,1,Los Angeles Kings
2633,Brad Watson,2,Tampa Bay Lightning
2634,Chris Schlenker ,1,Los Angeles Kings
2635,Chris Schlenker ,2,Tampa Bay Lightning
2636,Chris Lee,5,San Jose Sharks
2637,Chris Lee,2,Winnipeg Jets
2638,Jean Hebert,5,San Jose Sharks
2639,Jean Hebert,2,Winnipeg Jets
2640,Dan O'Halloran,8,Pittsburgh Penguins
2641,Dan O'Halloran,7,Washington Capitals
2642,Frederick L'Ecuyer,8,Pittsburgh Penguins
2643,Frederick L'Ecuyer,7,Washington Capitals
2644,Ghislain Hebert,1,Arizona Coyotes
2645,Ghislain Hebert,3,Edmonton Oilers
2646,Tom Kowal,1,Arizona Coyotes
2647,Tom Kowal,3,Edmonton Oilers
2648,Dean Morton,7,Dallas Stars
2649,Dean Morton,6,New York Rangers
2650,Mike Leggo,7,Dallas Stars
2651,Mike Leggo,6,New York Rangers
2652,Steve Kozari,1,Carolina Hurricanes
2653,Steve Kozari,4,Columbus Blue Jackets
2654,Wes McCauley,1,Carolina Hurricanes
2655,Wes McCauley,4,Columbus Blue Jackets
2656,Chris Rooney,3,Buffalo Sabres
2657,Chris Rooney,4,Toronto Maple Leafs
2658,Jon McIsaac,3,Buffalo Sabres
2659,Jon McIsaac,4,Toronto Maple Leafs
2660,Dan O'Halloran,6,Ottawa Senators
2661,Dan O'Halloran,4,St. Louis Blues
2662,Jake Brenk,6,Ottawa Senators
2663,Jake Brenk,4,St. Louis Blues
2664,Ian Walsh,3,Minnesota Wild
2665,Ian Walsh,4,New Jersey Devils
2666,Kevin Pollock,3,Minnesota Wild
2667,Kevin Pollock,4,New Jersey Devils
2668,Brad Watson,6,Chicago Blackhawks
2669,Brad Watson,4,Colorado Avalanche
2670,Thomas John Luxmore,6,Chicago Blackhawks
2671,Thomas John Luxmore,4,Colorado Avalanche
2672,Francis Charron,5,Calgary Flames
2673,Francis Charron,2,Florida Panthers
2674,Trevor Hanson,5,Calgary Flames
2675,Trevor Hanson,2,Florida Panthers
2676,Ghislain Hebert,0,Nashville Predators
2677,Ghislain Hebert,1,Vancouver Canucks
2678,Marc Joannette,0,Nashville Predators
2679,Marc Joannette,1,Vancouver Canucks
2680,Brian Pochmara,2,Anaheim Ducks
2681,Brian Pochmara,1,Tampa Bay Lightning
2682,Tim Peel,2,Anaheim Ducks
2683,Tim Peel,1,Tampa Bay Lightning
2684,Dan O'Rourke,1,Montréal Canadiens
2685,Dan O'Rourke,4,Pittsburgh Penguins
2686,Furman Furman,1,Montréal Canadiens
2687,Furman Furman,4,Pittsburgh Penguins
2688,Evgeny Romasko,3,Arizona Coyotes
2689,Evgeny Romasko,6,Winnipeg Jets
2690,Kelly Sutherland,3,Arizona Coyotes
2691,Kelly Sutherland,6,Winnipeg Jets
2692,Garrett Rank,5,Boston Bruins
2693,Garrett Rank,5,Detroit Red Wings
2694,Steve Kozari,5,Boston Bruins
2695,Steve Kozari,5,Detroit Red Wings
2696,Francis Charron,4,Edmonton Oilers
2697,Francis Charron,3,Florida Panthers
2698,Trevor Hanson,4,Edmonton Oilers
2699,Trevor Hanson,3,Florida Panthers
2700,Gord Dwyer,2,Los Angeles Kings
2701,Gord Dwyer,3,San Jose Sharks
2702,Jean Hebert,2,Los Angeles Kings
2703,Jean Hebert,3,San Jose Sharks
2704,Chris Rooney,0,Dallas Stars
2705,Chris Rooney,3,New York Islanders
2706,Kendrick Nicholson,0,Dallas Stars
2707,Kendrick Nicholson,3,New York Islanders
2708,Ian Walsh,0,Columbus Blue Jackets
2709,Ian Walsh,2,Ottawa Senators
2710,Tom Chmielewski,0,Columbus Blue Jackets
2711,Tom Chmielewski,2,Ottawa Senators
2712,Francois St-Laurent,5,New York Rangers
2713,Francois St-Laurent,2,Toronto Maple Leafs
2714,Graham Skilliter,5,New York Rangers
2715,Graham Skilliter,2,Toronto Maple Leafs
2716,Justin St. Pierre ,3,St. Louis Blues
2717,Justin St. Pierre ,7,Washington Capitals
2718,Wes McCauley,3,St. Louis Blues
2719,Wes McCauley,7,Washington Capitals
2720,Eric Furlatt,3,Arizona Coyotes
2721,Eric Furlatt,4,Minnesota Wild
2722,Jon McIsaac,3,Arizona Coyotes
2723,Jon McIsaac,4,Minnesota Wild
2724,Brad Meier,3,Calgary Flames
2725,Brad Meier,4,Nashville Predators
2726,Tom Kowal,3,Calgary Flames
2727,Tom Kowal,4,Nashville Predators
2728,Gord Dwyer,2,Anaheim Ducks
2729,Gord Dwyer,1,Colorado Avalanche
2730,Kyle Rehman,2,Anaheim Ducks
2731,Kyle Rehman,1,Colorado Avalanche
2732,Brad Watson,2,San Jose Sharks
2733,Brad Watson,1,Tampa Bay Lightning
2734,Brian Pochmara,2,San Jose Sharks
2735,Brian Pochmara,1,Tampa Bay Lightning
2736,Chris Rooney,0,Boston Bruins
2737,Chris Rooney,1,Chicago Blackhawks
2738,Graham Skilliter,0,Boston Bruins
2739,Graham Skilliter,1,Chicago Blackhawks
2740,Dan O'Rourke,3,Buffalo Sabres
2741,Dan O'Rourke,2,Detroit Red Wings
2742,Kendrick Nicholson,3,Buffalo Sabres
2743,Kendrick Nicholson,2,Detroit Red Wings
2744,Garrett Rank,1,Carolina Hurricanes
2745,Garrett Rank,7,Pittsburgh Penguins
2746,Tim Peel,1,Carolina Hurricanes
2747,Tim Peel,7,Pittsburgh Penguins
2748,Dean Morton,3,Montréal Canadiens
2749,Dean Morton,1,New Jersey Devils
2750,Frederick L'Ecuyer,3,Montréal Canadiens
2751,Frederick L'Ecuyer,1,New Jersey Devils
2752,Francis Charron,2,Edmonton Oilers
2753,Francis Charron,2,Nashville Predators
2754,Kelly Sutherland,2,Edmonton Oilers
2755,Kelly Sutherland,2,Nashville Predators
2756,Brian Pochmara,1,Florida Panthers
2757,Brian Pochmara,2,Vancouver Canucks
2758,Chris Lee,1,Florida Panthers
2759,Chris Lee,2,Vancouver Canucks
2760,Chris Schlenker ,3,St. Louis Blues
2761,Chris Schlenker ,5,Winnipeg Jets
2762,Gord Dwyer,3,St. Louis Blues
2763,Gord Dwyer,5,Winnipeg Jets
2764,Justin St. Pierre ,2,Carolina Hurricanes
2765,Justin St. Pierre ,3,Columbus Blue Jackets
2766,Tim Peel,2,Carolina Hurricanes
2767,Tim Peel,3,Columbus Blue Jackets
2768,Kendrick Nicholson,2,Ottawa Senators
2769,Kendrick Nicholson,2,Toronto Maple Leafs
2770,Kevin Pollock,2,Ottawa Senators
2771,Kevin Pollock,2,Toronto Maple Leafs
2772,Ghislain Hebert,3,Buffalo Sabres
2773,Ghislain Hebert,2,Montréal Canadiens
2774,Marc Joannette,3,Buffalo Sabres
2775,Marc Joannette,2,Montréal Canadiens
2776,Dean Morton,2,Los Angeles Kings
2777,Dean Morton,4,New York Islanders
2778,Tom Kowal,2,Los Angeles Kings
2779,Tom Kowal,4,New York Islanders
2780,Dan O'Halloran,4,New Jersey Devils
2781,Dan O'Halloran,1,Philadelphia Flyers
2782,Francois St-Laurent,4,New Jersey Devils
2783,Francois St-Laurent,1,Philadelphia Flyers
2784,Jon McIsaac,3,Dallas Stars
2785,Jon McIsaac,4,Washington Capitals
2786,Steve Kozari,3,Dallas Stars
2787,Steve Kozari,4,Washington Capitals
2788,Kyle Rehman,5,Arizona Coyotes
2789,Kyle Rehman,3,Tampa Bay Lightning
2790,Wes McCauley,5,Arizona Coyotes
2791,Wes McCauley,3,Tampa Bay Lightning
2792,Brad Meier,3,Anaheim Ducks
2793,Brad Meier,5,Minnesota Wild
2794,Eric Furlatt,3,Anaheim Ducks
2795,Eric Furlatt,5,Minnesota Wild
2796,Chris Lee,3,Calgary Flames
2797,Chris Lee,7,Edmonton Oilers
2798,Furman Furman,3,Calgary Flames
2799,Furman Furman,7,Edmonton Oilers
2800,Ian Walsh,2,Colorado Avalanche
2801,Ian Walsh,3,San Jose Sharks
2802,Mike Leggo,2,Colorado Avalanche
2803,Mike Leggo,3,San Jose Sharks
2804,Dan O'Rourke,1,Boston Bruins
2805,Dan O'Rourke,5,Pittsburgh Penguins
2806,Thomas John Luxmore,1,Boston Bruins
2807,Thomas John Luxmore,5,Pittsburgh Penguins
2808,Brian Pochmara,0,Detroit Red Wings
2809,Brian Pochmara,1,New York Rangers
2810,Jake Brenk,0,Detroit Red Wings
2811,Jake Brenk,1,New York Rangers
2812,Chris Rooney,7,Columbus Blue Jackets
2813,Chris Rooney,6,Ottawa Senators
2814,Garrett Rank,7,Columbus Blue Jackets
2815,Garrett Rank,6,Ottawa Senators
2816,Frederick L'Ecuyer,2,New York Islanders
2817,Frederick L'Ecuyer,3,Philadelphia Flyers
2818,Trevor Hanson,2,New York Islanders
2819,Trevor Hanson,3,Philadelphia Flyers
2820,Francois St-Laurent,4,Chicago Blackhawks
2821,Francois St-Laurent,2,Vancouver Canucks
2822,Jean Hebert,4,Chicago Blackhawks
2823,Jean Hebert,2,Vancouver Canucks
2824,Brad Watson,2,Minnesota Wild
2825,Brad Watson,4,Nashville Predators
2826,Chris Schlenker ,2,Minnesota Wild
2827,Chris Schlenker ,4,Nashville Predators
2828,Tom Kowal,2,Los Angeles Kings
2829,Tom Kowal,3,New York Rangers
2830,Trevor Hanson,2,Los Angeles Kings
2831,Trevor Hanson,3,New York Rangers
2832,Brad Meier,1,Carolina Hurricanes
2833,Brad Meier,6,Washington Capitals
2834,Jake Brenk,1,Carolina Hurricanes
2835,Jake Brenk,6,Washington Capitals
2836,Dean Morton,0,Calgary Flames
2837,Dean Morton,4,Toronto Maple Leafs
2838,Ghislain Hebert,0,Calgary Flames
2839,Ghislain Hebert,4,Toronto Maple Leafs
2840,Eric Furlatt,3,Anaheim Ducks
2841,Eric Furlatt,2,Winnipeg Jets
2842,Jon McIsaac,3,Anaheim Ducks
2843,Jon McIsaac,2,Winnipeg Jets
2844,Steve Kozari,2,Colorado Avalanche
2845,Steve Kozari,5,San Jose Sharks
2846,Tim Peel,2,Colorado Avalanche
2847,Tim Peel,5,San Jose Sharks
2848,Ian Walsh,3,Arizona Coyotes
2849,Ian Walsh,2,Florida Panthers
2850,Justin St. Pierre ,3,Arizona Coyotes
2851,Justin St. Pierre ,2,Florida Panthers
2852,Jean Hebert,4,Boston Bruins
2853,Jean Hebert,3,Detroit Red Wings
2854,Kyle Rehman,4,Boston Bruins
2855,Kyle Rehman,3,Detroit Red Wings
2856,Kelly Sutherland,3,Los Angeles Kings
2857,Kelly Sutherland,1,New Jersey Devils
2858,Wes McCauley,3,Los Angeles Kings
2859,Wes McCauley,1,New Jersey Devils
2860,Brad Meier,2,Columbus Blue Jackets
2861,Brad Meier,4,New York Islanders
2862,Marc Joannette,2,Columbus Blue Jackets
2863,Marc Joannette,4,New York Islanders
2864,Tom Kowal,0,Pittsburgh Penguins
2865,Tom Kowal,3,St. Louis Blues
2866,Trevor Hanson,0,Pittsburgh Penguins
2867,Trevor Hanson,3,St. Louis Blues
2868,Francis Charron,1,Calgary Flames
2869,Francis Charron,5,Montréal Canadiens
2870,Garrett Rank,1,Calgary Flames
2871,Garrett Rank,5,Montréal Canadiens
2872,Brad Watson,3,Ottawa Senators
2873,Brad Watson,0,Washington Capitals
2874,Dan O'Rourke,3,Ottawa Senators
2875,Dan O'Rourke,0,Washington Capitals
2876,Dan O'Halloran,5,Buffalo Sabres
2877,Dan O'Halloran,4,Nashville Predators
2878,Francois St-Laurent,5,Buffalo Sabres
2879,Francois St-Laurent,4,Nashville Predators
2880,Chris Lee,4,San Jose Sharks
2881,Chris Lee,3,Winnipeg Jets
2882,Kevin Pollock,4,San Jose Sharks
2883,Kevin Pollock,3,Winnipeg Jets
2884,Furman Furman,2,Chicago Blackhawks
2885,Furman Furman,5,Tampa Bay Lightning
2886,Gord Dwyer,2,Chicago Blackhawks
2887,Gord Dwyer,5,Tampa Bay Lightning
2888,Brian Pochmara,2,Dallas Stars
2889,Brian Pochmara,2,Minnesota Wild
2890,Frederick L'Ecuyer,2,Dallas Stars
2891,Frederick L'Ecuyer,2,Minnesota Wild
2892,Gord Dwyer,0,Detroit Red Wings
2893,Gord Dwyer,4,Toronto Maple Leafs
2894,Pierre Lambert,0,Detroit Red Wings
2895,Pierre Lambert,4,Toronto Maple Leafs
2896,Furman Furman,0,New York Rangers
2897,Furman Furman,2,Philadelphia Flyers
2898,Wes McCauley,0,New York Rangers
2899,Wes McCauley,2,Philadelphia Flyers
2900,Jon McIsaac,2,Colorado Avalanche
2901,Jon McIsaac,3,Vancouver Canucks
2902,Thomas John Luxmore,2,Colorado Avalanche
2903,Thomas John Luxmore,3,Vancouver Canucks
2904,Ian Walsh,0,Anaheim Ducks
2905,Ian Walsh,4,Edmonton Oilers
2906,Mike Leggo,0,Anaheim Ducks
2907,Mike Leggo,4,Edmonton Oilers
2908,Chris Rooney,4,Boston Bruins
2909,Chris Rooney,3,Pittsburgh Penguins
2910,Dean Morton,4,Boston Bruins
2911,Dean Morton,3,Pittsburgh Penguins
2912,Dan O'Rourke,2,New Jersey Devils
2913,Dan O'Rourke,5,Washington Capitals
2914,Ghislain Hebert,2,New Jersey Devils
2915,Ghislain Hebert,5,Washington Capitals
2916,Brad Watson,1,Montréal Canadiens
2917,Brad Watson,3,New York Islanders
2918,Garrett Rank,1,Montréal Canadiens
2919,Garrett Rank,3,New York Islanders
2920,Francis Charron,2,Philadelphia Flyers
2921,Francis Charron,1,Toronto Maple Leafs
2922,Francois St-Laurent,2,Philadelphia Flyers
2923,Francois St-Laurent,1,Toronto Maple Leafs
2924,Gord Dwyer,0,Carolina Hurricanes
2925,Gord Dwyer,3,Los Angeles Kings
2926,Kendrick Nicholson,0,Carolina Hurricanes
2927,Kendrick Nicholson,3,Los Angeles Kings
2928,Jean Hebert,3,Calgary Flames
2929,Jean Hebert,2,Ottawa Senators
2930,Marc Joannette,3,Calgary Flames
2931,Marc Joannette,2,Ottawa Senators
2932,Dan O'Halloran,2,Florida Panthers
2933,Dan O'Halloran,1,Tampa Bay Lightning
2934,Kyle Rehman,2,Florida Panthers
2935,Kyle Rehman,1,Tampa Bay Lightning
2936,Chris Lee,3,Columbus Blue Jackets
2937,Chris Lee,4,Nashville Predators
2938,Frederick L'Ecuyer,3,Columbus Blue Jackets
2939,Frederick L'Ecuyer,4,Nashville Predators
2940,Tom Chmielewski,5,Minnesota Wild
2941,Tom Chmielewski,1,St. Louis Blues
2942,Tom Kowal,5,Minnesota Wild
2943,Tom Kowal,1,St. Louis Blues
2944,Steve Kozari,3,Chicago Blackhawks
2945,Steve Kozari,5,Winnipeg Jets
2946,Tim Peel,3,Chicago Blackhawks
2947,Tim Peel,5,Winnipeg Jets
2948,Justin St. Pierre ,3,Buffalo Sabres
2949,Justin St. Pierre ,4,Dallas Stars
2950,Thomas John Luxmore,3,Buffalo Sabres
2951,Thomas John Luxmore,4,Dallas Stars
2952,Brian Pochmara,3,Arizona Coyotes
2953,Brian Pochmara,0,Vancouver Canucks
2954,Mike Leggo,3,Arizona Coyotes
2955,Mike Leggo,0,Vancouver Canucks
2956,Graham Skilliter,4,Edmonton Oilers
2957,Graham Skilliter,1,San Jose Sharks
2958,Trevor Hanson,4,Edmonton Oilers
2959,Trevor Hanson,1,San Jose Sharks
2960,Frederick L'Ecuyer,3,New York Islanders
2961,Frederick L'Ecuyer,2,Washington Capitals
2962,Ian Walsh,3,New York Islanders
2963,Ian Walsh,2,Washington Capitals
2964,Jon McIsaac,6,Columbus Blue Jackets
2965,Jon McIsaac,4,New York Rangers
2966,Marc Joannette,6,Columbus Blue Jackets
2967,Marc Joannette,4,New York Rangers
2968,Francis Charron,2,Nashville Predators
2969,Francis Charron,4,Pittsburgh Penguins
2970,Kendrick Nicholson,2,Nashville Predators
2971,Kendrick Nicholson,4,Pittsburgh Penguins
2972,Jean Hebert,5,Carolina Hurricanes
2973,Jean Hebert,1,Philadelphia Flyers
2974,Kevin Pollock,5,Carolina Hurricanes
2975,Kevin Pollock,1,Philadelphia Flyers
2976,Brad Meier,2,Buffalo Sabres
2977,Brad Meier,5,Montréal Canadiens
2978,Evgeny Romasko,2,Buffalo Sabres
2979,Evgeny Romasko,5,Montréal Canadiens
2980,Brian Pochmara,3,Detroit Red Wings
2981,Brian Pochmara,4,New Jersey Devils
2982,Eric Furlatt,3,Detroit Red Wings
2983,Eric Furlatt,4,New Jersey Devils
2984,Dan O'Halloran,4,Boston Bruins
2985,Dan O'Halloran,3,Tampa Bay Lightning
2986,Thomas John Luxmore,4,Boston Bruins
2987,Thomas John Luxmore,3,Tampa Bay Lightning
2988,Jake Brenk,6,Florida Panthers
2989,Jake Brenk,5,Ottawa Senators
2990,Steve Kozari,6,Florida Panthers
2991,Steve Kozari,5,Ottawa Senators
2992,Francois St-Laurent,3,St. Louis Blues
2993,Francois St-Laurent,5,Winnipeg Jets
2994,Tim Peel,3,St. Louis Blues
2995,Tim Peel,5,Winnipeg Jets
2996,Gord Dwyer,6,Dallas Stars
2997,Gord Dwyer,3,Toronto Maple Leafs
2998,Kyle Rehman,6,Dallas Stars
2999,Kyle Rehman,3,Toronto Maple Leafs
3000,Dean Morton,2,Edmonton Oilers
3001,Dean Morton,5,Minnesota Wild
3002,Ghislain Hebert,2,Edmonton Oilers
3003,Ghislain Hebert,5,Minnesota Wild
3004,Chris Rooney,2,Arizona Coyotes
3005,Chris Rooney,3,Los Angeles Kings
3006,Justin St. Pierre ,2,Arizona Coyotes
3007,Justin St. Pierre ,3,Los Angeles Kings
3008,Graham Skilliter,5,Anaheim Ducks
3009,Graham Skilliter,1,Colorado Avalanche
3010,Trevor Hanson,5,Anaheim Ducks
3011,Trevor Hanson,1,Colorado Avalanche
3012,Tom Kowal,1,Chicago Blackhawks
3013,Tom Kowal,3,San Jose Sharks
3014,Wes McCauley,1,Chicago Blackhawks
3015,Wes McCauley,3,San Jose Sharks
3016,Garrett Rank,3,Boston Bruins
3017,Garrett Rank,5,Washington Capitals
3018,Kelly Sutherland,3,Boston Bruins
3019,Kelly Sutherland,5,Washington Capitals
3020,Dean Morton,5,Calgary Flames
3021,Dean Morton,1,Minnesota Wild
3022,Ghislain Hebert,5,Calgary Flames
3023,Ghislain Hebert,1,Minnesota Wild
3024,Chris Rooney,0,Colorado Avalanche
3025,Chris Rooney,5,Los Angeles Kings
3026,Graham Skilliter,0,Colorado Avalanche
3027,Graham Skilliter,5,Los Angeles Kings
3028,Brad Watson,1,Buffalo Sabres
3029,Brad Watson,2,New York Rangers
3030,Kyle Rehman,1,Buffalo Sabres
3031,Kyle Rehman,2,New York Rangers
3032,Brad Meier,1,Montréal Canadiens
3033,Brad Meier,3,Philadelphia Flyers
3034,Frederick L'Ecuyer,1,Montréal Canadiens
3035,Frederick L'Ecuyer,3,Philadelphia Flyers
3036,Ian Walsh,5,Ottawa Senators
3037,Ian Walsh,2,Tampa Bay Lightning
3038,Kevin Pollock,5,Ottawa Senators
3039,Kevin Pollock,2,Tampa Bay Lightning
3040,Dan O'Rourke,5,St. Louis Blues
3041,Dan O'Rourke,1,Toronto Maple Leafs
3042,Mike Leggo,5,St. Louis Blues
3043,Mike Leggo,1,Toronto Maple Leafs
3044,Eric Furlatt,0,Edmonton Oilers
3045,Eric Furlatt,2,Nashville Predators
3046,Garrett Rank,0,Edmonton Oilers
