,Ref,Score,Team
640,Paul Devorski,3,Nashville Predators
641,Paul Devorski,5,Vancouver Canucks
642,Rob Martell,3,Nashville Predators
643,Rob Martell,5,Vancouver Canucks
644,Dave Jackson,4,Dallas Stars
645,Dave Jackson,3,Los Angeles Kings
646,Mark Faucette,4,Dallas Stars
647,Mark Faucette,3,Los Angeles Kings
648,Dennis Larue,2,San Jose Sharks
649,Dennis Larue,2,St. Louis Blues
650,Shane Heyer,2,San Jose Sharks
651,Shane Heyer,2,St. Louis Blues
652,Dan Marouelli,5,Boston Bruins
653,Dan Marouelli,2,Carolina Hurricanes
654,Kevin Maguire,5,Boston Bruins
655,Kevin Maguire,2,Carolina Hurricanes
656,Bill McCreary,1,New Jersey Devils
657,Bill McCreary,3,Tampa Bay Lightning
658,Kevin Collins,1,New Jersey Devils
659,Kevin Collins,3,Tampa Bay Lightning
660,Dan O'Halloran,2,Chicago Blackhawks
661,Dan O'Halloran,3,Edmonton Oilers
662,Michael McGeough,2,Chicago Blackhawks
663,Michael McGeough,3,Edmonton Oilers
664,Scott Zelkin,3,Calgary Flames
665,Scott Zelkin,1,Colorado Avalanche
666,Stephen Walkom,3,Calgary Flames
667,Stephen Walkom,1,Colorado Avalanche
668,Dave Jackson,2,Anaheim Ducks
669,Dave Jackson,3,Detroit Red Wings
670,Mark Faucette,2,Anaheim Ducks
671,Mark Faucette,3,Detroit Red Wings
672,Mike Leggo,3,New York Islanders
673,Mike Leggo,1,Toronto Maple Leafs
674,Rob Shick,3,New York Islanders
675,Rob Shick,1,Toronto Maple Leafs
676,Don Van Massenhoven,5,Montréal Canadiens
677,Don Van Massenhoven,1,Philadelphia Flyers
678,Jean Morin,5,Montréal Canadiens
679,Jean Morin,1,Philadelphia Flyers
680,Don Henderson,4,Los Angeles Kings
681,Don Henderson,3,Vancouver Canucks
682,Stephen Walkom,4,Los Angeles Kings
683,Stephen Walkom,3,Vancouver Canucks
684,Mike Leggo,2,Buffalo Sabres
685,Mike Leggo,2,Ottawa Senators
686,Rob Shick,2,Buffalo Sabres
687,Rob Shick,2,Ottawa Senators
688,Blaine Angus,2,New York Islanders
689,Blaine Angus,3,Pittsburgh Penguins
690,Gordon Broseker,2,New York Islanders
691,Gordon Broseker,3,Pittsburgh Penguins
692,Dan Marouelli,10,New York Rangers
693,Dan Marouelli,2,Tampa Bay Lightning
694,Pierre Racicot,10,New York Rangers
695,Pierre Racicot,2,Tampa Bay Lightning
696,Mark Faucette,2,Chicago Blackhawks
697,Mark Faucette,5,St. Louis Blues
698,Thor Nelson,2,Chicago Blackhawks
699,Thor Nelson,5,St. Louis Blues
700,Mark Wheler,5,Calgary Flames
701,Mark Wheler,4,Los Angeles Kings
702,Paul Devorski,5,Calgary Flames
703,Paul Devorski,4,Los Angeles Kings
704,Kerry Fraser,1,Colorado Avalanche
705,Kerry Fraser,1,Phoenix Coyotes
706,Wayne Bonney,1,Colorado Avalanche
707,Wayne Bonney,1,Phoenix Coyotes
708,Brad Lazarowich,4,Nashville Predators
709,Brad Lazarowich,2,San Jose Sharks
710,Scott Zelkin,4,Nashville Predators
711,Scott Zelkin,2,San Jose Sharks
712,Pierre Champoux,2,Edmonton Oilers
713,Pierre Champoux,3,Toronto Maple Leafs
714,Richard Trottier,2,Edmonton Oilers
715,Richard Trottier,3,Toronto Maple Leafs
716,Dennis Larue,0,Montréal Canadiens
717,Dennis Larue,3,New Jersey Devils
718,Lance Roberts,0,Montréal Canadiens
719,Lance Roberts,3,New Jersey Devils
720,Dan Marouelli,4,Florida Panthers
721,Dan Marouelli,1,New York Rangers
722,Kevin Maguire,4,Florida Panthers
723,Kevin Maguire,1,New York Rangers
724,Danny McCourt,6,Detroit Red Wings
725,Danny McCourt,2,St. Louis Blues
726,Terry Gregson,6,Detroit Red Wings
727,Terry Gregson,2,St. Louis Blues
728,Dan Schachte,0,Dallas Stars
729,Dan Schachte,2,Phoenix Coyotes
730,Dave Jackson,0,Dallas Stars
731,Dave Jackson,2,Phoenix Coyotes
732,Stephen Walkom,5,Anaheim Ducks
733,Stephen Walkom,4,Carolina Hurricanes
734,Swede Knox,5,Anaheim Ducks
735,Swede Knox,4,Carolina Hurricanes
736,Brad Watson,1,Edmonton Oilers
737,Brad Watson,1,Ottawa Senators
738,Gerry Gauthier,1,Edmonton Oilers
739,Gerry Gauthier,1,Ottawa Senators
740,Don Koharski,0,Montréal Canadiens
741,Don Koharski,4,New York Islanders
742,Kevin Collins,0,Montréal Canadiens
743,Kevin Collins,4,New York Islanders
744,Bill McCreary,2,Florida Panthers
745,Bill McCreary,1,Philadelphia Flyers
746,Jean Morin,2,Florida Panthers
747,Jean Morin,1,Philadelphia Flyers
748,Blaine Angus,2,Buffalo Sabres
749,Blaine Angus,0,Washington Capitals
750,Richard Trottier,2,Buffalo Sabres
751,Richard Trottier,0,Washington Capitals
752,Robbie Shick,3,Chicago Blackhawks
753,Robbie Shick,10,Toronto Maple Leafs
754,Thor Nelson,3,Chicago Blackhawks
755,Thor Nelson,10,Toronto Maple Leafs
756,Don Henderson,3,Calgary Flames
757,Don Henderson,4,Vancouver Canucks
758,Kerry Fraser,3,Calgary Flames
759,Kerry Fraser,4,Vancouver Canucks
760,Scott Zelkin,1,Los Angeles Kings
761,Scott Zelkin,3,Nashville Predators
762,Stephen Walkom,1,Los Angeles Kings
763,Stephen Walkom,3,Nashville Predators
764,Don Van Massenhoven,0,Carolina Hurricanes
765,Don Van Massenhoven,3,San Jose Sharks
766,Greg Kimmerly,0,Carolina Hurricanes
767,Greg Kimmerly,3,San Jose Sharks
768,Jean Morin,4,New Jersey Devils
769,Jean Morin,3,Pittsburgh Penguins
770,Paul Stewart,4,New Jersey Devils
771,Paul Stewart,3,Pittsburgh Penguins
772,Dennis Larue,3,Boston Bruins
773,Dennis Larue,3,New York Rangers
774,Lance Roberts,3,Boston Bruins
775,Lance Roberts,3,New York Rangers
776,Gordon Broseker,5,Dallas Stars
777,Gordon Broseker,1,Detroit Red Wings
778,Mark Faucette,5,Dallas Stars
779,Mark Faucette,1,Detroit Red Wings
780,Don Van Massenhoven,8,Colorado Avalanche
781,Don Van Massenhoven,1,Tampa Bay Lightning
782,Greg Kimmerly,8,Colorado Avalanche
783,Greg Kimmerly,1,Tampa Bay Lightning
784,Baron Parker,2,Anaheim Ducks
785,Baron Parker,5,Vancouver Canucks
786,Michael McGeough,2,Anaheim Ducks
787,Michael McGeough,5,Vancouver Canucks
788,Brian Murphy,1,Boston Bruins
789,Brian Murphy,3,Dallas Stars
790,Richard Trottier,1,Boston Bruins
791,Richard Trottier,3,Dallas Stars
792,Dan Marouelli,6,Buffalo Sabres
793,Dan Marouelli,1,Chicago Blackhawks
794,Scott Driscoll,6,Buffalo Sabres
795,Scott Driscoll,1,Chicago Blackhawks
796,Danny McCourt,1,Ottawa Senators
797,Danny McCourt,2,Toronto Maple Leafs
798,Kerry Fraser,1,Ottawa Senators
799,Kerry Fraser,2,Toronto Maple Leafs
800,Dave Jackson,4,Edmonton Oilers
801,Dave Jackson,1,Montréal Canadiens
802,Pierre Champoux,4,Edmonton Oilers
803,Pierre Champoux,1,Montréal Canadiens
804,Bill McCreary,3,New York Islanders
805,Bill McCreary,5,Washington Capitals
806,Kevin Collins,3,New York Islanders
807,Kevin Collins,5,Washington Capitals
808,Don Koharski,1,New Jersey Devils
809,Don Koharski,6,Philadelphia Flyers
810,Lyle Seitz,1,New Jersey Devils
811,Lyle Seitz,6,Philadelphia Flyers
812,Gordon Broseker,0,Florida Panthers
813,Gordon Broseker,4,Pittsburgh Penguins
814,Paul Devorski,0,Florida Panthers
815,Paul Devorski,4,Pittsburgh Penguins
816,Ray Scapinello,1,Nashville Predators
817,Ray Scapinello,5,St. Louis Blues
818,Stephen Walkom,1,Nashville Predators
819,Stephen Walkom,5,St. Louis Blues
820,Terry Gregson,1,Anaheim Ducks
821,Terry Gregson,0,Calgary Flames
822,Wayne Bonney,1,Anaheim Ducks
823,Wayne Bonney,0,Calgary Flames
824,Brad Lazarowich,4,Phoenix Coyotes
825,Brad Lazarowich,1,Tampa Bay Lightning
826,Scott Zelkin,4,Phoenix Coyotes
827,Scott Zelkin,1,Tampa Bay Lightning
828,Mark Wheler,5,Carolina Hurricanes
829,Mark Wheler,3,Los Angeles Kings
830,Michael McGeough,5,Carolina Hurricanes
831,Michael McGeough,3,Los Angeles Kings
832,Dennis Larue,2,Chicago Blackhawks
833,Dennis Larue,2,Ottawa Senators
834,Lance Roberts,2,Chicago Blackhawks
835,Lance Roberts,2,Ottawa Senators
836,Terry Gregson,2,Colorado Avalanche
837,Terry Gregson,1,Vancouver Canucks
838,Wayne Bonney,2,Colorado Avalanche
839,Wayne Bonney,1,Vancouver Canucks
840,Don Van Massenhoven,5,Calgary Flames
841,Don Van Massenhoven,3,Detroit Red Wings
842,Greg Kimmerly,5,Calgary Flames
843,Greg Kimmerly,3,Detroit Red Wings
844,Mick McGeough,3,Anaheim Ducks
845,Mick McGeough,1,Los Angeles Kings
846,Terry Gregson,3,Anaheim Ducks
847,Terry Gregson,1,Los Angeles Kings
848,Ray Scapinello,4,Philadelphia Flyers
849,Ray Scapinello,1,Pittsburgh Penguins
850,Stephen Walkom,4,Philadelphia Flyers
851,Stephen Walkom,1,Pittsburgh Penguins
852,Don Koharski,5,Carolina Hurricanes
853,Don Koharski,4,Montréal Canadiens
854,Lyle Seitz,5,Carolina Hurricanes
855,Lyle Seitz,4,Montréal Canadiens
856,Blaine Angus,2,Chicago Blackhawks
857,Blaine Angus,1,Nashville Predators
858,Richard Trottier,2,Chicago Blackhawks
859,Richard Trottier,1,Nashville Predators
860,Dennis Larue,5,Colorado Avalanche
861,Dennis Larue,2,New York Islanders
862,Lance Roberts,5,Colorado Avalanche
863,Lance Roberts,2,New York Islanders
864,Paul Devorski,1,Toronto Maple Leafs
865,Paul Devorski,4,Washington Capitals
866,Ray Scapinello,1,Toronto Maple Leafs
867,Ray Scapinello,4,Washington Capitals
868,Don Henderson,6,Detroit Red Wings
869,Don Henderson,2,Edmonton Oilers
870,Don Van Massenhoven,6,Detroit Red Wings
871,Don Van Massenhoven,2,Edmonton Oilers
872,Dennis Larue,4,Phoenix Coyotes
873,Dennis Larue,2,Vancouver Canucks
874,Lance Roberts,4,Phoenix Coyotes
875,Lance Roberts,2,Vancouver Canucks
876,Mark Wheler,3,Anaheim Ducks
877,Mark Wheler,1,New York Rangers
878,Robbie Shick,3,Anaheim Ducks
879,Robbie Shick,1,New York Rangers
880,Mick McGeough,4,Los Angeles Kings
881,Mick McGeough,5,San Jose Sharks
882,Terry Gregson,4,Los Angeles Kings
883,Terry Gregson,5,San Jose Sharks
884,Conrad Hache,5,Boston Bruins
885,Conrad Hache,5,Florida Panthers
886,Kerry Fraser,5,Boston Bruins
887,Kerry Fraser,5,Florida Panthers
888,Bill McCreary,3,Calgary Flames
889,Bill McCreary,4,Montréal Canadiens
890,Jean Morin,3,Calgary Flames
891,Jean Morin,4,Montréal Canadiens
892,Blaine Angus,2,Carolina Hurricanes
893,Blaine Angus,3,New Jersey Devils
894,Richard Trottier,2,Carolina Hurricanes
895,Richard Trottier,3,New Jersey Devils
896,Mark Faucette,5,Pittsburgh Penguins
897,Mark Faucette,1,Tampa Bay Lightning
898,Pierre Racicot,5,Pittsburgh Penguins
899,Pierre Racicot,1,Tampa Bay Lightning
900,Don Koharski,3,Nashville Predators
901,Don Koharski,2,St. Louis Blues
902,Paul Stewart,3,Nashville Predators
903,Paul Stewart,2,St. Louis Blues
904,Dan Marouelli,0,Colorado Avalanche
905,Dan Marouelli,5,Vancouver Canucks
906,Jay Sharrers,0,Colorado Avalanche
907,Jay Sharrers,5,Vancouver Canucks
908,Mark Wheler,1,Los Angeles Kings
909,Mark Wheler,5,New York Rangers
910,Robbie Shick,1,Los Angeles Kings
911,Robbie Shick,5,New York Rangers
912,Bill McCreary,4,Buffalo Sabres
913,Bill McCreary,1,Toronto Maple Leafs
914,Brad Watson,4,Buffalo Sabres
915,Brad Watson,1,Toronto Maple Leafs
916,Dan O'Halloran,4,Ottawa Senators
917,Dan O'Halloran,1,Washington Capitals
918,Danny McCourt,4,Ottawa Senators
919,Danny McCourt,1,Washington Capitals
920,Dave Jackson,1,Carolina Hurricanes
921,Dave Jackson,3,Philadelphia Flyers
922,Thor Nelson,1,Carolina Hurricanes
923,Thor Nelson,3,Philadelphia Flyers
924,Don Henderson,4,Dallas Stars
925,Don Henderson,2,New York Islanders
926,Lance Roberts,4,Dallas Stars
927,Lance Roberts,2,New York Islanders
928,Ron Shick,2,Anaheim Ducks
929,Ron Shick,3,Edmonton Oilers
930,Terry Gregson,2,Anaheim Ducks
931,Terry Gregson,3,Edmonton Oilers
932,Baron Parker,2,Phoenix Coyotes
933,Baron Parker,1,San Jose Sharks
934,Dan Marouelli,2,Phoenix Coyotes
935,Dan Marouelli,1,San Jose Sharks
936,Brian Murphy,5,Boston Bruins
937,Brian Murphy,4,Washington Capitals
938,Mark Faucette,5,Boston Bruins
939,Mark Faucette,4,Washington Capitals
940,Scott Zelkin,1,Buffalo Sabres
941,Scott Zelkin,2,Toronto Maple Leafs
942,Stephen Walkom,1,Buffalo Sabres
943,Stephen Walkom,2,Toronto Maple Leafs
944,Don Van Massenhoven,3,Colorado Avalanche
945,Don Van Massenhoven,2,Montréal Canadiens
946,Kevin Collins,3,Colorado Avalanche
947,Kevin Collins,2,Montréal Canadiens
948,Blaine Angus,1,Calgary Flames
949,Blaine Angus,4,Ottawa Senators
950,Richard Trottier,1,Calgary Flames
951,Richard Trottier,4,Ottawa Senators
952,Pat Dapuzzo,3,Florida Panthers
953,Pat Dapuzzo,3,New Jersey Devils
954,Paul Devorski,3,Florida Panthers
955,Paul Devorski,3,New Jersey Devils
956,Danny McCourt,5,Pittsburgh Penguins
957,Danny McCourt,2,Tampa Bay Lightning
958,Kevin Maguire,5,Pittsburgh Penguins
959,Kevin Maguire,2,Tampa Bay Lightning
960,Don Koharski,3,Dallas Stars
961,Don Koharski,3,St. Louis Blues
962,Paul Stewart,3,Dallas Stars
963,Paul Stewart,3,St. Louis Blues
964,Dan Schachte,3,Nashville Predators
965,Dan Schachte,6,New York Islanders
966,Dave Jackson,3,Nashville Predators
967,Dave Jackson,6,New York Islanders
968,Brad Lazarowich,4,Detroit Red Wings
969,Brad Lazarowich,2,Vancouver Canucks
970,Dennis Larue,4,Detroit Red Wings
971,Dennis Larue,2,Vancouver Canucks
972,Don Henderson,2,Edmonton Oilers
973,Don Henderson,3,Phoenix Coyotes
974,Michael McGeough,2,Edmonton Oilers
975,Michael McGeough,3,Phoenix Coyotes
976,Dan Marouelli,0,Chicago Blackhawks
977,Dan Marouelli,5,Los Angeles Kings
978,Wayne Bonney,0,Chicago Blackhawks
979,Wayne Bonney,5,Los Angeles Kings
980,Baron Parker,2,New York Rangers
981,Baron Parker,2,San Jose Sharks
982,Terry Gregson,2,New York Rangers
983,Terry Gregson,2,San Jose Sharks
984,Brad Watson,2,Carolina Hurricanes
985,Brad Watson,5,New Jersey Devils
986,Thor Nelson,2,Carolina Hurricanes
987,Thor Nelson,5,New Jersey Devils
988,Dan O'Halloran,1,Florida Panthers
989,Dan O'Halloran,2,Philadelphia Flyers
990,Kerry Fraser,1,Florida Panthers
991,Kerry Fraser,2,Philadelphia Flyers
992,Dan Marouelli,4,Anaheim Ducks
993,Dan Marouelli,1,Chicago Blackhawks
994,Wayne Bonney,4,Anaheim Ducks
995,Wayne Bonney,1,Chicago Blackhawks
996,Jean Morin,2,Calgary Flames
997,Jean Morin,3,Toronto Maple Leafs
998,Mark Faucette,2,Calgary Flames
999,Mark Faucette,3,Toronto Maple Leafs
1000,Scott Zelkin,4,Ottawa Senators
1001,Scott Zelkin,3,Vancouver Canucks
1002,Stephen Walkom,4,Ottawa Senators
1003,Stephen Walkom,3,Vancouver Canucks
1004,Dave Jackson,3,Dallas Stars
1005,Dave Jackson,2,San Jose Sharks
1006,Don Henderson,3,Dallas Stars
1007,Don Henderson,2,San Jose Sharks
1008,Dan O'Halloran,4,Boston Bruins
1009,Dan O'Halloran,1,Tampa Bay Lightning
1010,Kerry Fraser,4,Boston Bruins
1011,Kerry Fraser,1,Tampa Bay Lightning
1012,Andy McElman,0,Nashville Predators
1013,Andy McElman,4,St. Louis Blues
1014,Rob Martell,0,Nashville Predators
1015,Rob Martell,4,St. Louis Blues
1016,Brad Watson,2,Chicago Blackhawks
1017,Brad Watson,3,Phoenix Coyotes
1018,Don Koharski,2,Chicago Blackhawks
1019,Don Koharski,3,Phoenix Coyotes
1020,Jean Morin,4,Buffalo Sabres
1021,Jean Morin,2,New York Rangers
1022,Terry Gregson,4,Buffalo Sabres
1023,Terry Gregson,2,New York Rangers
1024,Don Van Massenhoven,5,Toronto Maple Leafs
1025,Don Van Massenhoven,1,Vancouver Canucks
1026,Greg Devorski,5,Toronto Maple Leafs
1027,Greg Devorski,1,Vancouver Canucks
1028,Kevin Collins,4,New York Islanders
1029,Kevin Collins,2,Philadelphia Flyers
1030,Mark Faucette,4,New York Islanders
1031,Mark Faucette,2,Philadelphia Flyers
1032,Dave Jackson,4,Pittsburgh Penguins
1033,Dave Jackson,5,Washington Capitals
1034,Lance Roberts,4,Pittsburgh Penguins
1035,Lance Roberts,5,Washington Capitals
1036,Dan O'Halloran,3,Carolina Hurricanes
1037,Dan O'Halloran,0,San Jose Sharks
1038,Pierre Champoux,3,Carolina Hurricanes
1039,Pierre Champoux,0,San Jose Sharks
1040,Kerry Fraser,1,Boston Bruins
1041,Kerry Fraser,0,Florida Panthers
1042,Mark Pare,1,Boston Bruins
1043,Mark Pare,0,Florida Panthers
1044,Scott Zelkin,2,Anaheim Ducks
1045,Scott Zelkin,5,Detroit Red Wings
1046,Stephen Walkom,2,Anaheim Ducks
1047,Stephen Walkom,5,Detroit Red Wings
1048,Paul Devorski,3,Calgary Flames
1049,Paul Devorski,4,Nashville Predators
1050,Rob Martell,3,Calgary Flames
1051,Rob Martell,4,Nashville Predators
1052,Bill McCreary,0,Colorado Avalanche
1053,Bill McCreary,3,Edmonton Oilers
1054,Mark Wheler,0,Colorado Avalanche
1055,Mark Wheler,3,Edmonton Oilers
1056,Bernard Degrace,2,Dallas Stars
1057,Bernard Degrace,5,New Jersey Devils
1058,Mick McGeough,2,Dallas Stars
1059,Mick McGeough,5,New Jersey Devils
1060,Greg Kimmerly,1,New York Islanders
1061,Greg Kimmerly,4,Ottawa Senators
1062,Ray Scapinello,1,New York Islanders
1063,Ray Scapinello,4,Ottawa Senators
1064,Don Koharski,2,New Jersey Devils
1065,Don Koharski,3,Phoenix Coyotes
1066,Randy Mitton,2,New Jersey Devils
1067,Randy Mitton,3,Phoenix Coyotes
1068,Kevin Collins,5,Boston Bruins
1069,Kevin Collins,1,Montréal Canadiens
1070,Terry Gregson,5,Boston Bruins
1071,Terry Gregson,1,Montréal Canadiens
1072,Dave Jackson,4,Philadelphia Flyers
1073,Dave Jackson,3,Toronto Maple Leafs
1074,Kerry Fraser,4,Philadelphia Flyers
1075,Kerry Fraser,3,Toronto Maple Leafs
1076,Blaine Angus,2,New York Rangers
1077,Blaine Angus,2,Pittsburgh Penguins
1078,Stephen Walkom,2,New York Rangers
1079,Stephen Walkom,2,Pittsburgh Penguins
1080,Mark Pare,2,Florida Panthers
1081,Mark Pare,1,Tampa Bay Lightning
1082,Paul Devorski,2,Florida Panthers
1083,Paul Devorski,1,Tampa Bay Lightning
1084,Dan Marouelli,7,Detroit Red Wings
1085,Dan Marouelli,1,Vancouver Canucks
1086,Pierre Champoux,7,Detroit Red Wings
1087,Pierre Champoux,1,Vancouver Canucks
1088,Kevin Maguire,4,San Jose Sharks
1089,Kevin Maguire,2,St. Louis Blues
1090,Thor Nelson,4,San Jose Sharks
1091,Thor Nelson,2,St. Louis Blues
1092,Dennis Larue,1,Anaheim Ducks
1093,Dennis Larue,3,Nashville Predators
1094,Lance Roberts,1,Anaheim Ducks
1095,Lance Roberts,3,Nashville Predators
1096,Bill McCreary,2,Calgary Flames
1097,Bill McCreary,3,Edmonton Oilers
1098,Brad Lazarowich,2,Calgary Flames
1099,Brad Lazarowich,3,Edmonton Oilers
1100,Brad Watson,4,Dallas Stars
1101,Brad Watson,0,Washington Capitals
1102,Don Henderson,4,Dallas Stars
1103,Don Henderson,0,Washington Capitals
1104,Dan Marouelli,2,Ottawa Senators
1105,Dan Marouelli,3,Toronto Maple Leafs
1106,Ray Scapinello,2,Ottawa Senators
1107,Ray Scapinello,3,Toronto Maple Leafs
1108,Paul Stewart,3,Montréal Canadiens
1109,Paul Stewart,4,Pittsburgh Penguins
1110,Pierre Champoux,3,Montréal Canadiens
1111,Pierre Champoux,4,Pittsburgh Penguins
1112,Gordon Broseker,3,Carolina Hurricanes
1113,Gordon Broseker,1,New York Islanders
1114,Terry Gregson,3,Carolina Hurricanes
1115,Terry Gregson,1,New York Islanders
1116,Dennis Larue,2,Buffalo Sabres
1117,Dennis Larue,6,Florida Panthers
1118,Lance Roberts,2,Buffalo Sabres
1119,Lance Roberts,6,Florida Panthers
1120,Dan O'Halloran,4,St. Louis Blues
1121,Dan O'Halloran,2,Washington Capitals
1122,Thor Nelson,4,St. Louis Blues
1123,Thor Nelson,2,Washington Capitals
1124,Brad Lazarowich,5,Calgary Flames
1125,Brad Lazarowich,4,Chicago Blackhawks
1126,Don Van Massenhoven,5,Calgary Flames
1127,Don Van Massenhoven,4,Chicago Blackhawks
1128,Bernard Degrace,2,Colorado Avalanche
1129,Bernard Degrace,3,New Jersey Devils
1130,Mike McGeough,2,Colorado Avalanche
1131,Mike McGeough,3,New Jersey Devils
1132,Jay Sharrers,0,Los Angeles Kings
1133,Jay Sharrers,4,Phoenix Coyotes
1134,Richard Trottier,0,Los Angeles Kings
1135,Richard Trottier,4,Phoenix Coyotes
1136,Baron Parker,1,Nashville Predators
1137,Baron Parker,5,New York Rangers
1138,Terry Gregson,1,Nashville Predators
1139,Terry Gregson,5,New York Rangers
1140,Scott Zelkin,6,Philadelphia Flyers
1141,Scott Zelkin,2,Vancouver Canucks
1142,Stephen Walkom,6,Philadelphia Flyers
1143,Stephen Walkom,2,Vancouver Canucks
1144,Paul Devorski,1,Anaheim Ducks
1145,Paul Devorski,3,Carolina Hurricanes
1146,Pierre Racicot,1,Anaheim Ducks
1147,Pierre Racicot,3,Carolina Hurricanes
1148,Dennis Larue,6,Buffalo Sabres
1149,Dennis Larue,3,Tampa Bay Lightning
1150,Mark Pare,6,Buffalo Sabres
1151,Mark Pare,3,Tampa Bay Lightning
1152,Don Koharski,4,Detroit Red Wings
1153,Don Koharski,1,San Jose Sharks
1154,Lyle Seitz,4,Detroit Red Wings
1155,Lyle Seitz,1,San Jose Sharks
1156,Bill McCreary,3,Chicago Blackhawks
1157,Bill McCreary,2,Edmonton Oilers
1158,Don Van Massenhoven,3,Chicago Blackhawks
1159,Don Van Massenhoven,2,Edmonton Oilers
1160,Dan Marouelli,1,Los Angeles Kings
1161,Dan Marouelli,3,Montréal Canadiens
1162,Kevin Maguire,1,Los Angeles Kings
1163,Kevin Maguire,3,Montréal Canadiens
1164,Scott Zelkin,1,Boston Bruins
1165,Scott Zelkin,1,Vancouver Canucks
1166,Stephen Walkom,1,Boston Bruins
1167,Stephen Walkom,1,Vancouver Canucks
1168,Conrad Hache,4,Florida Panthers
1169,Conrad Hache,5,New York Rangers
1170,Kerry Fraser,4,Florida Panthers
1171,Kerry Fraser,5,New York Rangers
1172,Baron Parker,4,Anaheim Ducks
1173,Baron Parker,4,Pittsburgh Penguins
1174,Don Koharski,4,Anaheim Ducks
1175,Don Koharski,4,Pittsburgh Penguins
1176,Dennis Larue,4,New Jersey Devils
1177,Dennis Larue,0,Washington Capitals
1178,Kevin Collins,4,New Jersey Devils
1179,Kevin Collins,0,Washington Capitals
1180,Dan O'Halloran,1,Nashville Predators
1181,Dan O'Halloran,3,Ottawa Senators
1182,Pierre Racicot,1,Nashville Predators
1183,Pierre Racicot,3,Ottawa Senators
1184,Kerry Fraser,2,Buffalo Sabres
1185,Kerry Fraser,1,Florida Panthers
1186,Kevin Collins,2,Buffalo Sabres
1187,Kevin Collins,1,Florida Panthers
1188,Paul Stewart,1,Los Angeles Kings
1189,Paul Stewart,3,Toronto Maple Leafs
1190,Ray Scapinello,1,Los Angeles Kings
1191,Ray Scapinello,3,Toronto Maple Leafs
1192,Brian Murphy,2,New York Islanders
1193,Brian Murphy,3,New York Rangers
1194,Stephen Walkom,2,New York Islanders
1195,Stephen Walkom,3,New York Rangers
1196,Don Koharski,4,Carolina Hurricanes
1197,Don Koharski,1,Montréal Canadiens
1198,Pierre Racicot,4,Carolina Hurricanes
1199,Pierre Racicot,1,Montréal Canadiens
1200,Bill McCreary,4,Colorado Avalanche
1201,Bill McCreary,2,Detroit Red Wings
1202,Swede Knox,4,Colorado Avalanche
1203,Swede Knox,2,Detroit Red Wings
1204,Blaine Angus,4,Edmonton Oilers
1205,Blaine Angus,3,Phoenix Coyotes
1206,Richard Trottier,4,Edmonton Oilers
1207,Richard Trottier,3,Phoenix Coyotes
1208,Mark Faucette,3,Dallas Stars
1209,Mark Faucette,0,San Jose Sharks
1210,Wayne Bonney,3,Dallas Stars
1211,Wayne Bonney,0,San Jose Sharks
1212,Dennis Larue,1,Los Angeles Kings
1213,Dennis Larue,3,Ottawa Senators
1214,Pierre Champoux,1,Los Angeles Kings
1215,Pierre Champoux,3,Ottawa Senators
1216,Lance Roberts,1,Anaheim Ducks
1217,Lance Roberts,4,Chicago Blackhawks
1218,Mick McGough,1,Anaheim Ducks
1219,Mick McGough,4,Chicago Blackhawks
1220,Blaine Angus,4,Calgary Flames
1221,Blaine Angus,1,Tampa Bay Lightning
1222,Richard Trottier,4,Calgary Flames
1223,Richard Trottier,1,Tampa Bay Lightning
1224,Don Koharski,3,Buffalo Sabres
1225,Don Koharski,0,Philadelphia Flyers
1226,Ray Scapinello,3,Buffalo Sabres
1227,Ray Scapinello,0,Philadelphia Flyers
1228,Brian Murphy,1,Montréal Canadiens
1229,Brian Murphy,1,New Jersey Devils
1230,Stephen Walkom,1,Montréal Canadiens
1231,Stephen Walkom,1,New Jersey Devils
1232,Dan Marouelli,1,New York Islanders
1233,Dan Marouelli,5,Washington Capitals
1234,Mark Pare,1,New York Islanders
1235,Mark Pare,5,Washington Capitals
1236,Gordon Broseker,3,Carolina Hurricanes
1237,Gordon Broseker,3,Pittsburgh Penguins
1238,Paul Stewart,3,Carolina Hurricanes
1239,Paul Stewart,3,Pittsburgh Penguins
1240,Paul Devorski,2,Colorado Avalanche
1241,Paul Devorski,0,St. Louis Blues
1242,Rob Martell,2,Colorado Avalanche
1243,Rob Martell,0,St. Louis Blues
1244,Don Henderson,1,Edmonton Oilers
1245,Don Henderson,2,Tampa Bay Lightning
1246,Richard Trottier,1,Edmonton Oilers
1247,Richard Trottier,2,Tampa Bay Lightning
1248,Baron Parker,1,Dallas Stars
1249,Baron Parker,4,Vancouver Canucks
1250,Mark Faucette,1,Dallas Stars
1251,Mark Faucette,4,Vancouver Canucks
1252,Dave Jackson,2,Detroit Red Wings
1253,Dave Jackson,2,San Jose Sharks
1254,Wayne Bonney,2,Detroit Red Wings
1255,Wayne Bonney,2,San Jose Sharks
1256,Dennis Larue,2,Boston Bruins
1257,Dennis Larue,1,Pittsburgh Penguins
1258,Kevin Collins,2,Boston Bruins
1259,Kevin Collins,1,Pittsburgh Penguins
1260,Bernard Degrace,3,Montréal Canadiens
1261,Bernard Degrace,4,Toronto Maple Leafs
1262,Terry Gregson,3,Montréal Canadiens
1263,Terry Gregson,4,Toronto Maple Leafs
1264,Bill McCreary,2,New York Rangers
1265,Bill McCreary,1,Ottawa Senators
