,Ref,Score,Team
2452,Bill McCreary,2,New York Rangers
2453,Bill McCreary,0,Ottawa Senators
2454,Steve Kozari,2,New York Rangers
2455,Steve Kozari,0,Ottawa Senators
2456,Kerry Fraser,4,Philadelphia Flyers
2457,Kerry Fraser,1,Toronto Maple Leafs
2458,Rob Martell,4,Philadelphia Flyers
2459,Rob Martell,1,Toronto Maple Leafs
2460,Brian Pochmara,4,Atlanta Thrashers
2461,Brian Pochmara,8,Florida Panthers
2462,Marc Joannette,4,Atlanta Thrashers
2463,Marc Joannette,8,Florida Panthers
2464,Dan Marouelli,1,Buffalo Sabres
2465,Dan Marouelli,3,Detroit Red Wings
2466,Dave Jackson,1,Buffalo Sabres
2467,Dave Jackson,3,Detroit Red Wings
2468,David Banfield,4,Columbus Blue Jackets
2469,David Banfield,2,Minnesota Wild
2470,Tim Peel,4,Columbus Blue Jackets
2471,Tim Peel,2,Minnesota Wild
2472,Eric Furlatt,1,Chicago Blackhawks
2473,Eric Furlatt,4,Nashville Predators
2474,Greg Kimmerly,1,Chicago Blackhawks
2475,Greg Kimmerly,4,Nashville Predators
2476,Paul Devorski,0,Dallas Stars
2477,Paul Devorski,0,Phoenix Coyotes
2478,Wes McCauley,0,Dallas Stars
2479,Wes McCauley,0,Phoenix Coyotes
2480,Chris Rooney,4,San Jose Sharks
2481,Chris Rooney,2,Vancouver Canucks
2482,Ian Walsh,4,San Jose Sharks
2483,Ian Walsh,2,Vancouver Canucks
2484,Brad Meier,1,Los Angeles Kings
2485,Brad Meier,5,New Jersey Devils
2486,Justin StPierre,1,Los Angeles Kings
2487,Justin StPierre,5,New Jersey Devils
2488,David Banfield,3,Chicago Blackhawks
2489,David Banfield,1,Nashville Predators
2490,Eric Furlatt,3,Chicago Blackhawks
2491,Eric Furlatt,1,Nashville Predators
2492,Brad Watson,2,Edmonton Oilers
2493,Brad Watson,1,St. Louis Blues
2494,Ian Walsh,2,Edmonton Oilers
2495,Ian Walsh,1,St. Louis Blues
2496,Dennis LaRue,4,Anaheim Ducks
2497,Dennis LaRue,3,New Jersey Devils
2498,Paul Devorski,4,Anaheim Ducks
2499,Paul Devorski,3,New Jersey Devils
2500,Greg Kimmerly,5,Dallas Stars
2501,Greg Kimmerly,4,Detroit Red Wings
2502,Mike Hasenfratz,5,Dallas Stars
2503,Mike Hasenfratz,4,Detroit Red Wings
2504,Justin StPierre,1,Los Angeles Kings
2505,Justin StPierre,3,Tampa Bay Lightning
2506,Kevin Pollock,1,Los Angeles Kings
2507,Kevin Pollock,3,Tampa Bay Lightning
2508,Chris Lee,3,Boston Bruins
2509,Chris Lee,1,Montréal Canadiens
2510,Wes McCauley,3,Boston Bruins
2511,Wes McCauley,1,Montréal Canadiens
2512,Kerry Fraser,1,New York Islanders
2513,Kerry Fraser,2,New York Rangers
2514,Mike Leggo,1,New York Islanders
2515,Mike Leggo,2,New York Rangers
2516,Dan O'Halloran,2,Philadelphia Flyers
2517,Dan O'Halloran,4,Pittsburgh Penguins
2518,Stephane Auger,2,Philadelphia Flyers
2519,Stephane Auger,4,Pittsburgh Penguins
2520,Rob Shick,5,Edmonton Oilers
2521,Rob Shick,2,Washington Capitals
2522,Steve Kozari,5,Edmonton Oilers
2523,Steve Kozari,2,Washington Capitals
2524,Eric Furlatt,3,Colorado Avalanche
2525,Eric Furlatt,4,Columbus Blue Jackets
2526,Gord Dwyer,3,Colorado Avalanche
2527,Gord Dwyer,4,Columbus Blue Jackets
2528,Dean Morton,2,Nashville Predators
2529,Dean Morton,0,Toronto Maple Leafs
2530,Kelly Sutherland,2,Nashville Predators
2531,Kelly Sutherland,0,Toronto Maple Leafs
2532,Dave Jackson,1,Carolina Hurricanes
2533,Dave Jackson,5,Ottawa Senators
2534,David Banfield,1,Carolina Hurricanes
2535,David Banfield,5,Ottawa Senators
2536,Brian Pochmara,6,Minnesota Wild
2537,Brian Pochmara,3,Phoenix Coyotes
2538,Paul Devorski,6,Minnesota Wild
2539,Paul Devorski,3,Phoenix Coyotes
2540,Ian Walsh,3,Calgary Flames
2541,Ian Walsh,1,St. Louis Blues
2542,Tom Kowal,3,Calgary Flames
2543,Tom Kowal,1,St. Louis Blues
2544,Chris Rooney,5,New Jersey Devils
2545,Chris Rooney,3,Vancouver Canucks
2546,Don VanMassenhoven,5,New Jersey Devils
2547,Don VanMassenhoven,3,Vancouver Canucks
2548,Justin StPierre,7,San Jose Sharks
2549,Justin StPierre,1,Tampa Bay Lightning
2550,Kevin Pollock,7,San Jose Sharks
2551,Kevin Pollock,1,Tampa Bay Lightning
2552,Chris Lee,3,Pittsburgh Penguins
2553,Chris Lee,6,Washington Capitals
2554,Stephane Auger,3,Pittsburgh Penguins
2555,Stephane Auger,6,Washington Capitals
2556,Dan Marouelli,2,Atlanta Thrashers
2557,Dan Marouelli,3,Ottawa Senators
2558,Rob Martell,2,Atlanta Thrashers
2559,Rob Martell,3,Ottawa Senators
2560,Brian Pochmara,1,Buffalo Sabres
2561,Brian Pochmara,4,Chicago Blackhawks
2562,Paul Devorski,1,Buffalo Sabres
2563,Paul Devorski,4,Chicago Blackhawks
2564,Justin StPierre,3,Anaheim Ducks
2565,Justin StPierre,4,Detroit Red Wings
2566,Kevin Pollock,3,Anaheim Ducks
2567,Kevin Pollock,4,Detroit Red Wings
2568,Kelly Sutherland,2,Boston Bruins
2569,Kelly Sutherland,1,New York Islanders
2570,Rob Shick,2,Boston Bruins
2571,Rob Shick,1,New York Islanders
2572,Don Koharski,4,Carolina Hurricanes
2573,Don Koharski,6,Toronto Maple Leafs
2574,Mike Leggo,4,Carolina Hurricanes
2575,Mike Leggo,6,Toronto Maple Leafs
2576,Dave Jackson,3,Montréal Canadiens
2577,Dave Jackson,2,Nashville Predators
2578,Gord Dwyer,3,Montréal Canadiens
2579,Gord Dwyer,2,Nashville Predators
2580,Dan Marouelli,1,Philadelphia Flyers
2581,Dan Marouelli,4,Tampa Bay Lightning
2582,Tim Peel,1,Philadelphia Flyers
2583,Tim Peel,4,Tampa Bay Lightning
2584,Dean Morton,1,Edmonton Oilers
2585,Dean Morton,5,Minnesota Wild
2586,Marc Joannette,1,Edmonton Oilers
2587,Marc Joannette,5,Minnesota Wild
2588,Francois StLaurent,2,Colorado Avalanche
2589,Francois StLaurent,5,St. Louis Blues
2590,Mike Hasenfratz,2,Colorado Avalanche
2591,Mike Hasenfratz,5,St. Louis Blues
2592,Steve Kozari,4,Buffalo Sabres
2593,Steve Kozari,4,Dallas Stars
2594,Tom Kowal,4,Buffalo Sabres
2595,Tom Kowal,4,Dallas Stars
2596,Dan O'Halloran,4,Phoenix Coyotes
2597,Dan O'Halloran,1,Vancouver Canucks
2598,Don VanMassenhoven,4,Phoenix Coyotes
2599,Don VanMassenhoven,1,Vancouver Canucks
2600,Bill McCreary,4,Detroit Red Wings
2601,Bill McCreary,0,Los Angeles Kings
2602,Chris Rooney,4,Detroit Red Wings
2603,Chris Rooney,0,Los Angeles Kings
2604,Dan O'Rourke,3,Calgary Flames
2605,Dan O'Rourke,2,San Jose Sharks
2606,Kerry Fraser,3,Calgary Flames
2607,Kerry Fraser,2,San Jose Sharks
2608,Brian Pochmara,1,Columbus Blue Jackets
2609,Brian Pochmara,2,New Jersey Devils
2610,Don Koharski,1,Columbus Blue Jackets
2611,Don Koharski,2,New Jersey Devils
2612,Paul Devorski,1,Anaheim Ducks
2613,Paul Devorski,3,Pittsburgh Penguins
2614,Rob Martell,1,Anaheim Ducks
2615,Rob Martell,3,Pittsburgh Penguins
2616,Brad Meier,4,Atlanta Thrashers
2617,Brad Meier,3,Toronto Maple Leafs
2618,Chris Lee,4,Atlanta Thrashers
2619,Chris Lee,3,Toronto Maple Leafs
2620,Stephane Auger,2,Florida Panthers
2621,Stephane Auger,2,Philadelphia Flyers
2622,Tim Peel,2,Florida Panthers
2623,Tim Peel,2,Philadelphia Flyers
2624,Dean Morton,2,Chicago Blackhawks
2625,Dean Morton,3,New York Rangers
2626,Mike Hasenfratz,2,Chicago Blackhawks
2627,Mike Hasenfratz,3,New York Rangers
2628,Dan O'Rourke,2,Colorado Avalanche
2629,Dan O'Rourke,3,Edmonton Oilers
2630,Tom Kowal,2,Colorado Avalanche
2631,Tom Kowal,3,Edmonton Oilers
2632,Dan Marouelli,2,Dallas Stars
2633,Dan Marouelli,2,Los Angeles Kings
2634,Francois StLaurent,2,Dallas Stars
2635,Francois StLaurent,2,Los Angeles Kings
2636,Dave Jackson,3,Buffalo Sabres
2637,Dave Jackson,1,Carolina Hurricanes
2638,Gord Dwyer,3,Buffalo Sabres
2639,Gord Dwyer,1,Carolina Hurricanes
2640,Dennis LaRue,4,Montréal Canadiens
2641,Dennis LaRue,4,Ottawa Senators
2642,Eric Furlatt,4,Montréal Canadiens
2643,Eric Furlatt,4,Ottawa Senators
2644,Rob Martell,3,New Jersey Devils
2645,Rob Martell,1,New York Islanders
2646,Wes McCauley,3,New Jersey Devils
2647,Wes McCauley,1,New York Islanders
2648,Brad Meier,1,Boston Bruins
2649,Brad Meier,2,Washington Capitals
2650,Kelly Sutherland,1,Boston Bruins
2651,Kelly Sutherland,2,Washington Capitals
2652,Chris Lee,4,Florida Panthers
2653,Chris Lee,3,Tampa Bay Lightning
2654,Tim Peel,4,Florida Panthers
2655,Tim Peel,3,Tampa Bay Lightning
2656,Kyle Rehman,7,Atlanta Thrashers
2657,Kyle Rehman,2,Nashville Predators
2658,Rob Shick,7,Atlanta Thrashers
2659,Rob Shick,2,Nashville Predators
2660,Don Koharski,2,Chicago Blackhawks
2661,Don Koharski,1,St. Louis Blues
2662,Mike Leggo,2,Chicago Blackhawks
2663,Mike Leggo,1,St. Louis Blues
2664,Marc Joannette,3,Anaheim Ducks
2665,Marc Joannette,0,Minnesota Wild
2666,Steve Kozari,3,Anaheim Ducks
2667,Steve Kozari,0,Minnesota Wild
2668,Don VanMassenhoven,3,Calgary Flames
2669,Don VanMassenhoven,4,Phoenix Coyotes
2670,Greg Kimmerly,3,Calgary Flames
2671,Greg Kimmerly,4,Phoenix Coyotes
2672,Bill McCreary,5,Detroit Red Wings
2673,Bill McCreary,6,San Jose Sharks
2674,Kerry Fraser,5,Detroit Red Wings
2675,Kerry Fraser,6,San Jose Sharks
2676,Justin StPierre,0,New York Rangers
2677,Justin StPierre,3,Pittsburgh Penguins
2678,Mike Hasenfratz,0,New York Rangers
2679,Mike Hasenfratz,3,Pittsburgh Penguins
2680,Dean Morton,2,Calgary Flames
2681,Dean Morton,6,Colorado Avalanche
2682,Marc Joannette,2,Calgary Flames
2683,Marc Joannette,6,Colorado Avalanche
2684,Dan O'Halloran,6,Edmonton Oilers
2685,Dan O'Halloran,3,Phoenix Coyotes
2686,Greg Kimmerly,6,Edmonton Oilers
2687,Greg Kimmerly,3,Phoenix Coyotes
2688,Dan O'Rourke,5,Columbus Blue Jackets
2689,Dan O'Rourke,5,Vancouver Canucks
2690,Tom Kowal,5,Columbus Blue Jackets
2691,Tom Kowal,5,Vancouver Canucks
2692,Rob Martell,4,Boston Bruins
2693,Rob Martell,4,St. Louis Blues
2694,Rob Shick,4,Boston Bruins
2695,Rob Shick,4,St. Louis Blues
2696,Brad Meier,1,New York Islanders
2697,Brad Meier,2,Washington Capitals
2698,Dave Jackson,1,New York Islanders
2699,Dave Jackson,2,Washington Capitals
2700,Dennis LaRue,2,Carolina Hurricanes
2701,Dennis LaRue,0,Toronto Maple Leafs
2702,Stephane Auger,2,Carolina Hurricanes
2703,Stephane Auger,0,Toronto Maple Leafs
2704,Mike Leggo,2,Dallas Stars
2705,Mike Leggo,4,Tampa Bay Lightning
2706,Steve Kozari,2,Dallas Stars
2707,Steve Kozari,4,Tampa Bay Lightning
2708,Dan Marouelli,2,Buffalo Sabres
2709,Dan Marouelli,2,Florida Panthers
2710,Ian Walsh,2,Buffalo Sabres
2711,Ian Walsh,2,Florida Panthers
2712,Bill McCreary,1,Chicago Blackhawks
2713,Bill McCreary,4,Minnesota Wild
2714,Kevin Pollock,1,Chicago Blackhawks
2715,Kevin Pollock,4,Minnesota Wild
2716,Chris Lee,1,Nashville Predators
2717,Chris Lee,3,New Jersey Devils
2718,Don Koharski,1,Nashville Predators
2719,Don Koharski,3,New Jersey Devils
2720,Kerry Fraser,2,Anaheim Ducks
2721,Kerry Fraser,4,New York Rangers
2722,Stephane Auger,2,Anaheim Ducks
2723,Stephane Auger,4,New York Rangers
2724,Brad Watson,4,Atlanta Thrashers
2725,Brad Watson,2,Montréal Canadiens
2726,Chris Rooney,4,Atlanta Thrashers
2727,Chris Rooney,2,Montréal Canadiens
2728,Mike Hasenfratz,3,Ottawa Senators
2729,Mike Hasenfratz,2,Washington Capitals
2730,Paul Devorski,3,Ottawa Senators
2731,Paul Devorski,2,Washington Capitals
2732,Kyle Rehman,2,Carolina Hurricanes
2733,Kyle Rehman,1,Pittsburgh Penguins
2734,Rob Shick,2,Carolina Hurricanes
2735,Rob Shick,1,Pittsburgh Penguins
2736,Bill McCreary,5,Los Angeles Kings
2737,Bill McCreary,2,Minnesota Wild
2738,Dan O'Rourke,5,Los Angeles Kings
2739,Dan O'Rourke,2,Minnesota Wild
2740,Dan O'Halloran,3,Columbus Blue Jackets
2741,Dan O'Halloran,4,Edmonton Oilers
2742,Greg Kimmerly,3,Columbus Blue Jackets
2743,Greg Kimmerly,4,Edmonton Oilers
2744,Dean Morton,3,Detroit Red Wings
2745,Dean Morton,6,Phoenix Coyotes
2746,Tim Peel,3,Detroit Red Wings
2747,Tim Peel,6,Phoenix Coyotes
2748,Francois StLaurent,2,San Jose Sharks
2749,Francois StLaurent,1,Vancouver Canucks
2750,Marc Joannette,2,San Jose Sharks
2751,Marc Joannette,1,Vancouver Canucks
2752,Kerry Fraser,2,Montréal Canadiens
2753,Kerry Fraser,5,New Jersey Devils
2754,Rob Martell,2,Montréal Canadiens
2755,Rob Martell,5,New Jersey Devils
2756,Kyle Rehman,1,Anaheim Ducks
2757,Kyle Rehman,2,New York Islanders
2758,Mike Hasenfratz,1,Anaheim Ducks
2759,Mike Hasenfratz,2,New York Islanders
2760,Eric Furlatt,3,Atlanta Thrashers
2761,Eric Furlatt,5,Philadelphia Flyers
2762,Wes McCauley,3,Atlanta Thrashers
2763,Wes McCauley,5,Philadelphia Flyers
2764,Don VanMassenhoven,3,Boston Bruins
2765,Don VanMassenhoven,3,Toronto Maple Leafs
2766,Kevin Pollock,3,Boston Bruins
2767,Kevin Pollock,3,Toronto Maple Leafs
2768,Brad Watson,3,Buffalo Sabres
2769,Brad Watson,5,Tampa Bay Lightning
2770,Ian Walsh,3,Buffalo Sabres
2771,Ian Walsh,5,Tampa Bay Lightning
2772,Dan Marouelli,4,Dallas Stars
2773,Dan Marouelli,1,Florida Panthers
2774,Mike Leggo,4,Dallas Stars
2775,Mike Leggo,1,Florida Panthers
2776,Dennis LaRue,0,Chicago Blackhawks
2777,Dennis LaRue,2,St. Louis Blues
2778,Don Koharski,0,Chicago Blackhawks
2779,Don Koharski,2,St. Louis Blues
2780,Gord Dwyer,5,Colorado Avalanche
2781,Gord Dwyer,6,Los Angeles Kings
2782,Steve Kozari,5,Colorado Avalanche
2783,Steve Kozari,6,Los Angeles Kings
2784,Dan O'Halloran,4,Calgary Flames
2785,Dan O'Halloran,4,Columbus Blue Jackets
2786,Kelly Sutherland,4,Calgary Flames
2787,Kelly Sutherland,4,Columbus Blue Jackets
2788,Frederick L'Ecuyer,3,Boston Bruins
2789,Frederick L'Ecuyer,2,Washington Capitals
2790,Tom Kowal,3,Boston Bruins
2791,Tom Kowal,2,Washington Capitals
2792,Paul Devorski,2,Carolina Hurricanes
2793,Paul Devorski,3,New York Rangers
2794,Wes McCauley,2,Carolina Hurricanes
2795,Wes McCauley,3,New York Rangers
2796,Greg Kimmerly,3,Columbus Blue Jackets
2797,Greg Kimmerly,2,Detroit Red Wings
2798,Tim Peel,3,Columbus Blue Jackets
2799,Tim Peel,2,Detroit Red Wings
2800,Marc Joannette,4,New Jersey Devils
2801,Marc Joannette,1,Ottawa Senators
2802,Stephane Auger,4,New Jersey Devils
2803,Stephane Auger,1,Ottawa Senators
2804,Chris Rooney,3,Montréal Canadiens
2805,Chris Rooney,5,Tampa Bay Lightning
2806,Mike Hasenfratz,3,Montréal Canadiens
2807,Mike Hasenfratz,5,Tampa Bay Lightning
2808,Dave Jackson,3,Florida Panthers
2809,Dave Jackson,2,Philadelphia Flyers
2810,Eric Furlatt,3,Florida Panthers
2811,Eric Furlatt,2,Philadelphia Flyers
2812,Chris Lee,6,Minnesota Wild
2813,Chris Lee,1,Toronto Maple Leafs
2814,Don VanMassenhoven,6,Minnesota Wild
2815,Don VanMassenhoven,1,Toronto Maple Leafs
2816,Gord Dwyer,0,Atlanta Thrashers
2817,Gord Dwyer,2,Dallas Stars
2818,Rob Shick,0,Atlanta Thrashers
2819,Rob Shick,2,Dallas Stars
2820,Dan O'Rourke,0,Colorado Avalanche
2821,Dan O'Rourke,3,San Jose Sharks
2822,Kelly Sutherland,0,Colorado Avalanche
2823,Kelly Sutherland,3,San Jose Sharks
2824,Dennis LaRue,10,Buffalo Sabres
2825,Dennis LaRue,2,Edmonton Oilers
2826,Steve Kozari,10,Buffalo Sabres
2827,Steve Kozari,2,Edmonton Oilers
2828,Don Koharski,7,Anaheim Ducks
2829,Don Koharski,3,Phoenix Coyotes
2830,Justin StPierre,7,Anaheim Ducks
2831,Justin StPierre,3,Phoenix Coyotes
2832,Greg Kimmerly,2,New York Rangers
2833,Greg Kimmerly,6,Pittsburgh Penguins
2834,Ian Walsh,2,New York Rangers
2835,Ian Walsh,6,Pittsburgh Penguins
2836,Brad Meier,2,Buffalo Sabres
2837,Brad Meier,5,Calgary Flames
2838,Dennis LaRue,2,Buffalo Sabres
2839,Dennis LaRue,5,Calgary Flames
2840,Dan O'Rourke,2,Anaheim Ducks
2841,Dan O'Rourke,3,Chicago Blackhawks
2842,Mike Leggo,2,Anaheim Ducks
2843,Mike Leggo,3,Chicago Blackhawks
2844,Brian Pochmara,5,Nashville Predators
2845,Brian Pochmara,3,Vancouver Canucks
2846,Kevin Pollock,5,Nashville Predators
2847,Kevin Pollock,3,Vancouver Canucks
2848,Tom Kowal,3,Boston Bruins
2849,Tom Kowal,4,New Jersey Devils
2850,Wes McCauley,3,Boston Bruins
2851,Wes McCauley,4,New Jersey Devils
2852,Kelly Sutherland,3,Carolina Hurricanes
2853,Kelly Sutherland,2,Tampa Bay Lightning
2854,Rob Shick,3,Carolina Hurricanes
2855,Rob Shick,2,Tampa Bay Lightning
2856,Dean Morton,4,Atlanta Thrashers
2857,Dean Morton,5,New York Islanders
2858,Eric Furlatt,4,Atlanta Thrashers
2859,Eric Furlatt,5,New York Islanders
2860,Mike Hasenfratz,5,Florida Panthers
2861,Mike Hasenfratz,1,Montréal Canadiens
2862,Rob Martell,5,Florida Panthers
2863,Rob Martell,1,Montréal Canadiens
2864,Brad Watson,4,Dallas Stars
2865,Brad Watson,2,Detroit Red Wings
2866,Dan O'Halloran,4,Dallas Stars
2867,Dan O'Halloran,2,Detroit Red Wings
2868,Chris Lee,3,Ottawa Senators
2869,Chris Lee,1,St. Louis Blues
2870,Tim Peel,3,Ottawa Senators
2871,Tim Peel,1,St. Louis Blues
2872,Dave Jackson,4,Colorado Avalanche
2873,Dave Jackson,7,Toronto Maple Leafs
2874,Don Koharski,4,Colorado Avalanche
2875,Don Koharski,7,Toronto Maple Leafs
2876,Dan O'Rourke,2,Chicago Blackhawks
2877,Dan O'Rourke,5,Los Angeles Kings
2878,Kerry Fraser,2,Chicago Blackhawks
2879,Kerry Fraser,5,Los Angeles Kings
2880,Chris Rooney,0,Phoenix Coyotes
2881,Chris Rooney,2,San Jose Sharks
2882,Justin StPierre,0,Phoenix Coyotes
2883,Justin StPierre,2,San Jose Sharks
2884,Dan Marouelli,4,New Jersey Devils
2885,Dan Marouelli,3,Pittsburgh Penguins
2886,Ian Walsh,4,New Jersey Devils
2887,Ian Walsh,3,Pittsburgh Penguins
2888,Bill McCreary,1,Columbus Blue Jackets
2889,Bill McCreary,0,Ottawa Senators
2890,Steve Kozari,1,Columbus Blue Jackets
2891,Steve Kozari,0,Ottawa Senators
2892,Dean Morton,6,Philadelphia Flyers
2893,Dean Morton,1,Tampa Bay Lightning
2894,Eric Furlatt,6,Philadelphia Flyers
2895,Eric Furlatt,1,Tampa Bay Lightning
2896,Brian Pochmara,3,Calgary Flames
2897,Brian Pochmara,1,Nashville Predators
2898,Kevin Pollock,3,Calgary Flames
2899,Kevin Pollock,1,Nashville Predators
2900,Brad Meier,3,Edmonton Oilers
2901,Brad Meier,1,Minnesota Wild
2902,Don VanMassenhoven,3,Edmonton Oilers
2903,Don VanMassenhoven,1,Minnesota Wild
2904,Paul Devorski,2,Detroit Red Wings
2905,Paul Devorski,4,Washington Capitals
2906,Tom Kowal,2,Detroit Red Wings
2907,Tom Kowal,4,Washington Capitals
2908,Mike Hasenfratz,1,Boston Bruins
2909,Mike Hasenfratz,0,New York Rangers
2910,Mike Leggo,1,Boston Bruins
2911,Mike Leggo,0,New York Rangers
2912,Marc Joannette,3,Los Angeles Kings
2913,Marc Joannette,4,Montréal Canadiens
2914,Stephane Auger,3,Los Angeles Kings
2915,Stephane Auger,4,Montréal Canadiens
2916,Kerry Fraser,4,Anaheim Ducks
2917,Kerry Fraser,3,Colorado Avalanche
2918,Tim Peel,4,Anaheim Ducks
2919,Tim Peel,3,Colorado Avalanche
2920,Rob Martell,4,Pittsburgh Penguins
2921,Rob Martell,5,Toronto Maple Leafs
2922,Rob Shick,4,Pittsburgh Penguins
2923,Rob Shick,5,Toronto Maple Leafs
2924,Dan O'Halloran,1,Florida Panthers
2925,Dan O'Halloran,3,New York Islanders
2926,Greg Kimmerly,1,Florida Panthers
2927,Greg Kimmerly,3,New York Islanders
2928,Kelly Sutherland,3,Columbus Blue Jackets
2929,Kelly Sutherland,7,Dallas Stars
2930,Wes McCauley,3,Columbus Blue Jackets
2931,Wes McCauley,7,Dallas Stars
2932,Dan Marouelli,0,Atlanta Thrashers
2933,Dan Marouelli,2,Carolina Hurricanes
2934,Gord Dwyer,0,Atlanta Thrashers
2935,Gord Dwyer,2,Carolina Hurricanes
2936,Brad Watson,0,Philadelphia Flyers
2937,Brad Watson,4,St. Louis Blues
2938,Steve Kozari,0,Philadelphia Flyers
2939,Steve Kozari,4,St. Louis Blues
2940,Chris Rooney,2,Buffalo Sabres
2941,Chris Rooney,0,Phoenix Coyotes
2942,Dan O'Rourke,2,Buffalo Sabres
2943,Dan O'Rourke,0,Phoenix Coyotes
2944,Brian Pochmara,4,Minnesota Wild
2945,Brian Pochmara,3,Vancouver Canucks
2946,Kevin Pollock,4,Minnesota Wild
2947,Kevin Pollock,3,Vancouver Canucks
2948,Chris Lee,4,Chicago Blackhawks
2949,Chris Lee,2,San Jose Sharks
2950,Don Koharski,4,Chicago Blackhawks
2951,Don Koharski,2,San Jose Sharks
2952,Brad Meier,4,Ottawa Senators
2953,Brad Meier,7,Washington Capitals
2954,Dave Jackson,4,Ottawa Senators
2955,Dave Jackson,7,Washington Capitals
2956,Bill McCreary,3,Boston Bruins
2957,Bill McCreary,1,Montréal Canadiens
2958,Ian Walsh,3,Boston Bruins
2959,Ian Walsh,1,Montréal Canadiens
2960,Don VanMassenhoven,1,Edmonton Oilers
2961,Don VanMassenhoven,2,Nashville Predators
2962,Justin StPierre,1,Edmonton Oilers
2963,Justin StPierre,2,Nashville Predators
2964,Mike Leggo,3,Detroit Red Wings
2965,Mike Leggo,3,St. Louis Blues
2966,Rob Martell,3,Detroit Red Wings
2967,Rob Martell,3,St. Louis Blues
2968,Chris Rooney,3,Calgary Flames
2969,Chris Rooney,4,Colorado Avalanche
2970,Kerry Fraser,3,Calgary Flames
2971,Kerry Fraser,4,Colorado Avalanche
2972,Chris Lee,3,Anaheim Ducks
2973,Chris Lee,2,Buffalo Sabres
2974,Don Koharski,3,Anaheim Ducks
2975,Don Koharski,2,Buffalo Sabres
2976,Bill McCreary,2,New Jersey Devils
2977,Bill McCreary,5,Washington Capitals
2978,Tim Peel,2,New Jersey Devils
2979,Tim Peel,5,Washington Capitals
2980,Ghislain Hebert,3,New York Islanders
2981,Ghislain Hebert,1,Tampa Bay Lightning
2982,Paul Devorski,3,New York Islanders
2983,Paul Devorski,1,Tampa Bay Lightning
2984,Brad Meier,1,Atlanta Thrashers
2985,Brad Meier,1,New York Rangers
2986,Gord Dwyer,1,Atlanta Thrashers
2987,Gord Dwyer,1,New York Rangers
2988,Mike Leggo,2,Columbus Blue Jackets
2989,Mike Leggo,4,St. Louis Blues
2990,Stephane Auger,2,Columbus Blue Jackets
2991,Stephane Auger,4,St. Louis Blues
2992,Dennis LaRue,4,Florida Panthers
2993,Dennis LaRue,3,Toronto Maple Leafs
2994,Greg Kimmerly,4,Florida Panthers
2995,Greg Kimmerly,3,Toronto Maple Leafs
2996,Dan Marouelli,4,Montréal Canadiens
2997,Dan Marouelli,2,Pittsburgh Penguins
2998,Tom Kowal,4,Montréal Canadiens
2999,Tom Kowal,2,Pittsburgh Penguins
3000,Dean Morton,1,Los Angeles Kings
3001,Dean Morton,0,Ottawa Senators
3002,Eric Furlatt,1,Los Angeles Kings
3003,Eric Furlatt,0,Ottawa Senators
3004,Brad Watson,2,Nashville Predators
3005,Brad Watson,1,Phoenix Coyotes
3006,Rob Shick,2,Nashville Predators
3007,Rob Shick,1,Phoenix Coyotes
3008,Chris Rooney,1,Calgary Flames
3009,Chris Rooney,3,Dallas Stars
3010,Kerry Fraser,1,Calgary Flames
3011,Kerry Fraser,3,Dallas Stars
3012,Ian Walsh,3,Chicago Blackhawks
3013,Ian Walsh,1,Edmonton Oilers
3014,Marc Joannette,3,Chicago Blackhawks
3015,Marc Joannette,1,Edmonton Oilers
3016,Don VanMassenhoven,3,Carolina Hurricanes
3017,Don VanMassenhoven,4,Vancouver Canucks
3018,Justin StPierre,3,Carolina Hurricanes
3019,Justin StPierre,4,Vancouver Canucks
3020,Brad Meier,3,Boston Bruins
3021,Brad Meier,1,Philadelphia Flyers
3022,Mike Leggo,3,Boston Bruins
3023,Mike Leggo,1,Philadelphia Flyers
3024,Dan O'Halloran,5,Buffalo Sabres
3025,Dan O'Halloran,0,Toronto Maple Leafs
3026,Rob Martell,5,Buffalo Sabres
3027,Rob Martell,0,Toronto Maple Leafs
3028,Dave Jackson,4,Pittsburgh Penguins
3029,Dave Jackson,3,Tampa Bay Lightning
3030,Gord Dwyer,4,Pittsburgh Penguins
3031,Gord Dwyer,3,Tampa Bay Lightning
3032,Dennis LaRue,5,Detroit Red Wings
3033,Dennis LaRue,4,Phoenix Coyotes
3034,Stephane Auger,5,Detroit Red Wings
3035,Stephane Auger,4,Phoenix Coyotes
3036,Brian Pochmara,0,Anaheim Ducks
3037,Brian Pochmara,3,Minnesota Wild
3038,Wes McCauley,0,Anaheim Ducks
3039,Wes McCauley,3,Minnesota Wild
3040,Dan O'Halloran,5,Los Angeles Kings
3041,Dan O'Halloran,4,Washington Capitals
3042,Dennis LaRue,5,Los Angeles Kings
3043,Dennis LaRue,4,Washington Capitals
3044,Dan Marouelli,3,Boston Bruins
3045,Dan Marouelli,3,Ottawa Senators
3046,Steve Kozari,3,Boston Bruins
3047,Steve Kozari,3,Ottawa Senators
3048,Brad Watson,3,Florida Panthers
3049,Brad Watson,2,New York Islanders
3050,Dan O'Rourke,3,Florida Panthers
3051,Dan O'Rourke,2,New York Islanders
3052,Greg Kimmerly,2,Anaheim Ducks
3053,Greg Kimmerly,4,Nashville Predators
3054,Paul Devorski,2,Anaheim Ducks
3055,Paul Devorski,4,Nashville Predators
3056,Dean Morton,1,Edmonton Oilers
