,Ref,Score,Team
1240,Paul Devorski,1,Philadelphia Flyers
1241,Paul Devorski,1,Pittsburgh Penguins
1242,Stephen Walkom,1,Philadelphia Flyers
1243,Stephen Walkom,1,Pittsburgh Penguins
1244,Kerry Fraser,3,Florida Panthers
1245,Kerry Fraser,3,New York Rangers
1246,Wes McCauley,3,Florida Panthers
1247,Wes McCauley,3,New York Rangers
1248,Brad Meier,7,Detroit Red Wings
1249,Brad Meier,1,Edmonton Oilers
1250,Michael McGeough,7,Detroit Red Wings
1251,Michael McGeough,1,Edmonton Oilers
1252,Kelly Sutherland,2,Columbus Blue Jackets
1253,Kelly Sutherland,4,Nashville Predators
1254,Mike Hasenfratz,2,Columbus Blue Jackets
1255,Mike Hasenfratz,4,Nashville Predators
1256,Dan Marouelli,3,Dallas Stars
1257,Dan Marouelli,1,Minnesota Wild
1258,Dan O'Halloran,3,Dallas Stars
1259,Dan O'Halloran,1,Minnesota Wild
1260,Brad Watson,3,Anaheim Ducks
1261,Brad Watson,3,New Jersey Devils
1262,Rob Shick,3,Anaheim Ducks
1263,Rob Shick,3,New Jersey Devils
1264,Dennis LaRue,2,Chicago Blackhawks
1265,Dennis LaRue,3,San Jose Sharks
1266,Don Koharski,2,Chicago Blackhawks
1267,Don Koharski,3,San Jose Sharks
1268,Dan O'Rourke,1,Atlanta Thrashers
1269,Dan O'Rourke,3,Toronto Maple Leafs
1270,Kelly Sutherland,1,Atlanta Thrashers
1271,Kelly Sutherland,3,Toronto Maple Leafs
1272,Bill McCreary,2,Ottawa Senators
1273,Bill McCreary,3,Vancouver Canucks
1274,Chris Lee,2,Ottawa Senators
1275,Chris Lee,3,Vancouver Canucks
1276,Greg Kimmerly,5,Calgary Flames
1277,Greg Kimmerly,6,Colorado Avalanche
1278,Stephane Auger,5,Calgary Flames
1279,Stephane Auger,6,Colorado Avalanche
1280,Brad Watson,4,Los Angeles Kings
1281,Brad Watson,6,Phoenix Coyotes
1282,Tim Peel,4,Los Angeles Kings
1283,Tim Peel,6,Phoenix Coyotes
1284,Chris Rooney,1,Boston Bruins
1285,Chris Rooney,2,Nashville Predators
1286,Dave Jackson,1,Boston Bruins
1287,Dave Jackson,2,Nashville Predators
1288,Don VanMassenhoven,2,Carolina Hurricanes
1289,Don VanMassenhoven,4,Philadelphia Flyers
1290,Marc Joannette,2,Carolina Hurricanes
1291,Marc Joannette,4,Philadelphia Flyers
1292,Brad Meier,1,Minnesota Wild
1293,Brad Meier,2,San Jose Sharks
1294,Kevin Pollock,1,Minnesota Wild
1295,Kevin Pollock,2,San Jose Sharks
1296,Mike Leggo,4,Anaheim Ducks
1297,Mike Leggo,3,Chicago Blackhawks
1298,Tim Peel,4,Anaheim Ducks
1299,Tim Peel,3,Chicago Blackhawks
1300,Dean Warren,5,Montréal Canadiens
1301,Dean Warren,3,Washington Capitals
1302,Paul Devorski,5,Montréal Canadiens
1303,Paul Devorski,3,Washington Capitals
1304,Blaine Angus,4,New York Rangers
1305,Blaine Angus,1,Pittsburgh Penguins
1306,Terry Gregson,4,New York Rangers
1307,Terry Gregson,1,Pittsburgh Penguins
1308,Eric Furlatt,2,St. Louis Blues
1309,Eric Furlatt,2,Tampa Bay Lightning
1310,Wes McCauley,2,St. Louis Blues
1311,Wes McCauley,2,Tampa Bay Lightning
1312,Jay Sharrers,6,Detroit Red Wings
1313,Jay Sharrers,0,New York Islanders
1314,Stephen Walkom,6,Detroit Red Wings
1315,Stephen Walkom,0,New York Islanders
1316,Craig Spada,4,Buffalo Sabres
1317,Craig Spada,3,Florida Panthers
1318,Dan O'Halloran,4,Buffalo Sabres
1319,Dan O'Halloran,3,Florida Panthers
1320,Michael McGeough,2,Dallas Stars
1321,Michael McGeough,0,New Jersey Devils
1322,Rob Martell,2,Dallas Stars
1323,Rob Martell,0,New Jersey Devils
1324,Dan Marouelli,4,Colorado Avalanche
1325,Dan Marouelli,1,Edmonton Oilers
1326,Stephane Auger,4,Colorado Avalanche
1327,Stephane Auger,1,Edmonton Oilers
1328,Brad Watson,1,Chicago Blackhawks
1329,Brad Watson,3,Los Angeles Kings
1330,Greg Kimmerly,1,Chicago Blackhawks
1331,Greg Kimmerly,3,Los Angeles Kings
1332,Craig Spada,1,Ottawa Senators
1333,Craig Spada,2,Toronto Maple Leafs
1334,Dan O'Halloran,1,Ottawa Senators
1335,Dan O'Halloran,2,Toronto Maple Leafs
1336,Bill McCreary,1,Florida Panthers
1337,Bill McCreary,1,Montréal Canadiens
1338,Chris Lee,1,Florida Panthers
1339,Chris Lee,1,Montréal Canadiens
1340,Dave Jackson,1,New York Islanders
1341,Dave Jackson,5,Philadelphia Flyers
1342,Marc Joannette,1,New York Islanders
1343,Marc Joannette,5,Philadelphia Flyers
1344,Bob Langdon,4,Carolina Hurricanes
1345,Bob Langdon,3,Pittsburgh Penguins
1346,Dean Warren,4,Carolina Hurricanes
1347,Dean Warren,3,Pittsburgh Penguins
1348,Mike Hasenfratz,2,Atlanta Thrashers
1349,Mike Hasenfratz,1,Tampa Bay Lightning
1350,Paul Devorski,2,Atlanta Thrashers
1351,Paul Devorski,1,Tampa Bay Lightning
1352,Ian Walsh,3,Columbus Blue Jackets
1353,Ian Walsh,5,Washington Capitals
1354,Stephen Walkom,3,Columbus Blue Jackets
1355,Stephen Walkom,5,Washington Capitals
1356,Don Koharski,2,Detroit Red Wings
1357,Don Koharski,1,St. Louis Blues
1358,Shane Heyer,2,Detroit Red Wings
1359,Shane Heyer,1,St. Louis Blues
1360,Chris Rooney,1,Buffalo Sabres
1361,Chris Rooney,4,Nashville Predators
1362,Kelly Sutherland,1,Buffalo Sabres
1363,Kelly Sutherland,4,Nashville Predators
1364,Brad Meier,4,Calgary Flames
1365,Brad Meier,4,Vancouver Canucks
1366,Kevin Pollock,4,Calgary Flames
1367,Kevin Pollock,4,Vancouver Canucks
1368,Kevin Pollock,1,Edmonton Oilers
1369,Kevin Pollock,2,San Jose Sharks
1370,Stephane Auger,1,Edmonton Oilers
1371,Stephane Auger,2,San Jose Sharks
1372,Ian Walsh,1,Anaheim Ducks
1373,Ian Walsh,1,Minnesota Wild
1374,Stephen Walkom,1,Anaheim Ducks
1375,Stephen Walkom,1,Minnesota Wild
1376,Blaine Angus,3,Boston Bruins
1377,Blaine Angus,3,Phoenix Coyotes
1378,Terry Gregson,3,Boston Bruins
1379,Terry Gregson,3,Phoenix Coyotes
1380,Harry Dumas,2,New York Rangers
1381,Harry Dumas,4,Toronto Maple Leafs
1382,Kerry Fraser,2,New York Rangers
1383,Kerry Fraser,4,Toronto Maple Leafs
1384,Dennis LaRue,1,Dallas Stars
1385,Dennis LaRue,2,Los Angeles Kings
1386,Eric Furlatt,1,Dallas Stars
1387,Eric Furlatt,2,Los Angeles Kings
1388,Rob Martell,1,Colorado Avalanche
1389,Rob Martell,1,New Jersey Devils
1390,Rob Shick,1,Colorado Avalanche
1391,Rob Shick,1,New Jersey Devils
1392,Bill McCreary,4,Ottawa Senators
1393,Bill McCreary,1,Philadelphia Flyers
1394,Jay Sharrers,4,Ottawa Senators
1395,Jay Sharrers,1,Philadelphia Flyers
1396,Dean Warren,3,Atlanta Thrashers
1397,Dean Warren,4,Pittsburgh Penguins
1398,Marc Joannette,3,Atlanta Thrashers
1399,Marc Joannette,4,Pittsburgh Penguins
1400,Harry Dumas,1,New York Islanders
1401,Harry Dumas,4,Washington Capitals
1402,Rob Shick,1,New York Islanders
1403,Rob Shick,4,Washington Capitals
1404,Ian Walsh,1,Anaheim Ducks
1405,Ian Walsh,2,Columbus Blue Jackets
1406,Kerry Fraser,1,Anaheim Ducks
1407,Kerry Fraser,2,Columbus Blue Jackets
1408,Brad Meier,4,New York Rangers
1409,Brad Meier,5,Toronto Maple Leafs
1410,Dan O'Halloran,4,New York Rangers
1411,Dan O'Halloran,5,Toronto Maple Leafs
1412,Jay Sharrers,3,Montréal Canadiens
1413,Jay Sharrers,2,Tampa Bay Lightning
1414,Terry Gregson,3,Montréal Canadiens
1415,Terry Gregson,2,Tampa Bay Lightning
1416,Chris Lee,1,New Jersey Devils
1417,Chris Lee,3,Phoenix Coyotes
1418,Shane Heyer,1,New Jersey Devils
1419,Shane Heyer,3,Phoenix Coyotes
1420,Eric Furlatt,1,Los Angeles Kings
1421,Eric Furlatt,4,St. Louis Blues
1422,Stephen Walkom,1,Los Angeles Kings
1423,Stephen Walkom,4,St. Louis Blues
1424,Greg Kimmerly,3,Calgary Flames
1425,Greg Kimmerly,1,San Jose Sharks
1426,Michael McGeough,3,Calgary Flames
1427,Michael McGeough,1,San Jose Sharks
1428,Rob Shick,5,Philadelphia Flyers
1429,Rob Shick,2,Pittsburgh Penguins
1430,Shane Heyer,5,Philadelphia Flyers
1431,Shane Heyer,2,Pittsburgh Penguins
1432,Chris Lee,1,Carolina Hurricanes
1433,Chris Lee,2,Nashville Predators
1434,Tim Peel,1,Carolina Hurricanes
1435,Tim Peel,2,Nashville Predators
1436,Craig Spada,4,Atlanta Thrashers
1437,Craig Spada,6,Boston Bruins
1438,Dennis LaRue,4,Atlanta Thrashers
1439,Dennis LaRue,6,Boston Bruins
1440,Don Koharski,0,Florida Panthers
1441,Don Koharski,4,Ottawa Senators
1442,Mike Hasenfratz,0,Florida Panthers
1443,Mike Hasenfratz,4,Ottawa Senators
1444,Don VanMassenhoven,2,Anaheim Ducks
1445,Don VanMassenhoven,7,Detroit Red Wings
1446,Marc Joannette,2,Anaheim Ducks
1447,Marc Joannette,7,Detroit Red Wings
1448,Blaine Angus,3,Buffalo Sabres
1449,Blaine Angus,2,Chicago Blackhawks
1450,Dean Warren,3,Buffalo Sabres
1451,Dean Warren,2,Chicago Blackhawks
1452,Greg Kimmerly,0,Edmonton Oilers
1453,Greg Kimmerly,1,Minnesota Wild
1454,Michael McGeough,0,Edmonton Oilers
1455,Michael McGeough,1,Minnesota Wild
1456,Bill McCreary,0,Boston Bruins
1457,Bill McCreary,6,Toronto Maple Leafs
1458,Chris Rooney,0,Boston Bruins
1459,Chris Rooney,6,Toronto Maple Leafs
1460,Brad Meier,2,Buffalo Sabres
1461,Brad Meier,3,Phoenix Coyotes
1462,Kevin Pollock,2,Buffalo Sabres
1463,Kevin Pollock,3,Phoenix Coyotes
1464,Dan Marouelli,2,New York Islanders
1465,Dan Marouelli,4,New York Rangers
1466,Shane Heyer,2,New York Islanders
1467,Shane Heyer,4,New York Rangers
1468,Don Koharski,4,Ottawa Senators
1469,Don Koharski,1,Tampa Bay Lightning
1470,Mike Hasenfratz,4,Ottawa Senators
1471,Mike Hasenfratz,1,Tampa Bay Lightning
1472,Don VanMassenhoven,2,Columbus Blue Jackets
1473,Don VanMassenhoven,4,Nashville Predators
1474,Eric Furlatt,2,Columbus Blue Jackets
1475,Eric Furlatt,4,Nashville Predators
1476,Dennis LaRue,4,Detroit Red Wings
1477,Dennis LaRue,4,St. Louis Blues
1478,Kerry Fraser,4,Detroit Red Wings
1479,Kerry Fraser,4,St. Louis Blues
1480,Dan O'Halloran,4,Calgary Flames
1481,Dan O'Halloran,1,Vancouver Canucks
1482,Kelly Sutherland,4,Calgary Flames
1483,Kelly Sutherland,1,Vancouver Canucks
1484,Dave Jackson,0,Dallas Stars
1485,Dave Jackson,3,Los Angeles Kings
1486,Rob Martell,0,Dallas Stars
1487,Rob Martell,3,Los Angeles Kings
1488,Brad Watson,2,Colorado Avalanche
1489,Brad Watson,2,San Jose Sharks
1490,Mike Leggo,2,Colorado Avalanche
1491,Mike Leggo,2,San Jose Sharks
1492,Dan Marouelli,3,Philadelphia Flyers
1493,Dan Marouelli,2,Phoenix Coyotes
1494,Ian Walsh,3,Philadelphia Flyers
1495,Ian Walsh,2,Phoenix Coyotes
1496,Chris Lee,1,Carolina Hurricanes
1497,Chris Lee,1,Montréal Canadiens
1498,Craig Spada,1,Carolina Hurricanes
1499,Craig Spada,1,Montréal Canadiens
1500,Mike Hasenfratz,2,Anaheim Ducks
1501,Mike Hasenfratz,6,Atlanta Thrashers
1502,Tim Peel,2,Anaheim Ducks
1503,Tim Peel,6,Atlanta Thrashers
1504,Blaine Angus,2,Calgary Flames
1505,Blaine Angus,1,Minnesota Wild
1506,Michael McGeough,2,Calgary Flames
1507,Michael McGeough,1,Minnesota Wild
1508,Kerry Fraser,1,Nashville Predators
1509,Kerry Fraser,4,St. Louis Blues
1510,Tim Peel,1,Nashville Predators
1511,Tim Peel,4,St. Louis Blues
1512,Bill McCreary,1,Boston Bruins
1513,Bill McCreary,1,Philadelphia Flyers
1514,Terry Gregson,1,Boston Bruins
1515,Terry Gregson,1,Philadelphia Flyers
1516,Brad Meier,1,Buffalo Sabres
1517,Brad Meier,3,Tampa Bay Lightning
1518,Greg Kimmerly,1,Buffalo Sabres
1519,Greg Kimmerly,3,Tampa Bay Lightning
1520,Don VanMassenhoven,2,Detroit Red Wings
1521,Don VanMassenhoven,5,Toronto Maple Leafs
1522,Kevin Pollock,2,Detroit Red Wings
1523,Kevin Pollock,5,Toronto Maple Leafs
1524,Chris Rooney,1,Carolina Hurricanes
1525,Chris Rooney,3,Montréal Canadiens
1526,Marc Joannette,1,Carolina Hurricanes
1527,Marc Joannette,3,Montréal Canadiens
1528,Eric Furlatt,2,New Jersey Devils
1529,Eric Furlatt,1,Ottawa Senators
1530,Stephen Walkom,2,New Jersey Devils
1531,Stephen Walkom,1,Ottawa Senators
1532,Jay Sharrers,2,Chicago Blackhawks
1533,Jay Sharrers,5,New York Islanders
1534,Rob Shick,2,Chicago Blackhawks
1535,Rob Shick,5,New York Islanders
1536,Craig Spada,4,Atlanta Thrashers
1537,Craig Spada,3,Florida Panthers
1538,Don Koharski,4,Atlanta Thrashers
1539,Don Koharski,3,Florida Panthers
1540,Brad Watson,5,Colorado Avalanche
1541,Brad Watson,1,Columbus Blue Jackets
1542,Wes McCauley,5,Colorado Avalanche
1543,Wes McCauley,1,Columbus Blue Jackets
1544,Blaine Angus,4,Edmonton Oilers
1545,Blaine Angus,3,Pittsburgh Penguins
1546,Dan O'Halloran,4,Edmonton Oilers
1547,Dan O'Halloran,3,Pittsburgh Penguins
1548,Michael McGeough,1,Minnesota Wild
1549,Michael McGeough,1,Vancouver Canucks
1550,Paul Devorski,1,Minnesota Wild
1551,Paul Devorski,1,Vancouver Canucks
1552,Mike Leggo,7,Los Angeles Kings
1553,Mike Leggo,3,Washington Capitals
1554,Rob Martell,7,Los Angeles Kings
1555,Rob Martell,3,Washington Capitals
1556,Dave Jackson,1,Dallas Stars
1557,Dave Jackson,2,San Jose Sharks
1558,Kelly Sutherland,1,Dallas Stars
1559,Kelly Sutherland,2,San Jose Sharks
1560,Chris Lee,2,New York Rangers
1561,Chris Lee,3,Tampa Bay Lightning
1562,Dan Marouelli,2,New York Rangers
1563,Dan Marouelli,3,Tampa Bay Lightning
1564,Dennis LaRue,2,Chicago Blackhawks
1565,Dennis LaRue,2,Phoenix Coyotes
1566,Stephane Auger,2,Chicago Blackhawks
1567,Stephane Auger,2,Phoenix Coyotes
1568,Blaine Angus,6,Calgary Flames
1569,Blaine Angus,1,Pittsburgh Penguins
1570,Dan O'Halloran,6,Calgary Flames
1571,Dan O'Halloran,1,Pittsburgh Penguins
1572,Dave Jackson,4,Anaheim Ducks
1573,Dave Jackson,0,Dallas Stars
1574,Rob Martell,4,Anaheim Ducks
1575,Rob Martell,0,Dallas Stars
1576,Dan Marouelli,2,Boston Bruins
1577,Dan Marouelli,2,Ottawa Senators
1578,Kevin Pollock,2,Boston Bruins
1579,Kevin Pollock,2,Ottawa Senators
1580,Don VanMassenhoven,2,Montréal Canadiens
1581,Don VanMassenhoven,3,Philadelphia Flyers
1582,Eric Furlatt,2,Montréal Canadiens
1583,Eric Furlatt,3,Philadelphia Flyers
1584,Jay Sharrers,3,Detroit Red Wings
1585,Jay Sharrers,2,Los Angeles Kings
1586,Kerry Fraser,3,Detroit Red Wings
1587,Kerry Fraser,2,Los Angeles Kings
1588,Rob Shick,4,Colorado Avalanche
1589,Rob Shick,1,Washington Capitals
1590,Wes McCauley,4,Colorado Avalanche
1591,Wes McCauley,1,Washington Capitals
1592,Bill McCreary,5,New York Islanders
1593,Bill McCreary,2,Tampa Bay Lightning
1594,Greg Kimmerly,5,New York Islanders
1595,Greg Kimmerly,2,Tampa Bay Lightning
1596,Dean Warren,3,St. Louis Blues
1597,Dean Warren,2,Toronto Maple Leafs
1598,Don Koharski,3,St. Louis Blues
1599,Don Koharski,2,Toronto Maple Leafs
1600,Dennis LaRue,1,Calgary Flames
1601,Dennis LaRue,2,Minnesota Wild
1602,Stephane Auger,1,Calgary Flames
1603,Stephane Auger,2,Minnesota Wild
1604,Brad Meier,3,Carolina Hurricanes
1605,Brad Meier,2,Edmonton Oilers
1606,Paul Devorski,3,Carolina Hurricanes
1607,Paul Devorski,2,Edmonton Oilers
1608,Dan O'Halloran,3,Pittsburgh Penguins
1609,Dan O'Halloran,4,Vancouver Canucks
1610,Dave Jackson,3,Pittsburgh Penguins
1611,Dave Jackson,4,Vancouver Canucks
1612,Greg Kimmerly,2,Montréal Canadiens
1613,Greg Kimmerly,1,New York Rangers
1614,Kevin Pollock,2,Montréal Canadiens
1615,Kevin Pollock,1,New York Rangers
1616,Kerry Fraser,1,Columbus Blue Jackets
1617,Kerry Fraser,1,Philadelphia Flyers
1618,Rob Martell,1,Columbus Blue Jackets
1619,Rob Martell,1,Philadelphia Flyers
1620,Bill McCreary,1,New Jersey Devils
1621,Bill McCreary,0,New York Islanders
1622,Mike Hasenfratz,1,New Jersey Devils
1623,Mike Hasenfratz,0,New York Islanders
1624,Brad Watson,4,Atlanta Thrashers
1625,Brad Watson,3,Los Angeles Kings
1626,Ian Walsh,4,Atlanta Thrashers
1627,Ian Walsh,3,Los Angeles Kings
1628,Stephen Walkom,1,Boston Bruins
1629,Stephen Walkom,1,Florida Panthers
1630,Tim Peel,1,Boston Bruins
1631,Tim Peel,1,Florida Panthers
1632,Don VanMassenhoven,2,Buffalo Sabres
1633,Don VanMassenhoven,7,Detroit Red Wings
1634,Marc Joannette,2,Buffalo Sabres
1635,Marc Joannette,7,Detroit Red Wings
1636,Blaine Angus,1,Dallas Stars
1637,Blaine Angus,2,Phoenix Coyotes
1638,Michael McGeough,1,Dallas Stars
1639,Michael McGeough,2,Phoenix Coyotes
1640,Mike Leggo,3,Anaheim Ducks
1641,Mike Leggo,2,San Jose Sharks
1642,Shane Heyer,3,Anaheim Ducks
1643,Shane Heyer,2,San Jose Sharks
1644,Bill McCreary,5,Boston Bruins
1645,Bill McCreary,6,Washington Capitals
1646,Mike Hasenfratz,5,Boston Bruins
1647,Mike Hasenfratz,6,Washington Capitals
1648,Chris Rooney,3,Ottawa Senators
1649,Chris Rooney,2,Tampa Bay Lightning
1650,Don Koharski,3,Ottawa Senators
1651,Don Koharski,2,Tampa Bay Lightning
1652,Brad Watson,4,Los Angeles Kings
1653,Brad Watson,1,Nashville Predators
1654,Dan O'Rourke,4,Los Angeles Kings
1655,Dan O'Rourke,1,Nashville Predators
1656,Stephane Auger,0,Minnesota Wild
1657,Stephane Auger,1,Toronto Maple Leafs
1658,Terry Gregson,0,Minnesota Wild
1659,Terry Gregson,1,Toronto Maple Leafs
1660,Blaine Angus,4,Chicago Blackhawks
1661,Blaine Angus,3,Detroit Red Wings
1662,Dean Warren,4,Chicago Blackhawks
1663,Dean Warren,3,Detroit Red Wings
1664,Dave Jackson,1,Calgary Flames
1665,Dave Jackson,0,Carolina Hurricanes
1666,Dennis LaRue,1,Calgary Flames
1667,Dennis LaRue,0,Carolina Hurricanes
1668,Kelly Sutherland,1,Colorado Avalanche
1669,Kelly Sutherland,1,Vancouver Canucks
1670,Paul Devorski,1,Colorado Avalanche
1671,Paul Devorski,1,Vancouver Canucks
1672,Michael McGeough,2,Edmonton Oilers
1673,Michael McGeough,2,San Jose Sharks
1674,Shane Heyer,2,Edmonton Oilers
1675,Shane Heyer,2,San Jose Sharks
1676,Dan O'Halloran,2,Columbus Blue Jackets
1677,Dan O'Halloran,3,St. Louis Blues
1678,Dean Warren,2,Columbus Blue Jackets
1679,Dean Warren,3,St. Louis Blues
1680,Greg Kimmerly,3,New Jersey Devils
1681,Greg Kimmerly,3,Philadelphia Flyers
1682,Kevin Pollock,3,New Jersey Devils
1683,Kevin Pollock,3,Philadelphia Flyers
1684,Dan O'Rourke,6,Atlanta Thrashers
1685,Dan O'Rourke,3,Pittsburgh Penguins
1686,Tim Peel,6,Atlanta Thrashers
1687,Tim Peel,3,Pittsburgh Penguins
1688,Ian Walsh,4,Florida Panthers
1689,Ian Walsh,2,Montréal Canadiens
1690,Stephen Walkom,4,Florida Panthers
1691,Stephen Walkom,2,Montréal Canadiens
1692,Dan Marouelli,1,Buffalo Sabres
1693,Dan Marouelli,3,New York Rangers
1694,Marc Joannette,1,Buffalo Sabres
1695,Marc Joannette,3,New York Rangers
1696,Mike Leggo,0,Chicago Blackhawks
1697,Mike Leggo,1,Dallas Stars
1698,Rob Martell,0,Chicago Blackhawks
1699,Rob Martell,1,Dallas Stars
1700,Jay Sharrers,3,Edmonton Oilers
1701,Jay Sharrers,3,Phoenix Coyotes
1702,Rob Shick,3,Edmonton Oilers
1703,Rob Shick,3,Phoenix Coyotes
1704,Chris Rooney,1,New York Rangers
1705,Chris Rooney,3,Toronto Maple Leafs
1706,Dan Marouelli,1,New York Rangers
1707,Dan Marouelli,3,Toronto Maple Leafs
1708,Chris Lee,3,Boston Bruins
1709,Chris Lee,2,Ottawa Senators
1710,Don VanMassenhoven,3,Boston Bruins
1711,Don VanMassenhoven,2,Ottawa Senators
1712,Kevin Pollock,0,Atlanta Thrashers
1713,Kevin Pollock,4,New York Islanders
1714,Marc Joannette,0,Atlanta Thrashers
1715,Marc Joannette,4,New York Islanders
1716,Eric Furlatt,2,New Jersey Devils
1717,Eric Furlatt,0,Philadelphia Flyers
1718,Kerry Fraser,2,New Jersey Devils
1719,Kerry Fraser,0,Philadelphia Flyers
1720,Bill McCreary,5,Detroit Red Wings
1721,Bill McCreary,1,Washington Capitals
1722,Mike Hasenfratz,5,Detroit Red Wings
1723,Mike Hasenfratz,1,Washington Capitals
1724,Blaine Angus,3,Columbus Blue Jackets
1725,Blaine Angus,5,Pittsburgh Penguins
1726,Craig Spada,3,Columbus Blue Jackets
1727,Craig Spada,5,Pittsburgh Penguins
1728,Ian Walsh,5,Montréal Canadiens
1729,Ian Walsh,2,Tampa Bay Lightning
1730,Stephen Walkom,5,Montréal Canadiens
1731,Stephen Walkom,2,Tampa Bay Lightning
1732,Stephane Auger,1,Los Angeles Kings
1733,Stephane Auger,2,St. Louis Blues
1734,Tim Peel,1,Los Angeles Kings
1735,Tim Peel,2,St. Louis Blues
1736,Brad Watson,2,Florida Panthers
1737,Brad Watson,2,Nashville Predators
1738,Mike Leggo,2,Florida Panthers
1739,Mike Leggo,2,Nashville Predators
1740,Brad Meier,2,Buffalo Sabres
1741,Brad Meier,3,Minnesota Wild
1742,Terry Gregson,2,Buffalo Sabres
1743,Terry Gregson,3,Minnesota Wild
1744,Dennis LaRue,1,Calgary Flames
1745,Dennis LaRue,1,Colorado Avalanche
1746,Paul Devorski,1,Calgary Flames
1747,Paul Devorski,1,Colorado Avalanche
1748,Stephane Auger,1,Chicago Blackhawks
1749,Stephane Auger,1,Dallas Stars
1750,Terry Gregson,1,Chicago Blackhawks
1751,Terry Gregson,1,Dallas Stars
1752,Dave Jackson,2,Anaheim Ducks
1753,Dave Jackson,3,Edmonton Oilers
1754,Michael McGeough,2,Anaheim Ducks
1755,Michael McGeough,3,Edmonton Oilers
1756,Dennis LaRue,1,Carolina Hurricanes
1757,Dennis LaRue,2,Vancouver Canucks
1758,Paul Devorski,1,Carolina Hurricanes
1759,Paul Devorski,2,Vancouver Canucks
1760,Brad Meier,4,Detroit Red Wings
1761,Brad Meier,1,Florida Panthers
1762,Mike Leggo,4,Detroit Red Wings
1763,Mike Leggo,1,Florida Panthers
1764,Kelly Sutherland,5,Minnesota Wild
1765,Kelly Sutherland,2,Phoenix Coyotes
1766,Rob Shick,5,Minnesota Wild
1767,Rob Shick,2,Phoenix Coyotes
1768,Blaine Angus,4,New Jersey Devils
1769,Blaine Angus,5,New York Islanders
1770,Dan O'Halloran,4,New Jersey Devils
1771,Dan O'Halloran,5,New York Islanders
1772,Bill McCreary,3,Calgary Flames
1773,Bill McCreary,2,Philadelphia Flyers
1774,Ian Walsh,3,Calgary Flames
1775,Ian Walsh,2,Philadelphia Flyers
1776,Don Koharski,0,Tampa Bay Lightning
1777,Don Koharski,3,Toronto Maple Leafs
1778,Tim Peel,0,Tampa Bay Lightning
1779,Tim Peel,3,Toronto Maple Leafs
1780,Eric Furlatt,1,Boston Bruins
1781,Eric Furlatt,1,Montréal Canadiens
1782,Kerry Fraser,1,Boston Bruins
1783,Kerry Fraser,1,Montréal Canadiens
1784,Chris Lee,1,Buffalo Sabres
1785,Chris Lee,2,Pittsburgh Penguins
1786,Greg Kimmerly,1,Buffalo Sabres
1787,Greg Kimmerly,2,Pittsburgh Penguins
1788,Brad Meier,0,Atlanta Thrashers
1789,Brad Meier,5,Washington Capitals
1790,Brad Watson,0,Atlanta Thrashers
1791,Brad Watson,5,Washington Capitals
1792,Dean Warren,1,Columbus Blue Jackets
1793,Dean Warren,2,St. Louis Blues
1794,Terry Gregson,1,Columbus Blue Jackets
1795,Terry Gregson,2,St. Louis Blues
1796,Dan Marouelli,1,Nashville Predators
1797,Dan Marouelli,2,Vancouver Canucks
1798,Mike Hasenfratz,1,Nashville Predators
1799,Mike Hasenfratz,2,Vancouver Canucks
1800,Kelly Sutherland,2,Edmonton Oilers
1801,Kelly Sutherland,4,Los Angeles Kings
1802,Rob Shick,2,Edmonton Oilers
1803,Rob Shick,4,Los Angeles Kings
1804,Chris Rooney,2,Florida Panthers
1805,Chris Rooney,2,Washington Capitals
1806,Kevin Pollock,2,Florida Panthers
1807,Kevin Pollock,2,Washington Capitals
1808,Don VanMassenhoven,3,Detroit Red Wings
1809,Don VanMassenhoven,2,San Jose Sharks
1810,Jay Sharrers,3,Detroit Red Wings
1811,Jay Sharrers,2,San Jose Sharks
1812,Dan Marouelli,3,Dallas Stars
1813,Dan Marouelli,1,Vancouver Canucks
1814,Mike Leggo,3,Dallas Stars
1815,Mike Leggo,1,Vancouver Canucks
1816,Marc Joannette,2,Colorado Avalanche
1817,Marc Joannette,3,Minnesota Wild
1818,Rob Shick,2,Colorado Avalanche
1819,Rob Shick,3,Minnesota Wild
1820,Don Koharski,0,Boston Bruins
1821,Don Koharski,5,Calgary Flames
1822,Wes McCauley,0,Boston Bruins
1823,Wes McCauley,5,Calgary Flames
1824,Chris Lee,4,Philadelphia Flyers
1825,Chris Lee,5,Tampa Bay Lightning
1826,Dave Jackson,4,Philadelphia Flyers
1827,Dave Jackson,5,Tampa Bay Lightning
1828,Brad Watson,2,Carolina Hurricanes
1829,Brad Watson,1,Pittsburgh Penguins
1830,Tom Kowal,2,Carolina Hurricanes
1831,Tom Kowal,1,Pittsburgh Penguins
1832,Ian Walsh,5,Montréal Canadiens
1833,Ian Walsh,4,Nashville Predators
1834,Stephen Walkom,5,Montréal Canadiens
1835,Stephen Walkom,4,Nashville Predators
1836,Eric Furlatt,1,Chicago Blackhawks
1837,Eric Furlatt,6,Ottawa Senators
1838,Tim Peel,1,Chicago Blackhawks
1839,Tim Peel,6,Ottawa Senators
1840,Brad Meier,0,Atlanta Thrashers
1841,Brad Meier,3,New Jersey Devils
1842,Jay Sharrers,0,Atlanta Thrashers
1843,Jay Sharrers,3,New Jersey Devils
1844,Blaine Angus,3,New York Islanders
1845,Blaine Angus,4,New York Rangers
1846,Kerry Fraser,3,New York Islanders
1847,Kerry Fraser,4,New York Rangers
