,Ref,Score,Team
649,Mitton,3,St. Louis Blues
650,Walkom,7,San Jose Sharks
651,Walkom,3,St. Louis Blues
652,Dave Jackson,2,Los Angeles Kings
653,Dave Jackson,4,New Jersey Devils
654,Shane Heyer,2,Los Angeles Kings
655,Shane Heyer,4,New Jersey Devils
656,Richard Trottier,3,Buffalo Sabres
657,Richard Trottier,4,Winnipeg Jets (1979)
658,Ron Finn,3,Buffalo Sabres
659,Ron Finn,4,Winnipeg Jets (1979)
660,Champoux,1,Hartford Whalers
661,Champoux,6,Philadelphia Flyers
662,Faucette,1,Hartford Whalers
663,Faucette,6,Philadelphia Flyers
664,Greg Devorski #44,4,Florida Panthers
665,Greg Devorski #44,1,Tampa Bay Lightning
666,Paul Stewart #22,4,Florida Panthers
667,Paul Stewart #22,1,Tampa Bay Lightning
668,McElman,3,Chicago Blackhawks
669,McElman,7,Colorado Avalanche
670,Roberts,3,Chicago Blackhawks
671,Roberts,7,Colorado Avalanche
672,Shane Heyer,6,Anaheim Ducks
673,Shane Heyer,1,New Jersey Devils
674,Steve Walkom,6,Anaheim Ducks
675,Steve Walkom,1,New Jersey Devils
676,Don Koharski,2,Calgary Flames
677,Don Koharski,4,New York Rangers
678,Ron Asselstine,2,Calgary Flames
679,Ron Asselstine,4,New York Rangers
680,Blaine Angus,7,Hartford Whalers
681,Blaine Angus,3,San Jose Sharks
682,Ron Asselstine,7,Hartford Whalers
683,Ron Asselstine,3,San Jose Sharks
684,Gordon Broseker,2,New York Islanders
685,Gordon Broseker,5,Vancouver Canucks
686,Paul Devorski,2,New York Islanders
687,Paul Devorski,5,Vancouver Canucks
688,Don Van Massenhoven,4,Boston Bruins
689,Don Van Massenhoven,3,Washington Capitals
690,Pat Dapuzzo,4,Boston Bruins
691,Pat Dapuzzo,3,Washington Capitals
692,Greg Devorski #44,4,Florida Panthers
693,Greg Devorski #44,2,Philadelphia Flyers
694,Mick McGeough #19,4,Florida Panthers
695,Mick McGeough #19,2,Philadelphia Flyers
696,Richard Trottier,3,Anaheim Ducks
697,Richard Trottier,6,Toronto Maple Leafs
698,Ron Finn,3,Anaheim Ducks
699,Ron Finn,6,Toronto Maple Leafs
700,Don Koharski,4,Detroit Red Wings
701,Don Koharski,2,Edmonton Oilers
702,Leon Stickle,4,Detroit Red Wings
703,Leon Stickle,2,Edmonton Oilers
704,Dave Jackson,1,Los Angeles Kings
705,Dave Jackson,0,St. Louis Blues
706,Wayne Bonney,1,Los Angeles Kings
707,Wayne Bonney,0,St. Louis Blues
708,Gerard Gauthier,7,Buffalo Sabres
709,Gerard Gauthier,2,San Jose Sharks
710,Terry Gregson,7,Buffalo Sabres
711,Terry Gregson,2,San Jose Sharks
712,Dan McCourt,1,Ottawa Senators
713,Dan McCourt,7,Pittsburgh Penguins
714,Lance Roberts,1,Ottawa Senators
715,Lance Roberts,7,Pittsburgh Penguins
716,Dan O'Halloran,3,Anaheim Ducks
717,Dan O'Halloran,2,Montréal Canadiens
718,Driscoll,3,Anaheim Ducks
719,Driscoll,2,Montréal Canadiens
720,Kevin Collins,5,New York Rangers
721,Kevin Collins,4,Tampa Bay Lightning
722,Richard Trottier,5,New York Rangers
723,Richard Trottier,4,Tampa Bay Lightning
724,Don Van Massenhoven,2,Calgary Flames
725,Don Van Massenhoven,1,New Jersey Devils
726,Pat Dapuzzo,2,Calgary Flames
727,Pat Dapuzzo,1,New Jersey Devils
728,Marouelli,3,Dallas Stars
729,Marouelli,3,Los Angeles Kings
730,Wayne Bonney,3,Dallas Stars
731,Wayne Bonney,3,Los Angeles Kings
732,Paul Stewart,4,Boston Bruins
733,Paul Stewart,3,Ottawa Senators
734,Ron Asselstine,4,Boston Bruins
735,Ron Asselstine,3,Ottawa Senators
736,Devorski,1,Calgary Flames
737,Devorski,3,Philadelphia Flyers
738,Gordon Broseker,1,Calgary Flames
739,Gordon Broseker,3,Philadelphia Flyers
740,Andy McElman,1,Edmonton Oilers
741,Andy McElman,2,Florida Panthers
742,Mark Faucette #11,1,Edmonton Oilers
743,Mark Faucette #11,2,Florida Panthers
744,Dan Schachte,5,Chicago Blackhawks
745,Dan Schachte,2,Vancouver Canucks
746,Mick McGeough,5,Chicago Blackhawks
747,Mick McGeough,2,Vancouver Canucks
748,Don Marourlli,1,Colorado Avalanche
749,Don Marourlli,1,Dallas Stars
750,Wayne Bonney,1,Colorado Avalanche
751,Wayne Bonney,1,Dallas Stars
752,Brian Murphy,1,New York Islanders
753,Brian Murphy,4,New York Rangers
754,Terry Gregson,1,New York Islanders
755,Terry Gregson,4,New York Rangers
756,Andy McElman,4,Edmonton Oilers
757,Andy McElman,3,Tampa Bay Lightning
758,Stephen Walkom,4,Edmonton Oilers
759,Stephen Walkom,3,Tampa Bay Lightning
760,Bill McCreary,6,Toronto Maple Leafs
761,Bill McCreary,1,Washington Capitals
762,Greg Devorski,6,Toronto Maple Leafs
763,Greg Devorski,1,Washington Capitals
764,Leon Stickle,3,St. Louis Blues
765,Leon Stickle,2,Winnipeg Jets (1979)
766,Mick McGeough,3,St. Louis Blues
767,Mick McGeough,2,Winnipeg Jets (1979)
768,Knox (48),9,Pittsburgh Penguins
769,Knox (48),1,San Jose Sharks
770,Shick (16),9,Pittsburgh Penguins
771,Shick (16),1,San Jose Sharks
772,Don Van Massenhoven,1,Boston Bruins
773,Don Van Massenhoven,3,Toronto Maple Leafs
774,Jean Morin,1,Boston Bruins
775,Jean Morin,3,Toronto Maple Leafs
776,Kevin Collins,1,Hartford Whalers
777,Kevin Collins,4,New York Rangers
778,Richard Trottier,1,Hartford Whalers
779,Richard Trottier,4,New York Rangers
780,Paul Devorski,3,Anaheim Ducks
781,Paul Devorski,2,Ottawa Senators
782,Pierre Champoux,3,Anaheim Ducks
783,Pierre Champoux,2,Ottawa Senators
784,Brian Murphy,1,New York Islanders
785,Brian Murphy,4,St. Louis Blues
786,Dan O'Halloran,1,New York Islanders
787,Dan O'Halloran,4,St. Louis Blues
788,Dave Jackson,4,New Jersey Devils
789,Dave Jackson,2,Philadelphia Flyers
790,Pat Dapuzzo,4,New Jersey Devils
791,Pat Dapuzzo,2,Philadelphia Flyers
792,Gordon Broseker,4,Chicago Blackhawks
793,Gordon Broseker,1,Washington Capitals
794,Terry Gregson,4,Chicago Blackhawks
795,Terry Gregson,1,Washington Capitals
796,Andy McElman,1,Buffalo Sabres
797,Andy McElman,4,Florida Panthers
798,Steve Walkom #24,1,Buffalo Sabres
799,Steve Walkom #24,4,Florida Panthers
800,Andy van Hellemond,0,Calgary Flames
801,Andy van Hellemond,4,Montréal Canadiens
802,Wayne Bonney,0,Calgary Flames
803,Wayne Bonney,4,Montréal Canadiens
804,Rob Schick,8,Colorado Avalanche
805,Rob Schick,4,Vancouver Canucks
806,Shane Heyer,8,Colorado Avalanche
807,Shane Heyer,4,Vancouver Canucks
808,Konx (48),5,Detroit Red Wings
809,Konx (48),2,San Jose Sharks
810,Stewart (22),5,Detroit Red Wings
811,Stewart (22),2,San Jose Sharks
812,Dan Marouelli,3,Los Angeles Kings
813,Dan Marouelli,2,Pittsburgh Penguins
814,Mike Cvik,3,Los Angeles Kings
815,Mike Cvik,2,Pittsburgh Penguins
816,Dapuzzo,3,New Jersey Devils
817,Dapuzzo,2,Philadelphia Flyers
818,Roberts,3,New Jersey Devils
819,Roberts,2,Philadelphia Flyers
820,Andy McElman,6,Buffalo Sabres
821,Andy McElman,4,Tampa Bay Lightning
822,Bill McCreary,6,Buffalo Sabres
823,Bill McCreary,4,Tampa Bay Lightning
824,Don Koharski,4,Chicago Blackhawks
825,Don Koharski,4,Edmonton Oilers
826,Leon Stickle,4,Chicago Blackhawks
827,Leon Stickle,4,Edmonton Oilers
828,Paul Stewart,4,Montréal Canadiens
829,Paul Stewart,2,Vancouver Canucks
830,Shane Heyer,4,Montréal Canadiens
831,Shane Heyer,2,Vancouver Canucks
832,Andy van Hellemond,2,Anaheim Ducks
833,Andy van Hellemond,4,Los Angeles Kings
834,Mike Cvik,2,Anaheim Ducks
835,Mike Cvik,4,Los Angeles Kings
836,Don Koharski,2,Dallas Stars
837,Don Koharski,4,Pittsburgh Penguins
838,Gerald Gauthier,2,Dallas Stars
839,Gerald Gauthier,4,Pittsburgh Penguins
840,Ron Finn,0,Hartford Whalers
841,Ron Finn,1,New Jersey Devils
842,Stephen Walkom,0,Hartford Whalers
843,Stephen Walkom,1,New Jersey Devils
844,Dan Marouelli,2,Philadelphia Flyers
845,Dan Marouelli,2,Washington Capitals
846,Greg Devorski,2,Philadelphia Flyers
847,Greg Devorski,2,Washington Capitals
848,Bill McCreary,3,Boston Bruins
849,Bill McCreary,5,Tampa Bay Lightning
850,Scott Driscoll,3,Boston Bruins
851,Scott Driscoll,5,Tampa Bay Lightning
852,Dave Jackson #8,5,Florida Panthers
853,Dave Jackson #8,2,Toronto Maple Leafs
854,Stephane Provost #72,5,Florida Panthers
855,Stephane Provost #72,2,Toronto Maple Leafs
856,Jean Morin,1,New York Rangers
857,Jean Morin,1,St. Louis Blues
858,Mark Faucette,1,New York Rangers
859,Mark Faucette,1,St. Louis Blues
860,Paul Devorski,5,Chicago Blackhawks
861,Paul Devorski,6,Winnipeg Jets (1979)
862,Ron Asselstine,5,Chicago Blackhawks
863,Ron Asselstine,6,Winnipeg Jets (1979)
864,Paul Stewart,4,Calgary Flames
865,Paul Stewart,2,Edmonton Oilers
866,Shane Heyer,4,Calgary Flames
867,Shane Heyer,2,Edmonton Oilers
868,Parker (51),5,New York Islanders
869,Parker (51),3,San Jose Sharks
870,Van Hellemond (25),5,New York Islanders
871,Van Hellemond (25),3,San Jose Sharks
872,Mike Cvik,6,Detroit Red Wings
873,Mike Cvik,5,Los Angeles Kings
874,Rob Shick,6,Detroit Red Wings
875,Rob Shick,5,Los Angeles Kings
876,Dan Marouelli,3,Hartford Whalers
877,Dan Marouelli,2,Ottawa Senators
878,Pierre Racicot,3,Hartford Whalers
879,Pierre Racicot,2,Ottawa Senators
880,Gordon Broseker,2,Buffalo Sabres
881,Gordon Broseker,1,Dallas Stars
882,Lance Roberts,2,Buffalo Sabres
883,Lance Roberts,1,Dallas Stars
884,Mick McGeough,1,Edmonton Oilers
885,Mick McGeough,4,Montréal Canadiens
886,Shane Heyer,1,Edmonton Oilers
887,Shane Heyer,4,Montréal Canadiens
888,Baron Parker,7,Anaheim Ducks
889,Baron Parker,3,Colorado Avalanche
890,Dan O'Halloran,7,Anaheim Ducks
891,Dan O'Halloran,3,Colorado Avalanche
892,Don Koharski,2,Boston Bruins
893,Don Koharski,2,New Jersey Devils
894,Gordon Broseker,2,Boston Bruins
895,Gordon Broseker,2,New Jersey Devils
896,Blaine Angus,3,Ottawa Senators
897,Blaine Angus,5,Philadelphia Flyers
898,Greg Devorski,3,Ottawa Senators
899,Greg Devorski,5,Philadelphia Flyers
900,Dave Jackson,4,Tampa Bay Lightning
901,Dave Jackson,5,Toronto Maple Leafs
902,Stephane Provost,4,Tampa Bay Lightning
903,Stephane Provost,5,Toronto Maple Leafs
904,Bill McCreary #7,2,Florida Panthers
905,Bill McCreary #7,2,Vancouver Canucks
906,Scott Driscoll #68,2,Florida Panthers
907,Scott Driscoll #68,2,Vancouver Canucks
908,Dan McCourt,3,Chicago Blackhawks
909,Dan McCourt,1,New York Rangers
910,Mark Faucette,3,Chicago Blackhawks
911,Mark Faucette,1,New York Rangers
912,Jean Morin,1,San Jose Sharks
913,Jean Morin,3,St. Louis Blues
914,Paul Devorski,1,San Jose Sharks
915,Paul Devorski,3,St. Louis Blues
916,Dan O'Hallorn,9,Los Angeles Kings
917,Dan O'Hallorn,2,New York Islanders
918,Dan Schachte,9,Los Angeles Kings
919,Dan Schachte,2,New York Islanders
920,Bob Hodges,3,Pittsburgh Penguins
921,Bob Hodges,2,Washington Capitals
922,Richard Trottier,3,Pittsburgh Penguins
923,Richard Trottier,2,Washington Capitals
924,Devorski,2,Dallas Stars
925,Devorski,1,San Jose Sharks
926,Hache,2,Dallas Stars
927,Hache,1,San Jose Sharks
928,Andy McElman,3,New York Rangers
929,Andy McElman,6,Winnipeg Jets (1979)
930,Terry Gregson,3,New York Rangers
931,Terry Gregson,6,Winnipeg Jets (1979)
932,Don Van Massenhoven,3,Calgary Flames
933,Don Van Massenhoven,5,Colorado Avalanche
934,Ron Asselstine,3,Calgary Flames
935,Ron Asselstine,5,Colorado Avalanche
936,Andy van Hellemond,5,Detroit Red Wings
937,Andy van Hellemond,4,Edmonton Oilers
938,Swede Knox,5,Detroit Red Wings
939,Swede Knox,4,Edmonton Oilers
940,Rob Shick,2,Anaheim Ducks
941,Rob Shick,1,New York Islanders
942,Shane Heyer,2,Anaheim Ducks
943,Shane Heyer,1,New York Islanders
944,Gordon Broseker,5,Boston Bruins
945,Gordon Broseker,2,St. Louis Blues
946,Lance Roberts,5,Boston Bruins
947,Lance Roberts,2,St. Louis Blues
948,Don Koharski,2,Hartford Whalers
949,Don Koharski,4,Philadelphia Flyers
950,Pierre Champoux,2,Hartford Whalers
951,Pierre Champoux,4,Philadelphia Flyers
952,Pat Dapuzzo,3,Pittsburgh Penguins
953,Pat Dapuzzo,0,Washington Capitals
954,Paul Stewart,3,Pittsburgh Penguins
955,Paul Stewart,0,Washington Capitals
956,Gauthier,5,Montréal Canadiens
957,Gauthier,1,Ottawa Senators
958,Marouelli,5,Montréal Canadiens
959,Marouelli,1,Ottawa Senators
960,Dennis Larue,5,Buffalo Sabres
961,Dennis Larue,4,New Jersey Devils
962,Kevin Collins,5,Buffalo Sabres
963,Kevin Collins,4,New Jersey Devils
964,Dave Jackson,5,Tampa Bay Lightning
965,Dave Jackson,4,Vancouver Canucks
966,Stephane Provost,5,Tampa Bay Lightning
967,Stephane Provost,4,Vancouver Canucks
968,Scott Driscoll,2,Toronto Maple Leafs
969,Scott Driscoll,1,Winnipeg Jets (1979)
970,Stephen Walkom,2,Toronto Maple Leafs
971,Stephen Walkom,1,Winnipeg Jets (1979)
972,Mark Faucette,2,Calgary Flames
973,Mark Faucette,5,Colorado Avalanche
974,Mike Cvik,2,Calgary Flames
975,Mike Cvik,5,Colorado Avalanche
976,Don Van Massenhoven,2,Florida Panthers
977,Don Van Massenhoven,3,Los Angeles Kings
978,Wayne Bonney,2,Florida Panthers
979,Wayne Bonney,3,Los Angeles Kings
980,Pat Dapuzzo,6,Buffalo Sabres
981,Pat Dapuzzo,0,Ottawa Senators
982,Stephen Walkom,6,Buffalo Sabres
983,Stephen Walkom,0,Ottawa Senators
984,Pierre Champoux,3,Philadelphia Flyers
985,Pierre Champoux,2,Vancouver Canucks
986,Richard Trottier,3,Philadelphia Flyers
987,Richard Trottier,2,Vancouver Canucks
988,Brad Lazarowich,2,Chicago Blackhawks
989,Brad Lazarowich,3,San Jose Sharks
990,Terry Gregson,2,Chicago Blackhawks
991,Terry Gregson,3,San Jose Sharks
992,Don Van Massenhoven,3,Anaheim Ducks
993,Don Van Massenhoven,4,Florida Panthers
994,Wayne Bonney,3,Anaheim Ducks
995,Wayne Bonney,4,Florida Panthers
996,Dave Jackson,3,Hartford Whalers
997,Dave Jackson,4,Montréal Canadiens
998,Jean Morin,3,Hartford Whalers
999,Jean Morin,4,Montréal Canadiens
1000,Brad Lazarowich,3,Colorado Avalanche
1001,Brad Lazarowich,3,Edmonton Oilers
1002,Mark Faucette,3,Colorado Avalanche
1003,Mark Faucette,3,Edmonton Oilers
1004,Dan Marouelli,5,Boston Bruins
1005,Dan Marouelli,4,Winnipeg Jets (1979)
1006,Kevin Collins,5,Boston Bruins
1007,Kevin Collins,4,Winnipeg Jets (1979)
1008,Rob Shick,9,New York Rangers
1009,Rob Shick,4,Pittsburgh Penguins
1010,Ron Asselstine,9,New York Rangers
1011,Ron Asselstine,4,Pittsburgh Penguins
1012,Pat Dapuzzo,2,Los Angeles Kings
1013,Pat Dapuzzo,5,Philadelphia Flyers
1014,Paul Stewart,2,Los Angeles Kings
1015,Paul Stewart,5,Philadelphia Flyers
1016,Dennis Larue,2,San Jose Sharks
1017,Dennis Larue,3,Washington Capitals
1018,Gordon Broseker,2,San Jose Sharks
1019,Gordon Broseker,3,Washington Capitals
1020,Lance Roberts,4,Florida Panthers
1021,Lance Roberts,3,New Jersey Devils
1022,Pierre Champoux,4,Florida Panthers
1023,Pierre Champoux,3,New Jersey Devils
1024,Swede Knox,2,St. Louis Blues
1025,Swede Knox,5,Toronto Maple Leafs
1026,Terry Gregson,2,St. Louis Blues
1027,Terry Gregson,5,Toronto Maple Leafs
1028,Leon Stickle,3,Anaheim Ducks
1029,Leon Stickle,2,Calgary Flames
1030,Mick McGeough,3,Anaheim Ducks
1031,Mick McGeough,2,Calgary Flames
1032,Kevin Collins,4,Hartford Whalers
1033,Kevin Collins,2,Montréal Canadiens
1034,Rob Shick,4,Hartford Whalers
1035,Rob Shick,2,Montréal Canadiens
1036,Bod Hodges,4,New York Rangers
1037,Bod Hodges,3,Pittsburgh Penguins
1038,Terry Gregson,4,New York Rangers
1039,Terry Gregson,3,Pittsburgh Penguins
1040,Dave Jackson,1,Ottawa Senators
1041,Dave Jackson,3,Winnipeg Jets (1979)
1042,Stephane Provost,1,Ottawa Senators
1043,Stephane Provost,3,Winnipeg Jets (1979)
1044,Dan Marouelli,2,Los Angeles Kings
1045,Dan Marouelli,5,New York Islanders
1046,Ron Asselstine,2,Los Angeles Kings
1047,Ron Asselstine,5,New York Islanders
1048,Lance Roberts,1,New Jersey Devils
1049,Lance Roberts,3,Tampa Bay Lightning
1050,Pierre Champoux,1,New Jersey Devils
1051,Pierre Champoux,3,Tampa Bay Lightning
1052,Knox,5,Detroit Red Wings
1053,Knox,2,San Jose Sharks
1054,Van Hellemond,5,Detroit Red Wings
1055,Van Hellemond,2,San Jose Sharks
1056,Devorski,4,Dallas Stars
1057,Devorski,3,Vancouver Canucks
1058,Van Massenhoven,4,Dallas Stars
1059,Van Massenhoven,3,Vancouver Canucks
1060,Mick McGeough,2,Chicago Blackhawks
1061,Mick McGeough,6,Colorado Avalanche
1062,Wayne Bonney,2,Chicago Blackhawks
1063,Wayne Bonney,6,Colorado Avalanche
1064,Mike Cvik,0,Anaheim Ducks
1065,Mike Cvik,2,Edmonton Oilers
1066,Richard Trottier,0,Anaheim Ducks
1067,Richard Trottier,2,Edmonton Oilers
1068,Don Van Massenhoven,2,St. Louis Blues
1069,Don Van Massenhoven,3,Vancouver Canucks
1070,Greg Devorski,2,St. Louis Blues
1071,Greg Devorski,3,Vancouver Canucks
1072,Bill McCreary,2,Boston Bruins
1073,Bill McCreary,1,Los Angeles Kings
1074,Kevin Collins,2,Boston Bruins
1075,Kevin Collins,1,Los Angeles Kings
1076,Andy van Hellemond,1,Buffalo Sabres
1077,Andy van Hellemond,1,New York Islanders
1078,Swede Knox,1,Buffalo Sabres
1079,Swede Knox,1,New York Islanders
1080,Ron Asselstine,1,Detroit Red Wings
1081,Ron Asselstine,4,Philadelphia Flyers
1082,Shick,1,Detroit Red Wings
1083,Shick,4,Philadelphia Flyers
1084,Dave Jackson,2,Tampa Bay Lightning
1085,Dave Jackson,1,Washington Capitals
1086,Scott Driscoll,2,Tampa Bay Lightning
1087,Scott Driscoll,1,Washington Capitals
1088,Lance Roberts,4,Hartford Whalers
1089,Lance Roberts,0,Toronto Maple Leafs
1090,Ron Finn,4,Hartford Whalers
1091,Ron Finn,0,Toronto Maple Leafs
1092,Don Koharski,2,Calgary Flames
1093,Don Koharski,5,Edmonton Oilers
1094,Wayne Bonney,2,Calgary Flames
1095,Wayne Bonney,5,Edmonton Oilers
1096,Mick McGeough,4,Anaheim Ducks
1097,Mick McGeough,5,Chicago Blackhawks
1098,Shane Heyer,4,Anaheim Ducks
1099,Shane Heyer,5,Chicago Blackhawks
1100,Bill McCreary,2,Hartford Whalers
1101,Bill McCreary,4,Washington Capitals
1102,Stephane Provost,2,Hartford Whalers
1103,Stephane Provost,4,Washington Capitals
1104,Paul Stewart,3,Buffalo Sabres
1105,Paul Stewart,5,Pittsburgh Penguins
1106,Scott Driscoll,3,Buffalo Sabres
1107,Scott Driscoll,5,Pittsburgh Penguins
1108,Dan Marouelli,3,Boston Bruins
1109,Dan Marouelli,3,Ottawa Senators
1110,Pierre Champoux,3,Boston Bruins
1111,Pierre Champoux,3,Ottawa Senators
1112,Ray Scapinello,2,Colorado Avalanche
1113,Ray Scapinello,2,Montréal Canadiens
1114,Terry Gregson,2,Colorado Avalanche
1115,Terry Gregson,2,Montréal Canadiens
1116,Ron Asselstine,1,New York Islanders
1117,Ron Asselstine,2,Tampa Bay Lightning
1118,Stephen Walkom,1,New York Islanders
1119,Stephen Walkom,2,Tampa Bay Lightning
1120,McCourt,2,Detroit Red Wings
1121,McCourt,0,New York Rangers
1122,Van Massenhoven,2,Detroit Red Wings
1123,Van Massenhoven,0,New York Rangers
1124,Andy McElman,2,St. Louis Blues
1125,Andy McElman,2,Toronto Maple Leafs
1126,Rob Shick,2,St. Louis Blues
1127,Rob Shick,2,Toronto Maple Leafs
1128,Devorski,2,Dallas Stars
1129,Devorski,0,New Jersey Devils
1130,Trottier,2,Dallas Stars
1131,Trottier,0,New Jersey Devils
1132,Heyer (64),7,San Jose Sharks
1133,Heyer (64),2,Vancouver Canucks
1134,McGeough (19),7,San Jose Sharks
1135,McGeough (19),2,Vancouver Canucks
1136,Mark Faucette,5,Florida Panthers
1137,Mark Faucette,1,Los Angeles Kings
1138,Ron Finn,5,Florida Panthers
1139,Ron Finn,1,Los Angeles Kings
1140,Don Koharski,0,Edmonton Oilers
1141,Don Koharski,4,Winnipeg Jets (1979)
1142,Swede Knox,0,Edmonton Oilers
1143,Swede Knox,4,Winnipeg Jets (1979)
1144,Mike Cvik,2,Calgary Flames
1145,Mike Cvik,2,Chicago Blackhawks
1146,Paul Devorski,2,Calgary Flames
1147,Paul Devorski,2,Chicago Blackhawks
1148,Bill McCreary,1,New Jersey Devils
1149,Bill McCreary,1,New York Rangers
1150,Kevin Collins,1,New Jersey Devils
1151,Kevin Collins,1,New York Rangers
1152,Mark Faucette,0,Los Angeles Kings
1153,Mark Faucette,2,Tampa Bay Lightning
1154,Tim Nowak,0,Los Angeles Kings
1155,Tim Nowak,2,Tampa Bay Lightning
1156,Andy McElman,2,Buffalo Sabres
1157,Andy McElman,0,St. Louis Blues
1158,Richard Trottier,2,Buffalo Sabres
1159,Richard Trottier,0,St. Louis Blues
1160,Conrad Hache,2,Ottawa Senators
1161,Conrad Hache,7,Pittsburgh Penguins
1162,Stephen Walkom,2,Ottawa Senators
1163,Stephen Walkom,7,Pittsburgh Penguins
1164,Gordon Broseker,7,Colorado Avalanche
1165,Gordon Broseker,3,New York Islanders
1166,Kerry Fraser,7,Colorado Avalanche
1167,Kerry Fraser,3,New York Islanders
1168,Paul Stewart,3,Detroit Red Wings
1169,Paul Stewart,2,Montréal Canadiens
1170,Ray Scapinello,3,Detroit Red Wings
1171,Ray Scapinello,2,Montréal Canadiens
1172,Mike Cvik,3,Toronto Maple Leafs
1173,Mike Cvik,4,Winnipeg Jets (1979)
1174,Paul Devorski,3,Toronto Maple Leafs
1175,Paul Devorski,4,Winnipeg Jets (1979)
1176,Lance Roberts,5,Chicago Blackhawks
1177,Lance Roberts,3,Edmonton Oilers
1178,Shane Heyer,5,Chicago Blackhawks
1179,Shane Heyer,3,Edmonton Oilers
1180,Pat Dapuzzo,3,Buffalo Sabres
1181,Pat Dapuzzo,5,New York Rangers
1182,Paul Stewart,3,Buffalo Sabres
1183,Paul Stewart,5,New York Rangers
1184,Dave Jackson,3,Colorado Avalanche
1185,Dave Jackson,4,New Jersey Devils
1186,Gordon Broseker,3,Colorado Avalanche
1187,Gordon Broseker,4,New Jersey Devils
1188,Richard Trottier,2,Hartford Whalers
1189,Richard Trottier,2,Tampa Bay Lightning
1190,Ron Finn,2,Hartford Whalers
1191,Ron Finn,2,Tampa Bay Lightning
1192,Jean Morin,1,Florida Panthers
1193,Jean Morin,2,Philadelphia Flyers
1194,Terry Gregson,1,Florida Panthers
1195,Terry Gregson,2,Philadelphia Flyers
1196,Ray Scapinello,4,Montréal Canadiens
1197,Ray Scapinello,5,St. Louis Blues
1198,Stephen Walkom,4,Montréal Canadiens
1199,Stephen Walkom,5,St. Louis Blues
1200,Mick McGeough,2,Chicago Blackhawks
1201,Mick McGeough,2,Vancouver Canucks
1202,Shane Heyer,2,Chicago Blackhawks
1203,Shane Heyer,2,Vancouver Canucks
1204,Koharski,5,Calgary Flames
1205,Koharski,3,San Jose Sharks
1206,Lazarowich,5,Calgary Flames
1207,Lazarowich,3,San Jose Sharks
1208,Baron Parker,2,Anaheim Ducks
1209,Baron Parker,2,Washington Capitals
1210,Rob Shick,2,Anaheim Ducks
1211,Rob Shick,2,Washington Capitals
1212,Dave Jackson,6,Boston Bruins
1213,Dave Jackson,9,Pittsburgh Penguins
1214,Scott Driscoll,6,Boston Bruins
1215,Scott Driscoll,9,Pittsburgh Penguins
1216,Don Van Massenhoven,5,New York Islanders
1217,Don Van Massenhoven,3,Ottawa Senators
1218,Pierre Champoux,5,New York Islanders
1219,Pierre Champoux,3,Ottawa Senators
1220,Mark Faucette,3,Philadelphia Flyers
1221,Mark Faucette,2,Toronto Maple Leafs
1222,Pat Dapuzzo,3,Philadelphia Flyers
1223,Pat Dapuzzo,2,Toronto Maple Leafs
1224,Dan Marouelli,4,St. Louis Blues
1225,Dan Marouelli,1,Winnipeg Jets (1979)
1226,Mike Cvik,4,St. Louis Blues
1227,Mike Cvik,1,Winnipeg Jets (1979)
1228,Bob Hodges,3,Los Angeles Kings
1229,Bob Hodges,2,Washington Capitals
1230,Lance Roberts,3,Los Angeles Kings
1231,Lance Roberts,2,Washington Capitals
1232,Blaine Angus,1,Florida Panthers
1233,Blaine Angus,2,Pittsburgh Penguins
1234,Mark Pare,1,Florida Panthers
1235,Mark Pare,2,Pittsburgh Penguins
1236,Don Van Massenhoven,2,Buffalo Sabres
1237,Don Van Massenhoven,1,Hartford Whalers
1238,Greg Devorski,2,Buffalo Sabres
1239,Greg Devorski,1,Hartford Whalers
1240,Jean Morin,3,Colorado Avalanche
1241,Jean Morin,5,New York Rangers
1242,Terry Gregson,3,Colorado Avalanche
1243,Terry Gregson,5,New York Rangers
1244,Gerard Gauthier,5,New Jersey Devils
1245,Gerard Gauthier,1,Tampa Bay Lightning
1246,Paul Stewart,5,New Jersey Devils
1247,Paul Stewart,1,Tampa Bay Lightning
1248,Dan McCourt,2,Anaheim Ducks
1249,Dan McCourt,5,Detroit Red Wings
1250,Dennis Larue,2,Anaheim Ducks
1251,Dennis Larue,5,Detroit Red Wings
1252,Dan Marouelli,8,Calgary Flames
1253,Dan Marouelli,2,Edmonton Oilers
1254,Swede Knox,8,Calgary Flames
1255,Swede Knox,2,Edmonton Oilers
1256,Mick McGeough,2,San Jose Sharks
1257,Mick McGeough,7,Vancouver Canucks
1258,Shane Heyer,2,San Jose Sharks
1259,Shane Heyer,7,Vancouver Canucks
1260,Kevin Collins,6,Boston Bruins
1261,Kevin Collins,4,Buffalo Sabres
1262,Mark Faucette,6,Boston Bruins
1263,Mark Faucette,4,Buffalo Sabres
1264,Paul Devorski,5,Florida Panthers
1265,Paul Devorski,3,Hartford Whalers
1266,Stephane Provost,5,Florida Panthers
1267,Stephane Provost,3,Hartford Whalers
1268,Ray Scapinello,4,New York Rangers
1269,Ray Scapinello,2,Ottawa Senators
1270,Richard Trottier,4,New York Rangers
1271,Richard Trottier,2,Ottawa Senators
1272,Kerry Fraser,11,Detroit Red Wings
1273,Kerry Fraser,1,Montréal Canadiens
1274,Leon Stickle,11,Detroit Red Wings
1275,Leon Stickle,1,Montréal Canadiens
1276,Jean Morin,1,New Jersey Devils
1277,Jean Morin,4,New York Islanders
