,Ref,Score,Team
634,Tom Kowal,2,Calgary Flames
635,Tom Kowal,4,Edmonton Oilers
636,Eric Furlatt,5,Dallas Stars
637,Eric Furlatt,6,Los Angeles Kings
638,Paul Devorski,5,Dallas Stars
639,Paul Devorski,6,Los Angeles Kings
640,Chris Lee,1,Phoenix Coyotes
641,Chris Lee,4,San Jose Sharks
642,Ian Walsh,1,Phoenix Coyotes
643,Ian Walsh,4,San Jose Sharks
644,Brad Watson,3,Chicago Blackhawks
645,Brad Watson,2,Detroit Red Wings
646,Kelly Sutherland,3,Chicago Blackhawks
647,Kelly Sutherland,2,Detroit Red Wings
648,Brian Pochmara,4,Colorado Avalanche
649,Brian Pochmara,2,Minnesota Wild
650,Rob Shick,4,Colorado Avalanche
651,Rob Shick,2,Minnesota Wild
652,Chris Rooney,2,New York Islanders
653,Chris Rooney,3,Philadelphia Flyers
654,Don Koharski,2,New York Islanders
655,Don Koharski,3,Philadelphia Flyers
656,Dennis LaRue,1,Columbus Blue Jackets
657,Dennis LaRue,4,Nashville Predators
658,Wes McCauley,1,Columbus Blue Jackets
659,Wes McCauley,4,Nashville Predators
660,Dave Jackson,3,New Jersey Devils
661,Dave Jackson,2,Pittsburgh Penguins
662,Gord Dwyer,3,New Jersey Devils
663,Gord Dwyer,2,Pittsburgh Penguins
664,Dean Warren,4,Carolina Hurricanes
665,Dean Warren,3,Florida Panthers
666,Michael McGeough,4,Carolina Hurricanes
667,Michael McGeough,3,Florida Panthers
668,Ian Walsh,0,Phoenix Coyotes
669,Ian Walsh,5,San Jose Sharks
670,Paul Devorski,0,Phoenix Coyotes
671,Paul Devorski,5,San Jose Sharks
672,Brian Pochmara,3,Atlanta Thrashers
673,Brian Pochmara,2,Florida Panthers
674,Don VanMassenhoven,3,Atlanta Thrashers
675,Don VanMassenhoven,2,Florida Panthers
676,Brad Meier,3,Detroit Red Wings
677,Brad Meier,4,St. Louis Blues
678,Greg Kimmerly,3,Detroit Red Wings
679,Greg Kimmerly,4,St. Louis Blues
680,Kelly Sutherland,4,Montréal Canadiens
681,Kelly Sutherland,3,Toronto Maple Leafs
682,Kevin Pollock,4,Montréal Canadiens
683,Kevin Pollock,3,Toronto Maple Leafs
684,Justin StPierre,3,Calgary Flames
685,Justin StPierre,2,Minnesota Wild
686,Rob Martell,3,Calgary Flames
687,Rob Martell,2,Minnesota Wild
688,Chris Lee,3,Anaheim Ducks
689,Chris Lee,3,Los Angeles Kings
690,Ian Walsh,3,Anaheim Ducks
691,Ian Walsh,3,Los Angeles Kings
692,Marc Joannette,2,New Jersey Devils
693,Marc Joannette,4,New York Rangers
694,Steve Kozari,2,New Jersey Devils
695,Steve Kozari,4,New York Rangers
696,Gord Dwyer,2,Chicago Blackhawks
697,Gord Dwyer,4,Columbus Blue Jackets
698,Kelly Sutherland,2,Chicago Blackhawks
699,Kelly Sutherland,4,Columbus Blue Jackets
700,Dan O'Halloran,1,Carolina Hurricanes
701,Dan O'Halloran,6,Tampa Bay Lightning
702,Don VanMassenhoven,1,Carolina Hurricanes
703,Don VanMassenhoven,6,Tampa Bay Lightning
704,Michael McGeough,3,Dallas Stars
705,Michael McGeough,3,San Jose Sharks
706,Tom Kowal,3,Dallas Stars
707,Tom Kowal,3,San Jose Sharks
708,Justin StPierre,0,Edmonton Oilers
709,Justin StPierre,0,Vancouver Canucks
710,Rob Martell,0,Edmonton Oilers
711,Rob Martell,0,Vancouver Canucks
712,Kevin Pollock,5,Boston Bruins
713,Kevin Pollock,2,Toronto Maple Leafs
714,Tim Peel,5,Boston Bruins
715,Tim Peel,2,Toronto Maple Leafs
716,Stephane Auger,3,New York Rangers
717,Stephane Auger,3,Philadelphia Flyers
718,Steve Kozari,3,New York Rangers
719,Steve Kozari,3,Philadelphia Flyers
720,Chris Rooney,2,Buffalo Sabres
721,Chris Rooney,3,Ottawa Senators
722,Dan O'Rourke,2,Buffalo Sabres
723,Dan O'Rourke,3,Ottawa Senators
724,Brad Watson,2,New York Islanders
725,Brad Watson,3,Pittsburgh Penguins
726,Brian Pochmara,2,New York Islanders
727,Brian Pochmara,3,Pittsburgh Penguins
728,Dan O'Halloran,2,Florida Panthers
729,Dan O'Halloran,1,Washington Capitals
730,Don VanMassenhoven,2,Florida Panthers
731,Don VanMassenhoven,1,Washington Capitals
732,Chris Lee,4,Chicago Blackhawks
733,Chris Lee,5,Nashville Predators
734,Greg Kimmerly,4,Chicago Blackhawks
735,Greg Kimmerly,5,Nashville Predators
736,Justin StPierre,2,Edmonton Oilers
737,Justin StPierre,4,Minnesota Wild
738,Rob Martell,2,Edmonton Oilers
739,Rob Martell,4,Minnesota Wild
740,Brad Meier,0,Phoenix Coyotes
741,Brad Meier,6,San Jose Sharks
742,Kerry Fraser,0,Phoenix Coyotes
743,Kerry Fraser,6,San Jose Sharks
744,Bill McCreary,6,Anaheim Ducks
745,Bill McCreary,3,Los Angeles Kings
746,Mike Hasenfratz,6,Anaheim Ducks
747,Mike Hasenfratz,3,Los Angeles Kings
748,Kevin Pollock,0,New Jersey Devils
749,Kevin Pollock,1,New York Islanders
750,Stephane Auger,0,New Jersey Devils
751,Stephane Auger,1,New York Islanders
752,Brad Watson,3,Atlanta Thrashers
753,Brad Watson,0,Carolina Hurricanes
754,Tom Kowal,3,Atlanta Thrashers
755,Tom Kowal,0,Carolina Hurricanes
756,Marc Joannette,4,Buffalo Sabres
757,Marc Joannette,1,Montréal Canadiens
758,Tim Peel,4,Buffalo Sabres
759,Tim Peel,1,Montréal Canadiens
760,Chris Lee,5,Tampa Bay Lightning
761,Chris Lee,2,Washington Capitals
762,Kelly Sutherland,5,Tampa Bay Lightning
763,Kelly Sutherland,2,Washington Capitals
764,Dave Jackson,2,Columbus Blue Jackets
765,Dave Jackson,3,St. Louis Blues
766,Mike Leggo,2,Columbus Blue Jackets
767,Mike Leggo,3,St. Louis Blues
768,Don Koharski,1,Colorado Avalanche
769,Don Koharski,6,Dallas Stars
770,Mike Hasenfratz,1,Colorado Avalanche
771,Mike Hasenfratz,6,Dallas Stars
772,Dan Marouelli,2,Minnesota Wild
773,Dan Marouelli,6,Vancouver Canucks
774,Wes McCauley,2,Minnesota Wild
775,Wes McCauley,6,Vancouver Canucks
776,Dennis LaRue,0,Los Angeles Kings
777,Dennis LaRue,1,Phoenix Coyotes
778,Rob Martell,0,Los Angeles Kings
779,Rob Martell,1,Phoenix Coyotes
780,Marc Joannette,0,Ottawa Senators
781,Marc Joannette,3,Toronto Maple Leafs
782,Steve Kozari,0,Ottawa Senators
783,Steve Kozari,3,Toronto Maple Leafs
784,Dan O'Rourke,4,Boston Bruins
785,Dan O'Rourke,7,Montréal Canadiens
786,Dean Warren,4,Boston Bruins
787,Dean Warren,7,Montréal Canadiens
788,Brad Watson,6,New Jersey Devils
789,Brad Watson,2,Philadelphia Flyers
790,Chris Rooney,6,New Jersey Devils
791,Chris Rooney,2,Philadelphia Flyers
792,Paul Devorski,2,Carolina Hurricanes
793,Paul Devorski,1,Florida Panthers
794,Tom Kowal,2,Carolina Hurricanes
795,Tom Kowal,1,Florida Panthers
796,Ian Walsh,5,Chicago Blackhawks
797,Ian Walsh,3,Detroit Red Wings
798,Mike Leggo,5,Chicago Blackhawks
799,Mike Leggo,3,Detroit Red Wings
800,Dan O'Halloran,4,New York Rangers
801,Dan O'Halloran,3,Pittsburgh Penguins
802,Eric Furlatt,4,New York Rangers
803,Eric Furlatt,3,Pittsburgh Penguins
804,Dave Jackson,2,Nashville Predators
805,Dave Jackson,2,St. Louis Blues
806,Greg Kimmerly,2,Nashville Predators
807,Greg Kimmerly,2,St. Louis Blues
808,Dan Marouelli,3,Calgary Flames
809,Dan Marouelli,1,Edmonton Oilers
810,Wes McCauley,3,Calgary Flames
811,Wes McCauley,1,Edmonton Oilers
812,Bill McCreary,1,Anaheim Ducks
813,Bill McCreary,1,San Jose Sharks
814,Kerry Fraser,1,Anaheim Ducks
815,Kerry Fraser,1,San Jose Sharks
816,Mike Hasenfratz,4,Columbus Blue Jackets
817,Mike Hasenfratz,4,Detroit Red Wings
818,Mike Leggo,4,Columbus Blue Jackets
819,Mike Leggo,4,Detroit Red Wings
820,Dean Morton,1,Colorado Avalanche
821,Dean Morton,4,Minnesota Wild
822,Rob Shick,1,Colorado Avalanche
823,Rob Shick,4,Minnesota Wild
824,Bill McCreary,1,Calgary Flames
825,Bill McCreary,4,Vancouver Canucks
826,Dan Marouelli,1,Calgary Flames
827,Dan Marouelli,4,Vancouver Canucks
828,Dean Warren,2,New York Islanders
829,Dean Warren,1,New York Rangers
830,Don VanMassenhoven,2,New York Islanders
831,Don VanMassenhoven,1,New York Rangers
832,Steve Kozari,4,Florida Panthers
833,Steve Kozari,3,Washington Capitals
834,Tom Kowal,4,Florida Panthers
835,Tom Kowal,3,Washington Capitals
836,Dave Jackson,4,Atlanta Thrashers
837,Dave Jackson,3,Tampa Bay Lightning
838,Paul Devorski,4,Atlanta Thrashers
839,Paul Devorski,3,Tampa Bay Lightning
840,Brad Watson,2,Montréal Canadiens
841,Brad Watson,4,Ottawa Senators
842,Chris Rooney,2,Montréal Canadiens
843,Chris Rooney,4,Ottawa Senators
844,Kevin Pollock,1,Nashville Predators
845,Kevin Pollock,2,St. Louis Blues
846,Tim Peel,1,Nashville Predators
847,Tim Peel,2,St. Louis Blues
848,Eric Furlatt,3,Dallas Stars
849,Eric Furlatt,0,Los Angeles Kings
850,Greg Kimmerly,3,Dallas Stars
851,Greg Kimmerly,0,Los Angeles Kings
852,Brad Meier,4,Boston Bruins
853,Brad Meier,2,Toronto Maple Leafs
854,Mike Leggo,4,Boston Bruins
855,Mike Leggo,2,Toronto Maple Leafs
856,Dennis LaRue,4,Calgary Flames
857,Dennis LaRue,1,Colorado Avalanche
858,Wes McCauley,4,Calgary Flames
859,Wes McCauley,1,Colorado Avalanche
860,Bill McCreary,4,Edmonton Oilers
861,Bill McCreary,4,Vancouver Canucks
862,Marc Joannette,4,Edmonton Oilers
863,Marc Joannette,4,Vancouver Canucks
864,Dean Warren,4,Buffalo Sabres
865,Dean Warren,2,Ottawa Senators
866,Gord Dwyer,4,Buffalo Sabres
867,Gord Dwyer,2,Ottawa Senators
868,Kerry Fraser,4,Montréal Canadiens
869,Kerry Fraser,1,New York Islanders
870,Tom Kowal,4,Montréal Canadiens
871,Tom Kowal,1,New York Islanders
872,Brad Meier,5,Atlanta Thrashers
873,Brad Meier,1,Washington Capitals
874,Francois StLaurent,5,Atlanta Thrashers
875,Francois StLaurent,1,Washington Capitals
876,Dean Morton,3,Carolina Hurricanes
877,Dean Morton,6,Philadelphia Flyers
878,Don VanMassenhoven,3,Carolina Hurricanes
879,Don VanMassenhoven,6,Philadelphia Flyers
880,Eric Furlatt,2,Columbus Blue Jackets
881,Eric Furlatt,5,Florida Panthers
882,Justin StPierre,2,Columbus Blue Jackets
883,Justin StPierre,5,Florida Panthers
884,Paul Devorski,2,New Jersey Devils
885,Paul Devorski,1,Pittsburgh Penguins
886,Steve Kozari,2,New Jersey Devils
887,Steve Kozari,1,Pittsburgh Penguins
888,Don Koharski,2,New York Rangers
889,Don Koharski,1,Tampa Bay Lightning
890,Rob Martell,2,New York Rangers
891,Rob Martell,1,Tampa Bay Lightning
892,Brian Pochmara,3,Detroit Red Wings
893,Brian Pochmara,0,St. Louis Blues
894,Dan O'Halloran,3,Detroit Red Wings
895,Dan O'Halloran,0,St. Louis Blues
896,Greg Kimmerly,2,Minnesota Wild
897,Greg Kimmerly,4,Vancouver Canucks
898,Michael McGeough,2,Minnesota Wild
899,Michael McGeough,4,Vancouver Canucks
900,Dan O'Rourke,1,Anaheim Ducks
901,Dan O'Rourke,2,Dallas Stars
902,Kevin Pollock,1,Anaheim Ducks
903,Kevin Pollock,2,Dallas Stars
904,Chris Lee,1,Los Angeles Kings
905,Chris Lee,4,Phoenix Coyotes
906,Kelly Sutherland,1,Los Angeles Kings
907,Kelly Sutherland,4,Phoenix Coyotes
908,Gord Dwyer,5,Ottawa Senators
909,Gord Dwyer,5,Pittsburgh Penguins
910,Stephane Auger,5,Ottawa Senators
911,Stephane Auger,5,Pittsburgh Penguins
912,Dean Morton,2,Detroit Red Wings
913,Dean Morton,3,Nashville Predators
914,Kevin Pollock,2,Detroit Red Wings
915,Kevin Pollock,3,Nashville Predators
916,Bill McCreary,1,Calgary Flames
917,Bill McCreary,2,Chicago Blackhawks
918,Marc Joannette,1,Calgary Flames
919,Marc Joannette,2,Chicago Blackhawks
920,Frederick L'Ecuyer,3,Colorado Avalanche
921,Frederick L'Ecuyer,2,Edmonton Oilers
922,Michael McGeough,3,Colorado Avalanche
923,Michael McGeough,2,Edmonton Oilers
924,Chris Rooney,2,Boston Bruins
925,Chris Rooney,1,New York Islanders
926,Wes McCauley,2,Boston Bruins
927,Wes McCauley,1,New York Islanders
928,Dean Warren,3,Philadelphia Flyers
929,Dean Warren,4,Washington Capitals
930,Ian Walsh,3,Philadelphia Flyers
931,Ian Walsh,4,Washington Capitals
932,Chris Lee,4,Columbus Blue Jackets
933,Chris Lee,0,Minnesota Wild
934,Tom Kowal,4,Columbus Blue Jackets
935,Tom Kowal,0,Minnesota Wild
936,Mike Leggo,3,Anaheim Ducks
937,Mike Leggo,3,Phoenix Coyotes
938,Rob Shick,3,Anaheim Ducks
939,Rob Shick,3,Phoenix Coyotes
940,Eric Furlatt,4,Carolina Hurricanes
941,Eric Furlatt,3,Tampa Bay Lightning
942,Steve Kozari,4,Carolina Hurricanes
943,Steve Kozari,3,Tampa Bay Lightning
944,Dan Marouelli,4,Buffalo Sabres
945,Dan Marouelli,2,Montréal Canadiens
946,Greg Kimmerly,4,Buffalo Sabres
947,Greg Kimmerly,2,Montréal Canadiens
948,Dan O'Rourke,0,Atlanta Thrashers
949,Dan O'Rourke,3,New Jersey Devils
950,Don VanMassenhoven,0,Atlanta Thrashers
951,Don VanMassenhoven,3,New Jersey Devils
952,Brad Meier,2,Florida Panthers
953,Brad Meier,2,New York Rangers
954,Rob Martell,2,Florida Panthers
955,Rob Martell,2,New York Rangers
956,Dean Morton,3,St. Louis Blues
957,Dean Morton,1,Vancouver Canucks
958,Justin StPierre,3,St. Louis Blues
959,Justin StPierre,1,Vancouver Canucks
960,Francois StLaurent,3,Dallas Stars
961,Francois StLaurent,1,Toronto Maple Leafs
962,Kelly Sutherland,3,Dallas Stars
963,Kelly Sutherland,1,Toronto Maple Leafs
964,Dave Jackson,3,Buffalo Sabres
965,Dave Jackson,0,Montréal Canadiens
966,Stephane Auger,3,Buffalo Sabres
967,Stephane Auger,0,Montréal Canadiens
968,Dan Marouelli,3,Ottawa Senators
969,Dan Marouelli,4,Philadelphia Flyers
970,Greg Kimmerly,3,Ottawa Senators
971,Greg Kimmerly,4,Philadelphia Flyers
972,Kerry Fraser,1,Boston Bruins
973,Kerry Fraser,2,New York Islanders
974,Kevin Pollock,1,Boston Bruins
975,Kevin Pollock,2,New York Islanders
976,Chris Rooney,2,Carolina Hurricanes
977,Chris Rooney,5,Washington Capitals
978,Paul Devorski,2,Carolina Hurricanes
979,Paul Devorski,5,Washington Capitals
980,Dean Warren,2,Columbus Blue Jackets
981,Dean Warren,2,Detroit Red Wings
982,Ian Walsh,2,Columbus Blue Jackets
983,Ian Walsh,2,Detroit Red Wings
984,Don Koharski,5,Phoenix Coyotes
985,Don Koharski,1,Toronto Maple Leafs
986,Michael McGeough,5,Phoenix Coyotes
987,Michael McGeough,1,Toronto Maple Leafs
988,Gord Dwyer,0,Atlanta Thrashers
989,Gord Dwyer,5,Pittsburgh Penguins
990,Wes McCauley,0,Atlanta Thrashers
991,Wes McCauley,5,Pittsburgh Penguins
992,Brad Meier,3,New Jersey Devils
993,Brad Meier,2,Tampa Bay Lightning
994,Eric Furlatt,3,New Jersey Devils
995,Eric Furlatt,2,Tampa Bay Lightning
996,Kelly Sutherland,4,Minnesota Wild
997,Kelly Sutherland,3,Nashville Predators
998,Mike Hasenfratz,4,Minnesota Wild
999,Mike Hasenfratz,3,Nashville Predators
1000,Brad Watson,5,Calgary Flames
1001,Brad Watson,2,Colorado Avalanche
1002,Tim Peel,5,Calgary Flames
1003,Tim Peel,2,Colorado Avalanche
1004,Bill McCreary,2,Chicago Blackhawks
1005,Bill McCreary,2,Edmonton Oilers
1006,Marc Joannette,2,Chicago Blackhawks
1007,Marc Joannette,2,Edmonton Oilers
1008,Mike Leggo,2,Los Angeles Kings
1009,Mike Leggo,1,San Jose Sharks
1010,Rob Shick,2,Los Angeles Kings
1011,Rob Shick,1,San Jose Sharks
1012,Dan O'Rourke,3,Dallas Stars
1013,Dan O'Rourke,2,New York Rangers
1014,Don VanMassenhoven,3,Dallas Stars
1015,Don VanMassenhoven,2,New York Rangers
1016,Mike Hasenfratz,0,Calgary Flames
1017,Mike Hasenfratz,3,St. Louis Blues
1018,Rob Martell,0,Calgary Flames
1019,Rob Martell,3,St. Louis Blues
1020,Francois StLaurent,3,Anaheim Ducks
1021,Francois StLaurent,2,Los Angeles Kings
1022,Rob Shick,3,Anaheim Ducks
1023,Rob Shick,2,Los Angeles Kings
1024,Dan O'Halloran,0,Chicago Blackhawks
1025,Dan O'Halloran,2,Vancouver Canucks
1026,Dennis LaRue,0,Chicago Blackhawks
1027,Dennis LaRue,2,Vancouver Canucks
1028,Dave Jackson,3,Dallas Stars
1029,Dave Jackson,2,New York Islanders
1030,Dean Morton,3,Dallas Stars
1031,Dean Morton,2,New York Islanders
1032,Gord Dwyer,6,Boston Bruins
1033,Gord Dwyer,3,Philadelphia Flyers
1034,Paul Devorski,6,Boston Bruins
1035,Paul Devorski,3,Philadelphia Flyers
1036,Chris Lee,3,Buffalo Sabres
1037,Chris Lee,1,Washington Capitals
1038,Kerry Fraser,3,Buffalo Sabres
1039,Kerry Fraser,1,Washington Capitals
1040,Dan O'Halloran,1,Columbus Blue Jackets
1041,Dan O'Halloran,3,Edmonton Oilers
1042,Dennis LaRue,1,Columbus Blue Jackets
1043,Dennis LaRue,3,Edmonton Oilers
1044,Chris Rooney,3,Calgary Flames
1045,Chris Rooney,5,Detroit Red Wings
1046,Justin StPierre,3,Calgary Flames
1047,Justin StPierre,5,Detroit Red Wings
1048,Dean Warren,3,Montréal Canadiens
1049,Dean Warren,3,Toronto Maple Leafs
1050,Gord Dwyer,3,Montréal Canadiens
1051,Gord Dwyer,3,Toronto Maple Leafs
1052,Dan O'Halloran,0,Anaheim Ducks
1053,Dan O'Halloran,4,Vancouver Canucks
1054,Steve Kozari,0,Anaheim Ducks
1055,Steve Kozari,4,Vancouver Canucks
1056,Don VanMassenhoven,3,Buffalo Sabres
1057,Don VanMassenhoven,4,St. Louis Blues
1058,Ian Walsh,3,Buffalo Sabres
1059,Ian Walsh,4,St. Louis Blues
1060,Chris Lee,2,Dallas Stars
1061,Chris Lee,4,New Jersey Devils
1062,Kevin Pollock,2,Dallas Stars
1063,Kevin Pollock,4,New Jersey Devils
1064,Michael McGeough,2,New York Islanders
1065,Michael McGeough,2,Ottawa Senators
1066,Paul Devorski,2,New York Islanders
1067,Paul Devorski,2,Ottawa Senators
1068,Brad Watson,1,Florida Panthers
1069,Brad Watson,1,Washington Capitals
1070,Greg Kimmerly,1,Florida Panthers
1071,Greg Kimmerly,1,Washington Capitals
1072,Dave Jackson,1,Carolina Hurricanes
1073,Dave Jackson,3,Philadelphia Flyers
1074,Stephane Auger,1,Carolina Hurricanes
1075,Stephane Auger,3,Philadelphia Flyers
1076,Dan Marouelli,3,Minnesota Wild
1077,Dan Marouelli,1,Phoenix Coyotes
1078,Mike Leggo,3,Minnesota Wild
1079,Mike Leggo,1,Phoenix Coyotes
1080,Dennis LaRue,5,Chicago Blackhawks
1081,Dennis LaRue,1,Tampa Bay Lightning
1082,Tim Peel,5,Chicago Blackhawks
1083,Tim Peel,1,Tampa Bay Lightning
1084,Mike Hasenfratz,4,Colorado Avalanche
1085,Mike Hasenfratz,2,Edmonton Oilers
1086,Tom Kowal,4,Colorado Avalanche
1087,Tom Kowal,2,Edmonton Oilers
1088,Dan O'Rourke,2,Los Angeles Kings
1089,Dan O'Rourke,2,San Jose Sharks
1090,Don Koharski,2,Los Angeles Kings
1091,Don Koharski,2,San Jose Sharks
1092,Brad Watson,2,New York Islanders
1093,Brad Watson,4,New York Rangers
1094,Michael McGeough,2,New York Islanders
1095,Michael McGeough,4,New York Rangers
1096,Dave Jackson,2,Atlanta Thrashers
1097,Dave Jackson,4,Toronto Maple Leafs
1098,Stephane Auger,2,Atlanta Thrashers
1099,Stephane Auger,4,Toronto Maple Leafs
1100,Eric Furlatt,6,Nashville Predators
1101,Eric Furlatt,5,Ottawa Senators
1102,Marc Joannette,6,Nashville Predators
1103,Marc Joannette,5,Ottawa Senators
1104,Bill McCreary,4,Detroit Red Wings
1105,Bill McCreary,2,Tampa Bay Lightning
1106,Tim Peel,4,Detroit Red Wings
1107,Tim Peel,2,Tampa Bay Lightning
1108,Dan O'Halloran,4,Anaheim Ducks
1109,Dan O'Halloran,1,Calgary Flames
1110,Kerry Fraser,4,Anaheim Ducks
1111,Kerry Fraser,1,Calgary Flames
1112,Kelly Sutherland,0,Columbus Blue Jackets
1113,Kelly Sutherland,2,Vancouver Canucks
1114,Rob Shick,0,Columbus Blue Jackets
1115,Rob Shick,2,Vancouver Canucks
1116,Brad Watson,0,Montréal Canadiens
1117,Brad Watson,4,New Jersey Devils
1118,Michael McGeough,0,Montréal Canadiens
1119,Michael McGeough,4,New Jersey Devils
1120,Dean Warren,4,Carolina Hurricanes
1121,Dean Warren,3,Washington Capitals
1122,Don Koharski,4,Carolina Hurricanes
1123,Don Koharski,3,Washington Capitals
1124,Bill McCreary,1,Dallas Stars
1125,Bill McCreary,4,Pittsburgh Penguins
1126,Ian Walsh,1,Dallas Stars
1127,Ian Walsh,4,Pittsburgh Penguins
1128,Dennis LaRue,3,Minnesota Wild
1129,Dennis LaRue,2,St. Louis Blues
1130,Mike Hasenfratz,3,Minnesota Wild
1131,Mike Hasenfratz,2,St. Louis Blues
1132,Dan Marouelli,6,Chicago Blackhawks
1133,Dan Marouelli,1,Phoenix Coyotes
1134,Mike Leggo,6,Chicago Blackhawks
1135,Mike Leggo,1,Phoenix Coyotes
1136,Kerry Fraser,1,Anaheim Ducks
1137,Kerry Fraser,5,Edmonton Oilers
1138,Steve Kozari,1,Anaheim Ducks
1139,Steve Kozari,5,Edmonton Oilers
1140,Brad Meier,2,Colorado Avalanche
1141,Brad Meier,3,San Jose Sharks
1142,Dan O'Rourke,2,Colorado Avalanche
1143,Dan O'Rourke,3,San Jose Sharks
1144,Brian Pochmara,5,New York Rangers
1145,Brian Pochmara,2,Ottawa Senators
1146,Tim Peel,5,New York Rangers
1147,Tim Peel,2,Ottawa Senators
1148,Chris Lee,8,Buffalo Sabres
1149,Chris Lee,1,Carolina Hurricanes
1150,Eric Furlatt,8,Buffalo Sabres
1151,Eric Furlatt,1,Carolina Hurricanes
1152,Dan O'Halloran,2,Pittsburgh Penguins
1153,Dan O'Halloran,4,Toronto Maple Leafs
1154,Kevin Pollock,2,Pittsburgh Penguins
1155,Kevin Pollock,4,Toronto Maple Leafs
1156,Don VanMassenhoven,4,Montréal Canadiens
1157,Don VanMassenhoven,4,Nashville Predators
1158,Greg Kimmerly,4,Montréal Canadiens
1159,Greg Kimmerly,4,Nashville Predators
1160,Bill McCreary,4,Atlanta Thrashers
1161,Bill McCreary,0,New York Islanders
1162,Ian Walsh,4,Atlanta Thrashers
1163,Ian Walsh,0,New York Islanders
1164,Dan Marouelli,4,Dallas Stars
1165,Dan Marouelli,1,Philadelphia Flyers
1166,Justin StPierre,4,Dallas Stars
1167,Justin StPierre,1,Philadelphia Flyers
1168,Dave Jackson,1,Florida Panthers
1169,Dave Jackson,2,Washington Capitals
1170,Wes McCauley,1,Florida Panthers
1171,Wes McCauley,2,Washington Capitals
1172,Don Koharski,3,Detroit Red Wings
1173,Don Koharski,2,Phoenix Coyotes
1174,Frederick L'Ecuyer,3,Detroit Red Wings
1175,Frederick L'Ecuyer,2,Phoenix Coyotes
1176,Dean Warren,1,Boston Bruins
1177,Dean Warren,4,Tampa Bay Lightning
1178,Stephane Auger,1,Boston Bruins
1179,Stephane Auger,4,Tampa Bay Lightning
1180,Gord Dwyer,1,Chicago Blackhawks
1181,Gord Dwyer,3,St. Louis Blues
1182,Mike Leggo,1,Chicago Blackhawks
1183,Mike Leggo,3,St. Louis Blues
1184,Kerry Fraser,3,Calgary Flames
1185,Kerry Fraser,4,Columbus Blue Jackets
1186,Rob Shick,3,Calgary Flames
1187,Rob Shick,4,Columbus Blue Jackets
1188,Brad Meier,5,Colorado Avalanche
1189,Brad Meier,2,Los Angeles Kings
1190,Dan O'Rourke,5,Colorado Avalanche
1191,Dan O'Rourke,2,Los Angeles Kings
1192,Brad Watson,2,Atlanta Thrashers
1193,Brad Watson,2,New Jersey Devils
1194,Michael McGeough,2,Atlanta Thrashers
1195,Michael McGeough,2,New Jersey Devils
1196,Chris Rooney,2,Minnesota Wild
1197,Chris Rooney,1,Vancouver Canucks
1198,Tom Kowal,2,Minnesota Wild
1199,Tom Kowal,1,Vancouver Canucks
1200,Paul Devorski,0,Anaheim Ducks
1201,Paul Devorski,4,Edmonton Oilers
1202,Rob Martell,0,Anaheim Ducks
1203,Rob Martell,4,Edmonton Oilers
1204,Eric Furlatt,3,Boston Bruins
1205,Eric Furlatt,1,New York Islanders
1206,Marc Joannette,3,Boston Bruins
1207,Marc Joannette,1,New York Islanders
1208,Brad Watson,4,Carolina Hurricanes
1209,Brad Watson,0,New York Rangers
1210,Justin StPierre,4,Carolina Hurricanes
1211,Justin StPierre,0,New York Rangers
1212,Chris Lee,1,Columbus Blue Jackets
1213,Chris Lee,1,Dallas Stars
1214,Dan O'Rourke,1,Columbus Blue Jackets
1215,Dan O'Rourke,1,Dallas Stars
1216,Dean Warren,1,Phoenix Coyotes
1217,Dean Warren,3,Pittsburgh Penguins
1218,Francois StLaurent,1,Phoenix Coyotes
1219,Francois StLaurent,3,Pittsburgh Penguins
1220,Gord Dwyer,2,Colorado Avalanche
1221,Gord Dwyer,3,San Jose Sharks
1222,Wes McCauley,2,Colorado Avalanche
1223,Wes McCauley,3,San Jose Sharks
1224,Paul Devorski,3,Edmonton Oilers
1225,Paul Devorski,3,Los Angeles Kings
1226,Rob Martell,3,Edmonton Oilers
1227,Rob Martell,3,Los Angeles Kings
1228,Justin StPierre,4,Detroit Red Wings
1229,Justin StPierre,1,Montréal Canadiens
1230,Kevin Pollock,4,Detroit Red Wings
1231,Kevin Pollock,1,Montréal Canadiens
1232,Bill McCreary,1,Nashville Predators
1233,Bill McCreary,3,Toronto Maple Leafs
1234,Michael McGeough,1,Nashville Predators
1235,Michael McGeough,3,Toronto Maple Leafs
1236,Ian Walsh,3,Ottawa Senators
1237,Ian Walsh,3,Tampa Bay Lightning
1238,Mike Hasenfratz,3,Ottawa Senators
1239,Mike Hasenfratz,3,Tampa Bay Lightning
1240,Greg Kimmerly,3,Calgary Flames
1241,Greg Kimmerly,1,St. Louis Blues
1242,Kelly Sutherland,3,Calgary Flames
1243,Kelly Sutherland,1,St. Louis Blues
1244,Dan Marouelli,3,Boston Bruins
1245,Dan Marouelli,4,New Jersey Devils
1246,Kerry Fraser,3,Boston Bruins
1247,Kerry Fraser,4,New Jersey Devils
1248,Dan O'Rourke,3,Atlanta Thrashers
1249,Dan O'Rourke,3,New York Islanders
1250,Marc Joannette,3,Atlanta Thrashers
1251,Marc Joannette,3,New York Islanders
1252,Don VanMassenhoven,4,Colorado Avalanche
1253,Don VanMassenhoven,5,Columbus Blue Jackets
1254,Frederick L'Ecuyer,4,Colorado Avalanche
1255,Frederick L'Ecuyer,5,Columbus Blue Jackets
