,Ref,Team,Goals per Game
12134,KEVIN POLLOCK,Pittsburgh Penguins,
12135,KEVIN POLLOCK,Tampa Bay Lightning,
12136,KEVIN POLLOCK,Chicago Blackhawks,
12137,KEVIN POLLOCK,Detroit Red Wings,
12138,KEVIN POLLOCK,Calgary Flames,
12139,KEVIN POLLOCK,Winnipeg Jets (1979),
12140,KEVIN POLLOCK,Anaheim Ducks,
12141,KEVIN POLLOCK,Edmonton Oilers,
12142,KEVIN POLLOCK,Dallas Stars,
12143,KEVIN POLLOCK,Vancouver Canucks,
12144,KEVIN POLLOCK,San Jose Sharks,0.0
12145,KEVIN POLLOCK,St. Louis Blues,2.0
12146,KEVIN POLLOCK,Los Angeles Kings,
12147,KEVIN POLLOCK,Toronto Maple Leafs,
12148,KEVIN POLLOCK,Hartford Whalers,
12149,KEVIN POLLOCK,Washington Capitals,
12150,KEVIN POLLOCK,Florida Panthers,
12151,KEVIN POLLOCK,New York Islanders,
12152,KEVIN POLLOCK,Montréal Canadiens,
12153,KEVIN POLLOCK,Philadelphia Flyers,
12154,KEVIN POLLOCK,Quebec Nordiques,
12155,KEVIN POLLOCK,Boston Bruins,
12156,KEVIN POLLOCK,New Jersey Devils,
12157,KEVIN POLLOCK,Ottawa Senators,
12158,KEVIN POLLOCK,Colorado Avalanche,
12159,KEVIN POLLOCK,Phoenix Coyotes,
12160,KEVIN POLLOCK,Carolina Hurricanes,
12161,KEVIN POLLOCK,Nashville Predators,
12162,KEVIN POLLOCK,Atlanta Thrashers,
12163,KEVIN POLLOCK,Minnesota Wild,
12164,KEVIN POLLOCK,Columbus Blue Jackets,
12165,KEVIN POLLOCK,Winnipeg Jets,
12166,KEVIN POLLOCK,Arizona Coyotes,
12167,KEVIN POLLOCK,Vegas Golden Knights,
12168,Craig Spada,Buffalo Sabres,3.125
12169,Craig Spada,New York Rangers,2.823529411764706
12170,Craig Spada,Pittsburgh Penguins,3.08
12171,Craig Spada,Tampa Bay Lightning,3.090909090909091
12172,Craig Spada,Chicago Blackhawks,2.111111111111111
12173,Craig Spada,Detroit Red Wings,3.625
12174,Craig Spada,Calgary Flames,3.0
12175,Craig Spada,Winnipeg Jets (1979),
12176,Craig Spada,Anaheim Ducks,2.7
12177,Craig Spada,Edmonton Oilers,2.6
12178,Craig Spada,Dallas Stars,3.5
12179,Craig Spada,Vancouver Canucks,2.9
12180,Craig Spada,San Jose Sharks,3.1818181818181817
12181,Craig Spada,St. Louis Blues,1.4210526315789473
12182,Craig Spada,Los Angeles Kings,2.3846153846153846
12183,Craig Spada,Toronto Maple Leafs,3.111111111111111
12184,Craig Spada,Hartford Whalers,
12185,Craig Spada,Washington Capitals,2.4375
12186,Craig Spada,Florida Panthers,3.0476190476190474
12187,Craig Spada,New York Islanders,2.9473684210526314
12188,Craig Spada,Montréal Canadiens,2.5
12189,Craig Spada,Philadelphia Flyers,3.4545454545454546
12190,Craig Spada,Quebec Nordiques,
12191,Craig Spada,Boston Bruins,3.1
12192,Craig Spada,New Jersey Devils,2.3846153846153846
12193,Craig Spada,Ottawa Senators,4.294117647058823
12194,Craig Spada,Colorado Avalanche,3.5555555555555554
12195,Craig Spada,Phoenix Coyotes,2.6
12196,Craig Spada,Carolina Hurricanes,3.0416666666666665
12197,Craig Spada,Nashville Predators,2.230769230769231
12198,Craig Spada,Atlanta Thrashers,3.625
12199,Craig Spada,Minnesota Wild,2.1363636363636362
12200,Craig Spada,Columbus Blue Jackets,2.608695652173913
12201,Craig Spada,Winnipeg Jets,
12202,Craig Spada,Arizona Coyotes,
12203,Craig Spada,Vegas Golden Knights,
12204,Wes McCauley,Buffalo Sabres,2.593220338983051
12205,Wes McCauley,New York Rangers,2.5180722891566263
12206,Wes McCauley,Pittsburgh Penguins,2.9571428571428573
12207,Wes McCauley,Tampa Bay Lightning,2.8857142857142857
12208,Wes McCauley,Chicago Blackhawks,2.5454545454545454
12209,Wes McCauley,Detroit Red Wings,2.8548387096774195
12210,Wes McCauley,Calgary Flames,2.5185185185185186
12211,Wes McCauley,Winnipeg Jets (1979),
12212,Wes McCauley,Anaheim Ducks,2.746031746031746
12213,Wes McCauley,Edmonton Oilers,2.411764705882353
12214,Wes McCauley,Dallas Stars,2.933333333333333
12215,Wes McCauley,Vancouver Canucks,2.84
12216,Wes McCauley,San Jose Sharks,2.618181818181818
12217,Wes McCauley,St. Louis Blues,2.9444444444444446
12218,Wes McCauley,Los Angeles Kings,2.5272727272727273
12219,Wes McCauley,Toronto Maple Leafs,2.63768115942029
12220,Wes McCauley,Hartford Whalers,
12221,Wes McCauley,Washington Capitals,2.6666666666666665
12222,Wes McCauley,Florida Panthers,2.3676470588235294
12223,Wes McCauley,New York Islanders,2.706896551724138
12224,Wes McCauley,Montréal Canadiens,2.523076923076923
12225,Wes McCauley,Philadelphia Flyers,3.0684931506849313
12226,Wes McCauley,Quebec Nordiques,
12227,Wes McCauley,Boston Bruins,2.5641025641025643
12228,Wes McCauley,New Jersey Devils,2.3857142857142857
12229,Wes McCauley,Ottawa Senators,3.0140845070422535
12230,Wes McCauley,Colorado Avalanche,2.581818181818182
12231,Wes McCauley,Phoenix Coyotes,2.5405405405405403
12232,Wes McCauley,Carolina Hurricanes,2.898550724637681
12233,Wes McCauley,Nashville Predators,3.390625
12234,Wes McCauley,Atlanta Thrashers,2.4871794871794872
12235,Wes McCauley,Minnesota Wild,3.076923076923077
12236,Wes McCauley,Columbus Blue Jackets,2.5692307692307694
12237,Wes McCauley,Winnipeg Jets,2.903225806451613
12238,Wes McCauley,Arizona Coyotes,2.375
12239,Wes McCauley,Vegas Golden Knights,4.5
12240,Don VanMassenhoven,Buffalo Sabres,2.8421052631578947
12241,Don VanMassenhoven,New York Rangers,2.375
12242,Don VanMassenhoven,Pittsburgh Penguins,2.682926829268293
12243,Don VanMassenhoven,Tampa Bay Lightning,2.923076923076923
12244,Don VanMassenhoven,Chicago Blackhawks,2.891891891891892
12245,Don VanMassenhoven,Detroit Red Wings,3.2083333333333335
12246,Don VanMassenhoven,Calgary Flames,2.7674418604651163
12247,Don VanMassenhoven,Winnipeg Jets (1979),
12248,Don VanMassenhoven,Anaheim Ducks,2.4705882352941178
12249,Don VanMassenhoven,Edmonton Oilers,2.625
12250,Don VanMassenhoven,Dallas Stars,2.6923076923076925
12251,Don VanMassenhoven,Vancouver Canucks,2.739130434782609
12252,Don VanMassenhoven,San Jose Sharks,3.0
12253,Don VanMassenhoven,St. Louis Blues,2.7111111111111112
12254,Don VanMassenhoven,Los Angeles Kings,2.64
12255,Don VanMassenhoven,Toronto Maple Leafs,2.9344262295081966
12256,Don VanMassenhoven,Hartford Whalers,
12257,Don VanMassenhoven,Washington Capitals,3.239130434782609
12258,Don VanMassenhoven,Florida Panthers,2.676470588235294
12259,Don VanMassenhoven,New York Islanders,2.6097560975609757
12260,Don VanMassenhoven,Montréal Canadiens,3.1296296296296298
12261,Don VanMassenhoven,Philadelphia Flyers,2.8
12262,Don VanMassenhoven,Quebec Nordiques,
12263,Don VanMassenhoven,Boston Bruins,2.693877551020408
12264,Don VanMassenhoven,New Jersey Devils,2.744186046511628
12265,Don VanMassenhoven,Ottawa Senators,2.8363636363636364
12266,Don VanMassenhoven,Colorado Avalanche,2.972972972972973
12267,Don VanMassenhoven,Phoenix Coyotes,2.769230769230769
12268,Don VanMassenhoven,Carolina Hurricanes,2.55
12269,Don VanMassenhoven,Nashville Predators,2.5365853658536586
12270,Don VanMassenhoven,Atlanta Thrashers,2.8055555555555554
12271,Don VanMassenhoven,Minnesota Wild,2.641025641025641
12272,Don VanMassenhoven,Columbus Blue Jackets,2.9743589743589745
12273,Don VanMassenhoven,Winnipeg Jets,2.8181818181818183
12274,Don VanMassenhoven,Arizona Coyotes,
12275,Don VanMassenhoven,Vegas Golden Knights,
12276,Steve Kozari,Buffalo Sabres,2.816326530612245
12277,Steve Kozari,New York Rangers,2.824561403508772
12278,Steve Kozari,Pittsburgh Penguins,2.816326530612245
12279,Steve Kozari,Tampa Bay Lightning,2.5254237288135593
12280,Steve Kozari,Chicago Blackhawks,3.0166666666666666
12281,Steve Kozari,Detroit Red Wings,3.375
12282,Steve Kozari,Calgary Flames,2.7666666666666666
12283,Steve Kozari,Winnipeg Jets (1979),
12284,Steve Kozari,Anaheim Ducks,2.4150943396226414
12285,Steve Kozari,Edmonton Oilers,2.732142857142857
12286,Steve Kozari,Dallas Stars,2.736842105263158
12287,Steve Kozari,Vancouver Canucks,2.7049180327868854
12288,Steve Kozari,San Jose Sharks,2.792452830188679
12289,Steve Kozari,St. Louis Blues,2.6440677966101696
12290,Steve Kozari,Los Angeles Kings,2.3684210526315788
12291,Steve Kozari,Toronto Maple Leafs,3.127659574468085
12292,Steve Kozari,Hartford Whalers,
12293,Steve Kozari,Washington Capitals,2.9344262295081966
12294,Steve Kozari,Florida Panthers,2.7777777777777777
12295,Steve Kozari,New York Islanders,2.75
12296,Steve Kozari,Montréal Canadiens,2.8979591836734695
12297,Steve Kozari,Philadelphia Flyers,3.0508474576271185
12298,Steve Kozari,Quebec Nordiques,
12299,Steve Kozari,Boston Bruins,2.8421052631578947
12300,Steve Kozari,New Jersey Devils,2.4150943396226414
12301,Steve Kozari,Ottawa Senators,3.5
12302,Steve Kozari,Colorado Avalanche,2.262295081967213
12303,Steve Kozari,Phoenix Coyotes,2.911764705882353
12304,Steve Kozari,Carolina Hurricanes,2.8545454545454545
12305,Steve Kozari,Nashville Predators,2.9454545454545453
12306,Steve Kozari,Atlanta Thrashers,2.7083333333333335
12307,Steve Kozari,Minnesota Wild,2.2545454545454544
12308,Steve Kozari,Columbus Blue Jackets,2.314814814814815
12309,Steve Kozari,Winnipeg Jets,2.75
12310,Steve Kozari,Arizona Coyotes,2.8333333333333335
12311,Steve Kozari,Vegas Golden Knights,2.4
12312,Justin StPierre,Buffalo Sabres,3.1818181818181817
12313,Justin StPierre,New York Rangers,2.193548387096774
12314,Justin StPierre,Pittsburgh Penguins,3.5483870967741935
12315,Justin StPierre,Tampa Bay Lightning,2.787878787878788
12316,Justin StPierre,Chicago Blackhawks,3.0
12317,Justin StPierre,Detroit Red Wings,3.107142857142857
12318,Justin StPierre,Calgary Flames,2.9565217391304346
12319,Justin StPierre,Winnipeg Jets (1979),
12320,Justin StPierre,Anaheim Ducks,3.2916666666666665
12321,Justin StPierre,Edmonton Oilers,2.3448275862068964
12322,Justin StPierre,Dallas Stars,2.34375
12323,Justin StPierre,Vancouver Canucks,2.8484848484848486
12324,Justin StPierre,San Jose Sharks,2.4411764705882355
12325,Justin StPierre,St. Louis Blues,2.5384615384615383
12326,Justin StPierre,Los Angeles Kings,2.5925925925925926
12327,Justin StPierre,Toronto Maple Leafs,3.1666666666666665
12328,Justin StPierre,Hartford Whalers,
12329,Justin StPierre,Washington Capitals,3.0476190476190474
12330,Justin StPierre,Florida Panthers,2.7714285714285714
12331,Justin StPierre,New York Islanders,2.84
12332,Justin StPierre,Montréal Canadiens,3.25
12333,Justin StPierre,Philadelphia Flyers,2.5833333333333335
12334,Justin StPierre,Quebec Nordiques,
12335,Justin StPierre,Boston Bruins,2.6451612903225805
12336,Justin StPierre,New Jersey Devils,2.793103448275862
12337,Justin StPierre,Ottawa Senators,2.730769230769231
12338,Justin StPierre,Colorado Avalanche,2.5172413793103448
12339,Justin StPierre,Phoenix Coyotes,2.689655172413793
12340,Justin StPierre,Carolina Hurricanes,2.764705882352941
12341,Justin StPierre,Nashville Predators,3.1875
12342,Justin StPierre,Atlanta Thrashers,2.8333333333333335
12343,Justin StPierre,Minnesota Wild,2.4242424242424243
12344,Justin StPierre,Columbus Blue Jackets,2.6222222222222222
12345,Justin StPierre,Winnipeg Jets,1.75
12346,Justin StPierre,Arizona Coyotes,
12347,Justin StPierre,Vegas Golden Knights,
12348,Francois StLaurent,Buffalo Sabres,2.6315789473684212
12349,Francois StLaurent,New York Rangers,3.235294117647059
12350,Francois StLaurent,Pittsburgh Penguins,3.04
12351,Francois StLaurent,Tampa Bay Lightning,3.0
12352,Francois StLaurent,Chicago Blackhawks,2.9545454545454546
12353,Francois StLaurent,Detroit Red Wings,2.7142857142857144
12354,Francois StLaurent,Calgary Flames,2.4285714285714284
12355,Francois StLaurent,Winnipeg Jets (1979),
12356,Francois StLaurent,Anaheim Ducks,2.7142857142857144
12357,Francois StLaurent,Edmonton Oilers,2.5454545454545454
12358,Francois StLaurent,Dallas Stars,2.6842105263157894
12359,Francois StLaurent,Vancouver Canucks,3.0714285714285716
12360,Francois StLaurent,San Jose Sharks,2.6842105263157894
12361,Francois StLaurent,St. Louis Blues,3.272727272727273
12362,Francois StLaurent,Los Angeles Kings,3.3333333333333335
12363,Francois StLaurent,Toronto Maple Leafs,2.7777777777777777
12364,Francois StLaurent,Hartford Whalers,
12365,Francois StLaurent,Washington Capitals,3.1153846153846154
12366,Francois StLaurent,Florida Panthers,2.5714285714285716
12367,Francois StLaurent,New York Islanders,2.6666666666666665
12368,Francois StLaurent,Montréal Canadiens,2.8
12369,Francois StLaurent,Philadelphia Flyers,2.391304347826087
12370,Francois StLaurent,Quebec Nordiques,
12371,Francois StLaurent,Boston Bruins,2.4210526315789473
12372,Francois StLaurent,New Jersey Devils,2.7
12373,Francois StLaurent,Ottawa Senators,2.5625
12374,Francois StLaurent,Colorado Avalanche,2.642857142857143
12375,Francois StLaurent,Phoenix Coyotes,1.7777777777777777
12376,Francois StLaurent,Carolina Hurricanes,2.814814814814815
12377,Francois StLaurent,Nashville Predators,2.0588235294117645
12378,Francois StLaurent,Atlanta Thrashers,3.076923076923077
12379,Francois StLaurent,Minnesota Wild,2.2142857142857144
12380,Francois StLaurent,Columbus Blue Jackets,2.05
12381,Francois StLaurent,Winnipeg Jets,2.2
12382,Francois StLaurent,Arizona Coyotes,
12383,Francois StLaurent,Vegas Golden Knights,
12384,Gord Dwyer,Buffalo Sabres,2.56
12385,Gord Dwyer,New York Rangers,2.8979591836734695
12386,Gord Dwyer,Pittsburgh Penguins,3.0
12387,Gord Dwyer,Tampa Bay Lightning,3.2666666666666666
12388,Gord Dwyer,Chicago Blackhawks,2.85
12389,Gord Dwyer,Detroit Red Wings,2.981818181818182
12390,Gord Dwyer,Calgary Flames,2.78
12391,Gord Dwyer,Winnipeg Jets (1979),
12392,Gord Dwyer,Anaheim Ducks,2.5161290322580645
12393,Gord Dwyer,Edmonton Oilers,2.9833333333333334
12394,Gord Dwyer,Dallas Stars,3.0675675675675675
12395,Gord Dwyer,Vancouver Canucks,2.8035714285714284
12396,Gord Dwyer,San Jose Sharks,2.727272727272727
12397,Gord Dwyer,St. Louis Blues,2.7936507936507935
12398,Gord Dwyer,Los Angeles Kings,2.672727272727273
12399,Gord Dwyer,Toronto Maple Leafs,3.0
12400,Gord Dwyer,Hartford Whalers,
12401,Gord Dwyer,Washington Capitals,2.7450980392156863
12402,Gord Dwyer,Florida Panthers,2.8059701492537314
12403,Gord Dwyer,New York Islanders,2.6379310344827585
12404,Gord Dwyer,Montréal Canadiens,2.0925925925925926
12405,Gord Dwyer,Philadelphia Flyers,2.8
12406,Gord Dwyer,Quebec Nordiques,
12407,Gord Dwyer,Boston Bruins,3.2037037037037037
12408,Gord Dwyer,New Jersey Devils,2.3666666666666667
12409,Gord Dwyer,Ottawa Senators,2.68
12410,Gord Dwyer,Colorado Avalanche,2.6666666666666665
12411,Gord Dwyer,Phoenix Coyotes,2.8222222222222224
12412,Gord Dwyer,Carolina Hurricanes,2.3548387096774195
12413,Gord Dwyer,Nashville Predators,2.5084745762711864
12414,Gord Dwyer,Atlanta Thrashers,2.7419354838709675
12415,Gord Dwyer,Minnesota Wild,2.6315789473684212
12416,Gord Dwyer,Columbus Blue Jackets,2.706896551724138
12417,Gord Dwyer,Winnipeg Jets,2.3666666666666667
12418,Gord Dwyer,Arizona Coyotes,2.3
12419,Gord Dwyer,Vegas Golden Knights,3.8
12420,Brian Pochmara,Buffalo Sabres,2.6
12421,Brian Pochmara,New York Rangers,2.9607843137254903
12422,Brian Pochmara,Pittsburgh Penguins,3.0
12423,Brian Pochmara,Tampa Bay Lightning,3.0833333333333335
12424,Brian Pochmara,Chicago Blackhawks,3.24
12425,Brian Pochmara,Detroit Red Wings,2.8771929824561404
12426,Brian Pochmara,Calgary Flames,2.843137254901961
12427,Brian Pochmara,Winnipeg Jets (1979),
12428,Brian Pochmara,Anaheim Ducks,2.74468085106383
12429,Brian Pochmara,Edmonton Oilers,2.6739130434782608
12430,Brian Pochmara,Dallas Stars,2.4680851063829787
12431,Brian Pochmara,Vancouver Canucks,2.8372093023255816
12432,Brian Pochmara,San Jose Sharks,2.8823529411764706
12433,Brian Pochmara,St. Louis Blues,2.6226415094339623
12434,Brian Pochmara,Los Angeles Kings,2.46
12435,Brian Pochmara,Toronto Maple Leafs,2.627450980392157
12436,Brian Pochmara,Hartford Whalers,
12437,Brian Pochmara,Washington Capitals,2.627450980392157
12438,Brian Pochmara,Florida Panthers,2.425925925925926
12439,Brian Pochmara,New York Islanders,2.4038461538461537
12440,Brian Pochmara,Montréal Canadiens,2.7884615384615383
12441,Brian Pochmara,Philadelphia Flyers,2.824561403508772
12442,Brian Pochmara,Quebec Nordiques,
12443,Brian Pochmara,Boston Bruins,2.7884615384615383
12444,Brian Pochmara,New Jersey Devils,2.8727272727272726
12445,Brian Pochmara,Ottawa Senators,2.9166666666666665
12446,Brian Pochmara,Colorado Avalanche,2.9583333333333335
12447,Brian Pochmara,Phoenix Coyotes,2.55
12448,Brian Pochmara,Carolina Hurricanes,3.057142857142857
12449,Brian Pochmara,Nashville Predators,2.8846153846153846
12450,Brian Pochmara,Atlanta Thrashers,2.619047619047619
12451,Brian Pochmara,Minnesota Wild,2.764705882352941
12452,Brian Pochmara,Columbus Blue Jackets,2.9423076923076925
12453,Brian Pochmara,Winnipeg Jets,2.96875
12454,Brian Pochmara,Arizona Coyotes,2.4210526315789473
12455,Brian Pochmara,Vegas Golden Knights,4.166666666666667
12456,Frederick L'Ecuyer,Buffalo Sabres,2.2244897959183674
12457,Frederick L'Ecuyer,New York Rangers,3.4
12458,Frederick L'Ecuyer,Pittsburgh Penguins,3.3043478260869565
12459,Frederick L'Ecuyer,Tampa Bay Lightning,2.6041666666666665
12460,Frederick L'Ecuyer,Chicago Blackhawks,2.9696969696969697
12461,Frederick L'Ecuyer,Detroit Red Wings,2.5526315789473686
12462,Frederick L'Ecuyer,Calgary Flames,2.864864864864865
12463,Frederick L'Ecuyer,Winnipeg Jets (1979),
12464,Frederick L'Ecuyer,Anaheim Ducks,2.75
12465,Frederick L'Ecuyer,Edmonton Oilers,1.825
12466,Frederick L'Ecuyer,Dallas Stars,2.925
12467,Frederick L'Ecuyer,Vancouver Canucks,2.5945945945945947
12468,Frederick L'Ecuyer,San Jose Sharks,2.6923076923076925
12469,Frederick L'Ecuyer,St. Louis Blues,2.35
12470,Frederick L'Ecuyer,Los Angeles Kings,3.1818181818181817
12471,Frederick L'Ecuyer,Toronto Maple Leafs,2.6923076923076925
12472,Frederick L'Ecuyer,Hartford Whalers,
12473,Frederick L'Ecuyer,Washington Capitals,2.739130434782609
12474,Frederick L'Ecuyer,Florida Panthers,2.8636363636363638
12475,Frederick L'Ecuyer,New York Islanders,3.026315789473684
12476,Frederick L'Ecuyer,Montréal Canadiens,2.619047619047619
12477,Frederick L'Ecuyer,Philadelphia Flyers,3.1
12478,Frederick L'Ecuyer,Quebec Nordiques,
12479,Frederick L'Ecuyer,Boston Bruins,3.2045454545454546
12480,Frederick L'Ecuyer,New Jersey Devils,2.5
12481,Frederick L'Ecuyer,Ottawa Senators,3.073170731707317
12482,Frederick L'Ecuyer,Colorado Avalanche,2.135135135135135
12483,Frederick L'Ecuyer,Phoenix Coyotes,2.5555555555555554
12484,Frederick L'Ecuyer,Carolina Hurricanes,2.381818181818182
12485,Frederick L'Ecuyer,Nashville Predators,2.5555555555555554
12486,Frederick L'Ecuyer,Atlanta Thrashers,2.727272727272727
12487,Frederick L'Ecuyer,Minnesota Wild,2.4864864864864864
12488,Frederick L'Ecuyer,Columbus Blue Jackets,2.9038461538461537
12489,Frederick L'Ecuyer,Winnipeg Jets,2.625
12490,Frederick L'Ecuyer,Arizona Coyotes,1.95
12491,Frederick L'Ecuyer,Vegas Golden Knights,3.3333333333333335
12492,Kyle Rehman,Buffalo Sabres,1.8571428571428572
12493,Kyle Rehman,New York Rangers,2.6774193548387095
12494,Kyle Rehman,Pittsburgh Penguins,3.1875
12495,Kyle Rehman,Tampa Bay Lightning,2.926829268292683
12496,Kyle Rehman,Chicago Blackhawks,3.125
12497,Kyle Rehman,Detroit Red Wings,3.2564102564102564
12498,Kyle Rehman,Calgary Flames,2.5869565217391304
12499,Kyle Rehman,Winnipeg Jets (1979),
12500,Kyle Rehman,Anaheim Ducks,2.5918367346938775
12501,Kyle Rehman,Edmonton Oilers,2.6037735849056602
12502,Kyle Rehman,Dallas Stars,2.6595744680851063
12503,Kyle Rehman,Vancouver Canucks,2.760869565217391
12504,Kyle Rehman,San Jose Sharks,2.840909090909091
12505,Kyle Rehman,St. Louis Blues,2.7291666666666665
12506,Kyle Rehman,Los Angeles Kings,2.3255813953488373
12507,Kyle Rehman,Toronto Maple Leafs,2.3783783783783785
12508,Kyle Rehman,Hartford Whalers,
12509,Kyle Rehman,Washington Capitals,2.5833333333333335
12510,Kyle Rehman,Florida Panthers,3.0555555555555554
12511,Kyle Rehman,New York Islanders,2.9722222222222223
12512,Kyle Rehman,Montréal Canadiens,2.5483870967741935
12513,Kyle Rehman,Philadelphia Flyers,3.5641025641025643
12514,Kyle Rehman,Quebec Nordiques,
12515,Kyle Rehman,Boston Bruins,2.945945945945946
12516,Kyle Rehman,New Jersey Devils,2.6486486486486487
12517,Kyle Rehman,Ottawa Senators,2.176470588235294
12518,Kyle Rehman,Colorado Avalanche,3.048780487804878
12519,Kyle Rehman,Phoenix Coyotes,2.590909090909091
12520,Kyle Rehman,Carolina Hurricanes,2.4878048780487805
12521,Kyle Rehman,Nashville Predators,2.15
12522,Kyle Rehman,Atlanta Thrashers,3.111111111111111
12523,Kyle Rehman,Minnesota Wild,3.186046511627907
12524,Kyle Rehman,Columbus Blue Jackets,2.5454545454545454
12525,Kyle Rehman,Winnipeg Jets,3.3529411764705883
12526,Kyle Rehman,Arizona Coyotes,2.1666666666666665
12527,Kyle Rehman,Vegas Golden Knights,3.75
12528,David Banfield,Buffalo Sabres,2.0
12529,David Banfield,New York Rangers,2.7142857142857144
12530,David Banfield,Pittsburgh Penguins,4.0
12531,David Banfield,Tampa Bay Lightning,3.0
12532,David Banfield,Chicago Blackhawks,4.0
12533,David Banfield,Detroit Red Wings,3.0
12534,David Banfield,Calgary Flames,3.0
12535,David Banfield,Winnipeg Jets (1979),
12536,David Banfield,Anaheim Ducks,1.1666666666666667
12537,David Banfield,Edmonton Oilers,1.75
12538,David Banfield,Dallas Stars,2.0
12539,David Banfield,Vancouver Canucks,2.0
12540,David Banfield,San Jose Sharks,5.0
12541,David Banfield,St. Louis Blues,2.0
12542,David Banfield,Los Angeles Kings,2.8
12543,David Banfield,Toronto Maple Leafs,3.0
12544,David Banfield,Hartford Whalers,
12545,David Banfield,Washington Capitals,1.5
12546,David Banfield,Florida Panthers,1.3333333333333333
12547,David Banfield,New York Islanders,3.25
12548,David Banfield,Montréal Canadiens,2.6
12549,David Banfield,Philadelphia Flyers,3.3333333333333335
12550,David Banfield,Quebec Nordiques,
12551,David Banfield,Boston Bruins,2.5
12552,David Banfield,New Jersey Devils,1.6666666666666667
12553,David Banfield,Ottawa Senators,3.75
