,Ref,Score,Team
1224,Marc Joannette,3,New Jersey Devils
1225,Marc Joannette,2,Vancouver Canucks
1226,Steve Kozari,3,New Jersey Devils
1227,Steve Kozari,2,Vancouver Canucks
1228,Rob Martell,1,Buffalo Sabres
1229,Rob Martell,2,St. Louis Blues
1230,Wes McCauley,1,Buffalo Sabres
1231,Wes McCauley,2,St. Louis Blues
1232,Chris Lee,0,Nashville Predators
1233,Chris Lee,3,New York Rangers
1234,Gord Dwyer,0,Nashville Predators
1235,Gord Dwyer,3,New York Rangers
1236,Dan O'Halloran,2,Carolina Hurricanes
1237,Dan O'Halloran,3,Philadelphia Flyers
1238,Kevin Pollock,2,Carolina Hurricanes
1239,Kevin Pollock,3,Philadelphia Flyers
1240,Eric Furlatt,0,Edmonton Oilers
1241,Eric Furlatt,1,Washington Capitals
1242,Frederick L'Ecuyer,0,Edmonton Oilers
1243,Frederick L'Ecuyer,1,Washington Capitals
1244,Graham Skilliter,3,Boston Bruins
1245,Graham Skilliter,3,Toronto Maple Leafs
1246,Jean Hebert,3,Boston Bruins
1247,Jean Hebert,3,Toronto Maple Leafs
1248,Dave Jackson,1,Florida Panthers
1249,Dave Jackson,3,Los Angeles Kings
1250,Greg Kimmerly,1,Florida Panthers
1251,Greg Kimmerly,3,Los Angeles Kings
1252,Justin St. Pierre ,4,Colorado Avalanche
1253,Justin St. Pierre ,1,Winnipeg Jets
1254,Kelly Sutherland,4,Colorado Avalanche
1255,Kelly Sutherland,1,Winnipeg Jets
1256,Brad Watson,4,Dallas Stars
1257,Brad Watson,7,Ottawa Senators
1258,Tim Peel,4,Dallas Stars
1259,Tim Peel,7,Ottawa Senators
1260,Kyle Rehman,5,Anaheim Ducks
1261,Kyle Rehman,3,Calgary Flames
1262,Marc Joannette,5,Anaheim Ducks
1263,Marc Joannette,3,Calgary Flames
1264,Eric Furlatt,2,Buffalo Sabres
1265,Eric Furlatt,3,Nashville Predators
1266,Trevor Hanson,2,Buffalo Sabres
1267,Trevor Hanson,3,Nashville Predators
1268,Graham Skilliter,2,Columbus Blue Jackets
1269,Graham Skilliter,1,New Jersey Devils
1270,Jean Hebert,2,Columbus Blue Jackets
1271,Jean Hebert,1,New Jersey Devils
1272,Gord Dwyer,3,New York Islanders
1273,Gord Dwyer,1,Philadelphia Flyers
1274,Justin St. Pierre ,3,New York Islanders
1275,Justin St. Pierre ,1,Philadelphia Flyers
1276,Evgeny Romasko,5,Montréal Canadiens
1277,Evgeny Romasko,1,New York Rangers
1278,Tom Kowal,5,Montréal Canadiens
1279,Tom Kowal,1,New York Rangers
1280,Francis Charron,4,Pittsburgh Penguins
1281,Francis Charron,3,St. Louis Blues
1282,Wes McCauley,4,Pittsburgh Penguins
1283,Wes McCauley,3,St. Louis Blues
1284,Chris Rooney,5,Washington Capitals
1285,Chris Rooney,3,Winnipeg Jets
1286,Kelly Sutherland,5,Washington Capitals
1287,Kelly Sutherland,3,Winnipeg Jets
1288,Frederick L'Ecuyer,4,Carolina Hurricanes
1289,Frederick L'Ecuyer,1,Edmonton Oilers
1290,Mark Lemelin,4,Carolina Hurricanes
1291,Mark Lemelin,1,Edmonton Oilers
1292,Chris Lee,2,Minnesota Wild
1293,Chris Lee,3,Vancouver Canucks
1294,Kevin Pollock,2,Minnesota Wild
1295,Kevin Pollock,3,Vancouver Canucks
1296,Brian Pochmara,3,Boston Bruins
1297,Brian Pochmara,2,Detroit Red Wings
1298,Dan O'Halloran,3,Boston Bruins
1299,Dan O'Halloran,2,Detroit Red Wings
1300,Mike Leggo,1,Los Angeles Kings
1301,Mike Leggo,1,Tampa Bay Lightning
1302,Rob Martell,1,Los Angeles Kings
1303,Rob Martell,1,Tampa Bay Lightning
1304,Brad Meier,2,Anaheim Ducks
1305,Brad Meier,4,Arizona Coyotes
1306,Kyle Rehman,2,Anaheim Ducks
1307,Kyle Rehman,4,Arizona Coyotes
1308,Dave Jackson,3,Colorado Avalanche
1309,Dave Jackson,5,Ottawa Senators
1310,Tom Chmielewski,3,Colorado Avalanche
1311,Tom Chmielewski,5,Ottawa Senators
1312,Dean Morton,5,Chicago Blackhawks
1313,Dean Morton,2,San Jose Sharks
1314,Garrett Rank,5,Chicago Blackhawks
1315,Garrett Rank,2,San Jose Sharks
1316,Chris Rooney,4,Boston Bruins
1317,Chris Rooney,3,New York Rangers
1318,Wes McCauley,4,Boston Bruins
1319,Wes McCauley,3,New York Rangers
1320,Francis Charron,2,Nashville Predators
1321,Francis Charron,3,Philadelphia Flyers
1322,Kendrick Nicholson,2,Nashville Predators
1323,Kendrick Nicholson,3,Philadelphia Flyers
1324,Graham Skilliter,1,Minnesota Wild
1325,Graham Skilliter,3,Winnipeg Jets
1326,Jon McIsaac,1,Minnesota Wild
1327,Jon McIsaac,3,Winnipeg Jets
1328,Dean Morton,2,Anaheim Ducks
1329,Dean Morton,3,Chicago Blackhawks
1330,Thomas John Luxmore,2,Anaheim Ducks
1331,Thomas John Luxmore,3,Chicago Blackhawks
1332,Brian Pochmara,2,Tampa Bay Lightning
1333,Brian Pochmara,4,Washington Capitals
1334,Trevor Hanson,2,Tampa Bay Lightning
1335,Trevor Hanson,4,Washington Capitals
1336,Eric Furlatt,4,Buffalo Sabres
1337,Eric Furlatt,1,Carolina Hurricanes
1338,Tom Kowal,4,Buffalo Sabres
1339,Tom Kowal,1,Carolina Hurricanes
1340,Brad Watson,2,Montréal Canadiens
1341,Brad Watson,2,New Jersey Devils
1342,Frederick L'Ecuyer,2,Montréal Canadiens
1343,Frederick L'Ecuyer,2,New Jersey Devils
1344,Brad Meier,2,Columbus Blue Jackets
1345,Brad Meier,1,Pittsburgh Penguins
1346,Steve Kozari,2,Columbus Blue Jackets
1347,Steve Kozari,1,Pittsburgh Penguins
1348,Justin St. Pierre ,4,Detroit Red Wings
1349,Justin St. Pierre ,3,Edmonton Oilers
1350,Kevin Pollock,4,Detroit Red Wings
1351,Kevin Pollock,3,Edmonton Oilers
1352,Jean Hebert,2,Florida Panthers
1353,Jean Hebert,2,New York Islanders
1354,Mike Leggo,2,Florida Panthers
1355,Mike Leggo,2,New York Islanders
1356,Ghislain Hebert,2,Dallas Stars
1357,Ghislain Hebert,2,Vancouver Canucks
1358,Gord Dwyer,2,Dallas Stars
1359,Gord Dwyer,2,Vancouver Canucks
1360,Ian Walsh,2,Arizona Coyotes
1361,Ian Walsh,1,Calgary Flames
1362,Tom Chmielewski,2,Arizona Coyotes
1363,Tom Chmielewski,1,Calgary Flames
1364,Brad Watson,0,New York Rangers
1365,Brad Watson,3,Philadelphia Flyers
1366,Kelly Sutherland,0,New York Rangers
1367,Kelly Sutherland,3,Philadelphia Flyers
1368,Marc Joannette,2,Toronto Maple Leafs
1369,Marc Joannette,4,Washington Capitals
1370,Rob Martell,2,Toronto Maple Leafs
1371,Rob Martell,4,Washington Capitals
1372,Francis Charron,2,Montréal Canadiens
1373,Francis Charron,3,New Jersey Devils
1374,Trevor Hanson,2,Montréal Canadiens
1375,Trevor Hanson,3,New Jersey Devils
1376,Jean Hebert,3,New York Islanders
1377,Jean Hebert,2,Tampa Bay Lightning
1378,Mike Leggo,3,New York Islanders
1379,Mike Leggo,2,Tampa Bay Lightning
1380,Brian Pochmara,2,Edmonton Oilers
1381,Brian Pochmara,2,Pittsburgh Penguins
1382,Tom Kowal,2,Edmonton Oilers
1383,Tom Kowal,2,Pittsburgh Penguins
1384,Brad Meier,1,Columbus Blue Jackets
1385,Brad Meier,3,St. Louis Blues
1386,Graham Skilliter,1,Columbus Blue Jackets
1387,Graham Skilliter,3,St. Louis Blues
1388,Dan O'Halloran,4,Buffalo Sabres
1389,Dan O'Halloran,1,Nashville Predators
1390,Steve Kozari,4,Buffalo Sabres
1391,Steve Kozari,1,Nashville Predators
1392,Justin St. Pierre ,4,Dallas Stars
1393,Justin St. Pierre ,3,Minnesota Wild
1394,Tim Peel,4,Dallas Stars
1395,Tim Peel,3,Minnesota Wild
1396,Ghislain Hebert,5,Colorado Avalanche
1397,Ghislain Hebert,3,Winnipeg Jets
1398,Ian Walsh,5,Colorado Avalanche
1399,Ian Walsh,3,Winnipeg Jets
1400,Gord Dwyer,4,Arizona Coyotes
1401,Gord Dwyer,3,Ottawa Senators
1402,Thomas John Luxmore,4,Arizona Coyotes
1403,Thomas John Luxmore,3,Ottawa Senators
1404,Chris Lee,2,Calgary Flames
1405,Chris Lee,5,San Jose Sharks
1406,Dean Morton,2,Calgary Flames
1407,Dean Morton,5,San Jose Sharks
1408,Dave Jackson,2,Chicago Blackhawks
1409,Dave Jackson,3,Los Angeles Kings
1410,Kyle Rehman,2,Chicago Blackhawks
1411,Kyle Rehman,3,Los Angeles Kings
1412,Jon McIsaac,1,Detroit Red Wings
1413,Jon McIsaac,2,Florida Panthers
1414,Wes McCauley,1,Detroit Red Wings
1415,Wes McCauley,2,Florida Panthers
1416,Francis Charron,3,Colorado Avalanche
1417,Francis Charron,5,New York Islanders
1418,Tom Kowal,3,Colorado Avalanche
1419,Tom Kowal,5,New York Islanders
1420,Brad Watson,3,Carolina Hurricanes
1421,Brad Watson,4,New York Rangers
1422,Trevor Hanson,3,Carolina Hurricanes
1423,Trevor Hanson,4,New York Rangers
1424,Chris Rooney,0,Edmonton Oilers
1425,Chris Rooney,3,Toronto Maple Leafs
1426,Greg Kimmerly,0,Edmonton Oilers
1427,Greg Kimmerly,3,Toronto Maple Leafs
1428,Dean Morton,4,Anaheim Ducks
1429,Dean Morton,0,Vancouver Canucks
1430,Jean Hebert,4,Anaheim Ducks
1431,Jean Hebert,0,Vancouver Canucks
1432,Garrett Rank,2,Colorado Avalanche
1433,Garrett Rank,1,New Jersey Devils
1434,Wes McCauley,2,Colorado Avalanche
1435,Wes McCauley,1,New Jersey Devils
1436,Kelly Sutherland,1,Columbus Blue Jackets
1437,Kelly Sutherland,2,Montréal Canadiens
1438,Kevin Pollock,1,Columbus Blue Jackets
1439,Kevin Pollock,2,Montréal Canadiens
1440,Ghislain Hebert,2,Ottawa Senators
1441,Ghislain Hebert,4,Philadelphia Flyers
1442,Kyle Rehman,2,Ottawa Senators
1443,Kyle Rehman,4,Philadelphia Flyers
1444,Ian Walsh,4,Buffalo Sabres
1445,Ian Walsh,4,Detroit Red Wings
1446,Thomas John Luxmore,4,Buffalo Sabres
1447,Thomas John Luxmore,4,Detroit Red Wings
1448,Tim Peel,3,Florida Panthers
1449,Tim Peel,1,St. Louis Blues
1450,Tom Kowal,3,Florida Panthers
1451,Tom Kowal,1,St. Louis Blues
1452,Dan O'Rourke,2,Arizona Coyotes
1453,Dan O'Rourke,5,Nashville Predators
1454,Justin St. Pierre ,2,Arizona Coyotes
1455,Justin St. Pierre ,5,Nashville Predators
1456,Dan O'Halloran,1,Chicago Blackhawks
1457,Dan O'Halloran,2,Minnesota Wild
1458,Rob Martell,1,Chicago Blackhawks
1459,Rob Martell,2,Minnesota Wild
1460,Brian Pochmara,3,Calgary Flames
1461,Brian Pochmara,3,Dallas Stars
1462,Graham Skilliter,3,Calgary Flames
1463,Graham Skilliter,3,Dallas Stars
1464,Frederick L'Ecuyer,2,Los Angeles Kings
1465,Frederick L'Ecuyer,1,Vancouver Canucks
1466,Jean Hebert,2,Los Angeles Kings
1467,Jean Hebert,1,Vancouver Canucks
1468,Eric Furlatt,5,Pittsburgh Penguins
1469,Eric Furlatt,1,San Jose Sharks
1470,Mike Leggo,5,Pittsburgh Penguins
1471,Mike Leggo,1,San Jose Sharks
1472,Brian Pochmara,1,Toronto Maple Leafs
1473,Brian Pochmara,6,Winnipeg Jets
1474,Rob Martell,1,Toronto Maple Leafs
1475,Rob Martell,6,Winnipeg Jets
1476,Tim Peel,1,New York Islanders
1477,Tim Peel,1,New York Rangers
1478,Trevor Hanson,1,New York Islanders
1479,Trevor Hanson,1,New York Rangers
1480,Brad Meier,2,Boston Bruins
1481,Brad Meier,2,Edmonton Oilers
1482,Graham Skilliter,2,Boston Bruins
1483,Graham Skilliter,2,Edmonton Oilers
1484,Eric Furlatt,1,Anaheim Ducks
1485,Eric Furlatt,2,Tampa Bay Lightning
1486,Frederick L'Ecuyer,1,Anaheim Ducks
1487,Frederick L'Ecuyer,2,Tampa Bay Lightning
1488,Marc Joannette,2,Colorado Avalanche
1489,Marc Joannette,1,New York Rangers
1490,Wes McCauley,2,Colorado Avalanche
1491,Wes McCauley,1,New York Rangers
1492,Francis Charron,1,Carolina Hurricanes
1493,Francis Charron,5,New Jersey Devils
1494,Thomas John Luxmore,1,Carolina Hurricanes
1495,Thomas John Luxmore,5,New Jersey Devils
1496,Gord Dwyer,2,Montréal Canadiens
1497,Gord Dwyer,3,Washington Capitals
1498,Kyle Rehman,2,Montréal Canadiens
1499,Kyle Rehman,3,Washington Capitals
1500,Ian Walsh,3,Chicago Blackhawks
1501,Ian Walsh,4,Ottawa Senators
1502,Trevor Hanson,3,Chicago Blackhawks
1503,Trevor Hanson,4,Ottawa Senators
1504,Dan O'Halloran,1,Arizona Coyotes
1505,Dan O'Halloran,5,Detroit Red Wings
1506,Garrett Rank,1,Arizona Coyotes
1507,Garrett Rank,5,Detroit Red Wings
1508,Chris Lee,2,Florida Panthers
1509,Chris Lee,1,Nashville Predators
1510,Kevin Pollock,2,Florida Panthers
1511,Kevin Pollock,1,Nashville Predators
1512,Dave Jackson,1,Minnesota Wild
1513,Dave Jackson,0,Toronto Maple Leafs
1514,Ghislain Hebert,1,Minnesota Wild
1515,Ghislain Hebert,0,Toronto Maple Leafs
1516,Graham Skilliter,4,Dallas Stars
1517,Graham Skilliter,2,Vancouver Canucks
1518,Kelly Sutherland,4,Dallas Stars
1519,Kelly Sutherland,2,Vancouver Canucks
1520,Dan O'Halloran,2,Arizona Coyotes
1521,Dan O'Halloran,5,Buffalo Sabres
1522,Mike Leggo,2,Arizona Coyotes
1523,Mike Leggo,5,Buffalo Sabres
1524,Brad Meier,3,New Jersey Devils
1525,Brad Meier,4,Philadelphia Flyers
1526,Greg Kimmerly,3,New Jersey Devils
1527,Greg Kimmerly,4,Philadelphia Flyers
1528,Dan O'Rourke,1,Columbus Blue Jackets
1529,Dan O'Rourke,1,Florida Panthers
1530,Tim Peel,1,Columbus Blue Jackets
1531,Tim Peel,1,Florida Panthers
1532,Marc Joannette,1,New York Islanders
1533,Marc Joannette,1,St. Louis Blues
1534,Thomas John Luxmore,1,New York Islanders
1535,Thomas John Luxmore,1,St. Louis Blues
1536,Furman Furman,4,Boston Bruins
1537,Furman Furman,5,Calgary Flames
1538,Kelly Sutherland,4,Boston Bruins
1539,Kelly Sutherland,5,Calgary Flames
1540,Brian Pochmara,1,Dallas Stars
1541,Brian Pochmara,2,Edmonton Oilers
1542,Tom Kowal,1,Dallas Stars
1543,Tom Kowal,2,Edmonton Oilers
1544,Frederick L'Ecuyer,1,Anaheim Ducks
1545,Frederick L'Ecuyer,0,San Jose Sharks
1546,Steve Kozari,1,Anaheim Ducks
1547,Steve Kozari,0,San Jose Sharks
1548,Dean Morton,1,Washington Capitals
1549,Dean Morton,2,Winnipeg Jets
1550,Justin St. Pierre ,1,Washington Capitals
1551,Justin St. Pierre ,2,Winnipeg Jets
1552,Brad Watson,5,Los Angeles Kings
1553,Brad Watson,3,Pittsburgh Penguins
1554,Eric Furlatt,5,Los Angeles Kings
1555,Eric Furlatt,3,Pittsburgh Penguins
1556,Gord Dwyer,2,New York Islanders
1557,Gord Dwyer,3,Ottawa Senators
1558,Marc Joannette,2,New York Islanders
1559,Marc Joannette,3,Ottawa Senators
1560,Dan O'Rourke,5,Detroit Red Wings
1561,Dan O'Rourke,4,Nashville Predators
1562,Ghislain Hebert,5,Detroit Red Wings
1563,Ghislain Hebert,4,Nashville Predators
1564,Dave Jackson,3,Carolina Hurricanes
1565,Dave Jackson,2,Montréal Canadiens
1566,Jean Hebert,3,Carolina Hurricanes
1567,Jean Hebert,2,Montréal Canadiens
1568,Ian Walsh,1,St. Louis Blues
1569,Ian Walsh,4,Toronto Maple Leafs
1570,Kevin Pollock,1,St. Louis Blues
1571,Kevin Pollock,4,Toronto Maple Leafs
1572,Chris Lee,4,Columbus Blue Jackets
1573,Chris Lee,1,Philadelphia Flyers
1574,Dan O'Halloran,4,Columbus Blue Jackets
1575,Dan O'Halloran,1,Philadelphia Flyers
1576,Kyle Rehman,0,Colorado Avalanche
1577,Kyle Rehman,3,Minnesota Wild
1578,Trevor Hanson,0,Colorado Avalanche
1579,Trevor Hanson,3,Minnesota Wild
1580,Furman Furman,4,Boston Bruins
1581,Furman Furman,0,Vancouver Canucks
1582,Tom Kowal,4,Boston Bruins
1583,Tom Kowal,0,Vancouver Canucks
1584,Francis Charron,3,San Jose Sharks
1585,Francis Charron,4,Tampa Bay Lightning
1586,Steve Kozari,3,San Jose Sharks
1587,Steve Kozari,4,Tampa Bay Lightning
1588,Chris Lee,4,Arizona Coyotes
1589,Chris Lee,5,Carolina Hurricanes
1590,Evgeny Romasko,4,Arizona Coyotes
1591,Evgeny Romasko,5,Carolina Hurricanes
1592,Greg Kimmerly,3,Chicago Blackhawks
1593,Greg Kimmerly,1,Winnipeg Jets
1594,Mike Leggo,3,Chicago Blackhawks
1595,Mike Leggo,1,Winnipeg Jets
1596,Dave Jackson,2,Florida Panthers
1597,Dave Jackson,4,New Jersey Devils
1598,Gord Dwyer,2,Florida Panthers
1599,Gord Dwyer,4,New Jersey Devils
1600,Brad Meier,4,New York Rangers
1601,Brad Meier,1,Ottawa Senators
1602,Tim Peel,4,New York Rangers
1603,Tim Peel,1,Ottawa Senators
1604,Furman Furman,2,Buffalo Sabres
1605,Furman Furman,4,Edmonton Oilers
1606,Kelly Sutherland,2,Buffalo Sabres
1607,Kelly Sutherland,4,Edmonton Oilers
1608,Brad Watson,2,Anaheim Ducks
1609,Brad Watson,1,Pittsburgh Penguins
1610,Francis Charron,2,Anaheim Ducks
1611,Francis Charron,1,Pittsburgh Penguins
1612,Graham Skilliter,3,Los Angeles Kings
1613,Graham Skilliter,1,Tampa Bay Lightning
1614,Steve Kozari,3,Los Angeles Kings
1615,Steve Kozari,1,Tampa Bay Lightning
1616,Dean Morton,2,Boston Bruins
1617,Dean Morton,3,Nashville Predators
1618,Tim Peel,2,Boston Bruins
1619,Tim Peel,3,Nashville Predators
1620,Eric Furlatt,2,Colorado Avalanche
1621,Eric Furlatt,1,Minnesota Wild
1622,Kevin Pollock,2,Colorado Avalanche
1623,Kevin Pollock,1,Minnesota Wild
1624,Trevor Hanson,2,Buffalo Sabres
1625,Trevor Hanson,5,Vancouver Canucks
1626,Wes McCauley,2,Buffalo Sabres
1627,Wes McCauley,5,Vancouver Canucks
1628,Dave Jackson,3,New York Islanders
1629,Dave Jackson,3,Philadelphia Flyers
1630,Greg Kimmerly,3,New York Islanders
1631,Greg Kimmerly,3,Philadelphia Flyers
1632,Dan O'Rourke,2,Detroit Red Wings
1633,Dan O'Rourke,2,Washington Capitals
1634,Justin St. Pierre ,2,Detroit Red Wings
1635,Justin St. Pierre ,2,Washington Capitals
1636,Chris Rooney,2,Columbus Blue Jackets
1637,Chris Rooney,3,Los Angeles Kings
1638,Jon McIsaac,2,Columbus Blue Jackets
1639,Jon McIsaac,3,Los Angeles Kings
1640,Dan O'Halloran,2,New Jersey Devils
1641,Dan O'Halloran,2,Toronto Maple Leafs
1642,Thomas John Luxmore,2,New Jersey Devils
1643,Thomas John Luxmore,2,Toronto Maple Leafs
1644,Jean Hebert,2,Florida Panthers
1645,Jean Hebert,4,Ottawa Senators
1646,Rob Martell,2,Florida Panthers
1647,Rob Martell,4,Ottawa Senators
1648,Frederick L'Ecuyer,1,Arizona Coyotes
1649,Frederick L'Ecuyer,4,St. Louis Blues
1650,Steve Kozari,1,Arizona Coyotes
1651,Steve Kozari,4,St. Louis Blues
1652,Chris Lee,4,Chicago Blackhawks
1653,Chris Lee,1,Nashville Predators
1654,Mike Leggo,4,Chicago Blackhawks
1655,Mike Leggo,1,Nashville Predators
1656,Brad Meier,5,Carolina Hurricanes
1657,Brad Meier,6,Dallas Stars
1658,Kendrick Nicholson,5,Carolina Hurricanes
1659,Kendrick Nicholson,6,Dallas Stars
1660,Trevor Hanson,4,Calgary Flames
1661,Trevor Hanson,2,San Jose Sharks
1662,Wes McCauley,4,Calgary Flames
1663,Wes McCauley,2,San Jose Sharks
1664,Dan O'Halloran,3,Boston Bruins
1665,Dan O'Halloran,1,Montréal Canadiens
1666,Mike Leggo,3,Boston Bruins
1667,Mike Leggo,1,Montréal Canadiens
1668,Brian Pochmara,2,Colorado Avalanche
1669,Brian Pochmara,4,Pittsburgh Penguins
1670,Frederick L'Ecuyer,2,Colorado Avalanche
1671,Frederick L'Ecuyer,4,Pittsburgh Penguins
1672,Brad Watson,4,Edmonton Oilers
1673,Brad Watson,3,San Jose Sharks
1674,Wes McCauley,4,Edmonton Oilers
1675,Wes McCauley,3,San Jose Sharks
1676,Graham Skilliter,1,New York Rangers
1677,Graham Skilliter,2,Vancouver Canucks
1678,Ian Walsh,1,New York Rangers
1679,Ian Walsh,2,Vancouver Canucks
1680,Dean Morton,3,Detroit Red Wings
1681,Dean Morton,2,Montréal Canadiens
1682,Justin St. Pierre ,3,Detroit Red Wings
1683,Justin St. Pierre ,2,Montréal Canadiens
1684,Brad Meier,1,Ottawa Senators
1685,Brad Meier,4,Tampa Bay Lightning
1686,Ghislain Hebert,1,Ottawa Senators
1687,Ghislain Hebert,4,Tampa Bay Lightning
1688,Francis Charron,4,Florida Panthers
1689,Francis Charron,1,Washington Capitals
1690,Steve Kozari,4,Florida Panthers
1691,Steve Kozari,1,Washington Capitals
1692,Jon McIsaac,4,Philadelphia Flyers
1693,Jon McIsaac,2,St. Louis Blues
1694,Tim Peel,4,Philadelphia Flyers
1695,Tim Peel,2,St. Louis Blues
1696,Gord Dwyer,1,Chicago Blackhawks
1697,Gord Dwyer,5,Nashville Predators
1698,Rob Martell,1,Chicago Blackhawks
1699,Rob Martell,5,Nashville Predators
1700,Dan O'Rourke,4,Columbus Blue Jackets
1701,Dan O'Rourke,6,Winnipeg Jets
1702,Trevor Hanson,4,Columbus Blue Jackets
1703,Trevor Hanson,6,Winnipeg Jets
1704,Brad Watson,3,Buffalo Sabres
1705,Brad Watson,4,Calgary Flames
1706,Kyle Rehman,3,Buffalo Sabres
1707,Kyle Rehman,4,Calgary Flames
1708,Eric Furlatt,2,Detroit Red Wings
1709,Eric Furlatt,3,New Jersey Devils
1710,Ian Walsh,2,Detroit Red Wings
1711,Ian Walsh,3,New Jersey Devils
1712,Kevin Pollock,2,Los Angeles Kings
1713,Kevin Pollock,2,Pittsburgh Penguins
1714,Marc Joannette,2,Los Angeles Kings
1715,Marc Joannette,2,Pittsburgh Penguins
1716,Frederick L'Ecuyer,2,Chicago Blackhawks
1717,Frederick L'Ecuyer,0,Winnipeg Jets
1718,Graham Skilliter,2,Chicago Blackhawks
1719,Graham Skilliter,0,Winnipeg Jets
1720,Gord Dwyer,3,Dallas Stars
1721,Gord Dwyer,1,Philadelphia Flyers
1722,Rob Martell,3,Dallas Stars
1723,Rob Martell,1,Philadelphia Flyers
1724,Kyle Rehman,7,Edmonton Oilers
1725,Kyle Rehman,5,New York Rangers
1726,Thomas John Luxmore,7,Edmonton Oilers
1727,Thomas John Luxmore,5,New York Rangers
1728,Jean Hebert,2,Arizona Coyotes
1729,Jean Hebert,1,Minnesota Wild
1730,Tom Kowal,2,Arizona Coyotes
1731,Tom Kowal,1,Minnesota Wild
1732,Brian Pochmara,1,Anaheim Ducks
1733,Brian Pochmara,5,Carolina Hurricanes
1734,Greg Kimmerly,1,Anaheim Ducks
1735,Greg Kimmerly,5,Carolina Hurricanes
1736,Ghislain Hebert,3,Boston Bruins
1737,Ghislain Hebert,1,Florida Panthers
1738,Kelly Sutherland,3,Boston Bruins
1739,Kelly Sutherland,1,Florida Panthers
1740,Chris Lee,2,Buffalo Sabres
1741,Chris Lee,1,Los Angeles Kings
1742,Dean Morton,2,Buffalo Sabres
1743,Dean Morton,1,Los Angeles Kings
1744,Chris Rooney,3,Montréal Canadiens
1745,Chris Rooney,1,Ottawa Senators
1746,Trevor Hanson,3,Montréal Canadiens
1747,Trevor Hanson,1,Ottawa Senators
1748,Francis Charron,1,Tampa Bay Lightning
1749,Francis Charron,2,Washington Capitals
1750,Tim Peel,1,Tampa Bay Lightning
1751,Tim Peel,2,Washington Capitals
1752,Eric Furlatt,2,Columbus Blue Jackets
1753,Eric Furlatt,3,New York Islanders
1754,Ian Walsh,2,Columbus Blue Jackets
1755,Ian Walsh,3,New York Islanders
1756,Marc Joannette,0,Dallas Stars
1757,Marc Joannette,3,St. Louis Blues
1758,Tom Chmielewski,0,Dallas Stars
1759,Tom Chmielewski,3,St. Louis Blues
1760,Dave Jackson,3,Colorado Avalanche
1761,Dave Jackson,2,Nashville Predators
1762,Graham Skilliter,3,Colorado Avalanche
1763,Graham Skilliter,2,Nashville Predators
1764,Brian Pochmara,4,Arizona Coyotes
1765,Brian Pochmara,5,Carolina Hurricanes
1766,Jean Hebert,4,Arizona Coyotes
1767,Jean Hebert,5,Carolina Hurricanes
1768,Dan O'Rourke,5,Calgary Flames
1769,Dan O'Rourke,4,New York Rangers
1770,Thomas John Luxmore,5,Calgary Flames
1771,Thomas John Luxmore,4,New York Rangers
1772,Greg Kimmerly,2,Minnesota Wild
1773,Greg Kimmerly,0,San Jose Sharks
1774,Tom Kowal,2,Minnesota Wild
1775,Tom Kowal,0,San Jose Sharks
1776,Chris Rooney,0,New Jersey Devils
1777,Chris Rooney,4,New York Islanders
1778,Ghislain Hebert,0,New Jersey Devils
1779,Ghislain Hebert,4,New York Islanders
1780,Frederick L'Ecuyer,3,Colorado Avalanche
1781,Frederick L'Ecuyer,1,St. Louis Blues
1782,Rob Martell,3,Colorado Avalanche
1783,Rob Martell,1,St. Louis Blues
1784,Dan O'Halloran,4,Chicago Blackhawks
1785,Dan O'Halloran,0,Vancouver Canucks
1786,Steve Kozari,4,Chicago Blackhawks
1787,Steve Kozari,0,Vancouver Canucks
1788,Chris Lee,2,Boston Bruins
1789,Chris Lee,3,Edmonton Oilers
1790,Eric Furlatt,2,Boston Bruins
1791,Eric Furlatt,3,Edmonton Oilers
1792,Dave Jackson,1,Pittsburgh Penguins
1793,Dave Jackson,4,Washington Capitals
1794,Trevor Hanson,1,Pittsburgh Penguins
1795,Trevor Hanson,4,Washington Capitals
1796,Dan O'Halloran,1,Columbus Blue Jackets
1797,Dan O'Halloran,2,Tampa Bay Lightning
1798,Tom Chmielewski,1,Columbus Blue Jackets
1799,Tom Chmielewski,2,Tampa Bay Lightning
1800,Evgeny Romasko,3,Los Angeles Kings
1801,Evgeny Romasko,5,Ottawa Senators
1802,Kelly Sutherland,3,Los Angeles Kings
1803,Kelly Sutherland,5,Ottawa Senators
1804,Graham Skilliter,2,Buffalo Sabres
1805,Graham Skilliter,1,Detroit Red Wings
1806,Greg Kimmerly,2,Buffalo Sabres
1807,Greg Kimmerly,1,Detroit Red Wings
1808,Kevin Pollock,0,Buffalo Sabres
1809,Kevin Pollock,2,New Jersey Devils
1810,Rob Martell,0,Buffalo Sabres
1811,Rob Martell,2,New Jersey Devils
1812,Chris Lee,5,Florida Panthers
1813,Chris Lee,1,New York Islanders
1814,Trevor Hanson,5,Florida Panthers
1815,Trevor Hanson,1,New York Islanders
1816,Dean Morton,2,Edmonton Oilers
1817,Dean Morton,4,New York Rangers
1818,Gord Dwyer,2,Edmonton Oilers
1819,Gord Dwyer,4,New York Rangers
1820,Dave Jackson,3,Carolina Hurricanes
1821,Dave Jackson,4,Philadelphia Flyers
1822,Ghislain Hebert,3,Carolina Hurricanes
1823,Ghislain Hebert,4,Philadelphia Flyers
1824,Brad Watson,5,Tampa Bay Lightning
