,Ref,Score,Team
1233,Gord Dwyer,6,Tampa Bay Lightning
1234,Marc Joannette,4,Florida Panthers
1235,Marc Joannette,6,Tampa Bay Lightning
1236,Chris Rooney,1,Dallas Stars
1237,Chris Rooney,0,Nashville Predators
1238,Dean Warren,1,Dallas Stars
1239,Dean Warren,0,Nashville Predators
1240,Ian Walsh,2,Anaheim Ducks
1241,Ian Walsh,2,Colorado Avalanche
1242,Mike Leggo,2,Anaheim Ducks
1243,Mike Leggo,2,Colorado Avalanche
1244,Brad Watson,4,Calgary Flames
1245,Brad Watson,1,Chicago Blackhawks
1246,Mike Hasenfratz,4,Calgary Flames
1247,Mike Hasenfratz,1,Chicago Blackhawks
1248,Dan O'Rourke,1,New Jersey Devils
1249,Dan O'Rourke,3,Phoenix Coyotes
1250,Rob Shick,1,New Jersey Devils
1251,Rob Shick,3,Phoenix Coyotes
1252,Craig Spada,3,Los Angeles Kings
1253,Craig Spada,6,San Jose Sharks
1254,Dan Marouelli,3,Los Angeles Kings
1255,Dan Marouelli,6,San Jose Sharks
1256,Brian Pochmara,6,Nashville Predators
1257,Brian Pochmara,0,Vancouver Canucks
1258,Dan O'Halloran,6,Nashville Predators
1259,Dan O'Halloran,0,Vancouver Canucks
1260,Bill McCreary,1,Boston Bruins
1261,Bill McCreary,5,Carolina Hurricanes
1262,Mike Leggo,1,Boston Bruins
1263,Mike Leggo,5,Carolina Hurricanes
1264,Brad Meier,2,Columbus Blue Jackets
1265,Brad Meier,3,Philadelphia Flyers
1266,Dean Warren,2,Columbus Blue Jackets
1267,Dean Warren,3,Philadelphia Flyers
1268,Dave Jackson,3,New York Islanders
1269,Dave Jackson,1,Pittsburgh Penguins
1270,Gord Dwyer,3,New York Islanders
1271,Gord Dwyer,1,Pittsburgh Penguins
1272,Brad Watson,4,Minnesota Wild
1273,Brad Watson,0,Phoenix Coyotes
1274,Stephane Auger,4,Minnesota Wild
1275,Stephane Auger,0,Phoenix Coyotes
1276,Chris Rooney,4,Anaheim Ducks
1277,Chris Rooney,2,New Jersey Devils
1278,Rob Shick,4,Anaheim Ducks
1279,Rob Shick,2,New Jersey Devils
1280,Marc Joannette,7,Toronto Maple Leafs
1281,Marc Joannette,1,Washington Capitals
1282,Steve Kozari,7,Toronto Maple Leafs
1283,Steve Kozari,1,Washington Capitals
1284,Chris Lee,4,Florida Panthers
1285,Chris Lee,6,Ottawa Senators
1286,Kevin Pollock,4,Florida Panthers
1287,Kevin Pollock,6,Ottawa Senators
1288,Paul Devorski,2,Detroit Red Wings
1289,Paul Devorski,2,St. Louis Blues
1290,Tom Kowal,2,Detroit Red Wings
1291,Tom Kowal,2,St. Louis Blues
1292,Michael McGeough,1,Buffalo Sabres
1293,Michael McGeough,2,Montréal Canadiens
1294,Wes McCauley,1,Buffalo Sabres
1295,Wes McCauley,2,Montréal Canadiens
1296,Greg Kimmerly,2,Atlanta Thrashers
1297,Greg Kimmerly,3,Tampa Bay Lightning
1298,Ian Walsh,2,Atlanta Thrashers
1299,Ian Walsh,3,Tampa Bay Lightning
1300,Craig Spada,5,Dallas Stars
1301,Craig Spada,3,Los Angeles Kings
1302,Eric Furlatt,5,Dallas Stars
1303,Eric Furlatt,3,Los Angeles Kings
1304,Dan Marouelli,1,Chicago Blackhawks
1305,Dan Marouelli,5,Edmonton Oilers
1306,Mike Hasenfratz,1,Chicago Blackhawks
1307,Mike Hasenfratz,5,Edmonton Oilers
1308,Michael McGeough,3,Boston Bruins
1309,Michael McGeough,1,Toronto Maple Leafs
1310,Wes McCauley,3,Boston Bruins
1311,Wes McCauley,1,Toronto Maple Leafs
1312,Dan O'Halloran,2,Montréal Canadiens
1313,Dan O'Halloran,4,Philadelphia Flyers
1314,Tim Peel,2,Montréal Canadiens
1315,Tim Peel,4,Philadelphia Flyers
1316,Chris Lee,1,Atlanta Thrashers
1317,Chris Lee,0,Florida Panthers
1318,Greg Kimmerly,1,Atlanta Thrashers
1319,Greg Kimmerly,0,Florida Panthers
1320,Paul Devorski,5,Columbus Blue Jackets
1321,Paul Devorski,3,Minnesota Wild
1322,Tom Kowal,5,Columbus Blue Jackets
1323,Tom Kowal,3,Minnesota Wild
1324,Mike Leggo,2,New York Rangers
1325,Mike Leggo,1,Pittsburgh Penguins
1326,Steve Kozari,2,New York Rangers
1327,Steve Kozari,1,Pittsburgh Penguins
1328,Brad Watson,2,Phoenix Coyotes
1329,Brad Watson,1,St. Louis Blues
1330,Stephane Auger,2,Phoenix Coyotes
1331,Stephane Auger,1,St. Louis Blues
1332,Ian Walsh,2,Detroit Red Wings
1333,Ian Walsh,6,Nashville Predators
1334,Kevin Pollock,2,Detroit Red Wings
1335,Kevin Pollock,6,Nashville Predators
1336,Craig Spada,4,Colorado Avalanche
1337,Craig Spada,1,Vancouver Canucks
1338,Eric Furlatt,4,Colorado Avalanche
1339,Eric Furlatt,1,Vancouver Canucks
1340,Dan Marouelli,1,Calgary Flames
1341,Dan Marouelli,3,Los Angeles Kings
1342,Dan O'Rourke,1,Calgary Flames
1343,Dan O'Rourke,3,Los Angeles Kings
1344,Chris Rooney,0,New Jersey Devils
1345,Chris Rooney,2,San Jose Sharks
1346,Kelly Sutherland,0,New Jersey Devils
1347,Kelly Sutherland,2,San Jose Sharks
1348,Don Koharski,1,Ottawa Senators
1349,Don Koharski,3,Tampa Bay Lightning
1350,Kevin Pollock,1,Ottawa Senators
1351,Kevin Pollock,3,Tampa Bay Lightning
1352,Gord Dwyer,3,Buffalo Sabres
1353,Gord Dwyer,2,New York Rangers
1354,Mike Leggo,3,Buffalo Sabres
1355,Mike Leggo,2,New York Rangers
1356,Chris Rooney,5,Anaheim Ducks
1357,Chris Rooney,3,Calgary Flames
1358,Kelly Sutherland,5,Anaheim Ducks
1359,Kelly Sutherland,3,Calgary Flames
1360,Brad Watson,1,Dallas Stars
1361,Brad Watson,2,Detroit Red Wings
1362,Stephane Auger,1,Dallas Stars
1363,Stephane Auger,2,Detroit Red Wings
1364,Dan O'Rourke,2,Los Angeles Kings
1365,Dan O'Rourke,2,New Jersey Devils
1366,Kelly Sutherland,2,Los Angeles Kings
1367,Kelly Sutherland,2,New Jersey Devils
1368,Mike Hasenfratz,5,Atlanta Thrashers
1369,Mike Hasenfratz,4,New York Rangers
1370,Steve Kozari,5,Atlanta Thrashers
1371,Steve Kozari,4,New York Rangers
1372,Marc Joannette,2,New York Islanders
1373,Marc Joannette,3,Pittsburgh Penguins
1374,Wes McCauley,2,New York Islanders
1375,Wes McCauley,3,Pittsburgh Penguins
1376,Dave Jackson,1,Carolina Hurricanes
1377,Dave Jackson,4,Ottawa Senators
1378,Gord Dwyer,1,Carolina Hurricanes
1379,Gord Dwyer,4,Ottawa Senators
1380,Craig Spada,4,Boston Bruins
1381,Craig Spada,1,Toronto Maple Leafs
1382,Kevin Pollock,4,Boston Bruins
1383,Kevin Pollock,1,Toronto Maple Leafs
1384,Dean Warren,0,Florida Panthers
1385,Dean Warren,0,Montréal Canadiens
1386,Eric Furlatt,0,Florida Panthers
1387,Eric Furlatt,0,Montréal Canadiens
1388,Dan O'Halloran,2,Tampa Bay Lightning
1389,Dan O'Halloran,5,Washington Capitals
1390,Francois StLaurent,2,Tampa Bay Lightning
1391,Francois StLaurent,5,Washington Capitals
1392,Mike Leggo,2,San Jose Sharks
1393,Mike Leggo,0,St. Louis Blues
1394,Tim Peel,2,San Jose Sharks
1395,Tim Peel,0,St. Louis Blues
1396,Dan Marouelli,5,Calgary Flames
1397,Dan Marouelli,2,Colorado Avalanche
1398,Tom Kowal,5,Calgary Flames
1399,Tom Kowal,2,Colorado Avalanche
1400,Brad Meier,3,Anaheim Ducks
1401,Brad Meier,2,Edmonton Oilers
1402,Justin StPierre,3,Anaheim Ducks
1403,Justin StPierre,2,Edmonton Oilers
1404,Dennis LaRue,0,Columbus Blue Jackets
1405,Dennis LaRue,1,Vancouver Canucks
1406,Rob Shick,0,Columbus Blue Jackets
1407,Rob Shick,1,Vancouver Canucks
1408,Marc Joannette,3,Nashville Predators
1409,Marc Joannette,2,Philadelphia Flyers
1410,Wes McCauley,3,Nashville Predators
1411,Wes McCauley,2,Philadelphia Flyers
1412,Ian Walsh,1,Minnesota Wild
1413,Ian Walsh,2,San Jose Sharks
1414,Paul Devorski,1,Minnesota Wild
1415,Paul Devorski,2,San Jose Sharks
1416,Mike Leggo,2,Chicago Blackhawks
1417,Mike Leggo,1,Dallas Stars
1418,Tim Peel,2,Chicago Blackhawks
1419,Tim Peel,1,Dallas Stars
1420,Kerry Fraser,3,Boston Bruins
1421,Kerry Fraser,3,Tampa Bay Lightning
1422,Mike Hasenfratz,3,Boston Bruins
1423,Mike Hasenfratz,3,Tampa Bay Lightning
1424,Eric Furlatt,3,Dallas Stars
1425,Eric Furlatt,4,Washington Capitals
1426,Kevin Pollock,3,Dallas Stars
1427,Kevin Pollock,4,Washington Capitals
1428,Dan O'Halloran,4,Carolina Hurricanes
1429,Dan O'Halloran,2,Montréal Canadiens
1430,Francois StLaurent,4,Carolina Hurricanes
1431,Francois StLaurent,2,Montréal Canadiens
1432,Bill McCreary,5,Atlanta Thrashers
1433,Bill McCreary,0,Toronto Maple Leafs
1434,Dan O'Rourke,5,Atlanta Thrashers
1435,Dan O'Rourke,0,Toronto Maple Leafs
1436,Craig Spada,0,Florida Panthers
1437,Craig Spada,6,Ottawa Senators
1438,Dean Warren,0,Florida Panthers
1439,Dean Warren,6,Ottawa Senators
1440,Don Koharski,2,New York Islanders
1441,Don Koharski,3,Philadelphia Flyers
1442,Greg Kimmerly,2,New York Islanders
1443,Greg Kimmerly,3,Philadelphia Flyers
1444,Ian Walsh,5,Nashville Predators
1445,Ian Walsh,4,St. Louis Blues
1446,Paul Devorski,5,Nashville Predators
1447,Paul Devorski,4,St. Louis Blues
1448,Dan Marouelli,7,Colorado Avalanche
1449,Dan Marouelli,3,Edmonton Oilers
1450,Rob Shick,7,Colorado Avalanche
1451,Rob Shick,3,Edmonton Oilers
1452,Dennis LaRue,4,Los Angeles Kings
1453,Dennis LaRue,7,Phoenix Coyotes
1454,Michael McGeough,4,Los Angeles Kings
1455,Michael McGeough,7,Phoenix Coyotes
1456,Brad Meier,2,Anaheim Ducks
1457,Brad Meier,1,Vancouver Canucks
1458,Justin StPierre,2,Anaheim Ducks
1459,Justin StPierre,1,Vancouver Canucks
1460,Don Koharski,5,New Jersey Devils
1461,Don Koharski,2,Pittsburgh Penguins
1462,Greg Kimmerly,5,New Jersey Devils
1463,Greg Kimmerly,2,Pittsburgh Penguins
1464,Dean Warren,3,Buffalo Sabres
1465,Dean Warren,3,New York Rangers
1466,Stephane Auger,3,Buffalo Sabres
1467,Stephane Auger,3,New York Rangers
1468,Mike Leggo,3,Detroit Red Wings
1469,Mike Leggo,0,Minnesota Wild
1470,Tim Peel,3,Detroit Red Wings
1471,Tim Peel,0,Minnesota Wild
1472,Marc Joannette,5,Chicago Blackhawks
1473,Marc Joannette,2,St. Louis Blues
1474,Wes McCauley,5,Chicago Blackhawks
1475,Wes McCauley,2,St. Louis Blues
1476,Dan Marouelli,2,Calgary Flames
1477,Dan Marouelli,1,Columbus Blue Jackets
1478,Justin StPierre,2,Calgary Flames
1479,Justin StPierre,1,Columbus Blue Jackets
1480,Chris Lee,4,Anaheim Ducks
1481,Chris Lee,3,Los Angeles Kings
1482,Rob Shick,4,Anaheim Ducks
1483,Rob Shick,3,Los Angeles Kings
1484,Gord Dwyer,3,Montréal Canadiens
1485,Gord Dwyer,3,Toronto Maple Leafs
1486,Kelly Sutherland,3,Montréal Canadiens
1487,Kelly Sutherland,3,Toronto Maple Leafs
1488,Dan O'Rourke,5,Ottawa Senators
1489,Dan O'Rourke,2,Tampa Bay Lightning
1490,Greg Kimmerly,5,Ottawa Senators
1491,Greg Kimmerly,2,Tampa Bay Lightning
1492,Craig Spada,2,Boston Bruins
1493,Craig Spada,5,Carolina Hurricanes
1494,Kevin Pollock,2,Boston Bruins
1495,Kevin Pollock,5,Carolina Hurricanes
1496,Ian Walsh,2,Detroit Red Wings
1497,Ian Walsh,3,San Jose Sharks
1498,Paul Devorski,2,Detroit Red Wings
1499,Paul Devorski,3,San Jose Sharks
1500,Bill McCreary,3,New Jersey Devils
1501,Bill McCreary,3,Philadelphia Flyers
1502,Kerry Fraser,3,New Jersey Devils
1503,Kerry Fraser,3,Philadelphia Flyers
1504,Eric Furlatt,5,New York Islanders
1505,Eric Furlatt,3,Pittsburgh Penguins
1506,Stephane Auger,5,New York Islanders
1507,Stephane Auger,3,Pittsburgh Penguins
1508,Dan O'Halloran,3,Atlanta Thrashers
1509,Dan O'Halloran,1,Florida Panthers
1510,Francois StLaurent,3,Atlanta Thrashers
1511,Francois StLaurent,1,Florida Panthers
1512,Don Koharski,4,Buffalo Sabres
1513,Don Koharski,7,Washington Capitals
1514,Mike Hasenfratz,4,Buffalo Sabres
1515,Mike Hasenfratz,7,Washington Capitals
1516,Brad Watson,4,Chicago Blackhawks
1517,Brad Watson,3,Nashville Predators
1518,Chris Rooney,4,Chicago Blackhawks
1519,Chris Rooney,3,Nashville Predators
1520,Dan Marouelli,4,Columbus Blue Jackets
1521,Dan Marouelli,0,Edmonton Oilers
1522,Tom Kowal,4,Columbus Blue Jackets
1523,Tom Kowal,0,Edmonton Oilers
1524,Dennis LaRue,3,Dallas Stars
1525,Dennis LaRue,3,Minnesota Wild
1526,Michael McGeough,3,Dallas Stars
1527,Michael McGeough,3,Minnesota Wild
1528,Brad Meier,1,Colorado Avalanche
1529,Brad Meier,2,Vancouver Canucks
1530,Justin StPierre,1,Colorado Avalanche
1531,Justin StPierre,2,Vancouver Canucks
1532,Bill McCreary,7,New York Islanders
1533,Bill McCreary,4,New York Rangers
1534,Kerry Fraser,7,New York Islanders
1535,Kerry Fraser,4,New York Rangers
1536,Chris Lee,2,Anaheim Ducks
1537,Chris Lee,3,Los Angeles Kings
1538,Dave Jackson,2,Anaheim Ducks
1539,Dave Jackson,3,Los Angeles Kings
1540,Dan O'Rourke,6,Boston Bruins
1541,Dan O'Rourke,5,Montréal Canadiens
1542,Kelly Sutherland,6,Boston Bruins
1543,Kelly Sutherland,5,Montréal Canadiens
1544,Brad Watson,1,Dallas Stars
1545,Brad Watson,0,San Jose Sharks
1546,Tom Kowal,1,Dallas Stars
1547,Tom Kowal,0,San Jose Sharks
1548,Chris Lee,2,Nashville Predators
1549,Chris Lee,3,Phoenix Coyotes
1550,Dave Jackson,2,Nashville Predators
1551,Dave Jackson,3,Phoenix Coyotes
1552,Michael McGeough,4,Edmonton Oilers
1553,Michael McGeough,0,Vancouver Canucks
1554,Mike Leggo,4,Edmonton Oilers
1555,Mike Leggo,0,Vancouver Canucks
1556,Dean Warren,5,Atlanta Thrashers
1557,Dean Warren,2,Toronto Maple Leafs
1558,Gord Dwyer,5,Atlanta Thrashers
1559,Gord Dwyer,2,Toronto Maple Leafs
1560,Francois StLaurent,2,New York Islanders
1561,Francois StLaurent,4,Ottawa Senators
1562,Kelly Sutherland,2,New York Islanders
1563,Kelly Sutherland,4,Ottawa Senators
1564,Justin StPierre,3,Florida Panthers
1565,Justin StPierre,2,Pittsburgh Penguins
1566,Paul Devorski,3,Florida Panthers
1567,Paul Devorski,2,Pittsburgh Penguins
1568,Rob Shick,4,Buffalo Sabres
1569,Rob Shick,1,Tampa Bay Lightning
1570,Tim Peel,4,Buffalo Sabres
1571,Tim Peel,1,Tampa Bay Lightning
1572,Chris Rooney,5,Detroit Red Wings
1573,Chris Rooney,1,St. Louis Blues
1574,Kerry Fraser,5,Detroit Red Wings
1575,Kerry Fraser,1,St. Louis Blues
1576,Brad Meier,2,Chicago Blackhawks
1577,Brad Meier,2,Minnesota Wild
1578,Ian Walsh,2,Chicago Blackhawks
1579,Ian Walsh,2,Minnesota Wild
1580,Dennis LaRue,0,Colorado Avalanche
1581,Dennis LaRue,3,Columbus Blue Jackets
1582,Mike Hasenfratz,0,Colorado Avalanche
1583,Mike Hasenfratz,3,Columbus Blue Jackets
1584,Michael McGeough,3,Calgary Flames
1585,Michael McGeough,0,Carolina Hurricanes
1586,Mike Leggo,3,Calgary Flames
1587,Mike Leggo,0,Carolina Hurricanes
1588,Justin StPierre,2,Ottawa Senators
1589,Justin StPierre,6,Washington Capitals
1590,Kevin Pollock,2,Ottawa Senators
1591,Kevin Pollock,6,Washington Capitals
1592,Marc Joannette,1,Montréal Canadiens
1593,Marc Joannette,2,New Jersey Devils
1594,Wes McCauley,1,Montréal Canadiens
1595,Wes McCauley,2,New Jersey Devils
1596,Mike Hasenfratz,3,Dallas Stars
1597,Mike Hasenfratz,0,Phoenix Coyotes
1598,Tom Kowal,3,Dallas Stars
1599,Tom Kowal,0,Phoenix Coyotes
1600,Michael McGeough,1,Carolina Hurricanes
1601,Michael McGeough,3,Edmonton Oilers
1602,Mike Leggo,1,Carolina Hurricanes
1603,Mike Leggo,3,Edmonton Oilers
1604,Brad Watson,4,Anaheim Ducks
1605,Brad Watson,0,Nashville Predators
1606,Greg Kimmerly,4,Anaheim Ducks
1607,Greg Kimmerly,0,Nashville Predators
1608,Kelly Sutherland,3,Boston Bruins
1609,Kelly Sutherland,1,Toronto Maple Leafs
1610,Stephane Auger,3,Boston Bruins
1611,Stephane Auger,1,Toronto Maple Leafs
1612,Marc Joannette,2,New York Rangers
1613,Marc Joannette,2,Pittsburgh Penguins
1614,Wes McCauley,2,New York Rangers
1615,Wes McCauley,2,Pittsburgh Penguins
1616,Dan Marouelli,4,Montréal Canadiens
1617,Dan Marouelli,2,New York Islanders
1618,Dean Warren,4,Montréal Canadiens
1619,Dean Warren,2,New York Islanders
1620,Eric Furlatt,0,Atlanta Thrashers
1621,Eric Furlatt,8,Tampa Bay Lightning
1622,Rob Shick,0,Atlanta Thrashers
1623,Rob Shick,8,Tampa Bay Lightning
1624,Don Koharski,1,Buffalo Sabres
1625,Don Koharski,3,Florida Panthers
1626,Tim Peel,1,Buffalo Sabres
1627,Tim Peel,3,Florida Panthers
1628,Chris Rooney,4,Detroit Red Wings
1629,Chris Rooney,3,St. Louis Blues
1630,Kerry Fraser,4,Detroit Red Wings
1631,Kerry Fraser,3,St. Louis Blues
1632,Dennis LaRue,2,Calgary Flames
1633,Dennis LaRue,2,Minnesota Wild
1634,Steve Kozari,2,Calgary Flames
1635,Steve Kozari,2,Minnesota Wild
1636,Brad Meier,1,Chicago Blackhawks
1637,Brad Meier,1,Phoenix Coyotes
1638,Ian Walsh,1,Chicago Blackhawks
1639,Ian Walsh,1,Phoenix Coyotes
1640,Bill McCreary,1,Los Angeles Kings
1641,Bill McCreary,4,Nashville Predators
1642,Tom Kowal,1,Los Angeles Kings
1643,Tom Kowal,4,Nashville Predators
1644,Brad Watson,5,Colorado Avalanche
1645,Brad Watson,2,San Jose Sharks
1646,Greg Kimmerly,5,Colorado Avalanche
1647,Greg Kimmerly,2,San Jose Sharks
1648,Kelly Sutherland,6,Anaheim Ducks
1649,Kelly Sutherland,1,Washington Capitals
1650,Stephane Auger,6,Anaheim Ducks
1651,Stephane Auger,1,Washington Capitals
1652,Dean Warren,2,New Jersey Devils
1653,Dean Warren,0,Philadelphia Flyers
1654,Kevin Pollock,2,New Jersey Devils
1655,Kevin Pollock,0,Philadelphia Flyers
1656,Francois StLaurent,0,Dallas Stars
1657,Francois StLaurent,2,Edmonton Oilers
1658,Paul Devorski,0,Dallas Stars
1659,Paul Devorski,2,Edmonton Oilers
1660,Gord Dwyer,3,Carolina Hurricanes
1661,Gord Dwyer,4,Vancouver Canucks
1662,Mike Hasenfratz,3,Carolina Hurricanes
1663,Mike Hasenfratz,4,Vancouver Canucks
1664,Dave Jackson,1,Boston Bruins
1665,Dave Jackson,5,New Jersey Devils
1666,Stephane Auger,1,Boston Bruins
1667,Stephane Auger,5,New Jersey Devils
1668,Chris Lee,2,Buffalo Sabres
1669,Chris Lee,2,Montréal Canadiens
1670,Dan O'Halloran,2,Buffalo Sabres
1671,Dan O'Halloran,2,Montréal Canadiens
1672,Dan Marouelli,3,New York Rangers
1673,Dan Marouelli,1,Ottawa Senators
1674,Marc Joannette,3,New York Rangers
1675,Marc Joannette,1,Ottawa Senators
1676,Craig Spada,4,Florida Panthers
1677,Craig Spada,4,New York Islanders
1678,Kelly Sutherland,4,Florida Panthers
1679,Kelly Sutherland,4,New York Islanders
1680,Dan O'Rourke,3,Philadelphia Flyers
1681,Dan O'Rourke,5,Washington Capitals
1682,Don Koharski,3,Philadelphia Flyers
1683,Don Koharski,5,Washington Capitals
1684,Rob Shick,3,Atlanta Thrashers
1685,Rob Shick,4,Pittsburgh Penguins
1686,Wes McCauley,3,Atlanta Thrashers
1687,Wes McCauley,4,Pittsburgh Penguins
1688,Brad Meier,5,Detroit Red Wings
1689,Brad Meier,1,Toronto Maple Leafs
1690,Dennis LaRue,5,Detroit Red Wings
1691,Dennis LaRue,1,Toronto Maple Leafs
1692,Eric Furlatt,4,Anaheim Ducks
1693,Eric Furlatt,3,Tampa Bay Lightning
1694,Tim Peel,4,Anaheim Ducks
1695,Tim Peel,3,Tampa Bay Lightning
1696,Ian Walsh,5,Columbus Blue Jackets
1697,Ian Walsh,1,St. Louis Blues
1698,Justin StPierre,5,Columbus Blue Jackets
1699,Justin StPierre,1,St. Louis Blues
1700,Chris Rooney,4,Chicago Blackhawks
1701,Chris Rooney,5,Minnesota Wild
1702,Kerry Fraser,4,Chicago Blackhawks
1703,Kerry Fraser,5,Minnesota Wild
1704,Bill McCreary,4,Dallas Stars
1705,Bill McCreary,3,Phoenix Coyotes
1706,Tom Kowal,4,Dallas Stars
1707,Tom Kowal,3,Phoenix Coyotes
1708,Gord Dwyer,5,Calgary Flames
1709,Gord Dwyer,3,Vancouver Canucks
1710,Mike Hasenfratz,5,Calgary Flames
1711,Mike Hasenfratz,3,Vancouver Canucks
1712,Brad Watson,4,Colorado Avalanche
1713,Brad Watson,5,Los Angeles Kings
1714,Greg Kimmerly,4,Colorado Avalanche
1715,Greg Kimmerly,5,Los Angeles Kings
1716,Francois StLaurent,1,Nashville Predators
1717,Francois StLaurent,3,San Jose Sharks
1718,Paul Devorski,1,Nashville Predators
1719,Paul Devorski,3,San Jose Sharks
1720,Brad Meier,6,Columbus Blue Jackets
1721,Brad Meier,2,Ottawa Senators
1722,Don Koharski,6,Columbus Blue Jackets
1723,Don Koharski,2,Ottawa Senators
1724,Chris Lee,1,Florida Panthers
1725,Chris Lee,2,New York Rangers
1726,Dan O'Halloran,1,Florida Panthers
1727,Dan O'Halloran,2,New York Rangers
1728,Justin StPierre,4,Chicago Blackhawks
1729,Justin StPierre,1,Edmonton Oilers
1730,Kerry Fraser,4,Chicago Blackhawks
1731,Kerry Fraser,1,Edmonton Oilers
1732,Craig Spada,4,Pittsburgh Penguins
1733,Craig Spada,4,Washington Capitals
1734,Rob Shick,4,Pittsburgh Penguins
1735,Rob Shick,4,Washington Capitals
1736,Brad Watson,2,Carolina Hurricanes
1737,Brad Watson,5,Colorado Avalanche
1738,Brian Pochmara,2,Carolina Hurricanes
1739,Brian Pochmara,5,Colorado Avalanche
1740,Bill McCreary,0,Phoenix Coyotes
1741,Bill McCreary,4,San Jose Sharks
1742,Gord Dwyer,0,Phoenix Coyotes
1743,Gord Dwyer,4,San Jose Sharks
1744,Dan O'Rourke,3,Buffalo Sabres
1745,Dan O'Rourke,2,New Jersey Devils
1746,Kerry Fraser,3,Buffalo Sabres
1747,Kerry Fraser,2,New Jersey Devils
1748,Craig Spada,3,New York Rangers
1749,Craig Spada,1,Philadelphia Flyers
1750,Rob Shick,3,New York Rangers
1751,Rob Shick,1,Philadelphia Flyers
1752,Dave Jackson,4,Tampa Bay Lightning
1753,Dave Jackson,5,Toronto Maple Leafs
1754,Stephane Auger,4,Tampa Bay Lightning
1755,Stephane Auger,5,Toronto Maple Leafs
1756,Dan Marouelli,3,Boston Bruins
1757,Dan Marouelli,4,Montréal Canadiens
1758,Kevin Pollock,3,Boston Bruins
1759,Kevin Pollock,4,Montréal Canadiens
1760,Eric Furlatt,5,Anaheim Ducks
1761,Eric Furlatt,4,Florida Panthers
1762,Tim Peel,5,Anaheim Ducks
1763,Tim Peel,4,Florida Panthers
1764,Dean Morton,2,Detroit Red Wings
1765,Dean Morton,3,Ottawa Senators
1766,Paul Devorski,2,Detroit Red Wings
1767,Paul Devorski,3,Ottawa Senators
1768,Dan O'Halloran,3,Chicago Blackhawks
1769,Dan O'Halloran,2,St. Louis Blues
1770,Steve Kozari,3,Chicago Blackhawks
1771,Steve Kozari,2,St. Louis Blues
1772,Michael McGeough,2,Edmonton Oilers
1773,Michael McGeough,3,Nashville Predators
1774,Mike Hasenfratz,2,Edmonton Oilers
1775,Mike Hasenfratz,3,Nashville Predators
1776,Chris Lee,3,Columbus Blue Jackets
1777,Chris Lee,1,Dallas Stars
1778,Don Koharski,3,Columbus Blue Jackets
1779,Don Koharski,1,Dallas Stars
1780,Greg Kimmerly,5,Calgary Flames
1781,Greg Kimmerly,2,Minnesota Wild
1782,Tom Kowal,5,Calgary Flames
1783,Tom Kowal,2,Minnesota Wild
1784,Kelly Sutherland,2,Phoenix Coyotes
1785,Kelly Sutherland,5,Vancouver Canucks
1786,Mike Leggo,2,Phoenix Coyotes
1787,Mike Leggo,5,Vancouver Canucks
1788,Bill McCreary,1,Los Angeles Kings
1789,Bill McCreary,3,San Jose Sharks
1790,Gord Dwyer,1,Los Angeles Kings
1791,Gord Dwyer,3,San Jose Sharks
1792,Brian Pochmara,2,Anaheim Ducks
1793,Brian Pochmara,1,Atlanta Thrashers
1794,Michael McGeough,2,Anaheim Ducks
1795,Michael McGeough,1,Atlanta Thrashers
1796,Dan O'Rourke,4,Philadelphia Flyers
1797,Dan O'Rourke,8,Pittsburgh Penguins
1798,Kerry Fraser,4,Philadelphia Flyers
1799,Kerry Fraser,8,Pittsburgh Penguins
1800,Marc Joannette,4,Colorado Avalanche
1801,Marc Joannette,1,St. Louis Blues
1802,Wes McCauley,4,Colorado Avalanche
1803,Wes McCauley,1,St. Louis Blues
1804,Brad Watson,5,Boston Bruins
1805,Brad Watson,3,New Jersey Devils
1806,Dean Warren,5,Boston Bruins
1807,Dean Warren,3,New Jersey Devils
1808,Ian Walsh,2,Buffalo Sabres
1809,Ian Walsh,1,Florida Panthers
1810,Kevin Pollock,2,Buffalo Sabres
1811,Kevin Pollock,1,Florida Panthers
1812,Dan Marouelli,4,Montréal Canadiens
1813,Dan Marouelli,2,Tampa Bay Lightning
1814,Justin StPierre,4,Montréal Canadiens
1815,Justin StPierre,2,Tampa Bay Lightning
1816,Eric Furlatt,6,Nashville Predators
1817,Eric Furlatt,0,Ottawa Senators
1818,Tim Peel,6,Nashville Predators
1819,Tim Peel,0,Ottawa Senators
1820,Craig Spada,2,Chicago Blackhawks
1821,Craig Spada,3,Detroit Red Wings
1822,Rob Shick,2,Chicago Blackhawks
1823,Rob Shick,3,Detroit Red Wings
1824,Dan O'Halloran,2,Dallas Stars
1825,Dan O'Halloran,5,New York Rangers
1826,Steve Kozari,2,Dallas Stars
1827,Steve Kozari,5,New York Rangers
1828,Greg Kimmerly,3,Edmonton Oilers
1829,Greg Kimmerly,1,Minnesota Wild
1830,Tom Kowal,3,Edmonton Oilers
1831,Tom Kowal,1,Minnesota Wild
1832,Chris Lee,4,Columbus Blue Jackets
1833,Chris Lee,4,Phoenix Coyotes
1834,Don Koharski,4,Columbus Blue Jackets
1835,Don Koharski,4,Phoenix Coyotes
1836,Chris Rooney,1,Calgary Flames
1837,Chris Rooney,3,Vancouver Canucks
1838,Dave Jackson,1,Calgary Flames
1839,Dave Jackson,3,Vancouver Canucks
1840,Brad Meier,4,Los Angeles Kings
1841,Brad Meier,2,San Jose Sharks
