,Ref,Score,Team
640,Danny McCourt,5,New York Islanders
641,Danny McCourt,3,New York Rangers
642,Kerry Fraser,5,New York Islanders
643,Kerry Fraser,3,New York Rangers
644,Dan Marouelli,8,New Jersey Devils
645,Dan Marouelli,1,Vancouver Canucks
646,Kevin Collins,8,New Jersey Devils
647,Kevin Collins,1,Vancouver Canucks
648,Scott Driscoll,2,Florida Panthers
649,Scott Driscoll,5,Ottawa Senators
650,Terry Gregson,2,Florida Panthers
651,Terry Gregson,5,Ottawa Senators
652,Paul Devorski,2,Colorado Avalanche
653,Paul Devorski,2,St. Louis Blues
654,Wayne Bonney,2,Colorado Avalanche
655,Wayne Bonney,2,St. Louis Blues
656,Brad Lazarowich,4,Calgary Flames
657,Brad Lazarowich,2,Phoenix Coyotes
658,Don Koharski,4,Calgary Flames
659,Don Koharski,2,Phoenix Coyotes
660,Gordon Broseker,3,Buffalo Sabres
661,Gordon Broseker,2,Carolina Hurricanes
662,Lance Roberts,3,Buffalo Sabres
663,Lance Roberts,2,Carolina Hurricanes
664,Danny McCourt,2,Philadelphia Flyers
665,Danny McCourt,2,Washington Capitals
666,Robbie Shick,2,Philadelphia Flyers
667,Robbie Shick,2,Washington Capitals
668,Jean Morin,1,Detroit Red Wings
669,Jean Morin,5,Los Angeles Kings
670,Michael McGeough,1,Detroit Red Wings
671,Michael McGeough,5,Los Angeles Kings
672,Don Van Massenhoven,5,Chicago Blackhawks
673,Don Van Massenhoven,3,San Jose Sharks
674,Thor Nelson,5,Chicago Blackhawks
675,Thor Nelson,3,San Jose Sharks
676,Ray Scapinello,3,Boston Bruins
677,Ray Scapinello,1,Edmonton Oilers
678,Robbie Shick,3,Boston Bruins
679,Robbie Shick,1,Edmonton Oilers
680,Jean Morin,7,Pittsburgh Penguins
681,Jean Morin,6,Vancouver Canucks
682,Paul Devorski,7,Pittsburgh Penguins
683,Paul Devorski,6,Vancouver Canucks
684,STEPHEN WALKOM,5,Montréal Canadiens
685,STEPHEN WALKOM,1,Toronto Maple Leafs
686,Swede Knox,5,Montréal Canadiens
687,Swede Knox,1,Toronto Maple Leafs
688,Brian Murphy,2,Los Angeles Kings
689,Brian Murphy,4,New York Islanders
690,Dan Marouelli,2,Los Angeles Kings
691,Dan Marouelli,4,New York Islanders
692,Lance Roberts,3,New Jersey Devils
693,Lance Roberts,1,Washington Capitals
694,Shane Heyer,3,New Jersey Devils
695,Shane Heyer,1,Washington Capitals
696,Dennis Larue,4,Buffalo Sabres
697,Dennis Larue,3,Florida Panthers
698,Scott Driscoll,4,Buffalo Sabres
699,Scott Driscoll,3,Florida Panthers
700,Michael McGeough,0,San Jose Sharks
701,Michael McGeough,2,St. Louis Blues
702,Thor Nelson,0,San Jose Sharks
703,Thor Nelson,2,St. Louis Blues
704,Brad Lazarowich,3,Calgary Flames
705,Brad Lazarowich,3,Colorado Avalanche
706,Don Koharski,3,Calgary Flames
707,Don Koharski,3,Colorado Avalanche
708,Stephen Walkom,3,Boston Bruins
709,Stephen Walkom,1,Ottawa Senators
710,Swede Knox,3,Boston Bruins
711,Swede Knox,1,Ottawa Senators
712,Mark Pare,3,Dallas Stars
713,Mark Pare,3,Philadelphia Flyers
714,RICH TROTTIER,3,Dallas Stars
715,RICH TROTTIER,3,Philadelphia Flyers
716,Dave Jackson,3,Anaheim Ducks
717,Dave Jackson,4,Detroit Red Wings
718,Pierre Champoux,3,Anaheim Ducks
719,Pierre Champoux,4,Detroit Red Wings
720,Paul Stewart,3,Chicago Blackhawks
721,Paul Stewart,1,Pittsburgh Penguins
722,Wayne Bonney,3,Chicago Blackhawks
723,Wayne Bonney,1,Pittsburgh Penguins
724,Baron Parker,1,Calgary Flames
725,Baron Parker,3,Phoenix Coyotes
726,Don Van Massenhoven,1,Calgary Flames
727,Don Van Massenhoven,3,Phoenix Coyotes
728,Dennis Larue,5,Carolina Hurricanes
729,Dennis Larue,3,Vancouver Canucks
730,Mark Pare,5,Carolina Hurricanes
731,Mark Pare,3,Vancouver Canucks
732,Robbie Shick,4,Dallas Stars
733,Robbie Shick,6,Montréal Canadiens
734,Swede Knox,4,Dallas Stars
735,Swede Knox,6,Montréal Canadiens
736,Richard Trottier,2,Edmonton Oilers
737,Richard Trottier,2,New York Rangers
738,Shane Heyer,2,Edmonton Oilers
739,Shane Heyer,2,New York Rangers
740,Paul Stewart,5,Philadelphia Flyers
741,Paul Stewart,1,St. Louis Blues
742,Pierre Champoux,5,Philadelphia Flyers
743,Pierre Champoux,1,St. Louis Blues
744,Danny McCourt,3,Los Angeles Kings
745,Danny McCourt,0,New Jersey Devils
746,Mark Faucette,3,Los Angeles Kings
747,Mark Faucette,0,New Jersey Devils
748,Pat Dapuzzo,1,Vancouver Canucks
749,Pat Dapuzzo,2,Washington Capitals
750,Stephen Walkom,1,Vancouver Canucks
751,Stephen Walkom,2,Washington Capitals
752,Don Henderson,0,San Jose Sharks
753,Don Henderson,0,Toronto Maple Leafs
754,Don Van Massenhoven,0,San Jose Sharks
755,Don Van Massenhoven,0,Toronto Maple Leafs
756,Mark Pare,3,Carolina Hurricanes
757,Mark Pare,1,Detroit Red Wings
758,Stephen Walkom,3,Carolina Hurricanes
759,Stephen Walkom,1,Detroit Red Wings
760,Dennis Larue,5,Dallas Stars
761,Dennis Larue,2,Pittsburgh Penguins
762,Pierre Champoux,5,Dallas Stars
763,Pierre Champoux,2,Pittsburgh Penguins
764,Bill McCreary,4,Montréal Canadiens
765,Bill McCreary,2,Phoenix Coyotes
766,Swede Knox,4,Montréal Canadiens
767,Swede Knox,2,Phoenix Coyotes
768,Paul Devorski,4,Edmonton Oilers
769,Paul Devorski,4,New York Islanders
770,Ray Scapinello,4,Edmonton Oilers
771,Ray Scapinello,4,New York Islanders
772,Kevin Collins,2,Florida Panthers
773,Kevin Collins,4,New Jersey Devils
774,Richard Trottier,2,Florida Panthers
775,Richard Trottier,4,New Jersey Devils
776,Baron Parker,2,Colorado Avalanche
777,Baron Parker,4,New York Rangers
778,Terry Gregson,2,Colorado Avalanche
779,Terry Gregson,4,New York Rangers
780,Paul Stewart,3,Calgary Flames
781,Paul Stewart,4,Toronto Maple Leafs
782,Wayne Bonney,3,Calgary Flames
783,Wayne Bonney,4,Toronto Maple Leafs
784,Don Henderson,5,Anaheim Ducks
785,Don Henderson,2,Tampa Bay Lightning
786,Rob Martell,5,Anaheim Ducks
787,Rob Martell,2,Tampa Bay Lightning
788,Danny McCourt,2,Boston Bruins
789,Danny McCourt,0,Washington Capitals
790,Mark Faucette,2,Boston Bruins
791,Mark Faucette,0,Washington Capitals
792,Pierre Champoux,2,Buffalo Sabres
793,Pierre Champoux,4,Florida Panthers
794,Robbie Shick,2,Buffalo Sabres
795,Robbie Shick,4,Florida Panthers
796,Bill McCreary,4,Ottawa Senators
797,Bill McCreary,1,Phoenix Coyotes
798,Scott Driscoll,4,Ottawa Senators
799,Scott Driscoll,1,Phoenix Coyotes
800,Dan Marouelli,2,Edmonton Oilers
801,Dan Marouelli,6,Philadelphia Flyers
802,Ray Scapinello,2,Edmonton Oilers
803,Ray Scapinello,6,Philadelphia Flyers
804,Kerry Fraser,2,Chicago Blackhawks
805,Kerry Fraser,1,St. Louis Blues
806,Thor Nelson,2,Chicago Blackhawks
807,Thor Nelson,1,St. Louis Blues
808,Don Van Massenhoven,5,Los Angeles Kings
809,Don Van Massenhoven,2,Tampa Bay Lightning
810,Mark Wheler,5,Los Angeles Kings
811,Mark Wheler,2,Tampa Bay Lightning
812,Kevin Collins,2,Carolina Hurricanes
813,Kevin Collins,3,New York Islanders
814,Paul Devorski,2,Carolina Hurricanes
815,Paul Devorski,3,New York Islanders
816,Dan Schachte,1,Detroit Red Wings
817,Dan Schachte,1,Pittsburgh Penguins
818,Lance Roberts,1,Detroit Red Wings
819,Lance Roberts,1,Pittsburgh Penguins
820,Don Koharski,2,Dallas Stars
821,Don Koharski,2,New York Rangers
822,Thor Nelson,2,Dallas Stars
823,Thor Nelson,2,New York Rangers
824,Dennis Larue,4,Anaheim Ducks
825,Dennis Larue,3,Calgary Flames
826,Wayne Bonney,4,Anaheim Ducks
827,Wayne Bonney,3,Calgary Flames
828,Don Henderson,4,Montréal Canadiens
829,Don Henderson,3,San Jose Sharks
830,Terry Gregson,4,Montréal Canadiens
831,Terry Gregson,3,San Jose Sharks
832,Dan Marouelli,2,Buffalo Sabres
833,Dan Marouelli,2,Pittsburgh Penguins
834,Danny McCourt,2,Buffalo Sabres
835,Danny McCourt,2,Pittsburgh Penguins
836,Mark Faucette,3,Ottawa Senators
837,Mark Faucette,4,Philadelphia Flyers
838,Scott Driscoll,3,Ottawa Senators
839,Scott Driscoll,4,Philadelphia Flyers
840,Jean Morin,4,Chicago Blackhawks
841,Jean Morin,2,New York Islanders
842,Richard Trottier,4,Chicago Blackhawks
843,Richard Trottier,2,New York Islanders
844,Dave Jackson,0,Boston Bruins
845,Dave Jackson,2,New Jersey Devils
846,Ray Scapinello,0,Boston Bruins
847,Ray Scapinello,2,New Jersey Devils
848,Pat Dapuzzo,1,Edmonton Oilers
849,Pat Dapuzzo,2,Washington Capitals
850,Paul Devorski,1,Edmonton Oilers
851,Paul Devorski,2,Washington Capitals
852,Dan Schachte,3,Phoenix Coyotes
853,Dan Schachte,0,Toronto Maple Leafs
854,Kerry Fraser,3,Phoenix Coyotes
855,Kerry Fraser,0,Toronto Maple Leafs
856,Baron Parker,4,Colorado Avalanche
857,Baron Parker,1,St. Louis Blues
858,Paul Stewart,4,Colorado Avalanche
859,Paul Stewart,1,St. Louis Blues
860,Don Van Massenhoven,3,Anaheim Ducks
861,Don Van Massenhoven,2,Vancouver Canucks
862,Mike Cvik,3,Anaheim Ducks
863,Mike Cvik,2,Vancouver Canucks
864,Don Henderson,3,San Jose Sharks
865,Don Henderson,1,Tampa Bay Lightning
866,Michael McGeough,3,San Jose Sharks
867,Michael McGeough,1,Tampa Bay Lightning
868,Brad Lazarowich,1,Los Angeles Kings
869,Brad Lazarowich,4,Montréal Canadiens
870,Terry Gregson,1,Los Angeles Kings
871,Terry Gregson,4,Montréal Canadiens
872,Blaine Angus,4,Carolina Hurricanes
873,Blaine Angus,1,Ottawa Senators
874,Gordon Broseker,4,Carolina Hurricanes
875,Gordon Broseker,1,Ottawa Senators
876,Don Koharski,3,Florida Panthers
877,Don Koharski,2,Washington Capitals
878,Kevin Collins,3,Florida Panthers
879,Kevin Collins,2,Washington Capitals
880,Dan Schachte,3,Calgary Flames
881,Dan Schachte,6,Detroit Red Wings
882,Kerry Fraser,3,Calgary Flames
883,Kerry Fraser,6,Detroit Red Wings
884,Dave Jackson,4,Buffalo Sabres
885,Dave Jackson,4,Edmonton Oilers
886,Ray Scapinello,4,Buffalo Sabres
887,Ray Scapinello,4,Edmonton Oilers
888,Jean Morin,3,New Jersey Devils
889,Jean Morin,1,New York Islanders
890,Stephen Walkom,3,New Jersey Devils
891,Stephen Walkom,1,New York Islanders
892,Danny McCourt,1,Calgary Flames
893,Danny McCourt,1,Chicago Blackhawks
894,Mark Faucette,1,Calgary Flames
895,Mark Faucette,1,Chicago Blackhawks
896,Bill McCreary,1,Dallas Stars
897,Bill McCreary,7,St. Louis Blues
898,Thor Nelson,1,Dallas Stars
899,Thor Nelson,7,St. Louis Blues
900,Brad Lazarowich,4,Anaheim Ducks
901,Brad Lazarowich,6,San Jose Sharks
902,Terry Gregson,4,Anaheim Ducks
903,Terry Gregson,6,San Jose Sharks
904,Don Koharski,0,Ottawa Senators
905,Don Koharski,1,Philadelphia Flyers
906,Jean Morin,0,Ottawa Senators
907,Jean Morin,1,Philadelphia Flyers
908,Lance Roberts,2,Chicago Blackhawks
909,Lance Roberts,5,Toronto Maple Leafs
910,Pat Dapuzzo,2,Chicago Blackhawks
911,Pat Dapuzzo,5,Toronto Maple Leafs
912,Danny McCourt,2,Colorado Avalanche
913,Danny McCourt,0,Detroit Red Wings
914,Mark Faucette,2,Colorado Avalanche
915,Mark Faucette,0,Detroit Red Wings
916,Michael McGeough,5,Phoenix Coyotes
917,Michael McGeough,2,Tampa Bay Lightning
918,Wayne Bonney,5,Phoenix Coyotes
919,Wayne Bonney,2,Tampa Bay Lightning
920,Shane Heyer,8,Los Angeles Kings
921,Shane Heyer,2,Vancouver Canucks
922,Terry Gregson,8,Los Angeles Kings
923,Terry Gregson,2,Vancouver Canucks
924,Dave Jackson,1,Pittsburgh Penguins
925,Dave Jackson,4,Washington Capitals
926,Pierre Champoux,1,Pittsburgh Penguins
927,Pierre Champoux,4,Washington Capitals
928,Dan Marouelli,3,New Jersey Devils
929,Dan Marouelli,2,New York Rangers
930,Jean Morin,3,New Jersey Devils
931,Jean Morin,2,New York Rangers
932,Paul Devorski,2,Florida Panthers
933,Paul Devorski,2,New York Islanders
934,Pierre Racicot,2,Florida Panthers
935,Pierre Racicot,2,New York Islanders
936,Dan O'Halloran,3,Boston Bruins
937,Dan O'Halloran,3,Dallas Stars
938,Don Henderson,3,Boston Bruins
939,Don Henderson,3,Dallas Stars
940,Dennis Larue,6,Carolina Hurricanes
941,Dennis Larue,4,Edmonton Oilers
942,Swede Knox,6,Carolina Hurricanes
943,Swede Knox,4,Edmonton Oilers
944,Baron Parker,2,San Jose Sharks
945,Baron Parker,5,Vancouver Canucks
946,Kerry Fraser,2,San Jose Sharks
947,Kerry Fraser,5,Vancouver Canucks
948,Mike Cvik,3,Anaheim Ducks
949,Mike Cvik,4,Montréal Canadiens
950,Robbie Shick,3,Anaheim Ducks
951,Robbie Shick,4,Montréal Canadiens
952,Dan Marouelli,2,Buffalo Sabres
953,Dan Marouelli,3,Washington Capitals
954,Ray Scapinello,2,Buffalo Sabres
955,Ray Scapinello,3,Washington Capitals
956,Kevin Collins,4,Detroit Red Wings
957,Kevin Collins,2,Ottawa Senators
958,Paul Stewart,4,Detroit Red Wings
959,Paul Stewart,2,Ottawa Senators
960,Don Van Massenhoven,2,Colorado Avalanche
961,Don Van Massenhoven,1,Philadelphia Flyers
962,Pierre Champoux,2,Colorado Avalanche
963,Pierre Champoux,1,Philadelphia Flyers
964,Mark Pare,1,Chicago Blackhawks
965,Mark Pare,2,Toronto Maple Leafs
966,Richard Trottier,1,Chicago Blackhawks
967,Richard Trottier,2,Toronto Maple Leafs
968,Bill McCreary,2,Boston Bruins
969,Bill McCreary,4,St. Louis Blues
970,Don Henderson,2,Boston Bruins
971,Don Henderson,4,St. Louis Blues
972,Jay Sharrers,5,Montréal Canadiens
973,Jay Sharrers,2,Phoenix Coyotes
974,Stephen Walkom,5,Montréal Canadiens
975,Stephen Walkom,2,Phoenix Coyotes
976,Greg Kimmerly,2,Calgary Flames
977,Greg Kimmerly,4,Carolina Hurricanes
978,Swede Knox,2,Calgary Flames
979,Swede Knox,4,Carolina Hurricanes
980,Michael McGeough,6,Los Angeles Kings
981,Michael McGeough,3,San Jose Sharks
982,Wayne Bonney,6,Los Angeles Kings
983,Wayne Bonney,3,San Jose Sharks
984,Don Van Massenhoven,3,New York Rangers
985,Don Van Massenhoven,1,Pittsburgh Penguins
986,Gordon Broseker,3,New York Rangers
987,Gordon Broseker,1,Pittsburgh Penguins
988,Paul Stewart,1,Colorado Avalanche
989,Paul Stewart,4,New Jersey Devils
990,Pierre Champoux,1,Colorado Avalanche
991,Pierre Champoux,4,New Jersey Devils
992,Paul Devorski,4,New York Islanders
993,Paul Devorski,1,Tampa Bay Lightning
994,Pierre Racicot,4,New York Islanders
995,Pierre Racicot,1,Tampa Bay Lightning
996,Mark Faucette,2,Florida Panthers
997,Mark Faucette,5,Philadelphia Flyers
998,Tim Nowak,2,Florida Panthers
999,Tim Nowak,5,Philadelphia Flyers
1000,Baron Parker,3,Anaheim Ducks
1001,Baron Parker,3,Vancouver Canucks
1002,Lance Roberts,3,Anaheim Ducks
1003,Lance Roberts,3,Vancouver Canucks
1004,Dennis Larue,3,Boston Bruins
1005,Dennis Larue,3,Ottawa Senators
1006,Scott Driscoll,3,Boston Bruins
1007,Scott Driscoll,3,Ottawa Senators
1008,Bill McCreary,2,Buffalo Sabres
1009,Bill McCreary,3,New Jersey Devils
1010,Brian Murphy,2,Buffalo Sabres
1011,Brian Murphy,3,New Jersey Devils
1012,Don Koharski,2,Montréal Canadiens
1013,Don Koharski,3,Washington Capitals
1014,Jean Morin,2,Montréal Canadiens
1015,Jean Morin,3,Washington Capitals
1016,Danny McCourt,1,Florida Panthers
1017,Danny McCourt,0,New York Islanders
1018,Terry Gregson,1,Florida Panthers
1019,Terry Gregson,0,New York Islanders
1020,Dan Marouelli,5,Pittsburgh Penguins
1021,Dan Marouelli,0,Toronto Maple Leafs
1022,Kevin Collins,5,Pittsburgh Penguins
1023,Kevin Collins,0,Toronto Maple Leafs
1024,Don Henderson,2,Detroit Red Wings
1025,Don Henderson,5,St. Louis Blues
1026,Richard Trottier,2,Detroit Red Wings
1027,Richard Trottier,5,St. Louis Blues
1028,Kerry Fraser,2,Calgary Flames
1029,Kerry Fraser,2,Edmonton Oilers
1030,Swede Knox,2,Calgary Flames
1031,Swede Knox,2,Edmonton Oilers
1032,Shane Heyer,3,Phoenix Coyotes
1033,Shane Heyer,2,San Jose Sharks
1034,Stephen Walkom,3,Phoenix Coyotes
1035,Stephen Walkom,2,San Jose Sharks
1036,Baron Parker,5,Dallas Stars
1037,Baron Parker,1,Los Angeles Kings
1038,Robbie Shick,5,Dallas Stars
1039,Robbie Shick,1,Los Angeles Kings
1040,Danny McCourt,1,Colorado Avalanche
1041,Danny McCourt,4,New York Rangers
1042,Paul Devorski,1,Colorado Avalanche
1043,Paul Devorski,4,New York Rangers
1044,Andy McElman,3,Philadelphia Flyers
1045,Andy McElman,2,Tampa Bay Lightning
1046,Paul Stewart,3,Philadelphia Flyers
1047,Paul Stewart,2,Tampa Bay Lightning
1048,Dave Jackson,3,Chicago Blackhawks
1049,Dave Jackson,3,Detroit Red Wings
1050,Don Henderson,3,Chicago Blackhawks
1051,Don Henderson,3,Detroit Red Wings
1052,Cameron,1,Carolina Hurricanes
1053,Cameron,4,Vancouver Canucks
1054,McGeough,1,Carolina Hurricanes
1055,McGeough,4,Vancouver Canucks
1056,Lance Roberts,0,Anaheim Ducks
1057,Lance Roberts,4,Dallas Stars
1058,Wayne Bonney,0,Anaheim Ducks
1059,Wayne Bonney,4,Dallas Stars
1060,Don Koharski,4,Boston Bruins
1061,Don Koharski,2,Ottawa Senators
1062,Jean Morin,4,Boston Bruins
1063,Jean Morin,2,Ottawa Senators
1064,Dennis Larue,4,Montréal Canadiens
1065,Dennis Larue,1,Tampa Bay Lightning
1066,Scott Driscoll,4,Montréal Canadiens
1067,Scott Driscoll,1,Tampa Bay Lightning
1068,Danny McCourt,3,St. Louis Blues
1069,Danny McCourt,2,Toronto Maple Leafs
1070,Don Van Massenhoven,3,St. Louis Blues
1071,Don Van Massenhoven,2,Toronto Maple Leafs
1072,Richard Trottier,3,Edmonton Oilers
1073,Richard Trottier,6,Phoenix Coyotes
1074,Thor Nelson,3,Edmonton Oilers
1075,Thor Nelson,6,Phoenix Coyotes
1076,Dan O'Halloran,1,Calgary Flames
1077,Dan O'Halloran,2,New Jersey Devils
1078,Randy Mitton,1,Calgary Flames
1079,Randy Mitton,2,New Jersey Devils
1080,Andy McElman,6,Colorado Avalanche
1081,Andy McElman,6,Washington Capitals
1082,Dave Jackson,6,Colorado Avalanche
1083,Dave Jackson,6,Washington Capitals
1084,Mark Pare,1,Florida Panthers
1085,Mark Pare,3,New York Rangers
1086,Robbie Shick,1,Florida Panthers
1087,Robbie Shick,3,New York Rangers
1088,Stephen Walkom,2,Anaheim Ducks
1089,Stephen Walkom,4,San Jose Sharks
1090,Thor Nelson,2,Anaheim Ducks
1091,Thor Nelson,4,San Jose Sharks
1092,Gordon Broseker,2,Carolina Hurricanes
1093,Gordon Broseker,1,Montréal Canadiens
1094,Mark Faucette,2,Carolina Hurricanes
1095,Mark Faucette,1,Montréal Canadiens
1096,Brian Murphy,3,Boston Bruins
1097,Brian Murphy,3,Pittsburgh Penguins
1098,Don Koharski,3,Boston Bruins
1099,Don Koharski,3,Pittsburgh Penguins
1100,Mark Pare,3,New York Rangers
1101,Mark Pare,6,Tampa Bay Lightning
1102,Robbie Shick,3,New York Rangers
1103,Robbie Shick,6,Tampa Bay Lightning
1104,Michael McGeough,1,Philadelphia Flyers
1105,Michael McGeough,3,Toronto Maple Leafs
1106,Scott Driscoll,1,Philadelphia Flyers
1107,Scott Driscoll,3,Toronto Maple Leafs
1108,Dennis Larue,2,Detroit Red Wings
1109,Dennis Larue,3,New York Islanders
1110,Swede Knox,2,Detroit Red Wings
1111,Swede Knox,3,New York Islanders
1112,Lance Roberts,3,Dallas Stars
1113,Lance Roberts,2,Edmonton Oilers
1114,Pierre Champoux,3,Dallas Stars
1115,Pierre Champoux,2,Edmonton Oilers
1116,Stephen Walkom,0,Anaheim Ducks
1117,Stephen Walkom,4,Chicago Blackhawks
1118,Thor Nelson,0,Anaheim Ducks
1119,Thor Nelson,4,Chicago Blackhawks
1120,Bill McCreary,0,Boston Bruins
1121,Bill McCreary,5,Buffalo Sabres
1122,Kevin Collins,0,Boston Bruins
1123,Kevin Collins,5,Buffalo Sabres
1124,Jean Morin,0,Ottawa Senators
1125,Jean Morin,2,Pittsburgh Penguins
1126,Michael McGeough,0,Ottawa Senators
1127,Michael McGeough,2,Pittsburgh Penguins
1128,Pat Dapuzzo,5,New Jersey Devils
1129,Pat Dapuzzo,1,New York Islanders
1130,Terry Gregson,5,New Jersey Devils
1131,Terry Gregson,1,New York Islanders
1132,Mark Faucette,0,Philadelphia Flyers
1133,Mark Faucette,3,San Jose Sharks
1134,Swede Knox,0,Philadelphia Flyers
1135,Swede Knox,3,San Jose Sharks
1136,Mark Pare,2,Calgary Flames
1137,Mark Pare,1,Florida Panthers
1138,Paul Stewart,2,Calgary Flames
1139,Paul Stewart,1,Florida Panthers
1140,Don Van Massenhoven,3,Edmonton Oilers
1141,Don Van Massenhoven,0,St. Louis Blues
1142,Pierre Champoux,3,Edmonton Oilers
1143,Pierre Champoux,0,St. Louis Blues
1144,Lazarowich,2,Phoenix Coyotes
1145,Lazarowich,4,Vancouver Canucks
1146,Marouelli,2,Phoenix Coyotes
1147,Marouelli,4,Vancouver Canucks
1148,Richard Trottier,3,Chicago Blackhawks
1149,Richard Trottier,4,Los Angeles Kings
1150,Thor Nelson,3,Chicago Blackhawks
1151,Thor Nelson,4,Los Angeles Kings
1152,Gordon Broseker,3,Carolina Hurricanes
1153,Gordon Broseker,4,New York Rangers
1154,Paul Devorski,3,Carolina Hurricanes
1155,Paul Devorski,4,New York Rangers
1156,Danny McCourt,2,Dallas Stars
1157,Danny McCourt,4,Detroit Red Wings
1158,Don Koharski,2,Dallas Stars
1159,Don Koharski,4,Detroit Red Wings
1160,Lance Roberts,3,Colorado Avalanche
1161,Lance Roberts,1,Toronto Maple Leafs
1162,Wayne Bonney,3,Colorado Avalanche
1163,Wayne Bonney,1,Toronto Maple Leafs
1164,Kevin Collins,0,Boston Bruins
1165,Kevin Collins,2,Dallas Stars
1166,Michael McGeough,0,Boston Bruins
1167,Michael McGeough,2,Dallas Stars
1168,Danny McCourt,3,New York Rangers
1169,Danny McCourt,4,Pittsburgh Penguins
1170,Paul Stewart,3,New York Rangers
1171,Paul Stewart,4,Pittsburgh Penguins
1172,Kerry Fraser,6,Buffalo Sabres
1173,Kerry Fraser,1,New York Islanders
1174,Scott Driscoll,6,Buffalo Sabres
1175,Scott Driscoll,1,New York Islanders
1176,Ray Scapinello,1,Edmonton Oilers
1177,Ray Scapinello,0,Ottawa Senators
1178,Terry Gregson,1,Edmonton Oilers
1179,Terry Gregson,0,Ottawa Senators
1180,Bill McCreary,5,Detroit Red Wings
1181,Bill McCreary,2,Montréal Canadiens
1182,Don Henderson,5,Detroit Red Wings
1183,Don Henderson,2,Montréal Canadiens
1184,Robbie Shick,2,Florida Panthers
1185,Robbie Shick,1,New Jersey Devils
1186,Swede Knox,2,Florida Panthers
1187,Swede Knox,1,New Jersey Devils
1188,Don Van Massenhoven,5,San Jose Sharks
1189,Don Van Massenhoven,2,Washington Capitals
1190,Pat Dapuzzo,5,San Jose Sharks
1191,Pat Dapuzzo,2,Washington Capitals
1192,Mark Faucette,3,Calgary Flames
1193,Mark Faucette,4,Tampa Bay Lightning
1194,Mark Pare,3,Calgary Flames
1195,Mark Pare,4,Tampa Bay Lightning
1196,Blaine Angus,2,Anaheim Ducks
1197,Blaine Angus,0,St. Louis Blues
1198,Pierre Champoux,2,Anaheim Ducks
1199,Pierre Champoux,0,St. Louis Blues
1200,Shane Heyer,2,Phoenix Coyotes
1201,Shane Heyer,0,Toronto Maple Leafs
1202,Wayne Bonney,2,Phoenix Coyotes
1203,Wayne Bonney,0,Toronto Maple Leafs
1204,Baron Parker,5,Chicago Blackhawks
1205,Baron Parker,4,Vancouver Canucks
1206,Dan Marouelli,5,Chicago Blackhawks
1207,Dan Marouelli,4,Vancouver Canucks
1208,Kerry Fraser,3,Calgary Flames
1209,Kerry Fraser,3,Carolina Hurricanes
1210,Swede Knox,3,Calgary Flames
1211,Swede Knox,3,Carolina Hurricanes
1212,Mark Pare,2,Florida Panthers
1213,Mark Pare,5,Washington Capitals
1214,Paul Devorski,2,Florida Panthers
1215,Paul Devorski,5,Washington Capitals
1216,Danny McCourt,1,Buffalo Sabres
1217,Danny McCourt,5,Pittsburgh Penguins
1218,Rob Shick,1,Buffalo Sabres
1219,Rob Shick,5,Pittsburgh Penguins
1220,Don Henderson,2,Montréal Canadiens
1221,Don Henderson,2,San Jose Sharks
1222,Terry Gregson,2,Montréal Canadiens
1223,Terry Gregson,2,San Jose Sharks
1224,Michael McGeough,0,Anaheim Ducks
1225,Michael McGeough,5,Dallas Stars
1226,Pierre Champoux,0,Anaheim Ducks
1227,Pierre Champoux,5,Dallas Stars
1228,Blaine Angus,1,Colorado Avalanche
1229,Blaine Angus,2,Los Angeles Kings
1230,Jay Sharrers,1,Colorado Avalanche
1231,Jay Sharrers,2,Los Angeles Kings
1232,Brian Murphy,2,New York Rangers
1233,Brian Murphy,4,Vancouver Canucks
1234,Don Koharski,2,New York Rangers
1235,Don Koharski,4,Vancouver Canucks
1236,Paul Stewart,1,San Jose Sharks
1237,Paul Stewart,3,Toronto Maple Leafs
1238,Swede Knox,1,San Jose Sharks
1239,Swede Knox,3,Toronto Maple Leafs
1240,Dan Marouelli,3,Phoenix Coyotes
1241,Dan Marouelli,2,St. Louis Blues
1242,Wayne Bonney,3,Phoenix Coyotes
1243,Wayne Bonney,2,St. Louis Blues
1244,Baron Parker,2,Chicago Blackhawks
1245,Baron Parker,2,Edmonton Oilers
1246,Bill McCreary,2,Chicago Blackhawks
1247,Bill McCreary,2,Edmonton Oilers
1248,Dave Jackson,2,Carolina Hurricanes
1249,Dave Jackson,3,Pittsburgh Penguins
1250,Ray Scapinello,2,Carolina Hurricanes
1251,Ray Scapinello,3,Pittsburgh Penguins
1252,Jean Morin,1,Buffalo Sabres
1253,Jean Morin,3,Philadelphia Flyers
1254,Paul Stewart,1,Buffalo Sabres
1255,Paul Stewart,3,Philadelphia Flyers
1256,Collins,4,New York Islanders
1257,Collins,1,New York Rangers
1258,Van Massenhoven,4,New York Islanders
1259,Van Massenhoven,1,New York Rangers
1260,Brian Murphy,6,Montréal Canadiens
1261,Brian Murphy,5,Washington Capitals
1262,Don Koharski,6,Montréal Canadiens
1263,Don Koharski,5,Washington Capitals
1264,Richard Trottier,3,Colorado Avalanche
1265,Richard Trottier,3,Tampa Bay Lightning
1266,Scott Driscoll,3,Colorado Avalanche
1267,Scott Driscoll,3,Tampa Bay Lightning
1268,Mark Faucette,5,Boston Bruins
1269,Mark Faucette,10,Florida Panthers
