Year,Ref,Team,Actual Score
2012,Dan O'Halloran,Chicago Blackhawks,4
2012,Dan O'Halloran,Los Angeles Kings,3
2012,Wes McCauley,Chicago Blackhawks,4
2012,Wes McCauley,Los Angeles Kings,3
2012,Brad Watson,Boston Bruins,3
2012,Brad Watson,Chicago Blackhawks,4
2012,Chris Rooney,Boston Bruins,3
2012,Chris Rooney,Chicago Blackhawks,4
2012,Dan O'Halloran,Boston Bruins,2
2012,Dan O'Halloran,Chicago Blackhawks,1
2012,Wes McCauley,Boston Bruins,2
2012,Wes McCauley,Chicago Blackhawks,1
2012,Brad Watson,Boston Bruins,2
2012,Brad Watson,Chicago Blackhawks,0
2012,Chris Rooney,Boston Bruins,2
2012,Chris Rooney,Chicago Blackhawks,0
2012,Dan O'Halloran,Boston Bruins,5
2012,Dan O'Halloran,Chicago Blackhawks,6
2012,Wes McCauley,Boston Bruins,5
2012,Wes McCauley,Chicago Blackhawks,6
2012,Brad Watson,Boston Bruins,1
2012,Brad Watson,Chicago Blackhawks,3
2012,Chris Rooney,Boston Bruins,1
2012,Chris Rooney,Chicago Blackhawks,3
2012,Dan O'Halloran,Boston Bruins,2
2012,Dan O'Halloran,Chicago Blackhawks,3
2012,Wes McCauley,Boston Bruins,2
2012,Wes McCauley,Chicago Blackhawks,3
2013,Francis Charron,Boston Bruins,0
2013,Francis Charron,Detroit Red Wings,1
2013,Paul Devorski,Boston Bruins,0
2013,Paul Devorski,Detroit Red Wings,1
2013,Chris Lee,Boston Bruins,4
2013,Chris Lee,Detroit Red Wings,1
2013,Francois St-Laurent,Boston Bruins,4
2013,Francois St-Laurent,Detroit Red Wings,1
2013,Kevin Pollock,Boston Bruins,3
2013,Kevin Pollock,Detroit Red Wings,0
2013,Marc Joannette,Boston Bruins,3
2013,Marc Joannette,Detroit Red Wings,0
2013,Brad Watson,Boston Bruins,3
2013,Brad Watson,Detroit Red Wings,2
2013,Justin St. Pierre ,Boston Bruins,3
2013,Justin St. Pierre ,Detroit Red Wings,2
2013,Dean Morton,Boston Bruins,4
2013,Dean Morton,Detroit Red Wings,2
2013,Steve Kozari,Boston Bruins,4
2013,Steve Kozari,Detroit Red Wings,2
2013,Dan O'Halloran,Montréal Canadiens,5
2013,Dan O'Halloran,Tampa Bay Lightning,4
2013,Gord Dwyer,Montréal Canadiens,5
2013,Gord Dwyer,Tampa Bay Lightning,4
2013,Chris Rooney,Montréal Canadiens,4
2013,Chris Rooney,Tampa Bay Lightning,1
2013,Tim Peel,Montréal Canadiens,4
2013,Tim Peel,Tampa Bay Lightning,1
2013,Francis Charron,Montréal Canadiens,3
2013,Francis Charron,Tampa Bay Lightning,2
2013,Paul Devorski,Montréal Canadiens,3
2013,Paul Devorski,Tampa Bay Lightning,2
2013,Chris Lee,Montréal Canadiens,4
2013,Chris Lee,Tampa Bay Lightning,3
2013,Francois St-Laurent,Montréal Canadiens,4
2013,Francois St-Laurent,Tampa Bay Lightning,3
2013,Eric Furlatt,Columbus Blue Jackets,3
2013,Eric Furlatt,Pittsburgh Penguins,4
2013,Wes McCauley,Columbus Blue Jackets,3
2013,Wes McCauley,Pittsburgh Penguins,4
2013,Dan O'Rourke,Columbus Blue Jackets,4
2013,Dan O'Rourke,Pittsburgh Penguins,3
2013,Dave Jackson,Columbus Blue Jackets,4
2013,Dave Jackson,Pittsburgh Penguins,3
2013,Dean Morton,Columbus Blue Jackets,3
2013,Dean Morton,Pittsburgh Penguins,4
2013,Steve Kozari,Columbus Blue Jackets,3
2013,Steve Kozari,Pittsburgh Penguins,4
2013,Dan O'Halloran,Columbus Blue Jackets,4
2013,Dan O'Halloran,Pittsburgh Penguins,3
2013,Gord Dwyer,Columbus Blue Jackets,4
2013,Gord Dwyer,Pittsburgh Penguins,3
2013,Chris Rooney,Columbus Blue Jackets,1
2013,Chris Rooney,Pittsburgh Penguins,3
2013,Tim Peel,Columbus Blue Jackets,1
2013,Tim Peel,Pittsburgh Penguins,3
2013,Kevin Pollock,Columbus Blue Jackets,3
2013,Kevin Pollock,Pittsburgh Penguins,4
2013,Marc Joannette,Columbus Blue Jackets,3
2013,Marc Joannette,Pittsburgh Penguins,4
2013,Dan O'Rourke,New York Rangers,4
2013,Dan O'Rourke,Philadelphia Flyers,1
2013,Dave Jackson,New York Rangers,4
2013,Dave Jackson,Philadelphia Flyers,1
2013,Eric Furlatt,New York Rangers,2
2013,Eric Furlatt,Philadelphia Flyers,4
2013,Wes McCauley,New York Rangers,2
2013,Wes McCauley,Philadelphia Flyers,4
2013,Francis Charron,New York Rangers,4
2013,Francis Charron,Philadelphia Flyers,1
2013,Paul Devorski,New York Rangers,4
2013,Paul Devorski,Philadelphia Flyers,1
2013,Dan O'Halloran,New York Rangers,1
2013,Dan O'Halloran,Philadelphia Flyers,2
2013,Gord Dwyer,New York Rangers,1
2013,Gord Dwyer,Philadelphia Flyers,2
2013,Brad Watson,New York Rangers,4
2013,Brad Watson,Philadelphia Flyers,2
2013,Justin St. Pierre ,New York Rangers,4
2013,Justin St. Pierre ,Philadelphia Flyers,2
2013,Dean Morton,New York Rangers,2
2013,Dean Morton,Philadelphia Flyers,5
2013,Steve Kozari,New York Rangers,2
2013,Steve Kozari,Philadelphia Flyers,5
2013,Chris Rooney,New York Rangers,2
2013,Chris Rooney,Philadelphia Flyers,1
2013,Tim Peel,New York Rangers,2
2013,Tim Peel,Philadelphia Flyers,1
2013,Dean Morton,Colorado Avalanche,5
2013,Dean Morton,Minnesota Wild,4
2013,Steve Kozari,Colorado Avalanche,5
2013,Steve Kozari,Minnesota Wild,4
2013,Kevin Pollock,Colorado Avalanche,4
2013,Kevin Pollock,Minnesota Wild,2
2013,Marc Joannette,Colorado Avalanche,4
2013,Marc Joannette,Minnesota Wild,2
2013,Brad Watson,Colorado Avalanche,0
2013,Brad Watson,Minnesota Wild,1
2013,Justin St. Pierre ,Colorado Avalanche,0
2013,Justin St. Pierre ,Minnesota Wild,1
2013,Chris Rooney,Colorado Avalanche,1
2013,Chris Rooney,Minnesota Wild,2
2013,Tim Peel,Colorado Avalanche,1
2013,Tim Peel,Minnesota Wild,2
2013,Brad Meier,Colorado Avalanche,4
2013,Brad Meier,Minnesota Wild,3
2013,Kelly Sutherland,Colorado Avalanche,4
2013,Kelly Sutherland,Minnesota Wild,3
2013,Gord Dwyer,Colorado Avalanche,2
2013,Gord Dwyer,Minnesota Wild,5
2013,Paul Devorski,Colorado Avalanche,2
2013,Paul Devorski,Minnesota Wild,5
2013,Eric Furlatt,Colorado Avalanche,4
2013,Eric Furlatt,Minnesota Wild,5
2013,Wes McCauley,Colorado Avalanche,4
2013,Wes McCauley,Minnesota Wild,5
2013,Kevin Pollock,Chicago Blackhawks,3
2013,Kevin Pollock,St. Louis Blues,4
2013,Marc Joannette,Chicago Blackhawks,3
2013,Marc Joannette,St. Louis Blues,4
2013,Brad Meier,Chicago Blackhawks,3
2013,Brad Meier,St. Louis Blues,4
2013,Kelly Sutherland,Chicago Blackhawks,3
2013,Kelly Sutherland,St. Louis Blues,4
2013,Dan O'Rourke,Chicago Blackhawks,2
2013,Dan O'Rourke,St. Louis Blues,0
2013,Dave Jackson,Chicago Blackhawks,2
2013,Dave Jackson,St. Louis Blues,0
2013,Eric Furlatt,Chicago Blackhawks,4
2013,Eric Furlatt,St. Louis Blues,3
2013,Wes McCauley,Chicago Blackhawks,4
2013,Wes McCauley,St. Louis Blues,3
2013,Chris Lee,Chicago Blackhawks,3
2013,Chris Lee,St. Louis Blues,2
2013,Francois St-Laurent,Chicago Blackhawks,3
2013,Francois St-Laurent,St. Louis Blues,2
2013,Dan O'Halloran,Chicago Blackhawks,5
2013,Dan O'Halloran,St. Louis Blues,1
2013,Gord Dwyer,Chicago Blackhawks,5
2013,Gord Dwyer,St. Louis Blues,1
2013,Chris Lee,Anaheim Ducks,4
2013,Chris Lee,Dallas Stars,3
2013,Francois St-Laurent,Anaheim Ducks,4
2013,Francois St-Laurent,Dallas Stars,3
2013,Brad Watson,Anaheim Ducks,3
2013,Brad Watson,Dallas Stars,2
2013,Justin St. Pierre ,Anaheim Ducks,3
2013,Justin St. Pierre ,Dallas Stars,2
2013,Brad Meier,Anaheim Ducks,0
2013,Brad Meier,Dallas Stars,3
2013,Kelly Sutherland,Anaheim Ducks,0
2013,Kelly Sutherland,Dallas Stars,3
2013,Dean Morton,Anaheim Ducks,2
2013,Dean Morton,Dallas Stars,4
2013,Steve Kozari,Anaheim Ducks,2
2013,Steve Kozari,Dallas Stars,4
2013,Eric Furlatt,Anaheim Ducks,6
2013,Eric Furlatt,Dallas Stars,2
2013,Wes McCauley,Anaheim Ducks,6
2013,Wes McCauley,Dallas Stars,2
2013,Dan O'Rourke,Anaheim Ducks,5
2013,Dan O'Rourke,Dallas Stars,4
2013,Dave Jackson,Anaheim Ducks,5
2013,Dave Jackson,Dallas Stars,4
2013,Brad Meier,Los Angeles Kings,3
2013,Brad Meier,San Jose Sharks,6
2013,Kelly Sutherland,Los Angeles Kings,3
2013,Kelly Sutherland,San Jose Sharks,6
2013,Dan O'Halloran,Los Angeles Kings,2
2013,Dan O'Halloran,San Jose Sharks,7
2013,Gord Dwyer,Los Angeles Kings,2
2013,Gord Dwyer,San Jose Sharks,7
2013,Chris Rooney,Los Angeles Kings,3
2013,Chris Rooney,San Jose Sharks,4
2013,Tim Peel,Los Angeles Kings,3
2013,Tim Peel,San Jose Sharks,4
2013,Francis Charron,Los Angeles Kings,6
2013,Francis Charron,San Jose Sharks,3
2013,Paul Devorski,Los Angeles Kings,6
2013,Paul Devorski,San Jose Sharks,3
2013,Kevin Pollock,Los Angeles Kings,3
2013,Kevin Pollock,San Jose Sharks,0
2013,Marc Joannette,Los Angeles Kings,3
2013,Marc Joannette,San Jose Sharks,0
2013,Chris Lee,Los Angeles Kings,4
2013,Chris Lee,San Jose Sharks,1
2013,Francois St-Laurent,Los Angeles Kings,4
2013,Francois St-Laurent,San Jose Sharks,1
2013,Dan O'Rourke,Los Angeles Kings,5
2013,Dan O'Rourke,San Jose Sharks,1
2013,Dave Jackson,Los Angeles Kings,5
2013,Dave Jackson,San Jose Sharks,1
2013,Kevin Pollock,Boston Bruins,3
2013,Kevin Pollock,Montréal Canadiens,4
2013,Marc Joannette,Boston Bruins,3
2013,Marc Joannette,Montréal Canadiens,4
2013,Dan O'Rourke,Boston Bruins,5
2013,Dan O'Rourke,Montréal Canadiens,3
2013,Dave Jackson,Boston Bruins,5
2013,Dave Jackson,Montréal Canadiens,3
2013,Chris Rooney,Boston Bruins,2
2013,Chris Rooney,Montréal Canadiens,4
2013,Tim Peel,Boston Bruins,2
2013,Tim Peel,Montréal Canadiens,4
2013,Brad Watson,Boston Bruins,1
2013,Brad Watson,Montréal Canadiens,0
2013,Steve Kozari,Boston Bruins,1
2013,Steve Kozari,Montréal Canadiens,0
2013,Eric Furlatt,Boston Bruins,4
2013,Eric Furlatt,Montréal Canadiens,2
2013,Wes McCauley,Boston Bruins,4
2013,Wes McCauley,Montréal Canadiens,2
2013,Dan O'Halloran,Boston Bruins,0
2013,Dan O'Halloran,Montréal Canadiens,4
2013,Kelly Sutherland,Boston Bruins,0
2013,Kelly Sutherland,Montréal Canadiens,4
2013,Dan O'Rourke,Boston Bruins,1
2013,Dan O'Rourke,Montréal Canadiens,3
2013,Dave Jackson,Boston Bruins,1
2013,Dave Jackson,Montréal Canadiens,3
2013,Brad Watson,New York Rangers,3
2013,Brad Watson,Pittsburgh Penguins,2
2013,Steve Kozari,New York Rangers,3
2013,Steve Kozari,Pittsburgh Penguins,2
2013,Eric Furlatt,New York Rangers,0
2013,Eric Furlatt,Pittsburgh Penguins,3
2013,Wes McCauley,New York Rangers,0
2013,Wes McCauley,Pittsburgh Penguins,3
2013,Dan O'Halloran,New York Rangers,0
2013,Dan O'Halloran,Pittsburgh Penguins,2
2013,Kelly Sutherland,New York Rangers,0
2013,Kelly Sutherland,Pittsburgh Penguins,2
2013,Dan O'Rourke,New York Rangers,2
2013,Dan O'Rourke,Pittsburgh Penguins,4
2013,Dave Jackson,New York Rangers,2
2013,Dave Jackson,Pittsburgh Penguins,4
2013,Chris Rooney,New York Rangers,5
2013,Chris Rooney,Pittsburgh Penguins,1
2013,Tim Peel,New York Rangers,5
2013,Tim Peel,Pittsburgh Penguins,1
2013,Kevin Pollock,New York Rangers,3
2013,Kevin Pollock,Pittsburgh Penguins,1
2013,Marc Joannette,New York Rangers,3
2013,Marc Joannette,Pittsburgh Penguins,1
2013,Kevin Pollock,New York Rangers,2
2013,Kevin Pollock,Pittsburgh Penguins,1
2013,Marc Joannette,New York Rangers,2
2013,Marc Joannette,Pittsburgh Penguins,1
2013,Dan O'Halloran,Chicago Blackhawks,5
2013,Dan O'Halloran,Minnesota Wild,2
2013,Kelly Sutherland,Chicago Blackhawks,5
2013,Kelly Sutherland,Minnesota Wild,2
2013,Kevin Pollock,Chicago Blackhawks,4
2013,Kevin Pollock,Minnesota Wild,1
2013,Marc Joannette,Chicago Blackhawks,4
2013,Marc Joannette,Minnesota Wild,1
2013,Eric Furlatt,Chicago Blackhawks,0
2013,Eric Furlatt,Minnesota Wild,4
2013,Wes McCauley,Chicago Blackhawks,0
2013,Wes McCauley,Minnesota Wild,4
2013,Dan O'Rourke,Chicago Blackhawks,2
2013,Dan O'Rourke,Minnesota Wild,4
2013,Dave Jackson,Chicago Blackhawks,2
2013,Dave Jackson,Minnesota Wild,4
2013,Chris Rooney,Chicago Blackhawks,2
2013,Chris Rooney,Minnesota Wild,1
2013,Tim Peel,Chicago Blackhawks,2
2013,Tim Peel,Minnesota Wild,1
2013,Brad Watson,Chicago Blackhawks,2
2013,Brad Watson,Minnesota Wild,1
2013,Steve Kozari,Chicago Blackhawks,2
2013,Steve Kozari,Minnesota Wild,1
2013,Chris Rooney,Anaheim Ducks,2
2013,Chris Rooney,Los Angeles Kings,3
2013,Tim Peel,Anaheim Ducks,2
2013,Tim Peel,Los Angeles Kings,3
2013,Brad Watson,Anaheim Ducks,1
2013,Brad Watson,Los Angeles Kings,3
2013,Steve Kozari,Anaheim Ducks,1
2013,Steve Kozari,Los Angeles Kings,3
2013,Kevin Pollock,Anaheim Ducks,3
2013,Kevin Pollock,Los Angeles Kings,2
2013,Marc Joannette,Anaheim Ducks,3
2013,Marc Joannette,Los Angeles Kings,2
2013,Dan O'Halloran,Anaheim Ducks,2
2013,Dan O'Halloran,Los Angeles Kings,0
2013,Kelly Sutherland,Anaheim Ducks,2
2013,Kelly Sutherland,Los Angeles Kings,0
2013,Dan O'Rourke,Anaheim Ducks,4
2013,Dan O'Rourke,Los Angeles Kings,3
2013,Dave Jackson,Anaheim Ducks,4
2013,Dave Jackson,Los Angeles Kings,3
2013,Eric Furlatt,Anaheim Ducks,1
2013,Eric Furlatt,Los Angeles Kings,2
2013,Wes McCauley,Anaheim Ducks,1
2013,Wes McCauley,Los Angeles Kings,2
2013,Dan O'Halloran,Anaheim Ducks,2
2013,Dan O'Halloran,Los Angeles Kings,6
2013,Wes McCauley,Anaheim Ducks,2
2013,Wes McCauley,Los Angeles Kings,6
2013,Brad Watson,Montréal Canadiens,2
2013,Brad Watson,New York Rangers,7
2013,Steve Kozari,Montréal Canadiens,2
2013,Steve Kozari,New York Rangers,7
2013,Dan O'Halloran,Montréal Canadiens,1
2013,Dan O'Halloran,New York Rangers,3
2013,Wes McCauley,Montréal Canadiens,1
2013,Wes McCauley,New York Rangers,3
2013,Kevin Pollock,Montréal Canadiens,3
2013,Kevin Pollock,New York Rangers,2
2013,Marc Joannette,Montréal Canadiens,3
2013,Marc Joannette,New York Rangers,2
2013,Dan O'Rourke,Montréal Canadiens,2
2013,Dan O'Rourke,New York Rangers,3
2013,Dave Jackson,Montréal Canadiens,2
2013,Dave Jackson,New York Rangers,3
2013,Brad Watson,Montréal Canadiens,7
2013,Brad Watson,New York Rangers,4
2013,Steve Kozari,Montréal Canadiens,7
2013,Steve Kozari,New York Rangers,4
2013,Dan O'Halloran,Montréal Canadiens,0
2013,Dan O'Halloran,New York Rangers,1
2013,Wes McCauley,Montréal Canadiens,0
2013,Wes McCauley,New York Rangers,1
2013,Kevin Pollock,Chicago Blackhawks,3
2013,Kevin Pollock,Los Angeles Kings,1
2013,Marc Joannette,Chicago Blackhawks,3
2013,Marc Joannette,Los Angeles Kings,1
2013,Dan O'Rourke,Chicago Blackhawks,2
2013,Dan O'Rourke,Los Angeles Kings,6
2013,Dave Jackson,Chicago Blackhawks,2
2013,Dave Jackson,Los Angeles Kings,6
2013,Brad Watson,Chicago Blackhawks,3
2013,Brad Watson,Los Angeles Kings,4
2013,Steve Kozari,Chicago Blackhawks,3
2013,Steve Kozari,Los Angeles Kings,4
2013,Dan O'Halloran,Chicago Blackhawks,2
2013,Dan O'Halloran,Los Angeles Kings,5
2013,Wes McCauley,Chicago Blackhawks,2
2013,Wes McCauley,Los Angeles Kings,5
2013,Kevin Pollock,Chicago Blackhawks,5
2013,Kevin Pollock,Los Angeles Kings,4
2013,Marc Joannette,Chicago Blackhawks,5
2013,Marc Joannette,Los Angeles Kings,4
2013,Dan O'Rourke,Chicago Blackhawks,4
2013,Dan O'Rourke,Los Angeles Kings,3
2013,Dave Jackson,Chicago Blackhawks,4
2013,Dave Jackson,Los Angeles Kings,3
2013,Dan O'Halloran,Chicago Blackhawks,4
2013,Dan O'Halloran,Los Angeles Kings,5
2013,Wes McCauley,Chicago Blackhawks,4
2013,Wes McCauley,Los Angeles Kings,5
2013,Brad Watson,Los Angeles Kings,3
2013,Brad Watson,New York Rangers,2
2013,Steve Kozari,Los Angeles Kings,3
2013,Steve Kozari,New York Rangers,2
2013,Dan O'Halloran,Los Angeles Kings,5
2013,Dan O'Halloran,New York Rangers,4
2013,Wes McCauley,Los Angeles Kings,5
2013,Wes McCauley,New York Rangers,4
2013,Brad Watson,Los Angeles Kings,3
2013,Brad Watson,New York Rangers,0
2013,Steve Kozari,Los Angeles Kings,3
2013,Steve Kozari,New York Rangers,0
2013,Dan O'Halloran,Los Angeles Kings,1
2013,Dan O'Halloran,New York Rangers,2
2013,Wes McCauley,Los Angeles Kings,1
2013,Wes McCauley,New York Rangers,2
2013,Brad Watson,Los Angeles Kings,3
2013,Brad Watson,New York Rangers,2
2013,Steve Kozari,Los Angeles Kings,3
2013,Steve Kozari,New York Rangers,2
2014,Dave Jackson,Montréal Canadiens,4
2014,Dave Jackson,Ottawa Senators,3
2014,Steve Kozari,Montréal Canadiens,4
2014,Steve Kozari,Ottawa Senators,3
2014,Eric Furlatt,Montréal Canadiens,3
2014,Eric Furlatt,Ottawa Senators,2
2014,Gord Dwyer,Montréal Canadiens,3
2014,Gord Dwyer,Ottawa Senators,2
2014,Dan O'Halloran,Montréal Canadiens,2
2014,Dan O'Halloran,Ottawa Senators,1
2014,Dan O'Rourke,Montréal Canadiens,2
2014,Dan O'Rourke,Ottawa Senators,1
2014,Francis Charron,Montréal Canadiens,0
2014,Francis Charron,Ottawa Senators,1
2014,Kelly Sutherland,Montréal Canadiens,0
2014,Kelly Sutherland,Ottawa Senators,1
2014,Brad Meier,Montréal Canadiens,1
2014,Brad Meier,Ottawa Senators,5
2014,Kevin Pollock,Montréal Canadiens,1
2014,Kevin Pollock,Ottawa Senators,5
2014,Brad Watson,Montréal Canadiens,2
2014,Brad Watson,Ottawa Senators,0
2014,Brian Pochmara,Montréal Canadiens,2
2014,Brian Pochmara,Ottawa Senators,0
2014,Chris Rooney,Detroit Red Wings,3
2014,Chris Rooney,Tampa Bay Lightning,2
2014,Kelly Sutherland,Detroit Red Wings,3
2014,Kelly Sutherland,Tampa Bay Lightning,2
2014,Justin St. Pierre ,Detroit Red Wings,1
2014,Justin St. Pierre ,Tampa Bay Lightning,5
2014,Wes McCauley,Detroit Red Wings,1
2014,Wes McCauley,Tampa Bay Lightning,5
2014,Brad Watson,Detroit Red Wings,3
2014,Brad Watson,Tampa Bay Lightning,0
2014,Chris Lee,Detroit Red Wings,3
2014,Chris Lee,Tampa Bay Lightning,0
2014,Dan O'Halloran,Detroit Red Wings,2
2014,Dan O'Halloran,Tampa Bay Lightning,3
2014,Mike Leggo,Detroit Red Wings,2
2014,Mike Leggo,Tampa Bay Lightning,3
2014,Francis Charron,Detroit Red Wings,4
2014,Francis Charron,Tampa Bay Lightning,0
2014,Mike Leggo,Detroit Red Wings,4
2014,Mike Leggo,Tampa Bay Lightning,0
2014,Dave Jackson,Detroit Red Wings,2
2014,Dave Jackson,Tampa Bay Lightning,5
2014,Gord Dwyer,Detroit Red Wings,2
2014,Gord Dwyer,Tampa Bay Lightning,5
2014,Jean Hebert,Detroit Red Wings,0
2014,Jean Hebert,Tampa Bay Lightning,2
2014,Wes McCauley,Detroit Red Wings,0
2014,Wes McCauley,Tampa Bay Lightning,2
2014,Jean Hebert,New York Rangers,2
2014,Jean Hebert,Pittsburgh Penguins,1
2014,Marc Joannette,New York Rangers,2
2014,Marc Joannette,Pittsburgh Penguins,1
2014,Chris Rooney,New York Rangers,3
2014,Chris Rooney,Pittsburgh Penguins,4
2014,Frederick L'Ecuyer,New York Rangers,3
2014,Frederick L'Ecuyer,Pittsburgh Penguins,4
2014,Francis Charron,New York Rangers,2
2014,Francis Charron,Pittsburgh Penguins,1
2014,Kelly Sutherland,New York Rangers,2
2014,Kelly Sutherland,Pittsburgh Penguins,1
2014,Kevin Pollock,New York Rangers,2
2014,Kevin Pollock,Pittsburgh Penguins,1
2014,Wes McCauley,New York Rangers,2
2014,Wes McCauley,Pittsburgh Penguins,1
2014,Justin St. Pierre ,New York Rangers,2
2014,Justin St. Pierre ,Pittsburgh Penguins,1
2014,Wes McCauley,New York Rangers,2
2014,Wes McCauley,Pittsburgh Penguins,1
2014,Eric Furlatt,New York Islanders,4
2014,Eric Furlatt,Washington Capitals,1
2014,Gord Dwyer,New York Islanders,4
2014,Gord Dwyer,Washington Capitals,1
2014,Dave Jackson,New York Islanders,3
2014,Dave Jackson,Washington Capitals,4
2014,Steve Kozari,New York Islanders,3
2014,Steve Kozari,Washington Capitals,4
2014,Francois St-Laurent,New York Islanders,2
2014,Francois St-Laurent,Washington Capitals,1
2014,Kevin Pollock,New York Islanders,2
2014,Kevin Pollock,Washington Capitals,1
2014,Brad Meier,New York Islanders,1
2014,Brad Meier,Washington Capitals,2
2014,Dan O'Halloran,New York Islanders,1
2014,Dan O'Halloran,Washington Capitals,2
2014,Chris Rooney,New York Islanders,1
2014,Chris Rooney,Washington Capitals,5
2014,Kelly Sutherland,New York Islanders,1
2014,Kelly Sutherland,Washington Capitals,5
2014,Brian Pochmara,New York Islanders,3
2014,Brian Pochmara,Washington Capitals,1
2014,Dan O'Rourke,New York Islanders,3
2014,Dan O'Rourke,Washington Capitals,1
2014,Dan O'Rourke,New York Islanders,1
2014,Dan O'Rourke,Washington Capitals,2
2014,Francis Charron,New York Islanders,1
2014,Francis Charron,Washington Capitals,2
2014,Justin St. Pierre ,Minnesota Wild,4
2014,Justin St. Pierre ,St. Louis Blues,2
2014,Wes McCauley,Minnesota Wild,4
2014,Wes McCauley,St. Louis Blues,2
2014,Francis Charron,Minnesota Wild,1
2014,Francis Charron,St. Louis Blues,4
2014,Kelly Sutherland,Minnesota Wild,1
2014,Kelly Sutherland,St. Louis Blues,4
2014,Jean Hebert,Minnesota Wild,3
2014,Jean Hebert,St. Louis Blues,0
2014,Marc Joannette,Minnesota Wild,3
2014,Marc Joannette,St. Louis Blues,0
2014,Gord Dwyer,Minnesota Wild,1
2014,Gord Dwyer,St. Louis Blues,6
2014,Justin St. Pierre ,Minnesota Wild,1
2014,Justin St. Pierre ,St. Louis Blues,6
2014,Brad Watson,Minnesota Wild,4
2014,Brad Watson,St. Louis Blues,1
2014,Dave Jackson,Minnesota Wild,4
2014,Dave Jackson,St. Louis Blues,1
2014,Justin St. Pierre ,Minnesota Wild,4
2014,Justin St. Pierre ,St. Louis Blues,1
2014,Kevin Pollock,Minnesota Wild,4
2014,Kevin Pollock,St. Louis Blues,1
2014,Brad Meier,Chicago Blackhawks,4
2014,Brad Meier,Nashville Predators,3
2014,Dan O'Halloran,Chicago Blackhawks,4
2014,Dan O'Halloran,Nashville Predators,3
2014,Chris Lee,Chicago Blackhawks,2
2014,Chris Lee,Nashville Predators,6
2014,Kevin Pollock,Chicago Blackhawks,2
2014,Kevin Pollock,Nashville Predators,6
2014,Brad Watson,Chicago Blackhawks,4
2014,Brad Watson,Nashville Predators,2
2014,Chris Lee,Chicago Blackhawks,4
2014,Chris Lee,Nashville Predators,2
2014,Justin St. Pierre ,Chicago Blackhawks,3
2014,Justin St. Pierre ,Nashville Predators,2
2014,Wes McCauley,Chicago Blackhawks,3
2014,Wes McCauley,Nashville Predators,2
2014,Brian Pochmara,Chicago Blackhawks,2
2014,Brian Pochmara,Nashville Predators,5
2014,Dan O'Rourke,Chicago Blackhawks,2
2014,Dan O'Rourke,Nashville Predators,5
2014,Dave Jackson,Chicago Blackhawks,4
2014,Dave Jackson,Nashville Predators,3
2014,Gord Dwyer,Chicago Blackhawks,4
2014,Gord Dwyer,Nashville Predators,3
2014,Dan O'Rourke,Anaheim Ducks,4
2014,Dan O'Rourke,Winnipeg Jets,2
2014,Mike Leggo,Anaheim Ducks,4
2014,Mike Leggo,Winnipeg Jets,2
2014,Jean Hebert,Anaheim Ducks,2
2014,Jean Hebert,Winnipeg Jets,1
2014,Mike Leggo,Anaheim Ducks,2
2014,Mike Leggo,Winnipeg Jets,1
2014,Chris Rooney,Anaheim Ducks,5
2014,Chris Rooney,Winnipeg Jets,4
2014,Mike Leggo,Anaheim Ducks,5
2014,Mike Leggo,Winnipeg Jets,4
2014,Dave Jackson,Anaheim Ducks,5
2014,Dave Jackson,Winnipeg Jets,2
2014,Mike Leggo,Anaheim Ducks,5
2014,Mike Leggo,Winnipeg Jets,2
2014,Brad Watson,Calgary Flames,2
2014,Brad Watson,Vancouver Canucks,1
2014,Chris Lee,Calgary Flames,2
2014,Chris Lee,Vancouver Canucks,1
2014,Dan O'Halloran,Calgary Flames,1
2014,Dan O'Halloran,Vancouver Canucks,4
2014,Ian Walsh,Calgary Flames,1
2014,Ian Walsh,Vancouver Canucks,4
2014,Eric Furlatt,Calgary Flames,4
2014,Eric Furlatt,Vancouver Canucks,2
2014,Gord Dwyer,Calgary Flames,4
