code,home_team,home_score,away_team,away_score,official_1,official_2,winner,loser
2007020167,Edmonton Oilers,1,Detroit Red Wings,2,Dave Jackson,Gord Dwyer,Detroit Red Wings,Edmonton Oilers
2007020168,New Jersey Devils,6,Tampa Bay Lightning,1,Chris Rooney,Kevin Pollock,New Jersey Devils,Tampa Bay Lightning
2007020169,Florida Panthers,4,Carolina Hurricanes,2,Wes McCauley,Brad Watson,Florida Panthers,Carolina Hurricanes
2007020170,Dallas Stars,4,Chicago Blackhawks,5,Kerry Fraser,Don Koharski,Chicago Blackhawks,Dallas Stars
2007020171,Los Angeles Kings,1,Columbus Blue Jackets,4,Kelly Sutherland,Brad Meier,Columbus Blue Jackets,Los Angeles Kings
2007020172,Boston Bruins,4,Buffalo Sabres,3,Chris Rooney,Eric Furlatt,Boston Bruins,Buffalo Sabres
2007020173,New York Islanders,4,Tampa Bay Lightning,0,Greg Kimmerly,Tom Kowal,New York Islanders,Tampa Bay Lightning
2007020174,New York Rangers,2,Washington Capitals,0,Kevin Pollock,Brian Pochmara,New York Rangers,Washington Capitals
2007020175,Montréal Canadiens,5,Philadelphia Flyers,2,Chris Lee,Justin StPierre,Montréal Canadiens,Philadelphia Flyers
2007020176,Ottawa Senators,6,Atlanta Thrashers,4,Dan Marouelli,Bill McCreary,Ottawa Senators,Atlanta Thrashers
2007020177,Minnesota Wild,2,St. Louis Blues,3,Michael McGeough,Tim Peel,St. Louis Blues,Minnesota Wild
2007020178,Colorado Avalanche,3,Pittsburgh Penguins,2,Don Koharski,Steve Kozari,Colorado Avalanche,Pittsburgh Penguins
2007020179,Calgary Flames,1,Detroit Red Wings,4,Dave Jackson,Gord Dwyer,Detroit Red Wings,Calgary Flames
2007020180,Vancouver Canucks,0,Nashville Predators,3,Mike Leggo,Dean Warren,Nashville Predators,Vancouver Canucks
2007020181,Anaheim Ducks,1,Columbus Blue Jackets,1,Kelly Sutherland,Brad Meier,Anaheim Ducks,Columbus Blue Jackets
2007020182,New Jersey Devils,3,Toronto Maple Leafs,2,Tom Kowal,Justin StPierre,New Jersey Devils,Toronto Maple Leafs
2007020183,Washington Capitals,2,Philadelphia Flyers,3,Greg Kimmerly,Eric Furlatt,Philadelphia Flyers,Washington Capitals
2007020184,Buffalo Sabres,2,Florida Panthers,4,Don VanMassenhoven,Ian Walsh,Florida Panthers,Buffalo Sabres
2007020185,Dallas Stars,0,Phoenix Coyotes,5,Kerry Fraser,Wes McCauley,Phoenix Coyotes,Dallas Stars
2007020186,Edmonton Oilers,1,Nashville Predators,4,Dave Jackson,Gord Dwyer,Nashville Predators,Edmonton Oilers
2007020187,San Jose Sharks,2,Los Angeles Kings,5,Dennis LaRue,Brad Meier,Los Angeles Kings,San Jose Sharks
2007020188,Montréal Canadiens,2,Toronto Maple Leafs,3,Paul Devorski,Chris Lee,Toronto Maple Leafs,Montréal Canadiens
2007020189,Ottawa Senators,3,Boston Bruins,2,Stephane Auger,Mike Hasenfratz,Ottawa Senators,Boston Bruins
2007020190,New York Islanders,3,Pittsburgh Penguins,2,Dan Marouelli,Eric Furlatt,New York Islanders,Pittsburgh Penguins
2007020191,New York Rangers,1,New Jersey Devils,1,Greg Kimmerly,Ian Walsh,New York Rangers,New Jersey Devils
2007020192,Carolina Hurricanes,4,Florida Panthers,2,Bill McCreary,Tim Peel,Carolina Hurricanes,Florida Panthers
2007020193,Tampa Bay Lightning,4,Atlanta Thrashers,6,Brad Watson,Marc Joannette,Atlanta Thrashers,Tampa Bay Lightning
2007020194,Minnesota Wild,4,Calgary Flames,1,Kelly Sutherland,Don Koharski,Minnesota Wild,Calgary Flames
2007020195,St. Louis Blues,2,Chicago Blackhawks,3,Michael McGeough,Brian Pochmara,Chicago Blackhawks,St. Louis Blues
2007020196,Phoenix Coyotes,2,Anaheim Ducks,5,Dennis LaRue,Steve Kozari,Anaheim Ducks,Phoenix Coyotes
2007020197,Colorado Avalanche,3,Vancouver Canucks,4,Dan O'Halloran,Rob Martell,Vancouver Canucks,Colorado Avalanche
2007020198,Los Angeles Kings,1,San Jose Sharks,3,Kerry Fraser,Wes McCauley,San Jose Sharks,Los Angeles Kings
2007020199,Columbus Blue Jackets,3,St. Louis Blues,0,Chris Rooney,Don VanMassenhoven,Columbus Blue Jackets,St. Louis Blues
2007020200,Boston Bruins,1,Ottawa Senators,1,Greg Kimmerly,Justin StPierre,Boston Bruins,Ottawa Senators
2007020201,Chicago Blackhawks,2,Nashville Predators,5,Dan O'Rourke,Don Koharski,Nashville Predators,Chicago Blackhawks
2007020202,New Jersey Devils,0,Pittsburgh Penguins,5,Kerry Fraser,Chris Lee,Pittsburgh Penguins,New Jersey Devils
2007020203,New York Rangers,2,Philadelphia Flyers,0,Dave Jackson,Tim Peel,New York Rangers,Philadelphia Flyers
2007020204,Carolina Hurricanes,5,Washington Capitals,0,Dan Marouelli,Dan O'Rourke,Carolina Hurricanes,Washington Capitals
2007020205,Montréal Canadiens,2,Buffalo Sabres,0,Eric Furlatt,Mike Hasenfratz,Montréal Canadiens,Buffalo Sabres
2007020206,Florida Panthers,4,Tampa Bay Lightning,3,Bill McCreary,Marc Joannette,Florida Panthers,Tampa Bay Lightning
2007020207,Minnesota Wild,5,Edmonton Oilers,2,Kevin Pollock,Steve Kozari,Minnesota Wild,Edmonton Oilers
2007020208,Colorado Avalanche,4,Calgary Flames,1,Dan O'Halloran,Stephane Auger,Colorado Avalanche,Calgary Flames
2007020209,Anaheim Ducks,0,Dallas Stars,5,Wes McCauley,Rob Martell,Dallas Stars,Anaheim Ducks
2007020210,New York Islanders,3,New York Rangers,2,Mike Leggo,Mike Hasenfratz,New York Islanders,New York Rangers
2007020211,Atlanta Thrashers,2,Washington Capitals,1,Ian Walsh,Justin StPierre,Atlanta Thrashers,Washington Capitals
2007020212,Ottawa Senators,5,Toronto Maple Leafs,1,Tim Peel,Chris Lee,Ottawa Senators,Toronto Maple Leafs
2007020213,Buffalo Sabres,2,Boston Bruins,1,Mike Leggo,Chris Lee,Buffalo Sabres,Boston Bruins
2007020214,Pittsburgh Penguins,1,Philadelphia Flyers,3,Greg Kimmerly,Marc Joannette,Philadelphia Flyers,Pittsburgh Penguins
2007020215,Tampa Bay Lightning,3,Florida Panthers,1,Dan Marouelli,Don Koharski,Tampa Bay Lightning,Florida Panthers
2007020216,Detroit Red Wings,2,Nashville Predators,2,Chris Rooney,Steve Kozari,Detroit Red Wings,Nashville Predators
2007020217,Chicago Blackhawks,5,Columbus Blue Jackets,2,Kevin Pollock,Francois StLaurent,Chicago Blackhawks,Columbus Blue Jackets
2007020218,Colorado Avalanche,3,Edmonton Oilers,3,Stephane Auger,Brad Watson,Colorado Avalanche,Edmonton Oilers
2007020219,Anaheim Ducks,5,Phoenix Coyotes,6,Paul Devorski,Eric Furlatt,Phoenix Coyotes,Anaheim Ducks
2007020220,San Jose Sharks,1,Dallas Stars,3,Rob Martell,Tom Kowal,Dallas Stars,San Jose Sharks
2007020221,Boston Bruins,1,Montréal Canadiens,2,Don VanMassenhoven,Gord Dwyer,Montréal Canadiens,Boston Bruins
2007020222,New Jersey Devils,4,Philadelphia Flyers,1,Tim Peel,Mike Hasenfratz,New Jersey Devils,Philadelphia Flyers
2007020223,New York Rangers,4,Pittsburgh Penguins,2,Mike Leggo,Chris Rooney,New York Rangers,Pittsburgh Penguins
2007020224,Carolina Hurricanes,1,Tampa Bay Lightning,5,Dennis LaRue,Justin StPierre,Tampa Bay Lightning,Carolina Hurricanes
2007020225,Ottawa Senators,1,Washington Capitals,4,Kerry Fraser,Dan O'Halloran,Washington Capitals,Ottawa Senators
2007020226,Calgary Flames,2,Vancouver Canucks,3,Dan O'Rourke,Brad Meier,Vancouver Canucks,Calgary Flames
2007020227,Phoenix Coyotes,5,Dallas Stars,2,Stephane Auger,Michael McGeough,Phoenix Coyotes,Dallas Stars
2007020228,Buffalo Sabres,0,Toronto Maple Leafs,3,Dan Marouelli,Don Koharski,Toronto Maple Leafs,Buffalo Sabres
2007020229,Florida Panthers,1,Atlanta Thrashers,4,Dennis LaRue,Rob Martell,Atlanta Thrashers,Florida Panthers
2007020230,Detroit Red Wings,4,Columbus Blue Jackets,1,Brad Watson,Marc Joannette,Detroit Red Wings,Columbus Blue Jackets
2007020231,Chicago Blackhawks,4,St. Louis Blues,2,Kevin Pollock,Dean Warren,Chicago Blackhawks,St. Louis Blues
2007020232,Vancouver Canucks,2,Colorado Avalanche,1,Dan O'Rourke,Kelly Sutherland,Vancouver Canucks,Colorado Avalanche
2007020233,Anaheim Ducks,2,San Jose Sharks,2,Paul Devorski,Eric Furlatt,Anaheim Ducks,San Jose Sharks
2007020234,Ottawa Senators,3,Montréal Canadiens,1,Wes McCauley,Dave Jackson,Ottawa Senators,Montréal Canadiens
2007020235,Boston Bruins,2,Buffalo Sabres,1,Bill McCreary,Dan O'Halloran,Boston Bruins,Buffalo Sabres
2007020236,Toronto Maple Leafs,2,New York Rangers,2,Greg Kimmerly,Don VanMassenhoven,Toronto Maple Leafs,New York Rangers
2007020237,New York Islanders,2,New Jersey Devils,1,Mike Leggo,Gord Dwyer,New York Islanders,New Jersey Devils
2007020238,Philadelphia Flyers,5,Pittsburgh Penguins,2,Kerry Fraser,Don Koharski,Philadelphia Flyers,Pittsburgh Penguins
2007020239,Washington Capitals,2,Tampa Bay Lightning,5,Chris Rooney,Mike Hasenfratz,Tampa Bay Lightning,Washington Capitals
2007020240,Atlanta Thrashers,3,Carolina Hurricanes,5,Dennis LaRue,Michael McGeough,Carolina Hurricanes,Atlanta Thrashers
2007020241,Nashville Predators,3,Columbus Blue Jackets,3,Brad Watson,Dean Warren,Nashville Predators,Columbus Blue Jackets
2007020242,Calgary Flames,2,Edmonton Oilers,4,Dan O'Rourke,Tom Kowal,Edmonton Oilers,Calgary Flames
2007020243,Los Angeles Kings,6,Dallas Stars,5,Paul Devorski,Eric Furlatt,Los Angeles Kings,Dallas Stars
2007020244,San Jose Sharks,4,Phoenix Coyotes,1,Chris Lee,Ian Walsh,San Jose Sharks,Phoenix Coyotes
2007020245,Chicago Blackhawks,3,Detroit Red Wings,2,Kelly Sutherland,Brad Watson,Chicago Blackhawks,Detroit Red Wings
2007020246,Colorado Avalanche,4,Minnesota Wild,2,Rob Shick,Brian Pochmara,Colorado Avalanche,Minnesota Wild
2007020247,Philadelphia Flyers,3,New York Islanders,2,Chris Rooney,Don Koharski,Philadelphia Flyers,New York Islanders
2007020248,Columbus Blue Jackets,1,Nashville Predators,4,Wes McCauley,Dennis LaRue,Nashville Predators,Columbus Blue Jackets
2007020249,Pittsburgh Penguins,2,New Jersey Devils,3,Dave Jackson,Gord Dwyer,New Jersey Devils,Pittsburgh Penguins
2007020250,Florida Panthers,3,Carolina Hurricanes,4,Michael McGeough,Dean Warren,Carolina Hurricanes,Florida Panthers
2007020251,San Jose Sharks,5,Phoenix Coyotes,0,Paul Devorski,Ian Walsh,San Jose Sharks,Phoenix Coyotes
2007020252,Atlanta Thrashers,3,Florida Panthers,2,Don VanMassenhoven,Brian Pochmara,Atlanta Thrashers,Florida Panthers
2007020253,St. Louis Blues,4,Detroit Red Wings,3,Greg Kimmerly,Brad Meier,St. Louis Blues,Detroit Red Wings
2007020254,Toronto Maple Leafs,3,Montréal Canadiens,4,Kelly Sutherland,Kevin Pollock,Montréal Canadiens,Toronto Maple Leafs
2007020255,Calgary Flames,3,Minnesota Wild,2,Rob Martell,Justin StPierre,Calgary Flames,Minnesota Wild
2007020256,Anaheim Ducks,3,Los Angeles Kings,3,Chris Lee,Ian Walsh,Anaheim Ducks,Los Angeles Kings
2007020257,New Jersey Devils,2,New York Rangers,4,Marc Joannette,Steve Kozari,New York Rangers,New Jersey Devils
2007020258,Columbus Blue Jackets,4,Chicago Blackhawks,2,Kelly Sutherland,Gord Dwyer,Columbus Blue Jackets,Chicago Blackhawks
2007020259,Tampa Bay Lightning,6,Carolina Hurricanes,1,Dan O'Halloran,Don VanMassenhoven,Tampa Bay Lightning,Carolina Hurricanes
2007020260,Dallas Stars,3,San Jose Sharks,3,Michael McGeough,Tom Kowal,Dallas Stars,San Jose Sharks
2007020261,Vancouver Canucks,0,Edmonton Oilers,0,Rob Martell,Justin StPierre,Vancouver Canucks,Edmonton Oilers
2007020262,Boston Bruins,5,Toronto Maple Leafs,2,Tim Peel,Kevin Pollock,Boston Bruins,Toronto Maple Leafs
2007020263,Philadelphia Flyers,3,New York Rangers,3,Stephane Auger,Steve Kozari,Philadelphia Flyers,New York Rangers
2007020264,Ottawa Senators,3,Buffalo Sabres,2,Chris Rooney,Dan O'Rourke,Ottawa Senators,Buffalo Sabres
2007020265,Pittsburgh Penguins,3,New York Islanders,2,Brad Watson,Brian Pochmara,Pittsburgh Penguins,New York Islanders
2007020266,Florida Panthers,2,Washington Capitals,1,Dan O'Halloran,Don VanMassenhoven,Florida Panthers,Washington Capitals
2007020267,Nashville Predators,5,Chicago Blackhawks,4,Greg Kimmerly,Chris Lee,Nashville Predators,Chicago Blackhawks
2007020268,Edmonton Oilers,2,Minnesota Wild,4,Rob Martell,Justin StPierre,Minnesota Wild,Edmonton Oilers
2007020269,Phoenix Coyotes,0,San Jose Sharks,6,Kerry Fraser,Brad Meier,San Jose Sharks,Phoenix Coyotes
2007020270,Los Angeles Kings,3,Anaheim Ducks,6,Bill McCreary,Mike Hasenfratz,Anaheim Ducks,Los Angeles Kings
2007020271,New Jersey Devils,0,New York Islanders,1,Stephane Auger,Kevin Pollock,New York Islanders,New Jersey Devils
2007020272,Carolina Hurricanes,0,Atlanta Thrashers,3,Brad Watson,Tom Kowal,Atlanta Thrashers,Carolina Hurricanes
2007020273,Buffalo Sabres,4,Montréal Canadiens,1,Tim Peel,Marc Joannette,Buffalo Sabres,Montréal Canadiens
2007020274,Tampa Bay Lightning,5,Washington Capitals,2,Kelly Sutherland,Chris Lee,Tampa Bay Lightning,Washington Capitals
2007020275,St. Louis Blues,3,Columbus Blue Jackets,2,Mike Leggo,Dave Jackson,St. Louis Blues,Columbus Blue Jackets
2007020276,Dallas Stars,6,Colorado Avalanche,1,Don Koharski,Mike Hasenfratz,Dallas Stars,Colorado Avalanche
2007020277,Vancouver Canucks,6,Minnesota Wild,2,Wes McCauley,Dan Marouelli,Vancouver Canucks,Minnesota Wild
2007020278,Los Angeles Kings,0,Phoenix Coyotes,1,Dennis LaRue,Rob Martell,Phoenix Coyotes,Los Angeles Kings
2007020279,Toronto Maple Leafs,3,Ottawa Senators,0,Marc Joannette,Steve Kozari,Toronto Maple Leafs,Ottawa Senators
2007020280,Montréal Canadiens,7,Boston Bruins,4,Dan O'Rourke,Dean Warren,Montréal Canadiens,Boston Bruins
2007020281,Philadelphia Flyers,2,New Jersey Devils,6,Chris Rooney,Brad Watson,New Jersey Devils,Philadelphia Flyers
2007020282,Carolina Hurricanes,2,Florida Panthers,1,Paul Devorski,Tom Kowal,Carolina Hurricanes,Florida Panthers
2007020283,Detroit Red Wings,3,Chicago Blackhawks,5,Mike Leggo,Ian Walsh,Chicago Blackhawks,Detroit Red Wings
2007020284,Pittsburgh Penguins,3,New York Rangers,4,Dan O'Halloran,Eric Furlatt,New York Rangers,Pittsburgh Penguins
2007020285,Nashville Predators,2,St. Louis Blues,2,Dave Jackson,Greg Kimmerly,Nashville Predators,St. Louis Blues
2007020286,Edmonton Oilers,1,Calgary Flames,3,Wes McCauley,Dan Marouelli,Calgary Flames,Edmonton Oilers
2007020287,San Jose Sharks,1,Anaheim Ducks,1,Kerry Fraser,Bill McCreary,San Jose Sharks,Anaheim Ducks
2007020288,Columbus Blue Jackets,4,Detroit Red Wings,4,Mike Leggo,Mike Hasenfratz,Columbus Blue Jackets,Detroit Red Wings
2007020289,Minnesota Wild,4,Colorado Avalanche,1,Rob Shick,Dean Morton,Minnesota Wild,Colorado Avalanche
2007020290,Vancouver Canucks,4,Calgary Flames,1,Dan Marouelli,Bill McCreary,Vancouver Canucks,Calgary Flames
2007020291,New York Rangers,1,New York Islanders,2,Don VanMassenhoven,Dean Warren,New York Islanders,New York Rangers
2007020292,Washington Capitals,3,Florida Panthers,4,Tom Kowal,Steve Kozari,Florida Panthers,Washington Capitals
2007020293,Atlanta Thrashers,4,Tampa Bay Lightning,3,Dave Jackson,Paul Devorski,Atlanta Thrashers,Tampa Bay Lightning
2007020294,Montréal Canadiens,2,Ottawa Senators,4,Chris Rooney,Brad Watson,Ottawa Senators,Montréal Canadiens
2007020295,St. Louis Blues,2,Nashville Predators,1,Tim Peel,Kevin Pollock,St. Louis Blues,Nashville Predators
2007020296,Dallas Stars,3,Los Angeles Kings,0,Greg Kimmerly,Eric Furlatt,Dallas Stars,Los Angeles Kings
2007020297,Toronto Maple Leafs,2,Boston Bruins,4,Mike Leggo,Brad Meier,Boston Bruins,Toronto Maple Leafs
2007020298,Calgary Flames,4,Colorado Avalanche,1,Wes McCauley,Dennis LaRue,Calgary Flames,Colorado Avalanche
2007020299,Edmonton Oilers,4,Vancouver Canucks,4,Bill McCreary,Marc Joannette,Edmonton Oilers,Vancouver Canucks
