code,away_outcome,away_score,away_team,home_outcome,home_score,home_team,official_1,official_2
1994020040,0,0,New Jersey Devils,1,1,Boston Bruins,Lance Roberts,Kevin Collins
1994020041,0,2,Hartford Whalers,1,3,Philadelphia Flyers,Paul Devorski,Jean Morin
1994020042,0,2,Tampa Bay Lightning,1,4,Florida Panthers,Mark Faucette #11,Stephane Provost #37
1994020043,0,1,Calgary Flames,1,5,Detroit Red Wings,Trottier,Pare
1994020044,0,1,Los Angeles Kings,1,3,St. Louis Blues,Don Koharski,Dan Schachte
1994020045,0,4,Ottawa Senators,1,5,Pittsburgh Penguins,Steve Walkom,Scott Driscoll
1994020046,1,7,Quebec Nordiques,0,3,Buffalo Sabres,McGeough,Devorski
1994020047,0,2,New York Islanders,1,5,Washington Capitals,Kerry Fraser,Gordon Broseker
1994020048,0,1,Toronto Maple Leafs,1,4,Chicago Blackhawks,Bill McCreary,Brad Lazarowich
1994020049,0,2,Winnipeg Jets (1979),1,3,Anaheim Ducks,Terry Gregson,Shane Heyer
1994020050,1,2,Florida Panthers,0,1,Hartford Whalers,Paul Devorski,Brian Murphy
1994020051,0,2,Buffalo Sabres,0,2,Ottawa Senators,Dave Jackson,Greg Devorski
1994020052,0,1,New Jersey Devils,1,5,Montréal Canadiens,Trottier,Gauthier
1994020053,0,0,New York Rangers,1,2,Quebec Nordiques,Roberts,Mike Cvik
1994020054,1,4,Tampa Bay Lightning,0,1,New York Islanders,Mike McGeough,Andy McElman
1994020055,0,1,Boston Bruins,1,2,Philadelphia Flyers,Mark Faucette,Pat Dapuzzo
1994020056,0,1,Calgary Flames,1,2,Toronto Maple Leafs,Koharski,Ron Asselstine
1994020057,0,2,Edmonton Oilers,1,5,Detroit Red Wings,Vanhellemond,McCourt
1994020058,1,3,Vancouver Canucks,0,1,St. Louis Blues,Dan Van Massenhoven,Dan Schachte
1994020059,0,2,Dallas Stars,1,3,San Jose Sharks,Paul Stewart,Swede Knox
1994020060,0,2,Winnipeg Jets (1979),1,4,Los Angeles Kings,Terry Gregson,Shane Heyer
1994020061,0,2,Philadelphia Flyers,0,2,Montréal Canadiens,Marouelli,Gauthier
1994020062,1,4,Pittsburgh Penguins,0,1,Washington Capitals,Mark Faucette,Gordon Broseker
1994020063,1,6,Chicago Blackhawks,0,3,Los Angeles Kings,Paul Stewart,Shane Heyer
1994020064,1,2,Florida Panthers,0,1,Boston Bruins,Don Koharski,Stephane Provost
1994020065,0,2,Ottawa Senators,1,6,New York Rangers,Mike McGeough,Ron Asselstine
1994020066,1,2,Toronto Maple Leafs,0,1,Dallas Stars,Van Hellemond,Lazarowich
1994020067,1,4,Detroit Red Wings,0,2,Edmonton Oilers,Dave Jackson,Swede Knox
1994020068,0,1,Chicago Blackhawks,1,2,San Jose Sharks,Walkom,Heyer
1994020069,0,2,Philadelphia Flyers,1,5,Quebec Nordiques,Dan Marouelli,Jean Morin
1994020070,0,1,Buffalo Sabres,1,2,New Jersey Devils,Don Koharski,Mike Cvik
1994020071,0,1,Montréal Canadiens,1,4,Tampa Bay Lightning,Don Van Massenhoven,Ron Asselstine
1994020072,1,5,New York Islanders,0,1,Florida Panthers,Mick McGeough #19,Kevin Collins #50
1994020073,0,2,Anaheim Ducks,1,7,St. Louis Blues,Mark Faucette,Dan McCourt
1994020074,0,3,New York Rangers,1,4,Pittsburgh Penguins,Kerry Fraser,Mark Vines
1994020075,1,2,Hartford Whalers,0,1,Ottawa Senators,Dan Marouelli,Jean Morin
1994020076,0,2,Anaheim Ducks,1,9,Dallas Stars,Faucette,Lazarowich
1994020077,0,1,Detroit Red Wings,1,2,Calgary Flames,Dave Jackson,Swede Knox
1994020078,1,7,Chicago Blackhawks,0,0,Edmonton Oilers,Andy van Hellemond,Andy McElman
1994020079,0,4,Toronto Maple Leafs,0,4,Vancouver Canucks,McCreary,Wayne Bonney
1994020080,0,4,Ottawa Senators,1,6,Boston Bruins,Kerry Fraser,Gordon Broseker
1994020081,0,3,Tampa Bay Lightning,0,3,New York Rangers,Roberts,Ron Asselstine
1994020082,0,4,Quebec Nordiques,1,5,New Jersey Devils,Terry Gregson,Mike Cvik
1994020083,1,5,New York Islanders,0,4,Philadelphia Flyers,Don Koharski,G. Gauthier
1994020084,1,1,Buffalo Sabres,0,0,Washington Capitals,Richard Trottier,Tim Nowak
1994020085,0,1,Montréal Canadiens,0,1,Florida Panthers,Don Van Massenhoven,Kevin Collins #50
1994020086,1,2,San Jose Sharks,0,1,Dallas Stars,Mcgeogh,Lazarowich
1994020087,1,5,St. Louis Blues,0,4,Winnipeg Jets (1979),Stephen Walkom,Andy McElman
1994020088,1,4,Chicago Blackhawks,0,3,Calgary Flames,Steve Walkom,Wayne Bonney
1994020089,0,3,Toronto Maple Leafs,1,5,Edmonton Oilers,Dave Jackson,Shane Heyer
1994020090,1,5,Detroit Red Wings,0,2,Anaheim Ducks,Bill McCreary,Ron Finn
1994020091,0,4,Hartford Whalers,1,5,Boston Bruins,Paul Stewart,Gordon Broseker
1994020092,0,3,Tampa Bay Lightning,1,6,Pittsburgh Penguins,Richard Trottier,Mike Cvik
1994020093,1,2,New York Rangers,0,1,Ottawa Senators,Blaine Angus,Scott Driscoll
1994020094,0,2,New York Islanders,1,4,Montréal Canadiens,Devorski,Morin
1994020095,0,0,New Jersey Devils,1,2,Quebec Nordiques,Kerry Fraser,Pierre Champoux
1994020096,0,2,Buffalo Sabres,1,4,Philadelphia Flyers,Terry Gregson,G. Gauthier
1994020097,0,2,Florida Panthers,1,3,Washington Capitals,Lance Roberts,Tim Nowak
1994020098,0,4,Dallas Stars,1,7,St. Louis Blues,Don Koharski,Dan Schachte
1994020099,0,3,San Jose Sharks,0,3,Winnipeg Jets (1979),Mick McGeough,Andy McElman
1994020100,0,1,Toronto Maple Leafs,1,4,Calgary Flames,Andy van Hellemond,Wayne Bonney
1994020101,0,3,Detroit Red Wings,1,4,Los Angeles Kings,Bill McCreary,Ron Finn
1994020102,0,1,Tampa Bay Lightning,1,2,Buffalo Sabres,Gregson,Scapinello
1994020103,0,1,Hartford Whalers,1,3,Quebec Nordiques,Kerry Fraser,Pierre Champoux
1994020104,0,3,Pittsburgh Penguins,0,3,New Jersey Devils,Lance Roberts,Kevin Collins
1994020105,1,9,Chicago Blackhawks,0,4,Vancouver Canucks,Dave Jackson,Wayne Bonney
1994020106,1,3,Anaheim Ducks,0,2,Los Angeles Kings,Bill McCreary,Ron Finn
1994020107,0,0,Philadelphia Flyers,1,3,Ottawa Senators,Paul Devorski,Scott Driscoll
1994020108,0,3,San Jose Sharks,1,7,Toronto Maple Leafs,Paul Stewart,Ron Asselstine
1994020109,1,5,Winnipeg Jets (1979),0,4,Calgary Flames,Andy van Hellemond,Swede Knox
1994020110,0,4,Montréal Canadiens,1,7,Boston Bruins,Dan Marouelli,Kevin Collins
1994020111,0,3,Florida Panthers,1,7,Pittsburgh Penguins,Paul Stewart,Ron Asselstine
1994020112,0,1,Washington Capitals,1,2,Buffalo Sabres,Walkom,Driscoll
1994020113,0,2,New York Islanders,1,5,Tampa Bay Lightning,Mark Faucette,Pat Dapuzzo
1994020114,0,0,San Jose Sharks,1,6,Detroit Red Wings,Roberts,Scapinello
1994020115,0,5,Los Angeles Kings,0,5,St. Louis Blues,Richard Trottier,Dan Schachte
1994020116,0,4,Edmonton Oilers,0,4,Vancouver Canucks,McCreary,Wayne Bonney
1994020117,1,3,Chicago Blackhawks,0,0,Anaheim Ducks,Rob Shick,Ron Finn
1994020118,1,3,Quebec Nordiques,0,2,Hartford Whalers,Dave Jackson,Kevin Collins
1994020119,1,4,Montréal Canadiens,0,2,Ottawa Senators,Don Koharski,Pierre Champoux
1994020120,0,4,Washington Capitals,1,5,New York Rangers,Dan Marouelli,Dan McCourt
1994020121,0,3,Dallas Stars,0,3,Toronto Maple Leafs,Paul Devorski,Pierre Racicot
1994020122,0,3,Winnipeg Jets (1979),0,3,Edmonton Oilers,Don Van Massenhoven,Swede Knox
1994020123,1,4,Quebec Nordiques,0,3,Boston Bruins,Don Koharski,Gerry Gauthier
1994020124,1,5,Pittsburgh Penguins,0,2,New York Islanders,Richard Trottier,Dan McCourt
1994020125,0,1,New York Rangers,1,4,New Jersey Devils,Dave Jackson,Pat Dapuzzo
1994020126,1,3,Florida Panthers,0,0,Philadelphia Flyers,Kerry Fraser,Leon Stickle
1994020127,1,5,Chicago Blackhawks,0,0,St. Louis Blues,Terry Gregson,Jean Morin
1994020128,0,1,Anaheim Ducks,1,5,Calgary Flames,Mick McGeough,Mike Cvik
1994020129,0,1,Winnipeg Jets (1979),1,5,Vancouver Canucks,Don Van Massenhoven,Shane Hayer
1994020130,0,3,Hartford Whalers,1,4,Tampa Bay Lightning,Paul Stewart,Ron Asselstine
1994020131,1,2,Toronto Maple Leafs,0,1,Detroit Red Wings,Gregson,Pare
1994020132,0,1,San Jose Sharks,1,5,Edmonton Oilers,Mick McGeough,Baron Parker
1994020133,0,1,Washington Capitals,0,1,Boston Bruins,Dave Jackson,Gerry Gauthier
1994020134,0,1,Montréal Canadiens,1,3,Pittsburgh Penguins,Paul Devorski,Leon Stickle
1994020135,0,2,Ottawa Senators,1,5,Quebec Nordiques,Richard Trottier,Pierre Racicot
1994020136,0,1,Buffalo Sabres,1,2,New York Islanders,Don Koharski,Dan McCourt
1994020137,1,3,Philadelphia Flyers,0,1,New Jersey Devils,Andy van Hellemond,Gordon Broseker
1994020138,1,3,New York Rangers,0,2,Tampa Bay Lightning,Kerry Fraser,Ron Asselstine
1994020139,0,3,Hartford Whalers,1,4,Florida Panthers,Mark Faucette #11,Pierre Champoux
1994020140,1,5,Los Angeles Kings,0,2,Toronto Maple Leafs,Dan Marouelli,Greg Devorski
1994020141,1,3,Winnipeg Jets (1979),0,2,St. Louis Blues,Lance Roberts,Jean Morin
1994020142,1,6,Calgary Flames,0,0,Dallas Stars,Walkom,Pare
1994020143,0,1,San Jose Sharks,0,1,Vancouver Canucks,Don Van Massenhoven,Shane Heyer
1994020144,1,2,Boston Bruins,0,1,Buffalo Sabres,Gregson,Devorski
1994020145,1,4,New Jersey Devils,0,2,Florida Panthers,Kerry Fraser #2,Pierre Champoux
1994020146,0,4,Los Angeles Kings,0,4,Detroit Red Wings,Koharski,Morin
1994020147,0,0,Anaheim Ducks,1,2,Edmonton Oilers,Mick McGeough,Randy Mitton
1994020148,0,2,Hartford Whalers,0,2,Montréal Canadiens,Van Hellemond,Gauthier
1994020149,0,3,Washington Capitals,1,5,Philadelphia Flyers,Bill McCreary,Gordon Broseker
1994020150,0,2,Chicago Blackhawks,1,4,Toronto Maple Leafs,Mark Faucette,Jean Morin
1994020151,0,2,Calgary Flames,1,4,St. Louis Blues,Stephen Walkom,Mark Vines
1994020152,1,7,Winnipeg Jets (1979),0,4,Dallas Stars,Roberts,Pare
1994020153,0,3,Boston Bruins,1,5,Pittsburgh Penguins,Bill McCreary,Dan McCourt
1994020154,1,3,Quebec Nordiques,0,2,New York Islanders,Paul Devorski,Kevin Collins
1994020155,1,5,Philadelphia Flyers,0,2,Tampa Bay Lightning,Kerry Fraser,Pierre Champoux
1994020156,0,1,Montréal Canadiens,1,4,Hartford Whalers,Dan Marouelli,Tim Nowal
1994020157,1,2,New York Rangers,0,1,Buffalo Sabres,Stewart,Ron Asselstine
1994020158,0,2,Washington Capitals,1,4,New Jersey Devils,Richard Trottier,Brian Murphy
1994020159,0,0,Ottawa Senators,1,2,Florida Panthers,Kerry Fraser #2,Pierre Champoux
1994020160,1,4,Edmonton Oilers,0,1,Toronto Maple Leafs,Terry Gregson,Ron Finn
1994020161,1,3,Los Angeles Kings,0,1,Dallas Stars,Van Massenhoven,Pare
1994020162,1,5,Detroit Red Wings,0,1,Winnipeg Jets (1979),Mark Faucette,Swede Knox
1994020163,0,1,Vancouver Canucks,1,3,San Jose Sharks,Roberts,Wayne Bonney
1994020164,0,2,Hartford Whalers,1,5,Pittsburgh Penguins,Paul Stewart,Bob Hodges
1994020165,0,2,Montréal Canadiens,0,2,New York Rangers,Paul Devorski,Scott Driscoll
1994020166,1,4,Quebec Nordiques,0,2,Philadelphia Flyers,Andy van Hellemond,G. Devorski
1994020167,0,2,Calgary Flames,0,2,Chicago Blackhawks,Don Van Massenhoven,Thor Nelson
1994020168,0,2,New York Islanders,0,2,New Jersey Devils,Paul Devorski,Brian Murphy
1994020169,1,2,Ottawa Senators,0,1,Tampa Bay Lightning,Steve Waklkom,Gerard Gauthier
1994020170,1,5,Boston Bruins,0,4,Florida Panthers,Don Koharski #12,Pierre Champoux
1994020171,0,2,Edmonton Oilers,1,4,Detroit Red Wings,Jackson,Ron Asselstine
1994020172,1,4,St. Louis Blues,0,3,Winnipeg Jets (1979),Mark Faucette,Swede Knox
1994020173,1,2,San Jose Sharks,0,0,Los Angeles Kings,Lance Roberts,Wayne Bonney
1994020174,0,2,Vancouver Canucks,0,2,Anaheim Ducks,Dan Marouelli,Mike Cvik
1994020175,0,2,Pittsburgh Penguins,1,4,Hartford Whalers,Richard Troittier,Kevin Collins
1994020176,0,2,New York Rangers,1,5,Montréal Canadiens,Stewart,Hodges
1994020177,0,2,New Jersey Devils,1,3,New York Islanders,Andy van Hellemond,Pat Dapuzzo
1994020178,0,2,Quebec Nordiques,1,4,Washington Capitals,Terry Gregson,Gordon Broseker
1994020179,0,1,Boston Bruins,1,3,Tampa Bay Lightning,Don Koharski,Gerard Gauthier
1994020180,0,1,St. Louis Blues,1,3,Toronto Maple Leafs,Bill McCreary,Randy Mitton
1994020181,0,2,Dallas Stars,1,3,Calgary Flames,Mark Faucette,Swede Knox
1994020182,1,6,Anaheim Ducks,0,3,San Jose Sharks,McGeough,Mike Cvik
1994020183,1,6,Vancouver Canucks,0,2,Los Angeles Kings,Dan Marouelli,Wayne Bonney
1994020184,0,3,Buffalo Sabres,0,3,Pittsburgh Penguins,Terry Gregson,Randy Mitton
1994020185,1,4,Quebec Nordiques,0,1,Florida Panthers,Stephen Walkom #24,Gerard Gauthier #30
1994020186,0,1,Edmonton Oilers,1,4,Chicago Blackhawks,Dave Jackson,Andy McElman
1994020187,0,2,New York Islanders,1,3,Montréal Canadiens,Koharski,Champoux
1994020188,1,2,New Jersey Devils,0,0,Washington Capitals,Dave Jackson,Gordon Broseker
1994020189,1,3,New York Rangers,0,1,Tampa Bay Lightning,Richard Trottier,Dan Schachte
1994020190,1,4,Detroit Red Wings,0,2,Toronto Maple Leafs,Kerry Fraser,Dan McCourt
1994020191,0,2,San Jose Sharks,1,3,Chicago Blackhawks,Paul Devorski,Andy McElman
1994020192,0,0,Edmonton Oilers,1,4,St. Louis Blues,Stephen Walkom,Randy Mitton
1994020193,1,2,Dallas Stars,0,1,Calgary Flames,Dan Marouelli,Mike Cvik
1994020194,0,2,Los Angeles Kings,1,8,Vancouver Canucks,Mark Faucette,Brad Lazarowich
1994020195,0,4,Quebec Nordiques,1,5,Pittsburgh Penguins,Mike McGeough,Mark Pare
1994020196,1,5,New York Rangers,0,3,Florida Panthers,Andy van Hellemond,Dan Schachte #47
1994020197,0,2,Boston Bruins,1,3,Hartford Whalers,Don Koharski,Kevin Collins
1994020198,0,3,New York Islanders,0,3,Buffalo Sabres,Fraser,Ron Asselstine
1994020199,0,1,Toronto Maple Leafs,1,4,Detroit Red Wings,Stewart,Finn
1994020200,0,3,San Jose Sharks,1,4,St. Louis Blues,Richard Trottier,Randy Mitton
1994020201,0,1,Dallas Stars,1,2,Edmonton Oilers,Dan Marouelli,Mike Cvik
1994020202,1,4,Winnipeg Jets (1979),0,1,Vancouver Canucks,Paul Devorski,Jay Sharrers
1994020203,0,5,Washington Capitals,0,5,Ottawa Senators,Don Koharski,Ron Asselstine
1994020204,0,6,Philadelphia Flyers,0,6,Quebec Nordiques,Bill McCreary,Brian Murphy
1994020205,1,4,Tampa Bay Lightning,0,1,New York Islanders,Don Van Massenhoven,Pierre Champoux
1994020206,1,3,Boston Bruins,0,2,New Jersey Devils,Mike McGeough,Ray Scapinello
1994020207,1,5,Montréal Canadiens,0,2,Florida Panthers,Andy van Hellemond,Dan Schachte #47
1994020208,0,1,Anaheim Ducks,1,3,Toronto Maple Leafs,Stephen Walkom,Greg Devorski
1994020209,1,4,Detroit Red Wings,0,2,Chicago Blackhawks,Terry Gregson,Randy Mitton
1994020210,0,3,Calgary Flames,0,3,Los Angeles Kings,Paul Devorski,Wayne Bonney
1994020211,1,4,Tampa Bay Lightning,0,2,Pittsburgh Penguins,Lance Roberts,Greg Devorski
1994020212,1,2,Hartford Whalers,0,1,New York Rangers,Don Van Massenhoven,Pierre Champoux
1994020213,0,3,Vancouver Canucks,0,3,Dallas Stars,Stewart,McElman
1994020214,0,2,Anaheim Ducks,1,4,Winnipeg Jets (1979),Terry Gregson,Mark Wheler
1994020215,1,3,Calgary Flames,0,0,San Jose Sharks,Paul Devorski,Lazarowich
1994020216,1,3,Buffalo Sabres,0,1,Hartford Whalers,Dan Van Massenhoven,Kevin Collins
1994020217,1,4,Florida Panthers,0,1,Ottawa Senators,Richard Trottier,Ron Asselstine
1994020218,1,7,Philadelphia Flyers,0,0,Montréal Canadiens,McCreary,Gauthier
1994020219,0,1,Boston Bruins,0,1,Quebec Nordiques,Don Koharski,Brian Murphy
1994020220,0,1,Pittsburgh Penguins,1,3,New York Islanders,Kerry Fraser,Pierre Champoux
1994020221,0,3,Washington Capitals,0,3,New Jersey Devils,Stephen Walkom,Pat Dapuzzo
1994020222,0,2,Winnipeg Jets (1979),1,5,Toronto Maple Leafs,Mick McGeough,Gordon Broseker
1994020223,1,3,St. Louis Blues,0,2,Detroit Red Wings,Marouelli,McCourt
1994020224,1,4,Los Angeles Kings,0,3,Edmonton Oilers,Terry Gregson,Swede Knox
1994020225,1,4,New York Rangers,0,2,Buffalo Sabres,Van Hellemond,Gordon Broseker
1994020226,0,1,Tampa Bay Lightning,0,1,Washington Capitals,Paul Stewart,Pat Dapuzzo
1994020227,1,2,Chicago Blackhawks,0,1,Dallas Stars,Roberts,Hodges
1994020228,1,5,Vancouver Canucks,0,1,San Jose Sharks,Jackson,Lazarowich
1994020229,1,5,Calgary Flames,0,3,Anaheim Ducks,Dennis Larue,Mike Cvik
1994020230,1,2,Boston Bruins,0,0,Ottawa Senators,Bill McCreary,Brian Murphy
1994020231,1,7,Pittsburgh Penguins,0,5,Quebec Nordiques,Mike McGeough,Gerard Gauthier
1994020232,0,1,Montréal Canadiens,1,6,New Jersey Devils,Paul Stewart,Gordon Broseker
1994020233,0,2,Toronto Maple Leafs,1,3,St. Louis Blues,Dan Marouelli,Andy McElman
1994020234,1,6,Hartford Whalers,0,3,Ottawa Senators,Andy van Hellemond,Brian Murphy
1994020235,0,1,Montréal Canadiens,1,2,New York Islanders,Paul Devorski,Gordon Broseker
1994020236,0,0,Florida Panthers,0,0,New York Rangers,Stephen Walkom,Ron Asselstine
1994020237,0,2,Washington Capitals,1,4,Philadelphia Flyers,Kerry Fraser,Ron Finn
1994020238,1,4,Dallas Stars,0,0,Winnipeg Jets (1979),Lance Roberts,Wayne Bonney
1994020239,0,2,Edmonton Oilers,1,5,Calgary Flames,Don Koharski,Randy Mitton
1994020240,1,4,San Jose Sharks,0,3,Vancouver Canucks,Richard Trottier,Shane Heyer
1994020241,1,8,Chicago Blackhawks,0,4,Los Angeles Kings,Dave Jackson,Mike Cvik
1994020242,1,5,New York Rangers,0,2,Hartford Whalers,Kerry Fraser,Ron Finn
1994020243,0,2,Tampa Bay Lightning,1,8,Quebec Nordiques,Andy van Hellemond,Pierre Champoux
1994020244,1,5,Dallas Stars,0,3,Edmonton Oilers,Don Koharski,Randy Mitton
1994020245,0,1,Chicago Blackhawks,1,3,Anaheim Ducks,David Jackson,Mike Cvik
1994020246,0,2,New Jersey Devils,1,7,Boston Bruins,Paul Devorski,Gerard Gauthier
1994020247,0,3,Pittsburgh Penguins,1,6,Buffalo Sabres,Marouelli,Scapinello
1994020248,1,3,Tampa Bay Lightning,0,2,Ottawa Senators,Stephen Walkom,Wayne Bonney
1994020249,1,4,Washington Capitals,0,3,New York Islanders,Terry Gregson,Ron Asselstine
1994020250,0,2,Florida Panthers,0,2,Philadelphia Flyers,Paul Stewart,Pat Dapuzzo
1994020251,1,4,San Jose Sharks,0,3,Toronto Maple Leafs,Don Van Massenhoven,Swede Knox
1994020252,0,1,Winnipeg Jets (1979),1,6,Detroit Red Wings,Bill McCreary,Mark Pare
1994020253,0,2,Vancouver Canucks,0,2,Calgary Flames,Richard Trottier,Andy McElman
1994020254,0,3,Philadelphia Flyers,1,5,New York Rangers,Terry Gregson,Ron Asselstine
1994020255,0,0,Anaheim Ducks,1,4,Dallas Stars,McGeough,Knox
1994020256,1,5,Chicago Blackhawks,0,2,Edmonton Oilers,Lance Roberts,Shane Heyer
1994020257,1,4,Pittsburgh Penguins,0,3,Boston Bruins,Don Koharski,Gerry Gauthier
1994020258,0,2,Tampa Bay Lightning,1,3,Hartford Whalers,Paul Stewart,Kevin Collins
1994020259,0,1,Buffalo Sabres,0,1,Quebec Nordiques,Stephen Walkom,Stephane Provost
1994020260,0,1,Florida Panthers,1,6,New Jersey Devils,Kerry Fraser,Pat Dapuzzo
1994020261,0,1,Montréal Canadiens,1,5,Washington Capitals,Paul Devorski,Gordon Broseker
1994020262,0,2,Calgary Flames,1,3,Toronto Maple Leafs,Bill McCreary,Wayne Bonney
1994020263,0,2,San Jose Sharks,1,4,Winnipeg Jets (1979),Dave Jackson,Andy McElman
1994020264,1,5,Vancouver Canucks,0,4,Los Angeles Kings,Dan Marouelli,Mike Cvik
1994020265,1,5,Boston Bruins,0,2,Hartford Whalers,Terry Gregson,Kevin Collins
1994020266,0,1,Montréal Canadiens,1,4,Buffalo Sabres,Jackson,Scapinello
1994020267,0,1,New York Islanders,1,3,Ottawa Senators,Don Van Massenhoven,Wayne Bonney
1994020268,0,2,Pittsburgh Penguins,1,6,Philadelphia Flyers,Paul Devorski,Pat Dapuzzo
1994020269,0,2,New York Rangers,1,4,Washington Capitals,Kerry Fraser,Gordon Broseker
1994020270,0,0,Anaheim Ducks,1,3,Chicago Blackhawks,Lance Roberts,Swede Knox
1994020271,0,1,St. Louis Blues,1,2,Dallas Stars,Marouelli,Lazarowich
1994020272,0,2,Calgary Flames,1,3,Winnipeg Jets (1979),Richard Trottier,Andy McElman
1994020273,0,2,Detroit Red Wings,1,4,Edmonton Oilers,Mick McGeough,Shane Heyer
1994020274,0,3,New Jersey Devils,1,6,Quebec Nordiques,Don van Masseenhoven,Gerard Gauthier
1994020275,0,3,Ottawa Senators,1,4,New York Rangers,Paul Stewart,Greg Devorski
1994020276,0,2,Los Angeles Kings,1,8,Dallas Stars,Faucette,Lazarowich
1994020277,1,5,Detroit Red Wings,0,2,Vancouver Canucks,Mike McGeough,Baron Parker
1994020278,1,3,Washington Capitals,0,1,Boston Bruins,Steven Walkom,Jean Morin
1994020279,1,5,Quebec Nordiques,0,4,Pittsburgh Penguins,Paul Devorski,Ron Asselstine
1994020280,0,1,Hartford Whalers,1,3,New York Islanders,Paul Stewart,Greg Devorski
1994020281,1,4,Philadelphia Flyers,0,3,Tampa Bay Lightning,Blaine Angus,Kevin Collins
1994020282,1,6,Calgary Flames,0,3,Chicago Blackhawks,Kerry Fraser,Wayne Bonney
1994020283,0,3,Anaheim Ducks,1,6,St. Louis Blues,Don Koharski,Leon Stickle
1994020284,0,2,Buffalo Sabres,0,2,Montréal Canadiens,Van Hellemond,Gauthier
1994020285,0,4,New Jersey Devils,1,6,New York Rangers,Dave Jackson,Greg Devorski
1994020286,0,2,Ottawa Senators,1,3,Florida Panthers,Blaine Angus,Kevin Collins #50
1994020287,0,2,Dallas Stars,1,3,Toronto Maple Leafs,Lance Roberts,Scott Driscoll
1994020288,1,5,Edmonton Oilers,0,2,San Jose Sharks,McCreary,Heyer
1994020289,0,1,Quebec Nordiques,1,2,Hartford Whalers,Andy van Hellemond,Jean Morin
1994020290,0,2,New York Islanders,1,4,Pittsburgh Penguins,Mark Faucette,Gordon Broseker
1994020291,0,2,Boston Bruins,1,3,Philadelphia Flyers,Dave Jackson,Ron Asselstine
1994020292,1,4,Los Angeles Kings,0,3,Chicago Blackhawks,Paul Stewart,Dan Schachte
1994020293,0,1,Calgary Flames,1,5,St. Louis Blues,Kerry Fraser,Leon Stickle
1994020294,0,4,Detroit Red Wings,0,4,Anaheim Ducks,Bill McCreary,Shane Heyer
1994020295,0,2,Ottawa Senators,0,2,Washington Capitals,Lance Roberts,Mark Pare
1994020296,1,3,New Jersey Devils,0,2,Tampa Bay Lightning,Paul Devorski,Kevin Collins
1994020297,0,3,Dallas Stars,1,4,Winnipeg Jets (1979),Don Koharski,Dan Schachte
1994020298,1,5,Detroit Red Wings,0,3,San Jose Sharks,Shick,Knox
1994020299,1,2,Florida Panthers,0,0,Boston Bruins,Don Van Massenhoven,Brian Murphy
1994020300,0,2,Buffalo Sabres,1,6,Pittsburgh Penguins,Rob Shick,Gordon Broseker
1994020301,0,1,New York Rangers,1,3,Montréal Canadiens,Jackson,Morin
1994020302,0,1,New York Islanders,1,2,Quebec Nordiques,Richard Trottier,Gerard Gauthier
1994020303,0,2,Chicago Blackhawks,0,2,Toronto Maple Leafs,Dan Marouelli,Greg Devorski
1994020304,1,4,Los Angeles Kings,0,2,Winnipeg Jets (1979),Don Koharski,Dan Schachte
1994020305,0,3,Anaheim Ducks,1,5,Vancouver Canucks,Terry Gregson,Brad Lazarowich
1994020306,1,4,Florida Panthers,0,1,Hartford Whalers,Lance Roberts,Brian Murphy
1994020307,0,3,New Jersey Devils,1,4,Philadelphia Flyers,Don Van Massenhoven,Pat Dapuzzo
1994020308,0,1,Tampa Bay Lightning,1,3,Washington Capitals,Andy van Hellemond,Ron Asselstine
1994020309,1,2,Detroit Red Wings,0,1,St. Louis Blues,Mike McGeough,Ray Scapinello
1994020310,0,4,Calgary Flames,0,4,Dallas Stars,Stewart,McElman
1994020311,1,5,Vancouver Canucks,0,2,Edmonton Oilers,Terry Gregson,Swede Knox
1994020312,0,2,Montréal Canadiens,1,4,Pittsburgh Penguins,Andy van Hellemond,Gordon Broseker
1994020313,1,3,Washington Capitals,0,0,Tampa Bay Lightning,Paul Devorski,Scott Driscoll
1994020314,1,4,Los Angeles Kings,0,1,Toronto Maple Leafs,Don Koharski,Leon Stickle
1994020315,0,2,Chicago Blackhawks,1,4,Dallas Stars,Shick,McCourt
1994020316,0,4,New York Islanders,1,6,Hartford Whalers,Stephen Walkom,Kevin Collins
1994020317,0,2,Ottawa Senators,1,4,New Jersey Devils,Don Van Massenhoven,Ron Finn
1994020318,1,2,Buffalo Sabres,0,1,Florida Panthers,Paul Devorski #10,Scott Driscoll #68
1994020319,0,2,Los Angeles Kings,1,5,Detroit Red Wings,McGeough,Pare
1994020320,0,3,Vancouver Canucks,0,3,Winnipeg Jets (1979),Dan Marouelli,Dan Schachte_
1994020321,0,5,St. Louis Blues,1,6,Edmonton Oilers,Dave Jackson,Mike Cvik
1994020322,0,5,Pittsburgh Penguins,1,8,Montréal Canadiens,McCreary,Gauthier
1994020323,1,4,Philadelphia Flyers,0,3,New York Rangers,Don Koharski,Kevin Collins
1994020324,1,5,Anaheim Ducks,0,0,Calgary Flames,Terry Gregson,Mike Cvik
1994020325,1,2,Toronto Maple Leafs,0,1,San Jose Sharks,Stewart,Knox
1994020326,0,0,Montréal Canadiens,1,6,Boston Bruins,Don Koharski,Ron Asselstine
1994020327,0,3,New York Islanders,1,6,Buffalo Sabres,Lance Roberts,Tim Nowak
1994020328,1,3,Philadelphia Flyers,0,1,Ottawa Senators,Mike McGeough,Gerard Gauthier
1994020329,0,2,Pittsburgh Penguins,1,3,Quebec Nordiques,Kerry Fraser,Pierre Champoux
