,Ref,Score,Team
1232,Francois StLaurent,2,Carolina Hurricanes
1233,Francois StLaurent,3,Washington Capitals
1234,Stephen Walkom,2,Carolina Hurricanes
1235,Stephen Walkom,3,Washington Capitals
1236,Dave Jackson,5,Atlanta Thrashers
1237,Dave Jackson,1,Detroit Red Wings
1238,Frederick L'Ecuyer,5,Atlanta Thrashers
1239,Frederick L'Ecuyer,1,Detroit Red Wings
1240,Eric Furlatt,1,Los Angeles Kings
1241,Eric Furlatt,4,Montréal Canadiens
1242,Kevin Pollock,1,Los Angeles Kings
1243,Kevin Pollock,4,Montréal Canadiens
1244,Brian Pochmara,2,Dallas Stars
1245,Brian Pochmara,1,Ottawa Senators
1246,Don VanMassenhoven,2,Dallas Stars
1247,Don VanMassenhoven,1,Ottawa Senators
1248,Ian Walsh,1,Calgary Flames
1249,Ian Walsh,1,New Jersey Devils
1250,Wes McCauley,1,Calgary Flames
1251,Wes McCauley,1,New Jersey Devils
1252,Dean Morton,3,New York Rangers
1253,Dean Morton,5,Tampa Bay Lightning
1254,Rob Martell,3,New York Rangers
1255,Rob Martell,5,Tampa Bay Lightning
1256,Justin StPierre,3,Boston Bruins
1257,Justin StPierre,1,Florida Panthers
1258,Stephane Auger,3,Boston Bruins
1259,Stephane Auger,1,Florida Panthers
1260,Gord Dwyer,1,Nashville Predators
1261,Gord Dwyer,1,St. Louis Blues
1262,Steve Kozari,1,Nashville Predators
1263,Steve Kozari,1,St. Louis Blues
1264,Brad Meier,1,Minnesota Wild
1265,Brad Meier,6,Philadelphia Flyers
1266,Chris Lee,1,Minnesota Wild
1267,Chris Lee,6,Philadelphia Flyers
1268,Dennis LaRue,2,Colorado Avalanche
1269,Dennis LaRue,4,Vancouver Canucks
1270,Kyle Rehman,2,Colorado Avalanche
1271,Kyle Rehman,4,Vancouver Canucks
1272,Dan O'Rourke,2,Chicago Blackhawks
1273,Dan O'Rourke,5,San Jose Sharks
1274,Francis Charron,2,Chicago Blackhawks
1275,Francis Charron,5,San Jose Sharks
1276,Bill McCreary,2,Colorado Avalanche
1277,Bill McCreary,3,Edmonton Oilers
1278,Tom Kowal,2,Colorado Avalanche
1279,Tom Kowal,3,Edmonton Oilers
1280,Chris Rooney,0,Boston Bruins
1281,Chris Rooney,3,Carolina Hurricanes
1282,Wes McCauley,0,Boston Bruins
1283,Wes McCauley,3,Carolina Hurricanes
1284,Greg Kimmerly,0,New Jersey Devils
1285,Greg Kimmerly,2,New York Islanders
1286,Marc Joannette,0,New Jersey Devils
1287,Marc Joannette,2,New York Islanders
1288,Don VanMassenhoven,2,Calgary Flames
1289,Don VanMassenhoven,2,Philadelphia Flyers
1290,Ghislain Hebert,2,Calgary Flames
1291,Ghislain Hebert,2,Philadelphia Flyers
1292,Frederick L'Ecuyer,1,Ottawa Senators
1293,Frederick L'Ecuyer,2,Pittsburgh Penguins
1294,Stephen Walkom,1,Ottawa Senators
1295,Stephen Walkom,2,Pittsburgh Penguins
1296,Chris Lee,5,Minnesota Wild
1297,Chris Lee,2,Nashville Predators
1298,Kyle Rehman,5,Minnesota Wild
1299,Kyle Rehman,2,Nashville Predators
1300,Dan O'Rourke,1,Anaheim Ducks
1301,Dan O'Rourke,4,Chicago Blackhawks
1302,Mike Leggo,1,Anaheim Ducks
1303,Mike Leggo,4,Chicago Blackhawks
1304,Chris Ciamaga,0,Tampa Bay Lightning
1305,Chris Ciamaga,6,Washington Capitals
1306,Paul Devorski,0,Tampa Bay Lightning
1307,Paul Devorski,6,Washington Capitals
1308,Dan O'Halloran,1,Columbus Blue Jackets
1309,Dan O'Halloran,2,Detroit Red Wings
1310,Justin StPierre,1,Columbus Blue Jackets
1311,Justin StPierre,2,Detroit Red Wings
1312,Dave Jackson,3,Buffalo Sabres
1313,Dave Jackson,1,Toronto Maple Leafs
1314,Eric Furlatt,3,Buffalo Sabres
1315,Eric Furlatt,1,Toronto Maple Leafs
1316,Brad Meier,3,Atlanta Thrashers
1317,Brad Meier,0,Montréal Canadiens
1318,Dean Morton,3,Atlanta Thrashers
1319,Dean Morton,0,Montréal Canadiens
1320,Rob Martell,0,Florida Panthers
1321,Rob Martell,3,New York Rangers
1322,Stephane Auger,0,Florida Panthers
1323,Stephane Auger,3,New York Rangers
1324,Gord Dwyer,3,Dallas Stars
1325,Gord Dwyer,2,St. Louis Blues
1326,Kelly Sutherland,3,Dallas Stars
1327,Kelly Sutherland,2,St. Louis Blues
1328,Bill McCreary,1,San Jose Sharks
1329,Bill McCreary,6,Vancouver Canucks
1330,Tom Kowal,1,San Jose Sharks
1331,Tom Kowal,6,Vancouver Canucks
1332,Greg Kimmerly,1,New Jersey Devils
1333,Greg Kimmerly,1,Philadelphia Flyers
1334,Ian Walsh,1,New Jersey Devils
1335,Ian Walsh,1,Philadelphia Flyers
1336,Brian Pochmara,1,Calgary Flames
1337,Brian Pochmara,4,Pittsburgh Penguins
1338,Stephen Walkom,1,Calgary Flames
1339,Stephen Walkom,4,Pittsburgh Penguins
1340,Chris Rooney,1,Buffalo Sabres
1341,Chris Rooney,3,Montréal Canadiens
1342,Marc Joannette,1,Buffalo Sabres
1343,Marc Joannette,3,Montréal Canadiens
1344,Kevin Pollock,3,Ottawa Senators
1345,Kevin Pollock,0,Toronto Maple Leafs
1346,Steve Kozari,3,Ottawa Senators
1347,Steve Kozari,0,Toronto Maple Leafs
1348,Brad Meier,3,Florida Panthers
1349,Brad Meier,3,Tampa Bay Lightning
1350,Francois StLaurent,3,Florida Panthers
1351,Francois StLaurent,3,Tampa Bay Lightning
1352,Frederick L'Ecuyer,2,Dallas Stars
1353,Frederick L'Ecuyer,1,St. Louis Blues
1354,Tim Peel,2,Dallas Stars
1355,Tim Peel,1,St. Louis Blues
1356,Dean Morton,1,Nashville Predators
1357,Dean Morton,1,New York Rangers
1358,Don VanMassenhoven,1,Nashville Predators
1359,Don VanMassenhoven,1,New York Rangers
1360,Dan O'Rourke,6,Anaheim Ducks
1361,Dan O'Rourke,4,Phoenix Coyotes
1362,Dennis LaRue,6,Anaheim Ducks
1363,Dennis LaRue,4,Phoenix Coyotes
1364,Gord Dwyer,7,Colorado Avalanche
1365,Gord Dwyer,4,Minnesota Wild
1366,Kelly Sutherland,7,Colorado Avalanche
1367,Kelly Sutherland,4,Minnesota Wild
1368,Bill McCreary,3,Edmonton Oilers
1369,Bill McCreary,4,San Jose Sharks
1370,Chris Lee,3,Edmonton Oilers
1371,Chris Lee,4,San Jose Sharks
1372,Mike Leggo,2,Chicago Blackhawks
1373,Mike Leggo,1,Los Angeles Kings
1374,Tom Kowal,2,Chicago Blackhawks
1375,Tom Kowal,1,Los Angeles Kings
1376,Brad Watson,2,Carolina Hurricanes
1377,Brad Watson,2,Washington Capitals
1378,Kyle Rehman,2,Carolina Hurricanes
1379,Kyle Rehman,2,Washington Capitals
1380,Chris Ciamaga,4,Atlanta Thrashers
1381,Chris Ciamaga,1,Boston Bruins
1382,Eric Furlatt,4,Atlanta Thrashers
1383,Eric Furlatt,1,Boston Bruins
1384,Brian Pochmara,2,Columbus Blue Jackets
1385,Brian Pochmara,4,Detroit Red Wings
1386,Dan O'Halloran,2,Columbus Blue Jackets
1387,Dan O'Halloran,4,Detroit Red Wings
1388,Brad Watson,1,New York Rangers
1389,Brad Watson,3,Pittsburgh Penguins
1390,Steve Kozari,1,New York Rangers
1391,Steve Kozari,3,Pittsburgh Penguins
1392,Brad Meier,1,Carolina Hurricanes
1393,Brad Meier,4,Dallas Stars
1394,Kyle Rehman,1,Carolina Hurricanes
1395,Kyle Rehman,4,Dallas Stars
1396,Dave Jackson,4,Edmonton Oilers
1397,Dave Jackson,1,Ottawa Senators
1398,Frederick L'Ecuyer,4,Edmonton Oilers
1399,Frederick L'Ecuyer,1,Ottawa Senators
1400,Justin StPierre,3,Calgary Flames
1401,Justin StPierre,0,Minnesota Wild
1402,Paul Devorski,3,Calgary Flames
1403,Paul Devorski,0,Minnesota Wild
1404,Kelly Sutherland,2,Anaheim Ducks
1405,Kelly Sutherland,0,Los Angeles Kings
1406,Tom Kowal,2,Anaheim Ducks
1407,Tom Kowal,0,Los Angeles Kings
1408,Chris Rooney,4,Tampa Bay Lightning
1409,Chris Rooney,3,Toronto Maple Leafs
1410,Ian Walsh,4,Tampa Bay Lightning
1411,Ian Walsh,3,Toronto Maple Leafs
1412,Eric Furlatt,3,Nashville Predators
1413,Eric Furlatt,0,Phoenix Coyotes
1414,Rob Martell,3,Nashville Predators
1415,Rob Martell,0,Phoenix Coyotes
1416,Brian Pochmara,7,Chicago Blackhawks
1417,Brian Pochmara,5,St. Louis Blues
1418,Dennis LaRue,7,Chicago Blackhawks
1419,Dennis LaRue,5,St. Louis Blues
1420,Dan O'Halloran,3,Atlanta Thrashers
1421,Dan O'Halloran,2,Colorado Avalanche
1422,Francois StLaurent,3,Atlanta Thrashers
1423,Francois StLaurent,2,Colorado Avalanche
1424,Kelly Sutherland,5,Detroit Red Wings
1425,Kelly Sutherland,3,San Jose Sharks
1426,Tim Peel,5,Detroit Red Wings
1427,Tim Peel,3,San Jose Sharks
1428,Frederick L'Ecuyer,4,Edmonton Oilers
1429,Frederick L'Ecuyer,3,Montréal Canadiens
1430,Stephen Walkom,4,Edmonton Oilers
1431,Stephen Walkom,3,Montréal Canadiens
1432,Don VanMassenhoven,3,Boston Bruins
1433,Don VanMassenhoven,0,Philadelphia Flyers
1434,Steve Kozari,3,Boston Bruins
1435,Steve Kozari,0,Philadelphia Flyers
1436,Gord Dwyer,3,Columbus Blue Jackets
1437,Gord Dwyer,3,Nashville Predators
1438,Mike Leggo,3,Columbus Blue Jackets
1439,Mike Leggo,3,Nashville Predators
1440,Eric Furlatt,1,St. Louis Blues
1441,Eric Furlatt,4,Washington Capitals
1442,Tom Kowal,1,St. Louis Blues
1443,Tom Kowal,4,Washington Capitals
1444,Justin StPierre,2,Minnesota Wild
1445,Justin StPierre,4,Phoenix Coyotes
1446,Kevin Pollock,2,Minnesota Wild
1447,Kevin Pollock,4,Phoenix Coyotes
1448,Chris Lee,2,Calgary Flames
1449,Chris Lee,7,Vancouver Canucks
1450,Kyle Rehman,2,Calgary Flames
1451,Kyle Rehman,7,Vancouver Canucks
1452,Dan O'Halloran,5,Anaheim Ducks
1453,Dan O'Halloran,3,Florida Panthers
1454,Greg Kimmerly,5,Anaheim Ducks
1455,Greg Kimmerly,3,Florida Panthers
1456,Bill McCreary,8,Boston Bruins
1457,Bill McCreary,1,Tampa Bay Lightning
1458,Stephane Auger,8,Boston Bruins
1459,Stephane Auger,1,Tampa Bay Lightning
1460,Chris Ciamaga,5,Edmonton Oilers
1461,Chris Ciamaga,0,Toronto Maple Leafs
1462,Dave Jackson,5,Edmonton Oilers
1463,Dave Jackson,0,Toronto Maple Leafs
1464,Ghislain Hebert,5,Montréal Canadiens
1465,Ghislain Hebert,1,New Jersey Devils
1466,Mike Leggo,5,Montréal Canadiens
1467,Mike Leggo,1,New Jersey Devils
1468,Rob Martell,5,New York Islanders
1469,Rob Martell,6,New York Rangers
1470,Wes McCauley,5,New York Islanders
1471,Wes McCauley,6,New York Rangers
1472,Don VanMassenhoven,2,Atlanta Thrashers
1473,Don VanMassenhoven,3,Pittsburgh Penguins
1474,Steve Kozari,2,Atlanta Thrashers
1475,Steve Kozari,3,Pittsburgh Penguins
1476,Ian Walsh,0,Ottawa Senators
1477,Ian Walsh,4,San Jose Sharks
1478,Stephen Walkom,0,Ottawa Senators
1479,Stephen Walkom,4,San Jose Sharks
1480,Brian Pochmara,2,Dallas Stars
1481,Brian Pochmara,1,Washington Capitals
1482,Dan O'Rourke,2,Dallas Stars
1483,Dan O'Rourke,1,Washington Capitals
1484,Greg Kimmerly,2,Florida Panthers
1485,Greg Kimmerly,3,Los Angeles Kings
1486,Kelly Sutherland,2,Florida Panthers
1487,Kelly Sutherland,3,Los Angeles Kings
1488,Bill McCreary,0,New York Islanders
1489,Bill McCreary,2,New York Rangers
1490,Frederick L'Ecuyer,0,New York Islanders
1491,Frederick L'Ecuyer,2,New York Rangers
1492,Justin StPierre,2,Carolina Hurricanes
1493,Justin StPierre,1,Colorado Avalanche
1494,Steve Kozari,2,Carolina Hurricanes
1495,Steve Kozari,1,Colorado Avalanche
1496,Eric Furlatt,5,Buffalo Sabres
1497,Eric Furlatt,0,Columbus Blue Jackets
1498,Stephane Auger,5,Buffalo Sabres
1499,Stephane Auger,0,Columbus Blue Jackets
1500,Chris Rooney,2,Calgary Flames
1501,Chris Rooney,2,Minnesota Wild
1502,Kevin Pollock,2,Calgary Flames
1503,Kevin Pollock,2,Minnesota Wild
1504,Dan O'Rourke,0,Chicago Blackhawks
1505,Dan O'Rourke,3,Vancouver Canucks
1506,Rob Martell,0,Chicago Blackhawks
1507,Rob Martell,3,Vancouver Canucks
1508,Brad Watson,0,Anaheim Ducks
1509,Brad Watson,4,Detroit Red Wings
1510,Greg Kimmerly,0,Anaheim Ducks
1511,Greg Kimmerly,4,Detroit Red Wings
1512,Kelly Sutherland,3,New Jersey Devils
1513,Kelly Sutherland,5,Philadelphia Flyers
1514,Mike Leggo,3,New Jersey Devils
1515,Mike Leggo,5,Philadelphia Flyers
1516,Dave Jackson,3,Montréal Canadiens
1517,Dave Jackson,1,San Jose Sharks
1518,Ian Walsh,3,Montréal Canadiens
1519,Ian Walsh,1,San Jose Sharks
1520,Eric Furlatt,2,Boston Bruins
1521,Eric Furlatt,2,Toronto Maple Leafs
1522,Stephen Walkom,2,Boston Bruins
1523,Stephen Walkom,2,Toronto Maple Leafs
1524,Brad Meier,0,Buffalo Sabres
1525,Brad Meier,0,Ottawa Senators
1526,David Banfield,0,Buffalo Sabres
1527,David Banfield,0,Ottawa Senators
1528,Bill McCreary,3,Atlanta Thrashers
1529,Bill McCreary,1,Washington Capitals
1530,Stephane Auger,3,Atlanta Thrashers
1531,Stephane Auger,1,Washington Capitals
1532,Dan O'Rourke,2,Columbus Blue Jackets
1533,Dan O'Rourke,7,Pittsburgh Penguins
1534,Ghislain Hebert,2,Columbus Blue Jackets
1535,Ghislain Hebert,7,Pittsburgh Penguins
1536,Chris Ciamaga,5,Colorado Avalanche
1537,Chris Ciamaga,6,Tampa Bay Lightning
1538,Wes McCauley,5,Colorado Avalanche
1539,Wes McCauley,6,Tampa Bay Lightning
1540,Dan O'Halloran,2,Carolina Hurricanes
1541,Dan O'Halloran,5,Nashville Predators
1542,Justin StPierre,2,Carolina Hurricanes
1543,Justin StPierre,5,Nashville Predators
1544,Don VanMassenhoven,4,Dallas Stars
1545,Don VanMassenhoven,3,Minnesota Wild
1546,Kyle Rehman,4,Dallas Stars
1547,Kyle Rehman,3,Minnesota Wild
1548,Brian Pochmara,1,Florida Panthers
1549,Brian Pochmara,1,Phoenix Coyotes
1550,Tim Peel,1,Florida Panthers
1551,Tim Peel,1,Phoenix Coyotes
1552,Chris Lee,2,Edmonton Oilers
1553,Chris Lee,1,St. Louis Blues
1554,Marc Joannette,2,Edmonton Oilers
1555,Marc Joannette,1,St. Louis Blues
1556,Dean Morton,2,Detroit Red Wings
1557,Dean Morton,3,Los Angeles Kings
1558,Dennis LaRue,2,Detroit Red Wings
1559,Dennis LaRue,3,Los Angeles Kings
1560,Chris Rooney,2,New York Islanders
1561,Chris Rooney,3,Philadelphia Flyers
1562,Mike Leggo,2,New York Islanders
1563,Mike Leggo,3,Philadelphia Flyers
1564,Brad Meier,1,New York Rangers
1565,Brad Meier,3,Ottawa Senators
1566,Stephen Walkom,1,New York Rangers
1567,Stephen Walkom,3,Ottawa Senators
1568,Dan O'Halloran,2,Calgary Flames
1569,Dan O'Halloran,4,Chicago Blackhawks
1570,Frederick L'Ecuyer,2,Calgary Flames
1571,Frederick L'Ecuyer,4,Chicago Blackhawks
1572,Dean Morton,0,Anaheim Ducks
1573,Dean Morton,3,Phoenix Coyotes
1574,Dennis LaRue,0,Anaheim Ducks
1575,Dennis LaRue,3,Phoenix Coyotes
1576,Chris Lee,3,St. Louis Blues
1577,Chris Lee,2,Vancouver Canucks
1578,Marc Joannette,3,St. Louis Blues
1579,Marc Joannette,2,Vancouver Canucks
1580,Bill McCreary,1,New Jersey Devils
1581,Bill McCreary,2,Pittsburgh Penguins
1582,Francis Charron,1,New Jersey Devils
1583,Francis Charron,2,Pittsburgh Penguins
1584,Ian Walsh,4,Toronto Maple Leafs
1585,Ian Walsh,4,Washington Capitals
1586,Kelly Sutherland,4,Toronto Maple Leafs
1587,Kelly Sutherland,4,Washington Capitals
1588,Brian Pochmara,3,Atlanta Thrashers
1589,Brian Pochmara,2,Nashville Predators
1590,Wes McCauley,3,Atlanta Thrashers
1591,Wes McCauley,2,Nashville Predators
1592,Dave Jackson,2,Detroit Red Wings
1593,Dave Jackson,5,San Jose Sharks
1594,Frederick L'Ecuyer,2,Detroit Red Wings
1595,Frederick L'Ecuyer,5,San Jose Sharks
1596,Kevin Pollock,2,Columbus Blue Jackets
1597,Kevin Pollock,2,Dallas Stars
1598,Stephane Auger,2,Columbus Blue Jackets
1599,Stephane Auger,2,Dallas Stars
1600,Brad Meier,3,Boston Bruins
1601,Brad Meier,2,Buffalo Sabres
1602,Stephen Walkom,3,Boston Bruins
1603,Stephen Walkom,2,Buffalo Sabres
1604,Dan O'Halloran,4,Montréal Canadiens
1605,Dan O'Halloran,1,Ottawa Senators
1606,Greg Kimmerly,4,Montréal Canadiens
1607,Greg Kimmerly,1,Ottawa Senators
1608,Brian Pochmara,3,Colorado Avalanche
1609,Brian Pochmara,4,Florida Panthers
1610,Wes McCauley,3,Colorado Avalanche
1611,Wes McCauley,4,Florida Panthers
1612,Tim Peel,4,Calgary Flames
1613,Tim Peel,2,Tampa Bay Lightning
1614,Tom Kowal,4,Calgary Flames
1615,Tom Kowal,2,Tampa Bay Lightning
1616,Marc Joannette,2,Anaheim Ducks
1617,Marc Joannette,2,Edmonton Oilers
1618,Steve Kozari,2,Anaheim Ducks
1619,Steve Kozari,2,Edmonton Oilers
1620,Dan O'Rourke,4,Philadelphia Flyers
1621,Dan O'Rourke,4,San Jose Sharks
1622,Frederick L'Ecuyer,4,Philadelphia Flyers
1623,Frederick L'Ecuyer,4,San Jose Sharks
1624,Chris Rooney,5,Pittsburgh Penguins
1625,Chris Rooney,2,Toronto Maple Leafs
1626,Paul Devorski,5,Pittsburgh Penguins
1627,Paul Devorski,2,Toronto Maple Leafs
1628,Brad Watson,2,Detroit Red Wings
1629,Brad Watson,3,Nashville Predators
1630,Ian Walsh,2,Detroit Red Wings
1631,Ian Walsh,3,Nashville Predators
1632,Dave Jackson,5,Chicago Blackhawks
1633,Dave Jackson,3,Dallas Stars
1634,Dean Morton,5,Chicago Blackhawks
1635,Dean Morton,3,Dallas Stars
1636,Steve Kozari,4,Anaheim Ducks
1637,Steve Kozari,4,Vancouver Canucks
1638,Tim Peel,4,Anaheim Ducks
1639,Tim Peel,4,Vancouver Canucks
1640,Chris Ciamaga,5,Boston Bruins
1641,Chris Ciamaga,2,New York Islanders
1642,Kelly Sutherland,5,Boston Bruins
1643,Kelly Sutherland,2,New York Islanders
1644,Justin StPierre,6,Buffalo Sabres
1645,Justin StPierre,3,San Jose Sharks
1646,Stephen Walkom,6,Buffalo Sabres
1647,Stephen Walkom,3,San Jose Sharks
1648,Bill McCreary,4,Philadelphia Flyers
1649,Bill McCreary,1,Toronto Maple Leafs
1650,Kyle Rehman,4,Philadelphia Flyers
1651,Kyle Rehman,1,Toronto Maple Leafs
1652,Dan O'Rourke,3,Florida Panthers
1653,Dan O'Rourke,0,Washington Capitals
1654,Frederick L'Ecuyer,3,Florida Panthers
1655,Frederick L'Ecuyer,0,Washington Capitals
1656,Paul Devorski,5,New York Rangers
1657,Paul Devorski,3,Ottawa Senators
1658,Stephane Auger,5,New York Rangers
1659,Stephane Auger,3,Ottawa Senators
1660,Dave Jackson,1,Columbus Blue Jackets
1661,Dave Jackson,4,St. Louis Blues
1662,Dean Morton,1,Columbus Blue Jackets
1663,Dean Morton,4,St. Louis Blues
1664,Greg Kimmerly,3,Minnesota Wild
1665,Greg Kimmerly,2,Phoenix Coyotes
1666,Mike Leggo,3,Minnesota Wild
1667,Mike Leggo,2,Phoenix Coyotes
1668,Don VanMassenhoven,1,Calgary Flames
1669,Don VanMassenhoven,2,Los Angeles Kings
1670,Rob Martell,1,Calgary Flames
1671,Rob Martell,2,Los Angeles Kings
1672,Marcus Vinnerborg,4,Detroit Red Wings
1673,Marcus Vinnerborg,2,Montréal Canadiens
1674,Tom Kowal,4,Detroit Red Wings
1675,Tom Kowal,2,Montréal Canadiens
1676,Brad Watson,2,New Jersey Devils
1677,Brad Watson,3,Ottawa Senators
1678,Brian Pochmara,2,New Jersey Devils
1679,Brian Pochmara,3,Ottawa Senators
1680,Dean Morton,2,Atlanta Thrashers
1681,Dean Morton,4,Colorado Avalanche
1682,Dennis LaRue,2,Atlanta Thrashers
1683,Dennis LaRue,4,Colorado Avalanche
1684,Chris Rooney,1,Carolina Hurricanes
1685,Chris Rooney,1,Dallas Stars
1686,Steve Kozari,1,Carolina Hurricanes
1687,Steve Kozari,1,Dallas Stars
1688,Eric Furlatt,3,Edmonton Oilers
1689,Eric Furlatt,3,Tampa Bay Lightning
1690,Tim Peel,3,Edmonton Oilers
1691,Tim Peel,3,Tampa Bay Lightning
1692,Don VanMassenhoven,2,Anaheim Ducks
1693,Don VanMassenhoven,2,Calgary Flames
1694,Rob Martell,2,Anaheim Ducks
1695,Rob Martell,2,Calgary Flames
1696,Justin StPierre,1,Boston Bruins
1697,Justin StPierre,2,Philadelphia Flyers
1698,Marc Joannette,1,Boston Bruins
1699,Marc Joannette,2,Philadelphia Flyers
1700,Ian Walsh,2,Buffalo Sabres
1701,Ian Walsh,5,Pittsburgh Penguins
1702,Kevin Pollock,2,Buffalo Sabres
1703,Kevin Pollock,5,Pittsburgh Penguins
1704,Brad Watson,1,Montréal Canadiens
1705,Brad Watson,3,Toronto Maple Leafs
1706,Tom Kowal,1,Montréal Canadiens
1707,Tom Kowal,3,Toronto Maple Leafs
1708,Brian Pochmara,4,Detroit Red Wings
1709,Brian Pochmara,1,New Jersey Devils
1710,Wes McCauley,4,Detroit Red Wings
1711,Wes McCauley,1,New Jersey Devils
1712,Kelly Sutherland,5,Atlanta Thrashers
1713,Kelly Sutherland,4,New York Islanders
1714,Kyle Rehman,5,Atlanta Thrashers
1715,Kyle Rehman,4,New York Islanders
1716,Ghislain Hebert,3,Colorado Avalanche
1717,Ghislain Hebert,2,Washington Capitals
1718,Paul Devorski,3,Colorado Avalanche
1719,Paul Devorski,2,Washington Capitals
1720,Dennis LaRue,3,Columbus Blue Jackets
1721,Dennis LaRue,1,New York Rangers
1722,Frederick L'Ecuyer,3,Columbus Blue Jackets
1723,Frederick L'Ecuyer,1,New York Rangers
1724,Dan O'Rourke,1,Carolina Hurricanes
1725,Dan O'Rourke,1,St. Louis Blues
1726,Stephane Auger,1,Carolina Hurricanes
1727,Stephane Auger,1,St. Louis Blues
1728,Dave Jackson,0,Florida Panthers
1729,Dave Jackson,3,Nashville Predators
1730,Steve Kozari,0,Florida Panthers
1731,Steve Kozari,3,Nashville Predators
1732,Chris Rooney,2,Dallas Stars
1733,Chris Rooney,5,Phoenix Coyotes
1734,Dan O'Halloran,2,Dallas Stars
1735,Dan O'Halloran,5,Phoenix Coyotes
1736,Brad Meier,5,Tampa Bay Lightning
1737,Brad Meier,4,Vancouver Canucks
1738,Eric Furlatt,5,Tampa Bay Lightning
1739,Eric Furlatt,4,Vancouver Canucks
1740,Chris Lee,2,Los Angeles Kings
1741,Chris Lee,3,Minnesota Wild
1742,Don VanMassenhoven,2,Los Angeles Kings
1743,Don VanMassenhoven,3,Minnesota Wild
1744,Greg Kimmerly,1,Chicago Blackhawks
1745,Greg Kimmerly,2,San Jose Sharks
1746,Mike Leggo,1,Chicago Blackhawks
1747,Mike Leggo,2,San Jose Sharks
1748,Kyle Rehman,7,New York Rangers
1749,Kyle Rehman,0,Washington Capitals
1750,Wes McCauley,7,New York Rangers
1751,Wes McCauley,0,Washington Capitals
1752,Brad Meier,1,Edmonton Oilers
1753,Brad Meier,2,Vancouver Canucks
1754,Tim Peel,1,Edmonton Oilers
1755,Tim Peel,2,Vancouver Canucks
1756,Dan O'Halloran,6,Anaheim Ducks
1757,Dan O'Halloran,2,Minnesota Wild
1758,Rob Martell,6,Anaheim Ducks
1759,Rob Martell,2,Minnesota Wild
1760,Brad Watson,0,Detroit Red Wings
1761,Brad Watson,5,Los Angeles Kings
1762,Justin StPierre,0,Detroit Red Wings
1763,Justin StPierre,5,Los Angeles Kings
1764,Bill McCreary,4,Atlanta Thrashers
1765,Bill McCreary,3,Ottawa Senators
1766,Tom Kowal,4,Atlanta Thrashers
1767,Tom Kowal,3,Ottawa Senators
1768,Dennis LaRue,5,Nashville Predators
1769,Dennis LaRue,0,New York Islanders
1770,Stephane Auger,5,Nashville Predators
1771,Stephane Auger,0,New York Islanders
1772,Chris Rooney,5,Chicago Blackhawks
1773,Chris Rooney,7,Colorado Avalanche
1774,Don VanMassenhoven,5,Chicago Blackhawks
1775,Don VanMassenhoven,7,Colorado Avalanche
1776,Eric Furlatt,3,Calgary Flames
1777,Eric Furlatt,2,Columbus Blue Jackets
1778,Tim Peel,3,Calgary Flames
1779,Tim Peel,2,Columbus Blue Jackets
1780,Dan O'Halloran,2,Dallas Stars
1781,Dan O'Halloran,2,San Jose Sharks
1782,Greg Kimmerly,2,Dallas Stars
1783,Greg Kimmerly,2,San Jose Sharks
1784,Kevin Pollock,3,Philadelphia Flyers
1785,Kevin Pollock,2,Pittsburgh Penguins
1786,Kyle Rehman,3,Philadelphia Flyers
1787,Kyle Rehman,2,Pittsburgh Penguins
1788,Eric Furlatt,1,Edmonton Oilers
1789,Eric Furlatt,4,Toronto Maple Leafs
1790,Francis Charron,1,Edmonton Oilers
1791,Francis Charron,4,Toronto Maple Leafs
1792,Brian Pochmara,2,Boston Bruins
1793,Brian Pochmara,3,Buffalo Sabres
1794,Dan O'Rourke,2,Boston Bruins
1795,Dan O'Rourke,3,Buffalo Sabres
1796,Chris Lee,3,New Jersey Devils
1797,Chris Lee,0,Phoenix Coyotes
1798,Dave Jackson,3,New Jersey Devils
1799,Dave Jackson,0,Phoenix Coyotes
1800,Dean Morton,4,New York Rangers
1801,Dean Morton,1,Pittsburgh Penguins
1802,Stephen Walkom,4,New York Rangers
1803,Stephen Walkom,1,Pittsburgh Penguins
1804,Kevin Pollock,2,Anaheim Ducks
1805,Kevin Pollock,1,Washington Capitals
1806,Kyle Rehman,2,Anaheim Ducks
1807,Kyle Rehman,1,Washington Capitals
1808,Steve Kozari,5,Detroit Red Wings
1809,Steve Kozari,2,St. Louis Blues
1810,Tom Kowal,5,Detroit Red Wings
1811,Tom Kowal,2,St. Louis Blues
1812,Bill McCreary,3,Montréal Canadiens
1813,Bill McCreary,5,Philadelphia Flyers
1814,Justin StPierre,3,Montréal Canadiens
1815,Justin StPierre,5,Philadelphia Flyers
1816,Frederick L'Ecuyer,1,Atlanta Thrashers
1817,Frederick L'Ecuyer,1,Tampa Bay Lightning
1818,Paul Devorski,1,Atlanta Thrashers
1819,Paul Devorski,1,Tampa Bay Lightning
1820,Dennis LaRue,4,Carolina Hurricanes
1821,Dennis LaRue,3,Florida Panthers
1822,Ian Walsh,4,Carolina Hurricanes
1823,Ian Walsh,3,Florida Panthers
1824,Francois StLaurent,3,Nashville Predators
1825,Francois StLaurent,2,San Jose Sharks
1826,Marc Joannette,3,Nashville Predators
1827,Marc Joannette,2,San Jose Sharks
1828,Don VanMassenhoven,3,Chicago Blackhawks
1829,Don VanMassenhoven,4,Colorado Avalanche
1830,Stephane Auger,3,Chicago Blackhawks
