,Ref,Score,Team
1255,Graham Skilliter,4,New Jersey Devils
1256,Thomas John Luxmore,2,Anaheim Ducks
1257,Thomas John Luxmore,2,San Jose Sharks
1258,Trevor Hanson,2,Anaheim Ducks
1259,Trevor Hanson,2,San Jose Sharks
1260,Chris Lee,2,Philadelphia Flyers
1261,Chris Lee,5,Vancouver Canucks
1262,Chris Rooney,2,Philadelphia Flyers
1263,Chris Rooney,5,Vancouver Canucks
1264,Dean Morton,3,Edmonton Oilers
1265,Dean Morton,8,St. Louis Blues
1266,Francis Charron,3,Edmonton Oilers
1267,Francis Charron,8,St. Louis Blues
1268,Brad Watson,3,Dallas Stars
1269,Brad Watson,1,Montréal Canadiens
1270,Ian Walsh,3,Dallas Stars
1271,Ian Walsh,1,Montréal Canadiens
1272,Chris Rooney,4,Buffalo Sabres
1273,Chris Rooney,5,Minnesota Wild
1274,Graham Skilliter,4,Buffalo Sabres
1275,Graham Skilliter,5,Minnesota Wild
1276,Brian Pochmara,2,Detroit Red Wings
1277,Brian Pochmara,6,Edmonton Oilers
1278,Dan O'Halloran,2,Detroit Red Wings
1279,Dan O'Halloran,6,Edmonton Oilers
1280,Jean Hebert,1,Florida Panthers
1281,Jean Hebert,1,Toronto Maple Leafs
1282,Tim Peel,1,Florida Panthers
1283,Tim Peel,1,Toronto Maple Leafs
1284,Dan O'Rourke,2,Boston Bruins
1285,Dan O'Rourke,2,New Jersey Devils
1286,Garrett Rank,2,Boston Bruins
1287,Garrett Rank,2,New Jersey Devils
1288,Chris Schlenker ,4,New York Islanders
1289,Chris Schlenker ,3,Philadelphia Flyers
1290,Wes McCauley,4,New York Islanders
1291,Wes McCauley,3,Philadelphia Flyers
1292,Marc Joannette,2,Pittsburgh Penguins
1293,Marc Joannette,5,Vancouver Canucks
1294,Peter MacDougall,2,Pittsburgh Penguins
1295,Peter MacDougall,5,Vancouver Canucks
1296,Brad Meier,2,Ottawa Senators
1297,Brad Meier,5,Washington Capitals
1298,Kelly Sutherland,2,Ottawa Senators
1299,Kelly Sutherland,5,Washington Capitals
1300,Francois St-Laurent,1,Carolina Hurricanes
1301,Francois St-Laurent,6,New York Rangers
1302,Frederick L'Ecuyer,1,Carolina Hurricanes
1303,Frederick L'Ecuyer,6,New York Rangers
1304,Dean Morton,0,Calgary Flames
1305,Dean Morton,1,Columbus Blue Jackets
1306,Justin St. Pierre ,0,Calgary Flames
1307,Justin St. Pierre ,1,Columbus Blue Jackets
1308,Gord Dwyer,2,Chicago Blackhawks
1309,Gord Dwyer,3,Tampa Bay Lightning
1310,Thomas John Luxmore,2,Chicago Blackhawks
1311,Thomas John Luxmore,3,Tampa Bay Lightning
1312,Chris Lee,2,Montréal Canadiens
1313,Chris Lee,2,Nashville Predators
1314,Jon McIsaac,2,Montréal Canadiens
1315,Jon McIsaac,2,Nashville Predators
1316,Dave Jackson,3,Colorado Avalanche
1317,Dave Jackson,0,Dallas Stars
1318,Tom Chmielewski,3,Colorado Avalanche
1319,Tom Chmielewski,0,Dallas Stars
1320,Kendrick Nicholson,1,Arizona Coyotes
1321,Kendrick Nicholson,3,San Jose Sharks
1322,Kyle Rehman,1,Arizona Coyotes
1323,Kyle Rehman,3,San Jose Sharks
1324,Kevin Pollock,2,Anaheim Ducks
1325,Kevin Pollock,4,Vegas Golden Knights
1326,Trevor Hanson,2,Anaheim Ducks
1327,Trevor Hanson,4,Vegas Golden Knights
1328,Jake Brenk,1,Los Angeles Kings
1329,Jake Brenk,2,Winnipeg Jets
1330,Steve Kozari,1,Los Angeles Kings
1331,Steve Kozari,2,Winnipeg Jets
1332,Chris Rooney,4,Boston Bruins
1333,Chris Rooney,3,Pittsburgh Penguins
1334,Wes McCauley,4,Boston Bruins
1335,Wes McCauley,3,Pittsburgh Penguins
1336,Francis Charron,5,New York Islanders
1337,Francis Charron,4,Philadelphia Flyers
1338,Frederick L'Ecuyer,5,New York Islanders
1339,Frederick L'Ecuyer,4,Philadelphia Flyers
1340,Brad Meier,2,Colorado Avalanche
1341,Brad Meier,2,Minnesota Wild
1342,Chris Lee,2,Colorado Avalanche
1343,Chris Lee,2,Minnesota Wild
1344,Kendrick Nicholson,1,Anaheim Ducks
1345,Kendrick Nicholson,4,Winnipeg Jets
1346,Kevin Pollock,1,Anaheim Ducks
1347,Kevin Pollock,4,Winnipeg Jets
1348,Graham Skilliter,1,Tampa Bay Lightning
1349,Graham Skilliter,3,Washington Capitals
1350,Justin St. Pierre ,1,Tampa Bay Lightning
1351,Justin St. Pierre ,3,Washington Capitals
1352,Ghislain Hebert,3,Buffalo Sabres
1353,Ghislain Hebert,1,Edmonton Oilers
1354,Marc Joannette,3,Buffalo Sabres
1355,Marc Joannette,1,Edmonton Oilers
1356,Brian Pochmara,3,New Jersey Devils
1357,Brian Pochmara,2,Vancouver Canucks
1358,Dean Morton,3,New Jersey Devils
1359,Dean Morton,2,Vancouver Canucks
1360,Brad Watson,1,Detroit Red Wings
1361,Brad Watson,2,New York Rangers
1362,Dan O'Rourke,1,Detroit Red Wings
1363,Dan O'Rourke,2,New York Rangers
1364,Francois St-Laurent,5,Columbus Blue Jackets
1365,Francois St-Laurent,2,Ottawa Senators
1366,Garrett Rank,5,Columbus Blue Jackets
1367,Garrett Rank,2,Ottawa Senators
1368,Kelly Sutherland,4,Carolina Hurricanes
1369,Kelly Sutherland,5,Toronto Maple Leafs
1370,Thomas John Luxmore,4,Carolina Hurricanes
1371,Thomas John Luxmore,5,Toronto Maple Leafs
1372,Steve Kozari,2,Nashville Predators
1373,Steve Kozari,0,St. Louis Blues
1374,Tim Peel,2,Nashville Predators
1375,Tim Peel,0,St. Louis Blues
1376,Gord Dwyer,4,Calgary Flames
1377,Gord Dwyer,6,Dallas Stars
1378,Jon McIsaac,4,Calgary Flames
1379,Jon McIsaac,6,Dallas Stars
1380,Tom Chmielewski,3,Arizona Coyotes
1381,Tom Chmielewski,2,Los Angeles Kings
1382,Trevor Hanson,3,Arizona Coyotes
1383,Trevor Hanson,2,Los Angeles Kings
1384,Dave Jackson,4,San Jose Sharks
1385,Dave Jackson,5,Vegas Golden Knights
1386,Jake Brenk,4,San Jose Sharks
1387,Jake Brenk,5,Vegas Golden Knights
1388,Chris Lee,2,Toronto Maple Leafs
1389,Chris Lee,4,Washington Capitals
1390,Frederick L'Ecuyer,2,Toronto Maple Leafs
1391,Frederick L'Ecuyer,4,Washington Capitals
1392,Eric Furlatt,0,Buffalo Sabres
1393,Eric Furlatt,3,Montréal Canadiens
1394,Wes McCauley,0,Buffalo Sabres
1395,Wes McCauley,3,Montréal Canadiens
1396,Ghislain Hebert,2,New York Islanders
1397,Ghislain Hebert,1,Ottawa Senators
1398,Marc Joannette,2,New York Islanders
1399,Marc Joannette,1,Ottawa Senators
1400,Cameron Voss ,3,Detroit Red Wings
1401,Cameron Voss ,4,New Jersey Devils
1402,Dan O'Rourke,3,Detroit Red Wings
1403,Dan O'Rourke,4,New Jersey Devils
1404,Graham Skilliter,4,Chicago Blackhawks
1405,Graham Skilliter,1,Florida Panthers
1406,Kelly Sutherland,4,Chicago Blackhawks
1407,Kelly Sutherland,1,Florida Panthers
1408,Francis Charron,5,Pittsburgh Penguins
1409,Francis Charron,2,Tampa Bay Lightning
1410,Francois St-Laurent,5,Pittsburgh Penguins
1411,Francois St-Laurent,2,Tampa Bay Lightning
1412,Jean Hebert,3,Minnesota Wild
1413,Jean Hebert,6,St. Louis Blues
1414,Steve Kozari,3,Minnesota Wild
1415,Steve Kozari,6,St. Louis Blues
1416,Kendrick Nicholson,2,Arizona Coyotes
1417,Kendrick Nicholson,4,Vegas Golden Knights
1418,Trevor Hanson,2,Arizona Coyotes
1419,Trevor Hanson,4,Vegas Golden Knights
1420,Gord Dwyer,3,Calgary Flames
1421,Gord Dwyer,2,Colorado Avalanche
1422,Jake Brenk,3,Calgary Flames
1423,Jake Brenk,2,Colorado Avalanche
1424,Kevin Pollock,4,San Jose Sharks
1425,Kevin Pollock,0,Winnipeg Jets
1426,Tom Chmielewski,4,San Jose Sharks
1427,Tom Chmielewski,0,Winnipeg Jets
1428,Ian Walsh,1,Anaheim Ducks
1429,Ian Walsh,1,Los Angeles Kings
1430,Kyle Rehman,1,Anaheim Ducks
1431,Kyle Rehman,1,Los Angeles Kings
1432,Brian Pochmara,3,Carolina Hurricanes
1433,Brian Pochmara,3,Nashville Predators
1434,Chris Rooney,3,Carolina Hurricanes
1435,Chris Rooney,3,Nashville Predators
1436,Dan O'Halloran,3,New York Rangers
1437,Dan O'Halloran,3,Vancouver Canucks
1438,Thomas John Luxmore,3,New York Rangers
1439,Thomas John Luxmore,3,Vancouver Canucks
1440,Brad Watson,2,Boston Bruins
1441,Brad Watson,4,Edmonton Oilers
1442,Justin St. Pierre ,2,Boston Bruins
1443,Justin St. Pierre ,4,Edmonton Oilers
1444,Francis Charron,3,Florida Panthers
1445,Francis Charron,2,New Jersey Devils
1446,Steve Kozari,3,Florida Panthers
1447,Steve Kozari,2,New Jersey Devils
1448,Eric Furlatt,4,Philadelphia Flyers
1449,Eric Furlatt,5,Pittsburgh Penguins
1450,Thomas John Luxmore,4,Philadelphia Flyers
1451,Thomas John Luxmore,5,Pittsburgh Penguins
1452,Dean Morton,1,Columbus Blue Jackets
1453,Dean Morton,3,Montréal Canadiens
1454,Tim Peel,1,Columbus Blue Jackets
1455,Tim Peel,3,Montréal Canadiens
1456,Frederick L'Ecuyer,2,Minnesota Wild
1457,Frederick L'Ecuyer,7,Winnipeg Jets
1458,Jean Hebert,2,Minnesota Wild
1459,Jean Hebert,7,Winnipeg Jets
1460,Francois St-Laurent,3,Anaheim Ducks
1461,Francois St-Laurent,7,Chicago Blackhawks
1462,Wes McCauley,3,Anaheim Ducks
1463,Wes McCauley,7,Chicago Blackhawks
1464,Kendrick Nicholson,0,Buffalo Sabres
1465,Kendrick Nicholson,2,Tampa Bay Lightning
1466,Kevin Pollock,0,Buffalo Sabres
1467,Kevin Pollock,2,Tampa Bay Lightning
1468,Jon McIsaac,5,New York Islanders
1469,Jon McIsaac,2,Vancouver Canucks
1470,Kyle Rehman,5,New York Islanders
1471,Kyle Rehman,2,Vancouver Canucks
1472,Dave Jackson,5,Florida Panthers
1473,Dave Jackson,4,New York Rangers
1474,Garrett Rank,5,Florida Panthers
1475,Garrett Rank,4,New York Rangers
1476,Dean Morton,1,Philadelphia Flyers
1477,Dean Morton,3,San Jose Sharks
1478,Kelly Sutherland,1,Philadelphia Flyers
1479,Kelly Sutherland,3,San Jose Sharks
1480,Dan O'Halloran,2,Carolina Hurricanes
1481,Dan O'Halloran,2,Columbus Blue Jackets
1482,Marc Joannette,2,Carolina Hurricanes
1483,Marc Joannette,2,Columbus Blue Jackets
1484,Gord Dwyer,1,Detroit Red Wings
1485,Gord Dwyer,4,Los Angeles Kings
1486,Tim Peel,1,Detroit Red Wings
1487,Tim Peel,4,Los Angeles Kings
1488,Eric Furlatt,2,Chicago Blackhawks
1489,Eric Furlatt,3,Nashville Predators
1490,Evgeny Romasko,2,Chicago Blackhawks
1491,Evgeny Romasko,3,Nashville Predators
1492,Chris Schlenker ,1,Calgary Flames
1493,Chris Schlenker ,4,Toronto Maple Leafs
1494,Tom Kowal,1,Calgary Flames
1495,Tom Kowal,4,Toronto Maple Leafs
1496,Ian Walsh,2,Arizona Coyotes
1497,Ian Walsh,3,Edmonton Oilers
1498,Jake Brenk,2,Arizona Coyotes
1499,Jake Brenk,3,Edmonton Oilers
1500,Brad Meier,3,Dallas Stars
1501,Brad Meier,0,Vegas Golden Knights
1502,Ghislain Hebert,3,Dallas Stars
1503,Ghislain Hebert,0,Vegas Golden Knights
1504,Brian Pochmara,3,Boston Bruins
1505,Brian Pochmara,2,Tampa Bay Lightning
1506,Steve Kozari,3,Boston Bruins
1507,Steve Kozari,2,Tampa Bay Lightning
1508,Dan O'Rourke,2,Montréal Canadiens
1509,Dan O'Rourke,1,Ottawa Senators
1510,Kyle Rehman,2,Montréal Canadiens
1511,Kyle Rehman,1,Ottawa Senators
1512,Dan O'Halloran,3,Anaheim Ducks
1513,Dan O'Halloran,2,St. Louis Blues
1514,Gord Dwyer,3,Anaheim Ducks
1515,Gord Dwyer,2,St. Louis Blues
1516,Brad Watson,3,Colorado Avalanche
1517,Brad Watson,2,Winnipeg Jets
1518,Ghislain Hebert,3,Colorado Avalanche
1519,Ghislain Hebert,2,Winnipeg Jets
1520,Brian Pochmara,5,Los Angeles Kings
1521,Brian Pochmara,2,Washington Capitals
1522,Dean Morton,5,Los Angeles Kings
1523,Dean Morton,2,Washington Capitals
1524,Dave Jackson,3,Detroit Red Wings
1525,Dave Jackson,6,Montréal Canadiens
1526,Kendrick Nicholson,3,Detroit Red Wings
1527,Kendrick Nicholson,6,Montréal Canadiens
1528,Brad Meier,3,Nashville Predators
1529,Brad Meier,5,Vancouver Canucks
1530,Tom Chmielewski,3,Nashville Predators
1531,Tom Chmielewski,5,Vancouver Canucks
1532,Ian Walsh,4,Minnesota Wild
1533,Ian Walsh,2,Vegas Golden Knights
1534,Marc Joannette,4,Minnesota Wild
1535,Marc Joannette,2,Vegas Golden Knights
1536,Chris Rooney,3,Chicago Blackhawks
1537,Chris Rooney,4,Dallas Stars
1538,Garrett Rank,3,Chicago Blackhawks
1539,Garrett Rank,4,Dallas Stars
1540,Justin St. Pierre ,0,Arizona Coyotes
1541,Justin St. Pierre ,3,Calgary Flames
1542,Kelly Sutherland,0,Arizona Coyotes
1543,Kelly Sutherland,3,Calgary Flames
1544,Eric Furlatt,4,Edmonton Oilers
1545,Eric Furlatt,6,Toronto Maple Leafs
1546,Graham Skilliter,4,Edmonton Oilers
1547,Graham Skilliter,6,Toronto Maple Leafs
1548,Chris Lee,0,Buffalo Sabres
1549,Chris Lee,4,Pittsburgh Penguins
1550,Dan O'Halloran,0,Buffalo Sabres
1551,Dan O'Halloran,4,Pittsburgh Penguins
1552,Frederick L'Ecuyer,5,New York Islanders
1553,Frederick L'Ecuyer,6,Ottawa Senators
1554,Kevin Pollock,5,New York Islanders
1555,Kevin Pollock,6,Ottawa Senators
1556,Pierre Lambert,1,Carolina Hurricanes
1557,Pierre Lambert,5,New York Rangers
1558,Tim Peel,1,Carolina Hurricanes
1559,Tim Peel,5,New York Rangers
1560,Jean Hebert,2,Anaheim Ducks
1561,Jean Hebert,4,Columbus Blue Jackets
1562,Kyle Rehman,2,Anaheim Ducks
1563,Kyle Rehman,4,Columbus Blue Jackets
1564,Ghislain Hebert,1,Florida Panthers
1565,Ghislain Hebert,2,San Jose Sharks
1566,Wes McCauley,1,Florida Panthers
1567,Wes McCauley,2,San Jose Sharks
1568,Francis Charron,4,Los Angeles Kings
1569,Francis Charron,1,St. Louis Blues
1570,Kendrick Nicholson,4,Los Angeles Kings
1571,Kendrick Nicholson,1,St. Louis Blues
1572,Steve Kozari,4,Vegas Golden Knights
1573,Steve Kozari,7,Winnipeg Jets
1574,Thomas John Luxmore,4,Vegas Golden Knights
1575,Thomas John Luxmore,7,Winnipeg Jets
1576,Jon McIsaac,1,Colorado Avalanche
1577,Jon McIsaac,2,New Jersey Devils
1578,Trevor Hanson,1,Colorado Avalanche
1579,Trevor Hanson,2,New Jersey Devils
1580,Dave Jackson,3,Boston Bruins
1581,Dave Jackson,0,Philadelphia Flyers
1582,Tom Chmielewski,3,Boston Bruins
1583,Tom Chmielewski,0,Philadelphia Flyers
1584,Garrett Rank,2,Minnesota Wild
1585,Garrett Rank,1,St. Louis Blues
1586,Kelly Sutherland,2,Minnesota Wild
1587,Kelly Sutherland,1,St. Louis Blues
1588,Chris Lee,1,Detroit Red Wings
1589,Chris Lee,10,Montréal Canadiens
1590,Jake Brenk,1,Detroit Red Wings
1591,Jake Brenk,10,Montréal Canadiens
1592,Brad Meier,2,San Jose Sharks
1593,Brad Meier,5,Tampa Bay Lightning
1594,Brian Pochmara,2,San Jose Sharks
1595,Brian Pochmara,5,Tampa Bay Lightning
1596,Ian Walsh,1,Buffalo Sabres
1597,Ian Walsh,5,Pittsburgh Penguins
1598,Jean Hebert,1,Buffalo Sabres
1599,Jean Hebert,5,Pittsburgh Penguins
1600,Dan O'Halloran,3,Columbus Blue Jackets
1601,Dan O'Halloran,4,Washington Capitals
1602,Dan O'Rourke,3,Columbus Blue Jackets
1603,Dan O'Rourke,4,Washington Capitals
1604,Eric Furlatt,1,Toronto Maple Leafs
1605,Eric Furlatt,2,Vancouver Canucks
1606,Justin St. Pierre ,1,Toronto Maple Leafs
1607,Justin St. Pierre ,2,Vancouver Canucks
1608,Chris Rooney,3,Carolina Hurricanes
1609,Chris Rooney,2,Florida Panthers
1610,Kyle Rehman,3,Carolina Hurricanes
1611,Kyle Rehman,2,Florida Panthers
1612,Dean Morton,2,Anaheim Ducks
1613,Dean Morton,2,Nashville Predators
1614,Francois St-Laurent,2,Anaheim Ducks
1615,Francois St-Laurent,2,Nashville Predators
1616,Gord Dwyer,5,Arizona Coyotes
1617,Gord Dwyer,0,New Jersey Devils
1618,Jon McIsaac,5,Arizona Coyotes
1619,Jon McIsaac,0,New Jersey Devils
1620,Francis Charron,2,Chicago Blackhawks
1621,Francis Charron,2,Dallas Stars
1622,Marc Joannette,2,Chicago Blackhawks
1623,Marc Joannette,2,Dallas Stars
1624,Brad Watson,5,Calgary Flames
1625,Brad Watson,7,Edmonton Oilers
1626,Graham Skilliter,5,Calgary Flames
1627,Graham Skilliter,7,Edmonton Oilers
1628,Dan O'Rourke,1,Chicago Blackhawks
1629,Dan O'Rourke,3,Los Angeles Kings
1630,Kevin Pollock,1,Chicago Blackhawks
1631,Kevin Pollock,3,Los Angeles Kings
1632,Graham Skilliter,0,Ottawa Senators
1633,Graham Skilliter,5,Winnipeg Jets
1634,Trevor Hanson,0,Ottawa Senators
1635,Trevor Hanson,5,Winnipeg Jets
1636,Chris Schlenker ,2,Colorado Avalanche
1637,Chris Schlenker ,7,Dallas Stars
1638,Tom Kowal,2,Colorado Avalanche
1639,Tom Kowal,7,Dallas Stars
1640,Gord Dwyer,2,Arizona Coyotes
1641,Gord Dwyer,3,Vegas Golden Knights
1642,Thomas John Luxmore,2,Arizona Coyotes
1643,Thomas John Luxmore,3,Vegas Golden Knights
1644,Chris Rooney,1,San Jose Sharks
1645,Chris Rooney,4,Washington Capitals
1646,Kelly Sutherland,1,San Jose Sharks
1647,Kelly Sutherland,4,Washington Capitals
1648,Brad Meier,4,Florida Panthers
1649,Brad Meier,4,New York Islanders
1650,Ian Walsh,4,Florida Panthers
1651,Ian Walsh,4,New York Islanders
1652,Jake Brenk,3,Boston Bruins
1653,Jake Brenk,5,Nashville Predators
1654,Jean Hebert,3,Boston Bruins
1655,Jean Hebert,5,Nashville Predators
1656,Brad Watson,2,Calgary Flames
1657,Brad Watson,5,Philadelphia Flyers
1658,Trevor Hanson,2,Calgary Flames
1659,Trevor Hanson,5,Philadelphia Flyers
1660,Jon McIsaac,4,New York Rangers
1661,Jon McIsaac,3,Pittsburgh Penguins
1662,Steve Kozari,4,New York Rangers
1663,Steve Kozari,3,Pittsburgh Penguins
1664,Eric Furlatt,1,Columbus Blue Jackets
1665,Eric Furlatt,4,New Jersey Devils
1666,Jake Brenk,1,Columbus Blue Jackets
1667,Jake Brenk,4,New Jersey Devils
1668,Ghislain Hebert,3,Montréal Canadiens
1669,Ghislain Hebert,4,St. Louis Blues
1670,Wes McCauley,3,Montréal Canadiens
1671,Wes McCauley,4,St. Louis Blues
1672,Dean Morton,5,Detroit Red Wings
1673,Dean Morton,1,Winnipeg Jets
1674,Francis Charron,5,Detroit Red Wings
1675,Francis Charron,1,Winnipeg Jets
1676,Brad Meier,2,New York Islanders
1677,Brad Meier,6,Tampa Bay Lightning
1678,Ian Walsh,2,New York Islanders
1679,Ian Walsh,6,Tampa Bay Lightning
1680,Kendrick Nicholson,2,Dallas Stars
1681,Kendrick Nicholson,5,Nashville Predators
1682,Kevin Pollock,2,Dallas Stars
1683,Kevin Pollock,5,Nashville Predators
1684,Thomas John Luxmore,4,Buffalo Sabres
1685,Thomas John Luxmore,2,Colorado Avalanche
1686,Tim Peel,4,Buffalo Sabres
1687,Tim Peel,2,Colorado Avalanche
1688,Gord Dwyer,0,Carolina Hurricanes
1689,Gord Dwyer,3,Vancouver Canucks
1690,Graham Skilliter,0,Carolina Hurricanes
1691,Graham Skilliter,3,Vancouver Canucks
1692,Chris Schlenker ,3,Anaheim Ducks
1693,Chris Schlenker ,3,Vegas Golden Knights
1694,Tom Kowal,3,Anaheim Ducks
1695,Tom Kowal,3,Vegas Golden Knights
1696,Francois St-Laurent,5,Los Angeles Kings
1697,Francois St-Laurent,2,Minnesota Wild
1698,Peter MacDougall,5,Los Angeles Kings
1699,Peter MacDougall,2,Minnesota Wild
1700,Frederick L'Ecuyer,1,Calgary Flames
1701,Frederick L'Ecuyer,1,Toronto Maple Leafs
1702,Wes McCauley,1,Calgary Flames
1703,Wes McCauley,1,Toronto Maple Leafs
1704,Dan O'Halloran,2,Chicago Blackhawks
1705,Dan O'Halloran,6,Washington Capitals
1706,Jon McIsaac,2,Chicago Blackhawks
1707,Jon McIsaac,6,Washington Capitals
1708,Dave Jackson,2,Edmonton Oilers
1709,Dave Jackson,4,Philadelphia Flyers
1710,Trevor Hanson,2,Edmonton Oilers
1711,Trevor Hanson,4,Philadelphia Flyers
1712,Brad Watson,3,Anaheim Ducks
1713,Brad Watson,0,Ottawa Senators
1714,Chris Schlenker ,3,Anaheim Ducks
1715,Chris Schlenker ,0,Ottawa Senators
1716,Dan O'Halloran,1,Arizona Coyotes
1717,Dan O'Halloran,6,Boston Bruins
1718,Frederick L'Ecuyer,1,Arizona Coyotes
1719,Frederick L'Ecuyer,6,Boston Bruins
1720,Chris Lee,3,New York Islanders
1721,Chris Lee,4,Pittsburgh Penguins
1722,Jake Brenk,3,New York Islanders
1723,Jake Brenk,4,Pittsburgh Penguins
1724,Chris Rooney,3,Calgary Flames
1725,Chris Rooney,2,Montréal Canadiens
1726,Steve Kozari,3,Calgary Flames
1727,Steve Kozari,2,Montréal Canadiens
1728,Jean Hebert,2,Colorado Avalanche
1729,Jean Hebert,5,Tampa Bay Lightning
1730,Kelly Sutherland,2,Colorado Avalanche
1731,Kelly Sutherland,5,Tampa Bay Lightning
1732,Justin St. Pierre ,6,Florida Panthers
1733,Justin St. Pierre ,4,Winnipeg Jets
1734,Kyle Rehman,6,Florida Panthers
1735,Kyle Rehman,4,Winnipeg Jets
1736,Brian Pochmara,0,Dallas Stars
1737,Brian Pochmara,3,St. Louis Blues
1738,Thomas John Luxmore,0,Dallas Stars
1739,Thomas John Luxmore,3,St. Louis Blues
1740,Peter MacDougall,4,Philadelphia Flyers
1741,Peter MacDougall,1,Vancouver Canucks
1742,Tom Kowal,4,Philadelphia Flyers
1743,Tom Kowal,1,Vancouver Canucks
1744,Francois St-Laurent,4,Los Angeles Kings
1745,Francois St-Laurent,3,Ottawa Senators
1746,Tim Peel,4,Los Angeles Kings
1747,Tim Peel,3,Ottawa Senators
1748,Dan O'Rourke,4,Carolina Hurricanes
1749,Dan O'Rourke,5,San Jose Sharks
1750,Garrett Rank,4,Carolina Hurricanes
1751,Garrett Rank,5,San Jose Sharks
1752,Graham Skilliter,5,Columbus Blue Jackets
1753,Graham Skilliter,3,New Jersey Devils
1754,Wes McCauley,5,Columbus Blue Jackets
1755,Wes McCauley,3,New Jersey Devils
1756,Jake Brenk,2,New York Rangers
1757,Jake Brenk,4,Washington Capitals
1758,Marc Joannette,2,New York Rangers
1759,Marc Joannette,4,Washington Capitals
1760,Dean Morton,3,Nashville Predators
1761,Dean Morton,3,Vegas Golden Knights
1762,Ghislain Hebert,3,Nashville Predators
1763,Ghislain Hebert,3,Vegas Golden Knights
1764,Brian Pochmara,2,Buffalo Sabres
1765,Brian Pochmara,3,Chicago Blackhawks
1766,Kendrick Nicholson,2,Buffalo Sabres
1767,Kendrick Nicholson,3,Chicago Blackhawks
1768,Dan O'Rourke,2,Anaheim Ducks
1769,Dan O'Rourke,3,Minnesota Wild
1770,Garrett Rank,2,Anaheim Ducks
1771,Garrett Rank,3,Minnesota Wild
1772,Graham Skilliter,3,Boston Bruins
1773,Graham Skilliter,1,New York Islanders
1774,Steve Kozari,3,Boston Bruins
1775,Steve Kozari,1,New York Islanders
1776,Jean Hebert,6,Edmonton Oilers
1777,Jean Hebert,2,Montréal Canadiens
1778,Justin St. Pierre ,6,Edmonton Oilers
1779,Justin St. Pierre ,2,Montréal Canadiens
1780,Dan O'Halloran,1,Detroit Red Wings
1781,Dan O'Halloran,6,St. Louis Blues
1782,Eric Furlatt,1,Detroit Red Wings
1783,Eric Furlatt,6,St. Louis Blues
1784,Kelly Sutherland,4,Tampa Bay Lightning
1785,Kelly Sutherland,3,Winnipeg Jets
1786,Kyle Rehman,4,Tampa Bay Lightning
1787,Kyle Rehman,3,Winnipeg Jets
1788,Kevin Pollock,7,Colorado Avalanche
1789,Kevin Pollock,3,Florida Panthers
1790,Thomas John Luxmore,7,Colorado Avalanche
1791,Thomas John Luxmore,3,Florida Panthers
1792,Chris Lee,2,New Jersey Devils
1793,Chris Lee,5,New York Rangers
1794,Frederick L'Ecuyer,2,New Jersey Devils
1795,Frederick L'Ecuyer,5,New York Rangers
1796,Kendrick Nicholson,3,Pittsburgh Penguins
1797,Kendrick Nicholson,4,Toronto Maple Leafs
1798,Marc Joannette,3,Pittsburgh Penguins
1799,Marc Joannette,4,Toronto Maple Leafs
1800,Brad Watson,0,Arizona Coyotes
1801,Brad Watson,1,Columbus Blue Jackets
1802,Chris Rooney,0,Arizona Coyotes
1803,Chris Rooney,1,Columbus Blue Jackets
1804,Brian Pochmara,3,Dallas Stars
1805,Brian Pochmara,5,Vegas Golden Knights
1806,Dean Morton,3,Dallas Stars
1807,Dean Morton,5,Vegas Golden Knights
1808,Brad Meier,4,Calgary Flames
1809,Brad Meier,2,Vancouver Canucks
1810,Ian Walsh,4,Calgary Flames
1811,Ian Walsh,2,Vancouver Canucks
1812,Dave Jackson,0,Ottawa Senators
1813,Dave Jackson,5,San Jose Sharks
1814,Tom Chmielewski,0,Ottawa Senators
1815,Tom Chmielewski,5,San Jose Sharks
1816,Dan O'Rourke,2,Carolina Hurricanes
1817,Dan O'Rourke,3,Los Angeles Kings
1818,Jon McIsaac,2,Carolina Hurricanes
1819,Jon McIsaac,3,Los Angeles Kings
1820,Garrett Rank,0,Edmonton Oilers
1821,Garrett Rank,1,Toronto Maple Leafs
1822,Jean Hebert,0,Edmonton Oilers
1823,Jean Hebert,1,Toronto Maple Leafs
1824,Chris Lee,1,Arizona Coyotes
1825,Chris Lee,3,Chicago Blackhawks
1826,Ghislain Hebert,1,Arizona Coyotes
1827,Ghislain Hebert,3,Chicago Blackhawks
1828,Brad Watson,2,Buffalo Sabres
1829,Brad Watson,3,St. Louis Blues
1830,Eric Furlatt,2,Buffalo Sabres
1831,Eric Furlatt,3,St. Louis Blues
1832,Jon McIsaac,4,Minnesota Wild
1833,Jon McIsaac,3,San Jose Sharks
1834,Trevor Hanson,4,Minnesota Wild
1835,Trevor Hanson,3,San Jose Sharks
1836,Garrett Rank,3,New York Islanders
1837,Garrett Rank,1,Washington Capitals
1838,Marc Joannette,3,New York Islanders
1839,Marc Joannette,1,Washington Capitals
1840,Francois St-Laurent,1,Dallas Stars
1841,Francois St-Laurent,1,New York Rangers
1842,Graham Skilliter,1,Dallas Stars
1843,Graham Skilliter,1,New York Rangers
1844,Kevin Pollock,2,Colorado Avalanche
1845,Kevin Pollock,1,Pittsburgh Penguins
1846,Kyle Rehman,2,Colorado Avalanche
1847,Kyle Rehman,1,Pittsburgh Penguins
1848,Gord Dwyer,1,Detroit Red Wings
1849,Gord Dwyer,2,Florida Panthers
