,Ref,Score,Team
1217,Brad Watson,1,San Jose Sharks
1218,Scott Zelkin,4,Pittsburgh Penguins
1219,Scott Zelkin,1,San Jose Sharks
1220,Kerry Fraser,3,Colorado Avalanche
1221,Kerry Fraser,1,St. Louis Blues
1222,Kevin Pollock,3,Colorado Avalanche
1223,Kevin Pollock,1,St. Louis Blues
1224,Don Van Massenhoven,3,Calgary Flames
1225,Don Van Massenhoven,1,Chicago Blackhawks
1226,Marc Joannette,3,Calgary Flames
1227,Marc Joannette,1,Chicago Blackhawks
1228,Paul Devorski,1,Detroit Red Wings
1229,Paul Devorski,1,Edmonton Oilers
1230,Paul Stewart,1,Detroit Red Wings
1231,Paul Stewart,1,Edmonton Oilers
1232,Dean Warren,0,Dallas Stars
1233,Dean Warren,2,Los Angeles Kings
1234,Rob Shick,0,Dallas Stars
1235,Rob Shick,2,Los Angeles Kings
1236,Chris Lee,4,Anaheim Ducks
1237,Chris Lee,4,Florida Panthers
1238,Dean Warren,4,Anaheim Ducks
1239,Dean Warren,4,Florida Panthers
1240,Don Koharski,2,Ottawa Senators
1241,Don Koharski,0,Toronto Maple Leafs
1242,Stephane Auger,2,Ottawa Senators
1243,Stephane Auger,0,Toronto Maple Leafs
1244,Brad Watson,1,Carolina Hurricanes
1245,Brad Watson,3,New York Rangers
1246,Jay Sharrers,1,Carolina Hurricanes
1247,Jay Sharrers,3,New York Rangers
1248,Chris Rooney,4,Detroit Red Wings
1249,Chris Rooney,5,Edmonton Oilers
1250,Dan O'Halloran,4,Detroit Red Wings
1251,Dan O'Halloran,5,Edmonton Oilers
1252,Kevin Pollock,4,San Jose Sharks
1253,Kevin Pollock,1,St. Louis Blues
1254,Rob Martell,4,San Jose Sharks
1255,Rob Martell,1,St. Louis Blues
1256,Blaine Angus,1,Minnesota Wild
1257,Blaine Angus,2,Vancouver Canucks
1258,Chris Lee,1,Minnesota Wild
1259,Chris Lee,2,Vancouver Canucks
1260,Mike Leggo,5,Dallas Stars
1261,Mike Leggo,1,Phoenix Coyotes
1262,Shane Heyer,5,Dallas Stars
1263,Shane Heyer,1,Phoenix Coyotes
1264,Don Van Massenhoven,0,Chicago Blackhawks
1265,Don Van Massenhoven,1,Colorado Avalanche
1266,Paul Devorski,0,Chicago Blackhawks
1267,Paul Devorski,1,Colorado Avalanche
1268,Brad Watson,7,Boston Bruins
1269,Brad Watson,2,Calgary Flames
1270,Jay Sharrers,7,Boston Bruins
1271,Jay Sharrers,2,Calgary Flames
1272,Stephane Auger,5,Toronto Maple Leafs
1273,Stephane Auger,4,Washington Capitals
1274,Stephen Walkom,5,Toronto Maple Leafs
1275,Stephen Walkom,4,Washington Capitals
1276,Marc Joannette,2,Atlanta Thrashers
1277,Marc Joannette,3,Montréal Canadiens
1278,Terry Gregson,2,Atlanta Thrashers
1279,Terry Gregson,3,Montréal Canadiens
1280,Craig Spada,1,Buffalo Sabres
1281,Craig Spada,1,Tampa Bay Lightning
1282,Dave Jackson,1,Buffalo Sabres
1283,Dave Jackson,1,Tampa Bay Lightning
1284,Brad Watson,2,New York Islanders
1285,Brad Watson,2,Ottawa Senators
1286,Scott Zelkin,2,New York Islanders
1287,Scott Zelkin,2,Ottawa Senators
1288,Chris Rooney,2,Calgary Flames
1289,Chris Rooney,4,Washington Capitals
1290,Stephen Walkom,2,Calgary Flames
1291,Stephen Walkom,4,Washington Capitals
1292,Dan O'Halloran,2,Carolina Hurricanes
1293,Dan O'Halloran,3,Vancouver Canucks
1294,Mike Leggo,2,Carolina Hurricanes
1295,Mike Leggo,3,Vancouver Canucks
1296,Greg Kimmerly,1,Columbus Blue Jackets
1297,Greg Kimmerly,3,Edmonton Oilers
1298,Kevin Pollock,1,Columbus Blue Jackets
1299,Kevin Pollock,3,Edmonton Oilers
1300,Bill McCreary,2,Philadelphia Flyers
1301,Bill McCreary,7,Pittsburgh Penguins
1302,Eric Furlatt,2,Philadelphia Flyers
1303,Eric Furlatt,7,Pittsburgh Penguins
1304,Dan Marouelli,3,Detroit Red Wings
1305,Dan Marouelli,2,New Jersey Devils
1306,Dennis LaRue,3,Detroit Red Wings
1307,Dennis LaRue,2,New Jersey Devils
1308,Shane Heyer,4,Nashville Predators
1309,Shane Heyer,2,San Jose Sharks
1310,Tim Peel,4,Nashville Predators
1311,Tim Peel,2,San Jose Sharks
1312,Brad Meier,5,Dallas Stars
1313,Brad Meier,0,Minnesota Wild
1314,Paul Devorski,5,Dallas Stars
1315,Paul Devorski,0,Minnesota Wild
1316,Blaine Angus,4,Colorado Avalanche
1317,Blaine Angus,4,St. Louis Blues
1318,Kerry Fraser,4,Colorado Avalanche
1319,Kerry Fraser,4,St. Louis Blues
1320,Don Van Massenhoven,2,Anaheim Ducks
1321,Don Van Massenhoven,2,Phoenix Coyotes
1322,Kelly Sutherland,2,Anaheim Ducks
1323,Kelly Sutherland,2,Phoenix Coyotes
1324,Rob Martell,5,Florida Panthers
1325,Rob Martell,2,Los Angeles Kings
1326,Rob Shick,5,Florida Panthers
1327,Rob Shick,2,Los Angeles Kings
1328,Brad Meier,7,Atlanta Thrashers
1329,Brad Meier,4,New York Rangers
1330,Tim Peel,7,Atlanta Thrashers
1331,Tim Peel,4,New York Rangers
1332,Kelly Sutherland,4,Chicago Blackhawks
1333,Kelly Sutherland,2,Phoenix Coyotes
1334,Rob Martell,4,Chicago Blackhawks
1335,Rob Martell,2,Phoenix Coyotes
1336,Scott Zelkin,4,Boston Bruins
1337,Scott Zelkin,2,Montréal Canadiens
1338,Terry Gregson,4,Boston Bruins
1339,Terry Gregson,2,Montréal Canadiens
1340,Brad Watson,0,Philadelphia Flyers
1341,Brad Watson,3,Toronto Maple Leafs
1342,Mike Hasenfratz,0,Philadelphia Flyers
1343,Mike Hasenfratz,3,Toronto Maple Leafs
1344,Eric Furlatt,2,Colorado Avalanche
1345,Eric Furlatt,2,Minnesota Wild
1346,Paul Stewart,2,Colorado Avalanche
1347,Paul Stewart,2,Minnesota Wild
1348,Don Van Massenhoven,2,Anaheim Ducks
1349,Don Van Massenhoven,2,Los Angeles Kings
1350,Kerry Fraser,2,Anaheim Ducks
1351,Kerry Fraser,2,Los Angeles Kings
1352,Mark Faucette,1,Buffalo Sabres
1353,Mark Faucette,4,Pittsburgh Penguins
1354,Stephane Auger,1,Buffalo Sabres
1355,Stephane Auger,4,Pittsburgh Penguins
1356,Dave Jackson,4,Columbus Blue Jackets
1357,Dave Jackson,2,New York Islanders
1358,Ian Walsh,4,Columbus Blue Jackets
1359,Ian Walsh,2,New York Islanders
1360,Bill McCreary,6,Ottawa Senators
1361,Bill McCreary,2,Washington Capitals
1362,Greg Kimmerly,6,Ottawa Senators
1363,Greg Kimmerly,2,Washington Capitals
1364,Dan Marouelli,6,Carolina Hurricanes
1365,Dan Marouelli,4,Detroit Red Wings
1366,Dan O'Halloran,6,Carolina Hurricanes
1367,Dan O'Halloran,4,Detroit Red Wings
1368,Marc Joannette,3,Tampa Bay Lightning
1369,Marc Joannette,5,Vancouver Canucks
1370,Tim Peel,3,Tampa Bay Lightning
1371,Tim Peel,5,Vancouver Canucks
1372,Dennis LaRue,2,Calgary Flames
1373,Dennis LaRue,7,St. Louis Blues
1374,Mike Leggo,2,Calgary Flames
1375,Mike Leggo,7,St. Louis Blues
1376,Chris Rooney,1,Nashville Predators
1377,Chris Rooney,2,New Jersey Devils
1378,Michael McGeough,1,Nashville Predators
1379,Michael McGeough,2,New Jersey Devils
1380,Paul Devorski,3,Dallas Stars
1381,Paul Devorski,3,New York Rangers
1382,Shane Heyer,3,Dallas Stars
1383,Shane Heyer,3,New York Rangers
1384,Kevin Pollock,1,Buffalo Sabres
1385,Kevin Pollock,3,Toronto Maple Leafs
1386,Mark Faucette,1,Buffalo Sabres
1387,Mark Faucette,3,Toronto Maple Leafs
1388,Dave Jackson,1,Montréal Canadiens
1389,Dave Jackson,2,Philadelphia Flyers
1390,Dean Warren,1,Montréal Canadiens
1391,Dean Warren,2,Philadelphia Flyers
1392,Stephane Auger,2,New York Islanders
1393,Stephane Auger,4,Ottawa Senators
1394,Terry Gregson,2,New York Islanders
1395,Terry Gregson,4,Ottawa Senators
1396,Dennis LaRue,4,Carolina Hurricanes
1397,Dennis LaRue,2,Columbus Blue Jackets
1398,Eric Furlatt,4,Carolina Hurricanes
1399,Eric Furlatt,2,Columbus Blue Jackets
1400,Bill McCreary,3,Boston Bruins
1401,Bill McCreary,2,Pittsburgh Penguins
1402,Chris Rooney,3,Boston Bruins
1403,Chris Rooney,2,Pittsburgh Penguins
1404,Greg Kimmerly,2,Florida Panthers
1405,Greg Kimmerly,5,Vancouver Canucks
1406,Marc Joannette,2,Florida Panthers
1407,Marc Joannette,5,Vancouver Canucks
1408,Don Koharski,5,New Jersey Devils
1409,Don Koharski,4,St. Louis Blues
1410,Paul Devorski,5,New Jersey Devils
1411,Paul Devorski,4,St. Louis Blues
1412,Brad Meier,2,Dallas Stars
1413,Brad Meier,5,Nashville Predators
1414,Dan Marouelli,2,Dallas Stars
1415,Dan Marouelli,5,Nashville Predators
1416,Blaine Angus,0,Colorado Avalanche
1417,Blaine Angus,1,Edmonton Oilers
1418,Rob Shick,0,Colorado Avalanche
1419,Rob Shick,1,Edmonton Oilers
1420,Kerry Fraser,1,Chicago Blackhawks
1421,Kerry Fraser,4,Los Angeles Kings
1422,Rob Martell,1,Chicago Blackhawks
1423,Rob Martell,4,Los Angeles Kings
1424,Don Van Massenhoven,3,Phoenix Coyotes
1425,Don Van Massenhoven,2,San Jose Sharks
1426,Kelly Sutherland,3,Phoenix Coyotes
1427,Kelly Sutherland,2,San Jose Sharks
1428,Scott Zelkin,4,New York Rangers
1429,Scott Zelkin,3,Tampa Bay Lightning
1430,Stephen Walkom,4,New York Rangers
1431,Stephen Walkom,3,Tampa Bay Lightning
1432,Brad Meier,5,Atlanta Thrashers
1433,Brad Meier,4,Washington Capitals
1434,Michael McGeough,5,Atlanta Thrashers
1435,Michael McGeough,4,Washington Capitals
1436,Dennis LaRue,2,Calgary Flames
1437,Dennis LaRue,4,Detroit Red Wings
1438,Paul Stewart,2,Calgary Flames
1439,Paul Stewart,4,Detroit Red Wings
1440,Kelly Sutherland,3,Anaheim Ducks
1441,Kelly Sutherland,2,Chicago Blackhawks
1442,Rob Martell,3,Anaheim Ducks
1443,Rob Martell,2,Chicago Blackhawks
1444,Dan Marouelli,1,New Jersey Devils
1445,Dan Marouelli,0,Philadelphia Flyers
1446,Scott Zelkin,1,New Jersey Devils
1447,Scott Zelkin,0,Philadelphia Flyers
1448,Kevin Pollock,0,Boston Bruins
1449,Kevin Pollock,4,St. Louis Blues
1450,Mark Faucette,0,Boston Bruins
1451,Mark Faucette,4,St. Louis Blues
1452,Chris Rooney,2,New York Islanders
1453,Chris Rooney,1,Vancouver Canucks
1454,Don Koharski,2,New York Islanders
1455,Don Koharski,1,Vancouver Canucks
1456,Ian Walsh,3,Columbus Blue Jackets
1457,Ian Walsh,5,New York Rangers
1458,Stephen Walkom,3,Columbus Blue Jackets
1459,Stephen Walkom,5,New York Rangers
1460,Dean Morton,3,Tampa Bay Lightning
1461,Dean Morton,4,Toronto Maple Leafs
1462,Terry Gregson,3,Tampa Bay Lightning
1463,Terry Gregson,4,Toronto Maple Leafs
1464,Eric Furlatt,1,Pittsburgh Penguins
1465,Eric Furlatt,4,Washington Capitals
1466,Michael McGeough,1,Pittsburgh Penguins
1467,Michael McGeough,4,Washington Capitals
1468,Blaine Angus,1,Anaheim Ducks
1469,Blaine Angus,2,Detroit Red Wings
1470,Dean Warren,1,Anaheim Ducks
1471,Dean Warren,2,Detroit Red Wings
1472,Craig Spada,2,Carolina Hurricanes
1473,Craig Spada,1,Nashville Predators
1474,Paul Stewart,2,Carolina Hurricanes
1475,Paul Stewart,1,Nashville Predators
1476,Rob Martell,2,Calgary Flames
1477,Rob Martell,1,Colorado Avalanche
1478,Rob Shick,2,Calgary Flames
1479,Rob Shick,1,Colorado Avalanche
1480,Brad Watson,2,Edmonton Oilers
1481,Brad Watson,1,Minnesota Wild
1482,Mike Hasenfratz,2,Edmonton Oilers
1483,Mike Hasenfratz,1,Minnesota Wild
1484,Bill McCreary,2,Phoenix Coyotes
1485,Bill McCreary,3,San Jose Sharks
1486,Stephane Auger,2,Phoenix Coyotes
1487,Stephane Auger,3,San Jose Sharks
1488,Bob Langdon,0,Anaheim Ducks
1489,Bob Langdon,4,Buffalo Sabres
1490,Greg Kimmerly,0,Anaheim Ducks
1491,Greg Kimmerly,4,Buffalo Sabres
1492,Mark Faucette,2,New Jersey Devils
1493,Mark Faucette,3,Vancouver Canucks
1494,Mike Leggo,2,New Jersey Devils
1495,Mike Leggo,3,Vancouver Canucks
1496,Blaine Angus,2,Carolina Hurricanes
1497,Blaine Angus,4,Florida Panthers
1498,Paul Devorski,2,Carolina Hurricanes
1499,Paul Devorski,4,Florida Panthers
1500,Terry Gregson,1,Chicago Blackhawks
1501,Terry Gregson,0,Ottawa Senators
1502,Tim Peel,1,Chicago Blackhawks
1503,Tim Peel,0,Ottawa Senators
1504,Bill McCreary,5,Dallas Stars
1505,Bill McCreary,1,Montréal Canadiens
1506,Brad Meier,5,Dallas Stars
1507,Brad Meier,1,Montréal Canadiens
1508,Ian Walsh,3,Atlanta Thrashers
1509,Ian Walsh,4,Boston Bruins
1510,Stephen Walkom,3,Atlanta Thrashers
1511,Stephen Walkom,4,Boston Bruins
1512,Eric Furlatt,2,Edmonton Oilers
1513,Eric Furlatt,3,Tampa Bay Lightning
1514,Paul Devorski,2,Edmonton Oilers
1515,Paul Devorski,3,Tampa Bay Lightning
1516,Kevin Pollock,2,New York Rangers
1517,Kevin Pollock,3,Philadelphia Flyers
1518,Michael McGeough,2,New York Rangers
1519,Michael McGeough,3,Philadelphia Flyers
1520,Paul Stewart,2,Ottawa Senators
1521,Paul Stewart,2,St. Louis Blues
1522,Tim Peel,2,Ottawa Senators
1523,Tim Peel,2,St. Louis Blues
1524,Rob Shick,5,Detroit Red Wings
1525,Rob Shick,3,Phoenix Coyotes
1526,Stephane Auger,5,Detroit Red Wings
1527,Stephane Auger,3,Phoenix Coyotes
1528,Brad Watson,1,Calgary Flames
1529,Brad Watson,1,Minnesota Wild
1530,Mike Hasenfratz,1,Calgary Flames
1531,Mike Hasenfratz,1,Minnesota Wild
1532,Jay Sharrers,2,Los Angeles Kings
1533,Jay Sharrers,3,Nashville Predators
1534,Marc Joannette,2,Los Angeles Kings
1535,Marc Joannette,3,Nashville Predators
1536,Don Koharski,4,New York Islanders
1537,Don Koharski,2,Toronto Maple Leafs
1538,Kevin Pollock,4,New York Islanders
1539,Kevin Pollock,2,Toronto Maple Leafs
1540,Don Van Massenhoven,4,Buffalo Sabres
1541,Don Van Massenhoven,1,New York Rangers
1542,Mike Leggo,4,Buffalo Sabres
1543,Mike Leggo,1,New York Rangers
1544,Dave Jackson,6,Atlanta Thrashers
1545,Dave Jackson,7,Washington Capitals
1546,Scott Zelkin,6,Atlanta Thrashers
1547,Scott Zelkin,7,Washington Capitals
1548,Chris Rooney,0,Carolina Hurricanes
1549,Chris Rooney,2,Florida Panthers
1550,Terry Gregson,0,Carolina Hurricanes
1551,Terry Gregson,2,Florida Panthers
1552,Ian Walsh,3,New Jersey Devils
1553,Ian Walsh,1,Pittsburgh Penguins
1554,Stephen Walkom,3,New Jersey Devils
1555,Stephen Walkom,1,Pittsburgh Penguins
1556,Rob Martell,4,Anaheim Ducks
1557,Rob Martell,3,Chicago Blackhawks
1558,Shane Heyer,4,Anaheim Ducks
1559,Shane Heyer,3,Chicago Blackhawks
1560,Bill McCreary,3,Dallas Stars
1561,Bill McCreary,3,Detroit Red Wings
1562,Eric Furlatt,3,Dallas Stars
1563,Eric Furlatt,3,Detroit Red Wings
1564,Mike Hasenfratz,7,Colorado Avalanche
1565,Mike Hasenfratz,6,Montréal Canadiens
1566,Tim Peel,7,Colorado Avalanche
1567,Tim Peel,6,Montréal Canadiens
1568,Dean Warren,2,Columbus Blue Jackets
1569,Dean Warren,3,San Jose Sharks
1570,Marc Joannette,2,Columbus Blue Jackets
1571,Marc Joannette,3,San Jose Sharks
1572,Dean Morton,3,Boston Bruins
1573,Dean Morton,2,Tampa Bay Lightning
1574,Paul Stewart,3,Boston Bruins
1575,Paul Stewart,2,Tampa Bay Lightning
1576,Michael McGeough,1,Philadelphia Flyers
1577,Michael McGeough,3,St. Louis Blues
1578,Tom Kowal,1,Philadelphia Flyers
1579,Tom Kowal,3,St. Louis Blues
1580,Chris Rooney,4,Buffalo Sabres
1581,Chris Rooney,3,Washington Capitals
1582,Mark Faucette,4,Buffalo Sabres
1583,Mark Faucette,3,Washington Capitals
1584,Dan Marouelli,0,New Jersey Devils
1585,Dan Marouelli,1,Toronto Maple Leafs
1586,Rob Martell,0,New Jersey Devils
1587,Rob Martell,1,Toronto Maple Leafs
1588,Kerry Fraser,2,Carolina Hurricanes
1589,Kerry Fraser,5,Ottawa Senators
1590,Mike Leggo,2,Carolina Hurricanes
1591,Mike Leggo,5,Ottawa Senators
1592,Don Van Massenhoven,6,New York Islanders
1593,Don Van Massenhoven,3,Pittsburgh Penguins
1594,Shane Heyer,6,New York Islanders
1595,Shane Heyer,3,Pittsburgh Penguins
1596,Blaine Angus,4,Edmonton Oilers
1597,Blaine Angus,0,Florida Panthers
1598,Paul Devorski,4,Edmonton Oilers
1599,Paul Devorski,0,Florida Panthers
1600,Brad Watson,4,Minnesota Wild
1601,Brad Watson,2,Vancouver Canucks
1602,Dean Warren,4,Minnesota Wild
1603,Dean Warren,2,Vancouver Canucks
1604,Bill McCreary,4,Montréal Canadiens
1605,Bill McCreary,2,Phoenix Coyotes
1606,Chris Lee,4,Montréal Canadiens
1607,Chris Lee,2,Phoenix Coyotes
1608,Jay Sharrers,4,Columbus Blue Jackets
1609,Jay Sharrers,2,Los Angeles Kings
1610,Kelly Sutherland,4,Columbus Blue Jackets
1611,Kelly Sutherland,2,Los Angeles Kings
1612,Marc Joannette,4,Nashville Predators
1613,Marc Joannette,2,San Jose Sharks
1614,Stephane Auger,4,Nashville Predators
1615,Stephane Auger,2,San Jose Sharks
1616,Kevin Pollock,4,Boston Bruins
1617,Kevin Pollock,1,New York Rangers
1618,Michael McGeough,4,Boston Bruins
1619,Michael McGeough,1,New York Rangers
1620,Greg Kimmerly,0,Atlanta Thrashers
1621,Greg Kimmerly,3,Edmonton Oilers
1622,Terry Gregson,0,Atlanta Thrashers
1623,Terry Gregson,3,Edmonton Oilers
1624,Blaine Angus,4,Detroit Red Wings
1625,Blaine Angus,3,St. Louis Blues
1626,Chris Rooney,4,Detroit Red Wings
1627,Chris Rooney,3,St. Louis Blues
1628,Dan O'Halloran,3,Chicago Blackhawks
1629,Dan O'Halloran,1,Tampa Bay Lightning
1630,Dennis LaRue,3,Chicago Blackhawks
1631,Dennis LaRue,1,Tampa Bay Lightning
1632,Jay Sharrers,3,Anaheim Ducks
1633,Jay Sharrers,0,Nashville Predators
1634,Stephane Auger,3,Anaheim Ducks
1635,Stephane Auger,0,Nashville Predators
1636,Chris Lee,3,Columbus Blue Jackets
1637,Chris Lee,3,Phoenix Coyotes
1638,Greg Kimmerly,3,Columbus Blue Jackets
1639,Greg Kimmerly,3,Phoenix Coyotes
1640,Brad Watson,2,Calgary Flames
1641,Brad Watson,1,Vancouver Canucks
1642,Marc Joannette,2,Calgary Flames
1643,Marc Joannette,1,Vancouver Canucks
1644,Kerry Fraser,2,Boston Bruins
1645,Kerry Fraser,4,Montréal Canadiens
1646,Tom Kowal,2,Boston Bruins
1647,Tom Kowal,4,Montréal Canadiens
1648,Mike Leggo,2,Buffalo Sabres
1649,Mike Leggo,4,Ottawa Senators
1650,Shane Heyer,2,Buffalo Sabres
1651,Shane Heyer,4,Ottawa Senators
1652,Dennis LaRue,3,Chicago Blackhawks
1653,Dennis LaRue,2,New York Islanders
1654,Scott Zelkin,3,Chicago Blackhawks
1655,Scott Zelkin,2,New York Islanders
1656,Chris Rooney,2,Pittsburgh Penguins
1657,Chris Rooney,4,Toronto Maple Leafs
1658,Don Koharski,2,Pittsburgh Penguins
1659,Don Koharski,4,Toronto Maple Leafs
1660,Eric Furlatt,2,New Jersey Devils
1661,Eric Furlatt,0,St. Louis Blues
1662,Kevin Pollock,2,New Jersey Devils
1663,Kevin Pollock,0,St. Louis Blues
1664,Mark Faucette,2,Florida Panthers
1665,Mark Faucette,5,Philadelphia Flyers
1666,Mike Hasenfratz,2,Florida Panthers
1667,Mike Hasenfratz,5,Philadelphia Flyers
1668,Kelly Sutherland,3,Los Angeles Kings
1669,Kelly Sutherland,0,Nashville Predators
1670,Michael McGeough,3,Los Angeles Kings
1671,Michael McGeough,0,Nashville Predators
1672,Dan O'Halloran,5,Minnesota Wild
1673,Dan O'Halloran,3,Tampa Bay Lightning
1674,Dean Warren,5,Minnesota Wild
1675,Dean Warren,3,Tampa Bay Lightning
1676,Dave Jackson,4,Chicago Blackhawks
1677,Dave Jackson,3,New York Rangers
1678,Dennis LaRue,4,Chicago Blackhawks
1679,Dennis LaRue,3,New York Rangers
1680,Greg Kimmerly,0,Dallas Stars
1681,Greg Kimmerly,3,Los Angeles Kings
1682,Mark Faucette,0,Dallas Stars
1683,Mark Faucette,3,Los Angeles Kings
1684,Brad Meier,1,Carolina Hurricanes
1685,Brad Meier,4,Edmonton Oilers
1686,Brad Watson,1,Carolina Hurricanes
1687,Brad Watson,4,Edmonton Oilers
1688,Jay Sharrers,2,Atlanta Thrashers
1689,Jay Sharrers,4,Phoenix Coyotes
1690,Rob Shick,2,Atlanta Thrashers
1691,Rob Shick,4,Phoenix Coyotes
1692,Stephen Walkom,1,Colorado Avalanche
1693,Stephen Walkom,3,Vancouver Canucks
1694,Tim Peel,1,Colorado Avalanche
1695,Tim Peel,3,Vancouver Canucks
1696,Marc Joannette,3,Anaheim Ducks
1697,Marc Joannette,0,Washington Capitals
1698,Stephane Auger,3,Anaheim Ducks
1699,Stephane Auger,0,Washington Capitals
1700,Kevin Pollock,2,Boston Bruins
1701,Kevin Pollock,5,Ottawa Senators
1702,Mike Leggo,2,Boston Bruins
1703,Mike Leggo,5,Ottawa Senators
1704,Dan Marouelli,2,Philadelphia Flyers
1705,Dan Marouelli,1,Toronto Maple Leafs
1706,Don Koharski,2,Philadelphia Flyers
1707,Don Koharski,1,Toronto Maple Leafs
1708,Kelly Sutherland,4,Columbus Blue Jackets
1709,Kelly Sutherland,2,New Jersey Devils
1710,Paul Stewart,4,Columbus Blue Jackets
1711,Paul Stewart,2,New Jersey Devils
1712,Dave Jackson,2,Montréal Canadiens
1713,Dave Jackson,3,Tampa Bay Lightning
1714,Tom Kowal,2,Montréal Canadiens
1715,Tom Kowal,3,Tampa Bay Lightning
1716,Shane Heyer,2,Detroit Red Wings
1717,Shane Heyer,3,Minnesota Wild
1718,Terry Gregson,2,Detroit Red Wings
1719,Terry Gregson,3,Minnesota Wild
1720,Don Van Massenhoven,2,Nashville Predators
1721,Don Van Massenhoven,2,St. Louis Blues
1722,Eric Furlatt,2,Nashville Predators
1723,Eric Furlatt,2,St. Louis Blues
1724,Brad Meier,3,Calgary Flames
1725,Brad Meier,4,Carolina Hurricanes
1726,Stephen Walkom,3,Calgary Flames
1727,Stephen Walkom,4,Carolina Hurricanes
1728,Dean Warren,2,Pittsburgh Penguins
1729,Dean Warren,5,San Jose Sharks
1730,Stephane Auger,2,Pittsburgh Penguins
1731,Stephane Auger,5,San Jose Sharks
1732,Paul Stewart,1,Buffalo Sabres
1733,Paul Stewart,1,Chicago Blackhawks
1734,Terry Gregson,1,Buffalo Sabres
1735,Terry Gregson,1,Chicago Blackhawks
1736,Don Van Massenhoven,3,Florida Panthers
1737,Don Van Massenhoven,3,New York Islanders
1738,Eric Furlatt,3,Florida Panthers
1739,Eric Furlatt,3,New York Islanders
1740,Mark Faucette,1,Atlanta Thrashers
1741,Mark Faucette,3,Dallas Stars
1742,Rob Martell,1,Atlanta Thrashers
1743,Rob Martell,3,Dallas Stars
1744,Rob Shick,3,Colorado Avalanche
1745,Rob Shick,4,Edmonton Oilers
1746,Tim Peel,3,Colorado Avalanche
1747,Tim Peel,4,Edmonton Oilers
1748,Marc Joannette,3,Phoenix Coyotes
1749,Marc Joannette,4,Washington Capitals
1750,Stephane Auger,3,Phoenix Coyotes
1751,Stephane Auger,4,Washington Capitals
1752,Bill McCreary,1,New York Rangers
1753,Bill McCreary,4,Toronto Maple Leafs
1754,Paul Stewart,1,New York Rangers
1755,Paul Stewart,4,Toronto Maple Leafs
1756,Blaine Angus,2,Boston Bruins
1757,Blaine Angus,4,Montréal Canadiens
1758,Don Koharski,2,Boston Bruins
1759,Don Koharski,4,Montréal Canadiens
1760,Dan Marouelli,3,New Jersey Devils
1761,Dan Marouelli,4,Ottawa Senators
1762,Tom Kowal,3,New Jersey Devils
1763,Tom Kowal,4,Ottawa Senators
1764,Kerry Fraser,0,Buffalo Sabres
1765,Kerry Fraser,2,Philadelphia Flyers
1766,Mike Leggo,0,Buffalo Sabres
1767,Mike Leggo,2,Philadelphia Flyers
1768,Eric Furlatt,3,New York Islanders
1769,Eric Furlatt,4,Tampa Bay Lightning
1770,Mark Faucette,3,New York Islanders
1771,Mark Faucette,4,Tampa Bay Lightning
1772,Chris Rooney,4,Columbus Blue Jackets
1773,Chris Rooney,6,Detroit Red Wings
1774,Dennis LaRue,4,Columbus Blue Jackets
1775,Dennis LaRue,6,Detroit Red Wings
1776,Mike Hasenfratz,0,Atlanta Thrashers
1777,Mike Hasenfratz,4,St. Louis Blues
1778,Shane Heyer,0,Atlanta Thrashers
1779,Shane Heyer,4,St. Louis Blues
1780,Jay Sharrers,1,Minnesota Wild
1781,Jay Sharrers,3,Nashville Predators
1782,Kelly Sutherland,1,Minnesota Wild
1783,Kelly Sutherland,3,Nashville Predators
1784,Brad Meier,1,Calgary Flames
1785,Brad Meier,3,Colorado Avalanche
1786,Rob Shick,1,Calgary Flames
1787,Rob Shick,3,Colorado Avalanche
1788,Scott Zelkin,3,Edmonton Oilers
1789,Scott Zelkin,6,Vancouver Canucks
1790,Stephen Walkom,3,Edmonton Oilers
1791,Stephen Walkom,6,Vancouver Canucks
1792,Brad Watson,3,Los Angeles Kings
1793,Brad Watson,2,Pittsburgh Penguins
1794,Marc Joannette,3,Los Angeles Kings
1795,Marc Joannette,2,Pittsburgh Penguins
1796,Dan O'Halloran,2,San Jose Sharks
1797,Dan O'Halloran,0,Washington Capitals
1798,Rob Martell,2,San Jose Sharks
1799,Rob Martell,0,Washington Capitals
1800,Mike Hasenfratz,1,Carolina Hurricanes
1801,Mike Hasenfratz,2,Minnesota Wild
1802,Paul Devorski,1,Carolina Hurricanes
1803,Paul Devorski,2,Minnesota Wild
1804,Brad Watson,1,Los Angeles Kings
1805,Brad Watson,2,Phoenix Coyotes
1806,Tim Peel,1,Los Angeles Kings
1807,Tim Peel,2,Phoenix Coyotes
1808,Dennis LaRue,0,Chicago Blackhawks
1809,Dennis LaRue,5,Dallas Stars
1810,Shane Heyer,0,Chicago Blackhawks
1811,Shane Heyer,5,Dallas Stars
1812,Marc Joannette,5,Anaheim Ducks
1813,Marc Joannette,0,Pittsburgh Penguins
1814,Rob Martell,5,Anaheim Ducks
1815,Rob Martell,0,Pittsburgh Penguins
1816,Dave Jackson,3,Calgary Flames
1817,Dave Jackson,3,Vancouver Canucks
1818,Scott Zelkin,3,Calgary Flames
1819,Scott Zelkin,3,Vancouver Canucks
1820,Blaine Angus,3,Montréal Canadiens
1821,Blaine Angus,2,Ottawa Senators
1822,Paul Stewart,3,Montréal Canadiens
1823,Paul Stewart,2,Ottawa Senators
1824,Bill McCreary,2,New York Rangers
1825,Bill McCreary,1,San Jose Sharks
